mutation_prob,runs,finish_run_rate,best_first_finish,median_first_finish,mean_last50_finish_rate,max_last50_finish_rate,mean_last50_progress,max_last50_progress,mean_crash_rate,mean_timeout_rate,mean_compromise,max_compromise
0.05,6,0.3333333333333333,154.0,168.0,0.05145833333333333,0.27375,27.107623321615733,57.43785744154831,0.9263194444444444,0.0222222222222222,-0.6093404334505094,0.1237535744154831
0.075,6,0.5,148.0,156.0,0.0953472222222222,0.2595833333333333,31.004592239747122,52.48077791761818,0.890625,0.01402777777777775,-0.488738799824751,0.0410549170843872
0.1,6,0.6666666666666666,132.0,135.0,0.10604166666666665,0.27625,33.72780751526896,53.18277025293994,0.875,0.018958333333333317,-0.43641984151397706,0.1058902025293994
0.125,6,0.6666666666666666,146.0,167.5,0.059722222222222204,0.1766666666666666,27.972097803422287,48.11126907574517,0.9096527777777778,0.030624999999999986,-0.5778658275213328,-0.1405539759092149
0.15,6,0.6666666666666666,155.0,179.0,0.03736111111111109,0.1083333333333333,23.43829997467706,39.84659151162751,0.9386805555555555,0.0239583333333333,-0.6729260280310072,-0.3550757515503915
