timestamp_utc,episode,term,progress,time,distance,fitness,pace_target_time,pace_expected_progress,pace_score,delta_score,terminal_fitness_score,episode_reward,timesteps
2026-04-29T17:12:01Z,36,-1,0.0,2.009999990463257,2.1522693634033203,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,10773
2026-04-29T17:12:04Z,37,-1,0.0,2.009999990463257,1.1200010776519775,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,10909
2026-04-29T17:12:08Z,38,-1,0.0,2.009999990463257,0.9647715091705322,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,11035
2026-04-29T17:12:11Z,39,-1,0.0,2.0199999809265137,1.9996267557144165,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,11166
2026-04-29T17:12:15Z,40,-1,0.0,2.009999990463257,2.310086727142334,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,11300
2026-04-29T17:12:19Z,41,-1,0.0,2.009999990463257,1.2496026754379272,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,11387
2026-04-29T17:12:24Z,42,-1,0.0,3.940000057220459,0.027051247656345367,-1000000000.0,22.5,17.511111365424263,-17.511111365424263,-17.511111365424263,-1000.0,-17.511111,11388
2026-04-29T17:12:28Z,43,-1,0.0,2.0199999809265137,1.1299898624420166,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,11448
2026-04-29T17:12:32Z,44,-1,0.0,2.259999990463257,3.4290943145751953,-1000000000.0,22.5,10.04444440205892,-10.04444440205892,-10.04444440205892,-1000.0,-10.044444,11538
2026-04-29T17:12:35Z,45,-1,0.0,2.009999990463257,1.3590887784957886,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,11595
2026-04-29T17:12:39Z,46,-1,0.0,2.0199999809265137,0.8455562591552734,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,11678
2026-04-29T17:12:43Z,47,-1,0.0,2.3499999046325684,3.427057981491089,-1000000000.0,22.5,10.444444020589193,-10.444444020589193,-10.444444020589193,-1000.0,-10.444444,11772
2026-04-29T17:12:46Z,48,-1,0.0,2.009999990463257,0.8096218109130859,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,11822
2026-04-29T17:12:50Z,49,-1,0.0,2.009999990463257,1.9219541549682617,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,11902
2026-04-29T17:12:54Z,50,-1,0.0,2.009999990463257,0.5559509992599487,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,11963
2026-04-29T17:12:57Z,51,-1,0.0,2.0199999809265137,0.8340070247650146,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,12029
2026-04-29T17:13:01Z,52,-1,0.0,2.0199999809265137,2.026125192642212,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,12118
2026-04-29T17:13:04Z,53,-1,0.0,2.0899999141693115,1.7040239572525024,-1000000000.0,22.5,9.288888507419163,-9.288888507419163,-9.288888507419163,-1000.0,-9.288889,12194
2026-04-29T17:13:08Z,54,-1,0.0,2.0199999809265137,1.172735571861267,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,12252
2026-04-29T17:13:13Z,55,-1,0.0,3.5299999713897705,0.024237466976046562,-1000000000.0,22.5,15.688888761732313,-15.688888761732313,-15.688888761732313,-1000.0,-15.688889,12253
2026-04-29T17:13:17Z,56,-1,0.0,2.1600000858306885,3.0152575969696045,-1000000000.0,22.5,9.600000381469727,-9.600000381469727,-9.600000381469727,-1000.0,-9.6,12331
2026-04-29T17:13:21Z,57,-1,0.0,2.0199999809265137,0.5445427894592285,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,12391
2026-04-29T17:13:24Z,58,-1,0.0,2.009999990463257,0.7369648218154907,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,12446
2026-04-29T17:13:28Z,59,-1,0.0,2.119999885559082,0.011900785379111767,-1000000000.0,22.5,9.42222171359592,-9.42222171359592,-9.42222171359592,-1000.0,-9.422222,12447
2026-04-29T17:13:32Z,60,-1,0.0,2.049999952316284,0.3970736861228943,-1000000000.0,22.5,9.111110899183485,-9.111110899183485,-9.111110899183485,-1000.0,-9.111111,12467
2026-04-29T17:13:35Z,61,-1,0.0,2.0299999713897705,0.4362426996231079,-1000000000.0,22.5,9.022222095065647,-9.022222095065647,-9.022222095065647,-1000.0,-9.022222,12487
2026-04-29T17:13:39Z,62,-1,0.0,2.009999990463257,0.04228350892663002,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,12506
2026-04-29T17:13:42Z,63,-1,0.0,2.009999990463257,0.9861350059509277,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,12620
2026-04-29T17:13:46Z,64,-1,0.0,2.009999990463257,1.2193095684051514,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,12742
2026-04-29T17:13:50Z,65,-1,0.0,2.0199999809265137,0.10819682478904724,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,12764
2026-04-29T17:13:53Z,66,-1,0.0,2.009999990463257,0.5926529765129089,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,12849
2026-04-29T17:13:57Z,67,-1,0.0,2.0199999809265137,0.4338443875312805,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,12880
2026-04-29T17:14:01Z,68,-1,0.0,2.75,7.145641326904297,-1000000000.0,22.5,12.222222222222221,-12.222222222222221,-12.222222222222221,-1000.0,-12.222222,12923
2026-04-29T17:14:05Z,69,-1,0.0,2.009999990463257,0.553923487663269,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,12961
2026-04-29T17:14:08Z,70,-1,0.0,2.0199999809265137,1.778152585029602,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,13046
2026-04-29T17:14:12Z,71,-1,0.0,2.0199999809265137,0.5814295411109924,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,13074
2026-04-29T17:14:16Z,72,-1,0.0,2.3499999046325684,4.6337103843688965,-1000000000.0,22.5,10.444444020589193,-10.444444020589193,-10.444444020589193,-1000.0,-10.444444,13180
2026-04-29T17:14:19Z,73,-1,0.0,2.009999990463257,0.28812509775161743,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,13255
2026-04-29T17:14:23Z,74,-1,0.0,2.009999990463257,1.7930669784545898,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,13340
2026-04-29T17:14:27Z,75,-1,0.0,2.009999990463257,2.3327884674072266,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,13427
2026-04-29T17:14:31Z,76,-1,0.0,2.690000057220459,4.584523677825928,-1000000000.0,22.5,11.955555809868706,-11.955555809868706,-11.955555809868706,-1000.0,-11.955556,13552
2026-04-29T17:14:35Z,77,-1,0.0,2.0199999809265137,2.034541130065918,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,13630
2026-04-29T17:14:39Z,78,-1,0.0,3.0799999237060547,9.34101390838623,-1000000000.0,22.5,13.688888549804688,-13.688888549804688,-13.688888549804688,-1000.0,-13.688889,13780
2026-04-29T17:14:43Z,79,-1,0.0,2.0199999809265137,2.2176380157470703,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,13868
2026-04-29T17:14:46Z,80,-1,0.0,2.009999990463257,1.9205169677734375,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,13950
2026-04-29T17:14:57Z,81,-1,2.857142857142857,8.720000267028809,37.260379791259766,-997142857.1428572,22.5,38.75555674235026,-35.898413885207404,-33.04127102806455,-997.1428571428572,-33.041271,14424
2026-04-29T17:15:01Z,82,-1,0.0,3.119999885559082,7.371946811676025,-1000000000.0,22.5,13.866666158040365,-13.866666158040365,-13.866666158040365,-1000.0,-13.866666,14566
2026-04-29T17:15:05Z,83,-1,0.0,2.0199999809265137,1.5713974237442017,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,14654
2026-04-29T17:15:09Z,84,-1,0.0,2.009999990463257,3.2830212116241455,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,14744
2026-04-29T17:15:12Z,85,-1,0.0,2.0199999809265137,1.158424973487854,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,14822
2026-04-29T17:15:16Z,86,-1,0.0,2.0199999809265137,1.6603106260299683,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,14911
2026-04-29T17:15:19Z,87,-1,0.0,2.0199999809265137,1.472042441368103,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,14993
2026-04-29T17:15:23Z,88,-1,0.0,2.009999990463257,1.801965355873108,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,15076
2026-04-29T17:15:27Z,89,-1,0.0,2.0199999809265137,2.964099168777466,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,15164
2026-04-29T17:15:30Z,90,-1,0.0,2.009999990463257,1.4064148664474487,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,15251
2026-04-29T17:15:34Z,91,-1,0.0,2.069999933242798,2.754467248916626,-1000000000.0,22.5,9.199999703301323,-9.199999703301323,-9.199999703301323,-1000.0,-9.2,15335
2026-04-29T17:15:38Z,92,-1,0.0,2.240000009536743,3.731306791305542,-1000000000.0,22.5,9.95555559794108,-9.95555559794108,-9.95555559794108,-1000.0,-9.955556,15440
2026-04-29T17:15:43Z,93,-1,0.0,3.990000009536743,12.016937255859375,-1000000000.0,22.5,17.733333375718857,-17.733333375718857,-17.733333375718857,-1000.0,-17.733333,15638
2026-04-29T17:15:55Z,94,-1,2.857142857142857,9.770000457763672,41.86208724975586,-997142857.1428572,22.5,43.42222425672743,-40.56508139958458,-37.707938542441724,-997.1428571428572,-37.707939,16172
2026-04-29T17:15:58Z,95,-1,0.0,2.009999990463257,2.764176368713379,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,16254
2026-04-29T17:16:10Z,96,-1,2.857142857142857,9.970000267028809,35.610660552978516,-997142857.1428572,22.5,44.311112297905815,-41.45396944076296,-38.59682658362011,-997.1428571428572,-38.596827,16802
2026-04-29T17:16:14Z,97,-1,0.0,2.009999990463257,1.5811479091644287,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,16890
2026-04-29T17:16:21Z,98,-1,2.857142857142857,5.989999771118164,22.111196517944336,-997142857.1428572,22.5,26.62222120496962,-23.765078347826762,-20.907935490683904,-997.1428571428572,-20.907935,17204
2026-04-29T17:16:27Z,99,-1,0.0,3.7899999618530273,9.353918075561523,-1000000000.0,22.5,16.844444274902344,-16.844444274902344,-16.844444274902344,-1000.0,-16.844444,17394
2026-04-29T17:16:30Z,100,-1,0.0,2.0199999809265137,2.136221408843994,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,17475
2026-04-29T17:16:38Z,101,-1,2.857142857142857,6.53000020980835,25.374067306518555,-997142857.1428572,22.5,29.022223154703777,-26.16508029756092,-23.307937440418062,-997.1428571428572,-23.307937,17822
2026-04-29T17:16:44Z,102,-1,0.0,4.099999904632568,11.846227645874023,-1000000000.0,22.5,18.22222179836697,-18.22222179836697,-18.22222179836697,-1000.0,-18.222222,18023
2026-04-29T17:16:52Z,103,-1,2.857142857142857,6.0,21.438899993896484,-997142857.1428572,22.5,26.666666666666668,-23.80952380952381,-20.952380952380953,-997.1428571428572,-20.952381,18334
2026-04-29T17:17:04Z,104,-1,5.714285714285714,10.579999923706055,53.027870178222656,-994285714.2857143,22.5,47.02222188313802,-41.30793616885231,-35.59365045456659,-994.2857142857142,-35.59365,18910
2026-04-29T17:17:07Z,105,-1,0.0,2.0199999809265137,2.391221284866333,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,18995
2026-04-29T17:17:11Z,106,-1,0.0,2.009999990463257,3.98813796043396,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,19084
2026-04-29T17:17:15Z,107,-1,0.0,2.0199999809265137,3.5737218856811523,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,19171
2026-04-29T17:17:19Z,108,-1,0.0,2.8399999141693115,5.575793743133545,-1000000000.0,22.5,12.622221840752495,-12.622221840752495,-12.622221840752495,-1000.0,-12.622222,19293
2026-04-29T17:17:23Z,109,-1,0.0,2.0199999809265137,2.4601995944976807,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,19381
2026-04-29T17:17:28Z,110,-1,0.0,4.110000133514404,12.783452987670898,-1000000000.0,22.5,18.26666726006402,-18.26666726006402,-18.26666726006402,-1000.0,-18.266667,19588
2026-04-29T17:17:40Z,111,-1,5.714285714285714,10.649999618530273,51.971187591552734,-994285714.2857143,22.5,47.33333163791232,-41.61904592362661,-35.90476020934089,-994.2857142857142,-35.90476,20170
2026-04-29T17:17:44Z,112,-1,0.0,2.009999990463257,1.0400022268295288,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,20248
2026-04-29T17:17:55Z,113,-1,2.857142857142857,8.960000038146973,47.19137954711914,-997142857.1428572,22.5,39.82222239176432,-36.96507953462147,-34.10793667747861,-997.1428571428572,-34.107937,20736
2026-04-29T17:17:59Z,114,-1,0.0,2.549999952316284,5.861486911773682,-1000000000.0,22.5,11.333333121405708,-11.333333121405708,-11.333333121405708,-1000.0,-11.333333,20848
2026-04-29T17:18:03Z,115,-1,0.0,2.319999933242798,5.4494452476501465,-1000000000.0,22.5,10.311110814412435,-10.311110814412435,-10.311110814412435,-1000.0,-10.311111,20949
2026-04-29T17:18:06Z,116,-1,0.0,2.069999933242798,3.6052005290985107,-1000000000.0,22.5,9.199999703301323,-9.199999703301323,-9.199999703301323,-1000.0,-9.2,21042
2026-04-29T17:18:14Z,117,-1,2.857142857142857,5.96999979019165,29.238475799560547,-997142857.1428572,22.5,26.53333240085178,-23.676189543708922,-20.819046686566065,-997.1428571428572,-20.819047,21351
2026-04-29T17:18:23Z,118,-1,2.857142857142857,7.300000190734863,26.216815948486328,-997142857.1428572,22.5,32.444445292154946,-29.587302435012088,-26.73015957786923,-997.1428571428572,-26.73016,21743
2026-04-29T17:18:31Z,119,-1,2.857142857142857,6.550000190734863,34.883052825927734,-997142857.1428572,22.5,29.111111958821613,-26.253969101678756,-23.396826244535898,-997.1428571428572,-23.396826,22088
2026-04-29T17:18:35Z,120,-1,0.0,2.009999990463257,3.089794635772705,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,22166
2026-04-29T17:18:38Z,121,-1,0.0,2.009999990463257,3.087430953979492,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,22256
2026-04-29T17:18:49Z,122,-1,2.857142857142857,8.920000076293945,37.39844512939453,-997142857.1428572,22.5,39.64444478352865,-36.787301926385794,-33.93015906924294,-997.1428571428572,-33.930159,22736
2026-04-29T17:18:58Z,123,-1,2.857142857142857,7.880000114440918,41.0166130065918,-997142857.1428572,22.5,35.022222730848526,-32.16507987370567,-29.307937016562814,-997.1428571428572,-29.307937,23153
2026-04-29T17:19:13Z,124,-1,5.714285714285714,13.329999923706055,74.44338989257812,-994285714.2857143,22.5,59.244444105360245,-53.53015839107453,-47.815872676788814,-994.2857142857142,-47.815873,23888
2026-04-29T17:19:22Z,125,-1,2.857142857142857,7.309999942779541,41.73795700073242,-997142857.1428572,22.5,32.48888863457574,-29.63174577743288,-26.77460292029002,-997.1428571428572,-26.774603,24281
2026-04-29T17:19:26Z,126,-1,0.0,2.009999990463257,2.0208749771118164,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,24364
2026-04-29T17:19:35Z,127,-1,2.857142857142857,7.260000228881836,27.835987091064453,-997142857.1428572,22.5,32.26666768391927,-29.409524826776416,-26.552381969633558,-997.1428571428572,-26.552382,24753
2026-04-29T17:19:43Z,128,-1,2.857142857142857,7.139999866485596,32.01900100708008,-997142857.1428572,22.5,31.73333273993598,-28.876189882793124,-26.019047025650266,-997.1428571428572,-26.019047,25132
2026-04-29T17:19:50Z,129,-1,2.857142857142857,5.400000095367432,24.81785774230957,-997142857.1428572,22.5,24.00000042385525,-21.142857566712394,-18.285714709569536,-997.1428571428572,-18.285715,25409
2026-04-29T17:20:00Z,130,-1,2.857142857142857,8.039999961853027,42.1014289855957,-997142857.1428572,22.5,35.73333316379123,-32.876190306648375,-30.019047449505518,-997.1428571428572,-30.019047,25840
2026-04-29T17:20:04Z,131,-1,0.0,2.4800000190734863,4.856206893920898,-1000000000.0,22.5,11.022222306993273,-11.022222306993273,-11.022222306993273,-1000.0,-11.022222,25950
2026-04-29T17:20:13Z,132,-1,5.714285714285714,7.789999961853027,61.81692123413086,-994285714.2857143,22.5,34.62222205268012,-28.907936338394407,-23.19365062410869,-994.2857142857142,-23.193651,26371
2026-04-29T17:20:17Z,133,-1,0.0,2.009999990463257,1.3636817932128906,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,26456
2026-04-29T17:20:26Z,134,-1,2.857142857142857,7.03000020980835,37.61448669433594,-997142857.1428572,22.5,31.244445376926,-28.38730251978314,-25.530159662640283,-997.1428571428572,-25.53016,26832
2026-04-29T17:20:29Z,135,-1,0.0,2.009999990463257,1.4315513372421265,-1000000000.0,22.5,8.933333290947807,-8.933333290947807,-8.933333290947807,-1000.0,-8.933333,26916
2026-04-29T17:20:41Z,136,-1,2.857142857142857,9.75,46.75349807739258,-997142857.1428572,22.5,43.333333333333336,-40.47619047619048,-37.61904761904763,-997.1428571428572,-37.619048,27451
2026-04-29T17:20:44Z,137,-1,0.0,2.0199999809265137,0.9422407150268555,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,27535
2026-04-29T17:20:57Z,138,-1,5.714285714285714,10.6899995803833,60.831207275390625,-994285714.2857143,22.5,47.511109246148,-41.79682353186229,-36.08253781757657,-994.2857142857142,-36.082538,28121
2026-04-29T17:21:04Z,139,-1,2.857142857142857,6.090000152587891,29.04465675354004,-997142857.1428572,22.5,27.066667344835068,-24.20952448769221,-21.352381630549353,-997.1428571428572,-21.352382,28441
2026-04-29T17:21:11Z,140,-1,2.857142857142857,5.53000020980835,39.47614669799805,-997142857.1428572,22.5,24.57777871025933,-21.720635853116473,-18.863492995973616,-997.1428571428572,-18.863493,28728
2026-04-29T17:21:15Z,141,-1,0.0,2.0199999809265137,2.0345523357391357,-1000000000.0,22.5,8.977777693006727,-8.977777693006727,-8.977777693006727,-1000.0,-8.977778,28817
2026-04-29T17:21:21Z,142,-1,2.857142857142857,3.9700000286102295,20.812715530395508,-997142857.1428572,22.5,17.64444457160102,-14.787301714458163,-11.930158857315305,-997.1428571428572,-11.930159,29002
2026-04-29T17:21:32Z,143,-1,2.857142857142857,9.949999809265137,44.61814880371094,-997142857.1428572,22.5,44.22222137451172,-41.365078517368865,-38.50793566022601,-997.1428571428572,-38.507936,29504
2026-04-29T17:21:41Z,144,-1,2.857142857142857,6.909999847412109,45.601322174072266,-997142857.1428572,22.5,30.711110432942707,-27.85396757579985,-24.996824718656992,-997.1428571428572,-24.996825,29844
