#{"t_start": 1777482525.0378456, "env_id": "None"}
r,l,t,episode_metrics
-8.933333,158,77.788386,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.268928289413452, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-8.977778,155,81.392451,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 3.1430416107177734, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.933333,134,84.982492,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.9771617650985718, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-47.149208,1225,99.753648,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 13.180000305175781, 'distance': 61.03494644165039, 'fitness': -994285714.2857143, 'pace_target_time': 22.5, 'pace_expected_progress': 58.577779134114586, 'pace_score': -52.86349341982887, 'delta_score': -47.149207705543155, 'terminal_fitness_score': -994.2857142857142, 'reward': -0.04444546169705177}"
-14.266667,257,104.589735,"{'term': -1.0, 'progress': 0.0, 'time': 3.2100000381469727, 'distance': 7.573275089263916, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 14.266666836208767, 'pace_score': -14.266666836208767, 'delta_score': -14.266666836208767, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-8.933333,145,108.184709,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.230102062225342, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-8.977778,144,111.792681,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 1.6611229181289673, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-45.771428,1156,126.258181,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 12.869999885559082, 'distance': 56.43971252441406, 'fitness': -994285714.2857143, 'pace_target_time': 22.5, 'pace_expected_progress': 57.199999491373696, 'pace_score': -51.48571377708798, 'delta_score': -45.771428062802265, 'terminal_fitness_score': -994.2857142857142, 'reward': -0.22222306993272412}"
-15.377778,291,131.337143,"{'term': -1.0, 'progress': 0.0, 'time': 3.4600000381469727, 'distance': 9.340219497680664, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 15.377777947319878, 'pace_score': -15.377777947319878, 'delta_score': -15.377777947319878, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-8.933333,139,134.986329,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.8151675462722778, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-8.933333,142,138.58343,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.8285093307495117, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-8.933333,141,142.187931,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.4100964069366455, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-9.733334,144,145.968905,"{'term': -1.0, 'progress': 0.0, 'time': 2.190000057220459, 'distance': 2.4801552295684814, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 9.733333587646484, 'pace_score': -9.733333587646484, 'delta_score': -9.733333587646484, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891986}"
-8.933333,142,149.586882,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.4198083877563477, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-53.949207,1336,165.891371,"{'term': -1.0, 'progress': 5.714285714285714, 'time': 14.710000038146973, 'distance': 66.13382720947266, 'fitness': -994285714.2857143, 'pace_target_time': 22.5, 'pace_expected_progress': 65.37777794731988, 'pace_score': -59.66349223303417, 'delta_score': -53.949206518748454, 'terminal_fitness_score': -994.2857142857142, 'reward': -0.04444546169705177}"
-8.933333,135,169.482337,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.0069222450256348, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-9.066666,134,173.126309,"{'term': -1.0, 'progress': 0.0, 'time': 2.0399999618530273, 'distance': 2.1294338703155518, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 9.066666497124565, 'pace_score': -9.066666497124565, 'delta_score': -9.066666497124565, 'terminal_fitness_score': -1000.0, 'reward': -0.1777776082356759}"
-14.044445,241,177.832388,"{'term': -1.0, 'progress': 0.0, 'time': 3.1600000858306885, 'distance': 7.11433219909668, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 14.044444825914171, 'pace_score': -14.044444825914171, 'delta_score': -14.044444825914171, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.977778,120,181.394357,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.9642601609230042, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.933333,119,184.982331,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.8728197813034058, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.977778,135,188.591301,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 1.758002519607544, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.933333,75,192.193276,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.105534791946411, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-8.933333,106,195.788393,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.1522693634033203, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-8.933333,136,199.387379,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.1200010776519775, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-8.933333,126,202.987339,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.9647715091705322, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-8.977778,131,206.591316,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 1.9996267557144165, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.933333,134,210.187287,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.310086727142334, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-8.933333,87,213.78935,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.2496026754379272, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-17.511111,1,219.318185,"{'term': -1.0, 'progress': 0.0, 'time': 3.940000057220459, 'distance': 0.027051247656345367, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 17.511111365424263, 'pace_score': -17.511111365424263, 'delta_score': -17.511111365424263, 'terminal_fitness_score': -1000.0, 'reward': -17.511111365424263}"
-8.977778,60,222.897259,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 1.1299898624420166, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-10.044444,90,226.735061,"{'term': -1.0, 'progress': 0.0, 'time': 2.259999990463257, 'distance': 3.4290943145751953, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 10.04444440205892, 'pace_score': -10.04444440205892, 'delta_score': -10.04444440205892, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783973}"
-8.933333,57,230.379585,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.3590887784957886, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.977778,83,233.997128,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.8455562591552734, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-10.444444,94,237.926594,"{'term': -1.0, 'progress': 0.0, 'time': 2.3499999046325684, 'distance': 3.427057981491089, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 10.444444020589193, 'pace_score': -10.444444020589193, 'delta_score': -10.444444020589193, 'terminal_fitness_score': -1000.0, 'reward': -0.1333332061767578}"
-8.933333,50,241.480775,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.8096218109130859, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.933333,80,245.082191,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.9219541549682617, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.933333,61,248.68541,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.5559509992599487, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.977778,66,252.292573,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.8340070247650146, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.977778,89,255.887884,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 2.026125192642212, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-9.288889,76,259.600346,"{'term': -1.0, 'progress': 0.0, 'time': 2.0899999141693115, 'distance': 1.7040239572525024, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 9.288888507419163, 'pace_score': -9.288888507419163, 'delta_score': -9.288888507419163, 'terminal_fitness_score': -1000.0, 'reward': -0.5777772267659511}"
-8.977778,58,263.199522,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 1.172735571861267, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.1333332061767578}"
-15.688889,1,268.413617,"{'term': -1.0, 'progress': 0.0, 'time': 3.5299999713897705, 'distance': 0.024237466976046562, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 15.688888761732313, 'pace_score': -15.688888761732313, 'delta_score': -15.688888761732313, 'terminal_fitness_score': -1000.0, 'reward': -15.688888761732313}"
-9.6,78,272.132922,"{'term': -1.0, 'progress': 0.0, 'time': 2.1600000858306885, 'distance': 3.0152575969696045, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 9.600000381469727, 'pace_score': -9.600000381469727, 'delta_score': -9.600000381469727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.977778,60,275.795734,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.5445427894592285, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.933333,55,279.385986,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.7369648218154907, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-9.422222,1,283.12357,"{'term': -1.0, 'progress': 0.0, 'time': 2.119999885559082, 'distance': 0.011900785379111767, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 9.42222171359592, 'pace_score': -9.42222171359592, 'delta_score': -9.42222171359592, 'terminal_fitness_score': -1000.0, 'reward': -9.42222171359592}"
-9.111111,20,286.79897,"{'term': -1.0, 'progress': 0.0, 'time': 2.049999952316284, 'distance': 0.3970736861228943, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 9.111110899183485, 'pace_score': -9.111110899183485, 'delta_score': -9.111110899183485, 'terminal_fitness_score': -1000.0, 'reward': -0.2666664123535156}"
-9.022222,20,290.409996,"{'term': -1.0, 'progress': 0.0, 'time': 2.0299999713897705, 'distance': 0.4362426996231079, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 9.022222095065647, 'pace_score': -9.022222095065647, 'delta_score': -9.022222095065647, 'terminal_fitness_score': -1000.0, 'reward': -0.1333332061767578}"
-8.933333,19,293.989063,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.04228350892663002, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-8.933333,114,297.579036,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.9861350059509277, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.933333,122,301.181196,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.2193095684051514, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.977778,22,304.793796,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.10819682478904724, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.933333,85,308.377067,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.5926529765129089, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.977778,31,311.987725,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.4338443875312805, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-12.222222,43,316.323527,"{'term': -1.0, 'progress': 0.0, 'time': 2.75, 'distance': 7.145641326904297, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 12.222222222222221, 'pace_score': -12.222222222222221, 'delta_score': -12.222222222222221, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.933333,38,319.882708,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.553923487663269, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.977778,85,323.491407,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 1.778152585029602, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.977778,28,327.091062,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 0.5814295411109924, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-10.444444,106,331.021151,"{'term': -1.0, 'progress': 0.0, 'time': 2.3499999046325684, 'distance': 4.6337103843688965, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 10.444444020589193, 'pace_score': -10.444444020589193, 'delta_score': -10.444444020589193, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783973}"
-8.933333,75,334.579158,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.28812509775161743, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.933333,85,338.178815,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.7930669784545898, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.933333,87,341.787728,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.3327884674072266, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.933333290947807, 'pace_score': -8.933333290947807, 'delta_score': -8.933333290947807, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891809}"
-11.955556,125,346.058964,"{'term': -1.0, 'progress': 0.0, 'time': 2.690000057220459, 'distance': 4.584523677825928, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 11.955555809868706, 'pace_score': -11.955555809868706, 'delta_score': -11.955555809868706, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-8.977778,78,349.697598,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 2.034541130065918, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 8.977777693006727, 'pace_score': -8.977777693006727, 'delta_score': -8.977777693006727, 'terminal_fitness_score': -1000.0, 'reward': -0.08888880411783795}"
-13.688889,150,354.356109,"{'term': -1.0, 'progress': 0.0, 'time': 3.0799999237060547, 'distance': 9.34101390838623, 'fitness': -1000000000.0, 'pace_target_time': 22.5, 'pace_expected_progress': 13.688888549804688, 'pace_score': -13.688888549804688, 'delta_score': -13.688888549804688, 'terminal_fitness_score': -1000.0, 'reward': -0.04444440205891986}"
