#{"t_start": 1777506949.6058538, "env_id": "None"}
r,l,t,episode_metrics
-0.001278,127,179.693568,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.099372386932373, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110034477104442, 'delta_score': 0.028110034477104442, 'terminal_fitness_score': -1000.0, 'reward': -6.3603677369662714e-06}"
0.022209,901,191.253716,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 9.970000267028809, 'distance': 44.719871520996094, 'fitness': -997142857.1428572, 'lexicographic_score': 0.05159643011522556, 'delta_score': 0.05159643011522556, 'terminal_fitness_score': -997.1428571428572, 'reward': -6.377739469168309e-06}"
-0.001297,132,194.918717,"{'term': -1.0, 'progress': 0.0, 'time': 2.0399999618530273, 'distance': 2.190356731414795, 'fitness': -1000000000.0, 'lexicographic_score': 0.028090920561102163, 'delta_score': 0.028090920561102163, 'terminal_fitness_score': -1000.0, 'reward': -1.2726923235423238e-05}"
-0.001283,113,198.497858,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 1.2899032831192017, 'fitness': -1000000000.0, 'lexicographic_score': 0.028104275268868488, 'delta_score': 0.028104275268868488, 'terminal_fitness_score': -1000.0, 'reward': -1.2716662634679188e-05}"
-0.001278,116,202.086886,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.8145614862442017, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110242065224476, 'delta_score': 0.028110242065224476, 'terminal_fitness_score': -1000.0, 'reward': -1.2723133909226664e-05}"
-0.001284,133,205.702856,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 1.778128981590271, 'fitness': -1000000000.0, 'lexicographic_score': 0.02810391941923403, 'delta_score': 0.02810391941923403, 'terminal_fitness_score': -1000.0, 'reward': -6.378080308493822e-06}"
-0.001355,135,209.405856,"{'term': -1.0, 'progress': 0.0, 'time': 2.130000114440918, 'distance': 3.4810543060302734, 'fitness': -1000000000.0, 'lexicographic_score': 0.028032836865405645, 'delta_score': 0.028032836865405645, 'terminal_fitness_score': -1000.0, 'reward': -1.272774781460942e-05}"
-0.002343,290,214.660856,"{'term': -1.0, 'progress': 0.0, 'time': 3.680000066757202, 'distance': 8.883747100830078, 'fitness': -1000000000.0, 'lexicographic_score': 0.027044772088817302, 'delta_score': 0.027044772088817302, 'terminal_fitness_score': -1000.0, 'reward': -1.2730053261255508e-05}"
-0.003126,419,221.198859,"{'term': -1.0, 'progress': 0.0, 'time': 4.909999847412109, 'distance': 12.371538162231445, 'fitness': -1000000000.0, 'lexicographic_score': 0.026261277725366777, 'delta_score': 0.026261277725366777, 'terminal_fitness_score': -1000.0, 'reward': -6.377081520396455e-06}"
-0.001277,120,224.793877,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.8492883443832397, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110945617077145, 'delta_score': 0.028110945617077145, 'terminal_fitness_score': -1000.0, 'reward': -6.349477898858619e-06}"
-0.001284,121,228.398934,"{'term': -1.0, 'progress': 0.0, 'time': 2.0199999809265137, 'distance': 1.4429574012756348, 'fitness': -1000000000.0, 'lexicographic_score': 0.02810416371338878, 'delta_score': 0.02810416371338878, 'terminal_fitness_score': -1000.0, 'reward': -1.2716942324700331e-05}"
0.023667,680,237.671003,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 7.690000057220459, 'distance': 30.35306739807129, 'fitness': -997142857.1428572, 'lexicographic_score': 0.05305452072763273, 'delta_score': 0.05305452072763273, 'terminal_fitness_score': -997.1428571428572, 'reward': -6.380874360688293e-06}"
-0.001278,137,241.290076,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.1153852939605713, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110022805889406, 'delta_score': 0.028110022805889406, 'terminal_fitness_score': -1000.0, 'reward': -1.2725108161033838e-05}"
-0.001277,127,244.894074,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.4323078393936157, 'fitness': -1000000000.0, 'lexicographic_score': 0.02811052067575425, 'delta_score': 0.02811052067575425, 'terminal_fitness_score': -1000.0, 'reward': -6.376233259608455e-06}"
0.021983,926,256.810073,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 10.329999923706055, 'distance': 41.31904220581055, 'fitness': -997142857.1428572, 'lexicographic_score': 0.05137033764320474, 'delta_score': 0.05137033764320474, 'terminal_fitness_score': -997.1428571428572, 'reward': -6.377950778943542e-06}"
-0.001354,133,260.517165,"{'term': -1.0, 'progress': 0.0, 'time': 2.130000114440918, 'distance': 2.89913272857666, 'fitness': -1000000000.0, 'lexicographic_score': 0.028033261006497084, 'delta_score': 0.028033261006497084, 'terminal_fitness_score': -1000.0, 'reward': -1.5935814414586025e-08}"
-0.001278,127,264.118242,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.9099717140197754, 'fitness': -1000000000.0, 'lexicographic_score': 0.02811017252424213, 'delta_score': 0.02811017252424213, 'terminal_fitness_score': -1000.0, 'reward': -1.9113466882155622e-05}"
-0.001277,131,267.690234,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.216146469116211, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110678227773404, 'delta_score': 0.028110678227773404, 'terminal_fitness_score': -1000.0, 'reward': -1.2717263286152192e-05}"
0.025263,438,274.470772,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 5.190000057220459, 'distance': 17.867830276489258, 'fitness': -997142857.1428572, 'lexicographic_score': 0.054650922341990864, 'delta_score': 0.054650922341990864, 'terminal_fitness_score': -997.1428571428572, 'reward': -6.379349315903393e-06}"
-0.001277,137,278.086773,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.3438793420791626, 'fitness': -1000000000.0, 'lexicographic_score': 0.02811058512801177, 'delta_score': 0.02811058512801177, 'terminal_fitness_score': -1000.0, 'reward': -1.2720304947668598e-05}"
-0.001277,128,281.694771,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.3439526557922363, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110585074576117, 'delta_score': 0.028110585074576117, 'terminal_fitness_score': -1000.0, 'reward': -6.363444327153744e-06}"
-0.001278,135,285.291774,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.08042049407959, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110048290437423, 'delta_score': 0.028110048290437423, 'terminal_fitness_score': -1000.0, 'reward': -6.368630365686384e-06}"
0.023891,639,294.225001,"{'term': -1.0, 'progress': 2.857142857142857, 'time': 7.340000152587891, 'distance': 27.0654296875, 'fitness': -997142857.1428572, 'lexicographic_score': 0.05327913912670257, 'delta_score': 0.05327913912670257, 'terminal_fitness_score': -997.1428571428572, 'reward': -3.186734872688557e-05}"
-0.001794,216,298.598539,"{'term': -1.0, 'progress': 0.0, 'time': 2.819999933242798, 'distance': 5.039481163024902, 'fitness': -1000000000.0, 'lexicographic_score': 0.027593605862723452, 'delta_score': 0.027593605862723452, 'terminal_fitness_score': -1000.0, 'reward': -6.36259066004799e-06}"
-0.001278,121,302.18454,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 2.1977412700653076, 'fitness': -1000000000.0, 'lexicographic_score': 0.028109962779667756, 'delta_score': 0.028109962779667756, 'terminal_fitness_score': -1000.0, 'reward': -1.2723878011527273e-05}"
-0.001278,128,305.789551,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 1.9445325136184692, 'fitness': -1000000000.0, 'lexicographic_score': 0.028110147334154963, 'delta_score': 0.028110147334154963, 'terminal_fitness_score': -1000.0, 'reward': -6.364567605356836e-06}"
-0.001277,126,309.394614,"{'term': -1.0, 'progress': 0.0, 'time': 2.009999990463257, 'distance': 0.56136554479599, 'fitness': -1000000000.0, 'lexicographic_score': 0.028111155473345067, 'delta_score': 0.028111155473345067, 'terminal_fitness_score': -1000.0, 'reward': -6.361115401642969e-06}"
-0.002687,345,315.209159,"{'term': -1.0, 'progress': 0.0, 'time': 4.21999979019165, 'distance': 10.657349586486816, 'fitness': -1000000000.0, 'lexicographic_score': 0.02670062240837537, 'delta_score': 0.02670062240837537, 'terminal_fitness_score': -1000.0, 'reward': -1.3730963883268332e-08}"
