timestamp_utc,episode,term,progress,time,distance,fitness,pace_target_time,pace_expected_progress,pace_score,delta_score,lexicographic_score,terminal_fitness_score,episode_reward,timesteps
2026-04-29T23:59:51Z,44,-1,0.0,2.009999990463257,2.1153852939605713,-1000000000.0,0.0,0.0,0.0,0.028110022805889406,0.028110022805889406,-1000.0,-0.001278,13523
2026-04-29T23:59:54Z,45,-1,0.0,2.009999990463257,1.4323078393936157,-1000000000.0,0.0,0.0,0.0,0.02811052067575425,0.02811052067575425,-1000.0,-0.001277,13650
2026-04-30T00:00:06Z,46,-1,2.857142857142857,10.329999923706055,41.31904220581055,-997142857.1428572,0.0,0.0,0.0,0.05137033764320474,0.05137033764320474,-997.1428571428572,0.021983,14576
2026-04-30T00:00:10Z,47,-1,0.0,2.130000114440918,2.89913272857666,-1000000000.0,0.0,0.0,0.0,0.028033261006497084,0.028033261006497084,-1000.0,-0.001354,14709
2026-04-30T00:00:14Z,48,-1,0.0,2.009999990463257,1.9099717140197754,-1000000000.0,0.0,0.0,0.0,0.02811017252424213,0.02811017252424213,-1000.0,-0.001278,14836
2026-04-30T00:00:17Z,49,-1,0.0,2.009999990463257,1.216146469116211,-1000000000.0,0.0,0.0,0.0,0.028110678227773404,0.028110678227773404,-1000.0,-0.001277,14967
2026-04-30T00:00:24Z,50,-1,2.857142857142857,5.190000057220459,17.867830276489258,-997142857.1428572,0.0,0.0,0.0,0.054650922341990864,0.054650922341990864,-997.1428571428572,0.025263,15405
2026-04-30T00:00:28Z,51,-1,0.0,2.009999990463257,1.3438793420791626,-1000000000.0,0.0,0.0,0.0,0.02811058512801177,0.02811058512801177,-1000.0,-0.001277,15542
2026-04-30T00:00:31Z,52,-1,0.0,2.009999990463257,1.3439526557922363,-1000000000.0,0.0,0.0,0.0,0.028110585074576117,0.028110585074576117,-1000.0,-0.001277,15670
2026-04-30T00:00:35Z,53,-1,0.0,2.009999990463257,2.08042049407959,-1000000000.0,0.0,0.0,0.0,0.028110048290437423,0.028110048290437423,-1000.0,-0.001278,15805
2026-04-30T00:00:44Z,54,-1,2.857142857142857,7.340000152587891,27.0654296875,-997142857.1428572,0.0,0.0,0.0,0.05327913912670257,0.05327913912670257,-997.1428571428572,0.023891,16444
2026-04-30T00:00:48Z,55,-1,0.0,2.819999933242798,5.039481163024902,-1000000000.0,0.0,0.0,0.0,0.027593605862723452,0.027593605862723452,-1000.0,-0.001794,16660
2026-04-30T00:00:52Z,56,-1,0.0,2.009999990463257,2.1977412700653076,-1000000000.0,0.0,0.0,0.0,0.028109962779667756,0.028109962779667756,-1000.0,-0.001278,16781
2026-04-30T00:00:55Z,57,-1,0.0,2.009999990463257,1.9445325136184692,-1000000000.0,0.0,0.0,0.0,0.028110147334154963,0.028110147334154963,-1000.0,-0.001278,16909
2026-04-30T00:00:59Z,58,-1,0.0,2.009999990463257,0.56136554479599,-1000000000.0,0.0,0.0,0.0,0.028111155473345067,0.028111155473345067,-1000.0,-0.001277,17035
2026-04-30T00:01:05Z,59,-1,0.0,4.21999979019165,10.657349586486816,-1000000000.0,0.0,0.0,0.0,0.02670062240837537,0.02670062240837537,-1000.0,-0.002687,17380
2026-04-30T00:01:16Z,60,-1,2.857142857142857,9.539999961853027,35.91709899902344,-997142857.1428572,0.0,0.0,0.0,0.05187586219696153,0.05187586219696153,-997.1428571428572,0.022488,18241
2026-04-30T00:01:19Z,61,-1,0.0,2.009999990463257,1.127299189567566,-1000000000.0,0.0,0.0,0.0,0.028110742985265787,0.028110742985265787,-1000.0,-0.001277,18365
2026-04-30T00:01:25Z,62,-1,0.0,3.5999999046325684,10.11768913269043,-1000000000.0,0.0,0.0,0.0,0.02709466646788844,0.02709466646788844,-1000.0,-0.002293,18652
2026-04-30T00:01:28Z,63,-1,0.0,2.369999885559082,3.923393964767456,-1000000000.0,0.0,0.0,0.0,0.027880133653347416,0.027880133653347416,-1000.0,-0.001508,18825
2026-04-30T00:01:32Z,64,-1,0.0,2.009999990463257,1.9694925546646118,-1000000000.0,0.0,0.0,0.0,0.028110129141705218,0.028110129141705218,-1000.0,-0.001278,18953
2026-04-30T00:01:36Z,65,-1,0.0,2.0299999713897705,1.0468353033065796,-1000000000.0,0.0,0.0,0.0,0.028098103231824944,0.028098103231824944,-1000.0,-0.00129,19080
2026-04-30T00:01:39Z,66,-1,0.0,2.009999990463257,1.4955898523330688,-1000000000.0,0.0,0.0,0.0,0.028110474551838113,0.028110474551838113,-1000.0,-0.001277,19210
2026-04-30T00:01:43Z,67,-1,0.0,2.0199999809265137,2.0845084190368652,-1000000000.0,0.0,0.0,0.0,0.028103696110606157,0.028103696110606157,-1000.0,-0.001284,19338
2026-04-30T00:01:47Z,68,-1,0.0,2.009999990463257,1.117104172706604,-1000000000.0,0.0,0.0,0.0,0.02811075041603609,0.02811075041603609,-1000.0,-0.001277,19470
2026-04-30T00:01:50Z,69,-1,0.0,2.009999990463257,3.787496566772461,-1000000000.0,0.0,0.0,0.0,0.028108804065894645,0.028108804065894645,-1000.0,-0.001279,19597
2026-04-30T00:01:54Z,70,-1,0.0,2.009999990463257,1.1680761575698853,-1000000000.0,0.0,0.0,0.0,0.028110713264443626,0.028110713264443626,-1000.0,-0.001277,19720
2026-04-30T00:01:57Z,71,-1,0.0,2.009999990463257,1.4525941610336304,-1000000000.0,0.0,0.0,0.0,0.028110505889805532,0.028110505889805532,-1000.0,-0.001277,19846
2026-04-30T00:02:01Z,72,-1,0.0,2.0199999809265137,1.9956245422363281,-1000000000.0,0.0,0.0,0.0,0.02810376089477292,0.02810376089477292,-1000.0,-0.001284,19981
2026-04-30T00:02:05Z,73,-1,0.0,2.0199999809265137,0.6656042337417603,-1000000000.0,0.0,0.0,0.0,0.02810473029733013,0.02810473029733013,-1000.0,-0.001283,20109
2026-04-30T00:02:08Z,74,-1,0.0,2.009999990463257,1.3687468767166138,-1000000000.0,0.0,0.0,0.0,0.028110567002986524,0.028110567002986524,-1000.0,-0.001277,20244
2026-04-30T00:02:12Z,75,-1,0.0,2.009999990463257,1.573319911956787,-1000000000.0,0.0,0.0,0.0,0.028110417897275707,0.028110417897275707,-1000.0,-0.001277,20372
2026-04-30T00:02:15Z,76,-1,0.0,2.009999990463257,1.659932255744934,-1000000000.0,0.0,0.0,0.0,0.02811035476874525,0.02811035476874525,-1000.0,-0.001277,20506
2026-04-30T00:02:19Z,77,-1,0.0,2.009999990463257,1.5234923362731934,-1000000000.0,0.0,0.0,0.0,0.028110454214750693,0.028110454214750693,-1000.0,-0.001277,20636
2026-04-30T00:02:23Z,78,-1,0.0,2.009999990463257,2.266263246536255,-1000000000.0,0.0,0.0,0.0,0.028109912836536216,0.028109912836536216,-1000.0,-0.001278,20769
2026-04-30T00:02:26Z,79,-1,0.0,2.009999990463257,2.949892997741699,-1000000000.0,0.0,0.0,0.0,0.028109414564122803,0.028109414564122803,-1000.0,-0.001278,20897
2026-04-30T00:02:30Z,80,-1,0.0,2.640000104904175,5.4423651695251465,-1000000000.0,0.0,0.0,0.0,0.02770759782078276,0.02770759782078276,-1000.0,-0.00168,21091
2026-04-30T00:02:34Z,81,-1,0.0,2.3299999237060547,3.4719438552856445,-1000000000.0,0.0,0.0,0.0,0.027905859499793243,0.027905859499793243,-1000.0,-0.001482,21246
2026-04-30T00:02:38Z,82,-1,0.0,2.049999952316284,2.4949872493743896,-1000000000.0,0.0,0.0,0.0,0.028084349326902812,0.028084349326902812,-1000.0,-0.001303,21372
2026-04-30T00:02:42Z,83,-1,0.0,2.049999952316284,2.106264591217041,-1000000000.0,0.0,0.0,0.0,0.028084632652455407,0.028084632652455407,-1000.0,-0.001303,21514
2026-04-30T00:02:45Z,84,-1,0.0,2.0199999809265137,1.0035662651062012,-1000000000.0,0.0,0.0,0.0,0.028104483969318934,0.028104483969318934,-1000.0,-0.001283,21637
2026-04-30T00:02:49Z,85,-1,0.0,2.0299999713897705,2.8258039951324463,-1000000000.0,0.0,0.0,0.0,0.028096806607413993,0.028096806607413993,-1000.0,-0.001291,21772
2026-04-30T00:02:52Z,86,-1,0.0,2.009999990463257,1.0953025817871094,-1000000000.0,0.0,0.0,0.0,0.028110766306408484,0.028110766306408484,-1000.0,-0.001277,21898
2026-04-30T00:02:56Z,87,-1,0.0,2.0299999713897705,2.311751365661621,-1000000000.0,0.0,0.0,0.0,0.028097181281342178,0.028097181281342178,-1000.0,-0.001291,22034
2026-04-30T00:03:01Z,88,-1,0.0,3.9700000286102295,9.227498054504395,-1000000000.0,0.0,0.0,0.0,0.02686039458156829,0.02686039458156829,-1000.0,-0.002527,22355
2026-04-30T00:03:05Z,89,-1,0.0,2.009999990463257,0.9982649683952332,-1000000000.0,0.0,0.0,0.0,0.028110837033531948,0.028110837033531948,-1000.0,-0.001277,22486
2026-04-30T00:03:09Z,90,-1,0.0,2.009999990463257,2.21872615814209,-1000000000.0,0.0,0.0,0.0,0.02810994748455983,0.02810994748455983,-1000.0,-0.001278,22617
2026-04-30T00:03:12Z,91,-1,0.0,2.009999990463257,2.455418109893799,-1000000000.0,0.0,0.0,0.0,0.02810977496856001,0.02810977496856001,-1000.0,-0.001278,22746
2026-04-30T00:03:25Z,92,-1,2.857142857142857,10.65999984741211,40.314292907714844,-997142857.1428572,0.0,0.0,0.0,0.05116154620668283,0.05116154620668283,-997.1428571428572,0.021774,23717
2026-04-30T00:03:28Z,93,-1,0.0,2.009999990463257,1.678225040435791,-1000000000.0,0.0,0.0,0.0,0.0281103414358118,0.0281103414358118,-1000.0,-0.001277,23842
2026-04-30T00:03:32Z,94,-1,0.0,2.009999990463257,1.51361882686615,-1000000000.0,0.0,0.0,0.0,0.028110461411186123,0.028110461411186123,-1000.0,-0.001277,23977
2026-04-30T00:03:35Z,95,-1,0.0,2.0199999809265137,0.8375112414360046,-1000000000.0,0.0,0.0,0.0,0.028104605000677293,0.028104605000677293,-1000.0,-0.001283,24107
2026-04-30T00:03:40Z,96,-1,0.0,2.680000066757202,4.682944297790527,-1000000000.0,0.0,0.0,0.0,0.027682754533361144,0.027682754533361144,-1000.0,-0.001705,24300
2026-04-30T00:03:43Z,97,-1,0.0,2.009999990463257,1.8446547985076904,-1000000000.0,0.0,0.0,0.0,0.02811022013132341,0.02811022013132341,-1000.0,-0.001278,24436
2026-04-30T00:03:47Z,98,-1,0.0,2.009999990463257,1.5695297718048096,-1000000000.0,0.0,0.0,0.0,0.02811042065976853,0.02811042065976853,-1000.0,-0.001277,24560
2026-04-30T00:03:50Z,99,-1,0.0,2.009999990463257,2.0454816818237305,-1000000000.0,0.0,0.0,0.0,0.028110073756044025,0.028110073756044025,-1000.0,-0.001278,24691
2026-04-30T00:03:54Z,100,-1,0.0,2.009999990463257,2.210500955581665,-1000000000.0,0.0,0.0,0.0,0.028109953479605425,0.028109953479605425,-1000.0,-0.001278,24820
2026-04-30T00:03:58Z,101,-1,0.0,2.009999990463257,1.4962162971496582,-1000000000.0,0.0,0.0,0.0,0.028110474095245683,0.028110474095245683,-1000.0,-0.001277,24953
2026-04-30T00:04:01Z,102,-1,0.0,2.009999990463257,0.900249183177948,-1000000000.0,0.0,0.0,0.0,0.028110908473608635,0.028110908473608635,-1000.0,-0.001277,25081
2026-04-30T00:04:05Z,103,-1,0.0,2.0199999809265137,2.263509511947632,-1000000000.0,0.0,0.0,0.0,0.02810356564333727,0.02810356564333727,-1000.0,-0.001284,25213
2026-04-30T00:04:08Z,104,-1,0.0,2.009999990463257,0.9705039858818054,-1000000000.0,0.0,0.0,0.0,0.028110857267484215,0.028110857267484215,-1000.0,-0.001277,25306
2026-04-30T00:04:12Z,105,-1,0.0,2.0199999809265137,1.976040005683899,-1000000000.0,0.0,0.0,0.0,0.02810377516921647,0.02810377516921647,-1000.0,-0.001284,25430
2026-04-30T00:04:16Z,106,-1,0.0,2.0199999809265137,0.5727871060371399,-1000000000.0,0.0,0.0,0.0,0.028104797948297847,0.028104797948297847,-1000.0,-0.001283,25554
2026-04-30T00:04:19Z,107,-1,0.0,2.009999990463257,2.854940891265869,-1000000000.0,0.0,0.0,0.0,0.028109483771197492,0.028109483771197492,-1000.0,-0.001278,25680
2026-04-30T00:04:23Z,108,-1,0.0,2.009999990463257,1.757834792137146,-1000000000.0,0.0,0.0,0.0,0.028110283411211436,0.028110283411211436,-1000.0,-0.001277,25796
2026-04-30T00:04:27Z,109,-1,0.0,2.25,3.2285475730895996,-1000000000.0,0.0,0.0,0.0,0.027956830504684338,0.027956830504684338,-1000.0,-0.001431,25954
2026-04-30T00:04:30Z,110,-1,0.0,2.009999990463257,2.7960875034332275,-1000000000.0,0.0,0.0,0.0,0.028109526667252763,0.028109526667252763,-1000.0,-0.001278,26076
2026-04-30T00:04:34Z,111,-1,0.0,2.009999990463257,1.5611064434051514,-1000000000.0,0.0,0.0,0.0,0.028110426799220715,0.028110426799220715,-1000.0,-0.001277,26210
2026-04-30T00:04:37Z,112,-1,0.0,2.009999990463257,1.8572943210601807,-1000000000.0,0.0,0.0,0.0,0.028110210918843415,0.028110210918843415,-1000.0,-0.001278,26338
2026-04-30T00:04:41Z,113,-1,0.0,2.009999990463257,2.14724063873291,-1000000000.0,0.0,0.0,0.0,0.028109999587708084,0.028109999587708084,-1000.0,-0.001278,26472
2026-04-30T00:04:46Z,114,-1,0.0,3.119999885559082,6.897808074951172,-1000000000.0,0.0,0.0,0.0,0.027401775236843395,0.027401775236843395,-1000.0,-0.001986,26706
2026-04-30T00:04:51Z,115,-1,0.0,4.019999980926514,10.256682395935059,-1000000000.0,0.0,0.0,0.0,0.02682789844573799,0.02682789844573799,-1000.0,-0.00256,27034
2026-04-30T00:04:55Z,116,-1,0.0,2.009999990463257,1.5490672588348389,-1000000000.0,0.0,0.0,0.0,0.02811043557413658,0.02811043557413658,-1000.0,-0.001277,27159
2026-04-30T00:04:59Z,117,-1,0.0,2.009999990463257,2.797510862350464,-1000000000.0,0.0,0.0,0.0,0.02810952562981915,0.02810952562981915,-1000.0,-0.001278,27295
2026-04-30T00:05:02Z,118,-1,0.0,2.380000114440918,4.095643043518066,-1000000000.0,0.0,0.0,0.0,0.027873658755700643,0.027873658755700643,-1000.0,-0.001514,27462
2026-04-30T00:05:06Z,119,-1,0.0,2.009999990463257,1.9087055921554565,-1000000000.0,0.0,0.0,0.0,0.02811017344707148,0.02811017344707148,-1000.0,-0.001278,27599
2026-04-30T00:05:10Z,120,-1,0.0,2.009999990463257,0.7824512720108032,-1000000000.0,0.0,0.0,0.0,0.028110994332144472,0.028110994332144472,-1000.0,-0.001277,27728
2026-04-30T00:05:15Z,121,-1,0.0,3.9700000286102295,10.587126731872559,-1000000000.0,0.0,0.0,0.0,0.026859403598567293,0.026859403598567293,-1000.0,-0.002528,28053
2026-04-30T00:05:19Z,122,-1,0.0,2.0199999809265137,2.9432618618011475,-1000000000.0,0.0,0.0,0.0,0.028103070197018135,0.028103070197018135,-1000.0,-0.001285,28184
2026-04-30T00:05:23Z,123,-1,0.0,2.009999990463257,1.644989013671875,-1000000000.0,0.0,0.0,0.0,0.028110365660321105,0.028110365660321105,-1000.0,-0.001277,28320
2026-04-30T00:05:28Z,124,-1,0.0,3.869999885559082,9.252238273620605,-1000000000.0,0.0,0.0,0.0,0.026923868703656803,0.026923868703656803,-1000.0,-0.002464,28620
2026-04-30T00:05:32Z,125,-1,0.0,2.009999990463257,2.0839881896972656,-1000000000.0,0.0,0.0,0.0,0.028110045690076187,0.028110045690076187,-1000.0,-0.001278,28752
2026-04-30T00:05:39Z,126,-1,2.857142857142857,5.929999828338623,20.461267471313477,-997142857.1428572,0.0,0.0,0.0,0.05417919095712531,0.05417919095712531,-997.1428571428572,0.024791,29265
2026-04-30T00:05:43Z,127,-1,0.0,2.009999990463257,1.2793270349502563,-1000000000.0,0.0,0.0,0.0,0.028110632177798307,0.028110632177798307,-1000.0,-0.001277,29402
2026-04-30T00:05:46Z,128,-1,0.0,2.180000066757202,3.7150347232818604,-1000000000.0,0.0,0.0,0.0,0.02800092032427227,0.02800092032427227,-1000.0,-0.001387,29545
2026-04-30T00:05:50Z,129,-1,0.0,2.009999990463257,0.7907736897468567,-1000000000.0,0.0,0.0,0.0,0.02811098826624233,0.02811098826624233,-1000.0,-0.001277,29685
2026-04-30T00:05:54Z,130,-1,0.0,2.759999990463257,5.394303798675537,-1000000000.0,0.0,0.0,0.0,0.027631442447406868,0.027631442447406868,-1000.0,-0.001756,29876
2026-04-30T00:06:04Z,131,-1,2.857142857142857,7.739999771118164,29.114776611328125,-997142857.1428572,0.0,0.0,0.0,0.053023677421844155,0.053023677421844155,-997.1428571428572,0.023636,30560
2026-04-30T00:06:07Z,132,-1,0.0,2.009999990463257,1.702568531036377,-1000000000.0,0.0,0.0,0.0,0.02811032369274285,0.02811032369274285,-1000.0,-0.001277,30681
2026-04-30T00:06:14Z,133,-1,2.857142857142857,5.079999923706055,22.945091247558594,-997142857.1428572,0.0,0.0,0.0,0.05471706306907325,0.05471706306907325,-997.1428571428572,0.025329,31119
2026-04-30T00:06:21Z,134,-1,2.857142857142857,5.28000020980835,22.582616806030273,-997142857.1428572,0.0,0.0,0.0,0.05459034295463624,0.05459034295463624,-997.1428571428572,0.025203,31577
2026-04-30T00:06:25Z,135,-1,0.0,2.009999990463257,0.37621593475341797,-1000000000.0,0.0,0.0,0.0,0.02811129042204043,0.02811129042204043,-1000.0,-0.001276,31713
2026-04-30T00:06:29Z,136,-1,0.0,2.75,5.465727806091309,-1000000000.0,0.0,0.0,0.0,0.027637739589386555,0.027637739589386555,-1000.0,-0.00175,31919
2026-04-30T00:06:33Z,137,-1,0.0,2.009999990463257,2.427851438522339,-1000000000.0,0.0,0.0,0.0,0.02810979506088608,0.02810979506088608,-1000.0,-0.001278,32060
2026-04-30T00:06:36Z,138,-1,0.0,2.009999990463257,1.3303337097167969,-1000000000.0,0.0,0.0,0.0,0.028110595000921654,0.028110595000921654,-1000.0,-0.001277,32183
2026-04-30T00:06:40Z,139,-1,0.0,2.009999990463257,2.5498528480529785,-1000000000.0,0.0,0.0,0.0,0.028109706138575927,0.028109706138575927,-1000.0,-0.001278,32310
2026-04-30T00:06:43Z,140,-1,0.0,2.0199999809265137,1.9066283702850342,-1000000000.0,0.0,0.0,0.0,0.028103825760787463,0.028103825760787463,-1000.0,-0.001284,32436
2026-04-30T00:06:47Z,141,-1,0.0,2.009999990463257,0.8272262215614319,-1000000000.0,0.0,0.0,0.0,0.02811096169734159,0.02811096169734159,-1000.0,-0.001277,32563
2026-04-30T00:06:51Z,142,-1,0.0,2.0199999809265137,1.8707493543624878,-1000000000.0,0.0,0.0,0.0,0.028103851911673704,0.028103851911673704,-1000.0,-0.001284,32690
2026-04-30T00:06:54Z,143,-1,0.0,2.009999990463257,1.4288437366485596,-1000000000.0,0.0,0.0,0.0,0.028110523200610478,0.028110523200610478,-1000.0,-0.001277,32823
2026-04-30T00:06:58Z,144,-1,0.0,2.009999990463257,1.128230094909668,-1000000000.0,0.0,0.0,0.0,0.028110742306763352,0.028110742306763352,-1000.0,-0.001277,32950
2026-04-30T00:07:01Z,145,-1,0.0,2.0199999809265137,1.689157485961914,-1000000000.0,0.0,0.0,0.0,0.028103984267262915,0.028103984267262915,-1000.0,-0.001284,33080
2026-04-30T00:07:05Z,146,-1,0.0,2.009999990463257,0.30001774430274963,-1000000000.0,0.0,0.0,0.0,0.02811134596008012,0.02811134596008012,-1000.0,-0.001276,33172
