#{"t_start": 1777980156.7762928, "env_id": "None"}
r,l,t,episode_metrics
-0.392321,501,52.467223,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.277679443359375, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.525538915215293, 'reward': -1.0032679385230654, 'reward_score': -0.3923205566406043, 'fitness': 2217569.91782046}"
-0.088645,621,53.261461,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.9813548496791293, 'block_progress': 2.857142857142857, 'time': 6.209999999999912, 'distance': 17.539443927060347, 'reward': -1.0033060854957219, 'reward_score': -0.08864515032084164, 'fitness': 2909237.3102352032}"
-0.164937,501,53.891489,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.5050626482282365, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 12.080505521968007, 'reward': -1.0031861950102308, 'reward_score': -0.16493735177174274, 'fitness': 2444950.567722715}"
0.206149,521,54.602974,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.9428155081612726, 'block_progress': 2.857142857142857, 'time': 5.209999999999933, 'distance': 17.17432259459747, 'reward': -1.0033769298735111, 'reward_score': 0.2061488414946282, 'fitness': 2880698.3338386784}"
-0.505802,501,55.260606,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.1641976492745534, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 8.276765699178213, 'reward': -1.0034913707914808, 'reward_score': -0.5058023507254259, 'fitness': 2104089.3725088546}"
0.054936,501,55.938371,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.7249363490513394, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 14.532953384012217, 'reward': -1.0029845610119044, 'reward_score': 0.054936349051360134, 'fitness': 2664821.816097956}"
-0.202381,501,56.598721,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.467618669782366, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.662996659317287, 'reward': -1.003224341982887, 'reward_score': -0.2023813302176134, 'fitness': 2407507.0067857066}"
0.090026,501,57.246413,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.760026114327567, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 14.92955453635659, 'reward': -1.0029028174990702, 'reward_score': 0.09002611432758756, 'fitness': 2699911.1847730307}"
-0.380201,501,57.911628,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.289799281529018, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.701723629870685, 'reward': -1.0032134428478423, 'reward_score': -0.3802007184709615, 'fitness': 2229689.579805388}"
-0.210539,501,58.594607,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.459460667201451, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.563462066027569, 'reward': -1.0033496820359, 'reward_score': -0.21053933279852832, 'fitness': 2399349.1037393855}"
-0.25897,501,59.226865,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.4110303606305803, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.060291122063063, 'reward': -1.0033169846307664, 'reward_score': -0.258969639369399, 'fitness': 2350919.3003394585}"
-0.578194,501,59.881288,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.091805594308036, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 7.500419456860982, 'reward': -1.003164396740141, 'reward_score': -0.5781944056919432, 'fitness': 2031698.0938885799}"
-0.394163,501,60.53233,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2758374895368307, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.514383218134753, 'reward': -1.0033115350632438, 'reward_score': -0.39416251046314854, 'fitness': 2215727.975153613}"
-0.355977,501,61.178111,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.3140226091657365, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.97544721182203, 'reward': -1.0030772036597841, 'reward_score': -0.35597739083424274, 'fitness': 2253912.633718525}"
-0.325318,501,61.821434,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.344681876046317, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.330555328226183, 'reward': -1.0031643967401414, 'reward_score': -0.32531812395366244, 'fitness': 2284571.545490989}"
-0.576614,501,62.523967,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.093385968889509, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 7.5262131108902395, 'reward': -1.003197094145275, 'reward_score': -0.5766140311104702, 'fitness': 2033278.442676399}"
