#{"t_start": 1777981751.9467845, "env_id": "None"}
r,l,t,episode_metrics
-0.647086,468,23.980357,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.026247297014509, 'block_progress': 0.0, 'time': 5.019999999999943, 'distance': 7.557302440633066, 'reward': -1.0046830240885416, 'reward_score': -0.6470860363188051, 'fitness': 1966039.7397120688}"
-0.851071,469,24.669287,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.8189293997628346, 'block_progress': 0.0, 'time': 5.009999999999944, 'distance': 4.8403259109618375, 'reward': -1.0031208001999632, 'reward_score': -0.8510706002371466, 'fitness': 1758824.559436924}"
-0.663698,473,25.334927,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0063018798828125, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 6.980260998963786, 'reward': -1.0031970941452755, 'reward_score': -0.6636981201171681, 'fitness': 1946194.899621814}"
-0.616739,474,25.997229,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0532608032226562, 'block_progress': 0.0, 'time': 5.009999999999941, 'distance': 7.9189351855020504, 'reward': -1.0026957339332216, 'reward_score': -0.6167391967773241, 'fitness': 1993152.8842874714}"
-0.334386,471,26.669298,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.335613795689174, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 10.417572798978654, 'reward': -1.0057729375930058, 'reward_score': -0.33438620431080657, 'fitness': 2275503.3781163753}"
-0.7827,464,27.337512,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.8872996738978793, 'block_progress': 0.0, 'time': 5.009999999999945, 'distance': 5.944236120070855, 'reward': -1.0064977300734748, 'reward_score': -0.7827003261021022, 'fitness': 1827193.72966176}"
-0.730586,463,28.002302,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.9394138881138394, 'block_progress': 0.0, 'time': 5.009999999999944, 'distance': 6.692760624820949, 'reward': -1.0034859212239582, 'reward_score': -0.7305861118861419, 'fitness': 1879307.1953532149}"
-0.813583,472,28.680511,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.8564169747488841, 'block_progress': 0.0, 'time': 5.009999999999942, 'distance': 5.249964412556437, 'reward': -1.0032624889555428, 'reward_score': -0.8135830252510965, 'fitness': 1796311.7247844723}"
-0.607017,473,29.354584,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.062982831682478, 'block_progress': 0.0, 'time': 5.009999999999941, 'distance': 7.364173470457899, 'reward': -1.0030608549572169, 'reward_score': -0.6070171683175025, 'fitness': 2002875.467509008}"
-0.65869,479,30.062002,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0113100324358255, 'block_progress': 0.0, 'time': 5.009999999999943, 'distance': 7.222900028922595, 'reward': -1.0030554053896952, 'reward_score': -0.6586899675641553, 'fitness': 1951202.8095357972}"
-0.754166,473,30.743632,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.9158336094447546, 'block_progress': 0.0, 'time': 5.009999999999943, 'distance': 6.219027163373539, 'reward': -1.0025812930152527, 'reward_score': -0.7541663905552263, 'fitness': 1855727.3904175917}"
