attempt_index,saved,num_frames,finish_time,discrete_progress,dense_progress,finished,crashes,timeout,distance,path
1,1,2874,75.26000213623047,100.0,100.0,1,0,0,1242.3179931640625,logs/supervised_data\20260502_153421_map_AI Training #5_v2d_asphalt_target_dataset\attempts\attempt_0001.npz
2,1,2940,26.479999542236328,100.0,100.0,1,0,0,1198.9693603515625,logs/supervised_data\20260502_153421_map_AI Training #5_v2d_asphalt_target_dataset\attempts\attempt_0002.npz
3,1,2715,24.530000686645508,100.0,100.0,1,0,0,1160.6474609375,logs/supervised_data\20260502_153421_map_AI Training #5_v2d_asphalt_target_dataset\attempts\attempt_0003.npz
4,1,2835,25.700000762939453,100.0,100.0,1,0,0,1181.306640625,logs/supervised_data\20260502_153421_map_AI Training #5_v2d_asphalt_target_dataset\attempts\attempt_0004.npz
5,1,2844,25.719999313354492,100.0,100.0,1,0,0,1186.1953125,logs/supervised_data\20260502_153421_map_AI Training #5_v2d_asphalt_target_dataset\attempts\attempt_0005.npz
6,0,1822,16.8700008392334,65.71428571428571,68.57142857142857,0,0,0,760.9254150390625,
7,0,568,5.989999771118164,20.0,20.781808580671036,0,0,0,169.36575317382812,
8,0,671,6.489999771118164,25.71428571428571,26.385685878450182,0,0,0,239.30133056640625,
9,0,1119,10.479999542236328,37.142857142857146,38.75641141619001,0,0,0,405.04736328125,
