timestamp_utc,generation,individual_index,finished,crashes,timeout,progress,discrete_progress,dense_progress,ranking_progress,distance,time,reward,fitness,ranking_key,selection_mode,selection_rank,selection_crowding,selection_objectives,selection_objective_names,evaluation_steps,evaluation_terminated,evaluation_truncated,evaluation_valid
2026-05-04T23:30:23Z,1,0,0,1,0,5.714285714285714,5.714285714285714,7.970384870256697,7.970384870256697,73.752197265625,3.2799999713897705,7970381590255.726,7970381590255.726,"[0.0, 7.970384870256697, -3.2799999713897705, -1.0]",lexicographic,0,0.0,"[0.0, 7.970384870256697, -3.2799999713897705, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",401,1,0,1
2026-05-04T23:30:23Z,1,1,0,1,0,5.714285714285714,5.714285714285714,7.512735639299666,7.512735639299666,71.37071990966797,3.25,7512732389298.666,7512732389298.666,"[0.0, 7.512735639299666, -3.25, -1.0]",lexicographic,1,0.0,"[0.0, 7.512735639299666, -3.25, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",381,1,0,1
2026-05-04T23:30:23Z,1,2,0,1,0,5.714285714285714,5.714285714285714,7.423474448067802,7.423474448067802,70.80166625976562,9.640000343322754,7423464808066.458,7423464808066.458,"[0.0, 7.423474448067802, -9.640000343322754, -1.0]",lexicographic,2,0.0,"[0.0, 7.423474448067802, -9.640000343322754, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",955,1,0,1
2026-05-04T23:30:23Z,1,3,0,1,0,5.714285714285714,5.714285714285714,7.243126460484096,7.243126460484096,69.44317626953125,5.320000171661377,7243121140482.925,7243121140482.925,"[0.0, 7.243126460484096, -5.320000171661377, -1.0]",lexicographic,3,0.0,"[0.0, 7.243126460484096, -5.320000171661377, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",662,1,0,1
2026-05-04T23:30:23Z,1,4,0,1,0,5.714285714285714,5.714285714285714,7.144113268171037,7.144113268171037,68.58086395263672,3.1600000858306885,7144110108169.951,7144110108169.951,"[0.0, 7.144113268171037, -3.1600000858306885, -1.0]",lexicographic,4,0.0,"[0.0, 7.144113268171037, -3.1600000858306885, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",182,1,0,1
2026-05-04T23:30:23Z,1,5,0,1,0,5.714285714285714,5.714285714285714,7.142859867640904,7.142859867640904,68.70248413085938,3.1500000953674316,7142856717639.808,7142856717639.808,"[0.0, 7.142859867640904, -3.1500000953674316, -1.0]",lexicographic,5,0.0,"[0.0, 7.142859867640904, -3.1500000953674316, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",388,1,0,1
2026-05-04T23:30:23Z,1,6,0,1,0,5.714285714285714,5.714285714285714,7.142859867640904,7.142859867640904,68.66062927246094,3.1600000858306885,7142856707639.817,7142856707639.817,"[0.0, 7.142859867640904, -3.1600000858306885, -1.0]",lexicographic,6,0.0,"[0.0, 7.142859867640904, -3.1600000858306885, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",389,1,0,1
2026-05-04T23:30:23Z,1,7,0,1,0,5.714285714285714,5.714285714285714,7.142859867640904,7.142859867640904,68.89869689941406,3.1600000858306885,7142856707639.817,7142856707639.817,"[0.0, 7.142859867640904, -3.1600000858306885, -1.0]",lexicographic,7,0.0,"[0.0, 7.142859867640904, -3.1600000858306885, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",387,1,0,1
2026-05-04T23:30:23Z,1,8,0,1,0,5.714285714285714,5.714285714285714,7.142859867640904,7.142859867640904,68.93810272216797,3.1700000762939453,7142856697639.827,7142856697639.827,"[0.0, 7.142859867640904, -3.1700000762939453, -1.0]",lexicographic,8,0.0,"[0.0, 7.142859867640904, -3.1700000762939453, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",395,1,0,1
2026-05-04T23:30:23Z,1,9,0,1,0,5.714285714285714,5.714285714285714,7.142857142857142,7.142857142857142,68.86972045898438,3.319999933242798,7142853822856.209,7142853822856.209,"[0.0, 7.142857142857142, -3.319999933242798, -1.0]",lexicographic,9,0.0,"[0.0, 7.142857142857142, -3.319999933242798, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",407,1,0,1
