timestamp_utc,generation,cached_evaluations,evaluated_count,population_size,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,dist_avg,dist_best_gen,dist_best_global,time_avg,time_best_gen,time_best_global,finish_count,crash_count,timeout_count,finish_rate,crash_rate,timeout_rate,best_finished,best_crashes,best_progress,best_dense_progress,best_ranking_progress,best_ranking_key,mean_discrete_progress,mean_dense_progress,mean_ranking_progress,std_dense_progress,std_ranking_progress,best_distance,best_time,best_reward,best_fitness,selection_mode,front0_size,best_selection_rank,best_selection_crowding,best_selection_objectives,selection_objective_names,virtual_time_sum,virtual_distance_sum,evaluation_steps_sum
2026-05-04T23:56:44Z,11,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,6.295067310333252,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.910714149475098,6.295067310333252,6.295067310333252,2.437464714050293,2.437464714050293,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",131.12998962402344,1767.399169921875,15991
2026-05-04T23:59:22Z,12,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,6.444019794464111,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.8214287757873535,6.444019794464111,6.444019794464111,2.431715488433838,2.431715488433838,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",136.5500030517578,1814.16162109375,16481
2026-05-05T00:02:19Z,13,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,6.617631912231445,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",5.089285850524902,6.617631912231445,6.617631912231445,3.1586520671844482,3.1586520671844482,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",154.92999267578125,1856.3668212890625,18848
2026-05-05T00:04:49Z,14,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.931839942932129,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.375,5.931839942932129,5.931839942932129,2.954909563064575,2.954909563064575,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",125.09000396728516,1615.51025390625,15135
2026-05-05T00:07:23Z,15,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,6.516776084899902,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",5.089285850524902,6.516776084899902,6.516776084899902,2.966352701187134,2.966352701187134,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",130.23001098632812,1841.6907958984375,15818
2026-05-05T00:10:29Z,16,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,7.098511695861816,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",5.803571701049805,7.098511695861816,7.098511695861816,2.9546899795532227,2.9546899795532227,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",161.26998901367188,2014.5030517578125,19554
2026-05-05T00:13:11Z,17,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.591272354125977,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.1964287757873535,5.591272354125977,5.591272354125977,3.109506368637085,3.109506368637085,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",136.6300048828125,1536.227783203125,16663
2026-05-05T00:15:47Z,18,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.7435407638549805,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.107142448425293,5.7435407638549805,5.7435407638549805,3.434194326400757,3.434194326400757,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",132.35000610351562,1565.4703369140625,16091
2026-05-05T00:18:33Z,19,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.569689750671387,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.017857074737549,5.569689750671387,5.569689750671387,3.083707809448242,3.083707809448242,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",141.11000061035156,1516.28857421875,17153
2026-05-05T00:21:30Z,20,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.843095302581787,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.107142448425293,5.843095302581787,5.843095302581787,3.426971197128296,3.426971197128296,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",152.19998168945312,1593.263671875,18385
2026-05-05T00:24:12Z,21,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.214710235595703,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",3.8392858505249023,5.214710235595703,5.214710235595703,3.3444929122924805,3.3444929122924805,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",138.1300048828125,1383.852783203125,16804
2026-05-05T00:26:54Z,22,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,6.076008319854736,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.464285850524902,6.076008319854736,6.076008319854736,3.0003368854522705,3.0003368854522705,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",137.38999938964844,1682.9471435546875,16407
2026-05-05T00:29:27Z,23,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.551454067230225,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.1964287757873535,5.551454067230225,5.551454067230225,3.0550947189331055,3.0550947189331055,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",127.70000457763672,1499.5673828125,15518
2026-05-05T00:32:01Z,24,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,6.310956954956055,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.8214287757873535,6.310956954956055,6.310956954956055,2.819634199142456,2.819634199142456,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",129.70001220703125,1795.1839599609375,15710
2026-05-05T00:34:29Z,25,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,6.104243278503418,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.553571701049805,6.104243278503418,6.104243278503418,3.234586000442505,3.234586000442505,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",123.44000244140625,1694.1226806640625,15045
2026-05-05T00:37:06Z,26,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.974480628967285,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.285714626312256,5.974480628967285,5.974480628967285,2.9434471130371094,2.9434471130371094,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",132.22000122070312,1628.509521484375,16093
2026-05-05T00:39:31Z,27,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.509979248046875,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.017857551574707,5.509979248046875,5.509979248046875,3.0831661224365234,3.0831661224365234,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",120.46000671386719,1488.47509765625,14721
2026-05-05T00:42:08Z,28,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,6.0199103355407715,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.910714149475098,6.0199103355407715,6.0199103355407715,3.328176259994507,3.328176259994507,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",132.67999267578125,1693.881103515625,16146
2026-05-05T00:44:50Z,29,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,6.650825500488281,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",5.267857551574707,6.650825500488281,6.650825500488281,3.1947708129882812,3.1947708129882812,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",125.66999816894531,1885.524658203125,14884
2026-05-05T00:47:17Z,30,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,6.53344202041626,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.910714149475098,6.53344202041626,6.53344202041626,3.3146591186523438,3.3146591186523438,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",114.28999328613281,1804.202880859375,13187
2026-05-05T00:49:40Z,31,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.718175888061523,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.285714149475098,5.718175888061523,5.718175888061523,3.010378360748291,3.010378360748291,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",111.0300064086914,1573.099609375,13256
2026-05-05T00:52:05Z,32,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.583071231842041,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.107142925262451,5.583071231842041,5.583071231842041,3.294705390930176,3.294705390930176,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",112.67999267578125,1536.635986328125,13590
2026-05-05T00:54:28Z,33,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.459936141967773,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.107142925262451,5.459936141967773,5.459936141967773,3.2546730041503906,3.2546730041503906,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",110.72999572753906,1492.5589599609375,13539
2026-05-05T00:56:38Z,34,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.620242595672607,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.375,5.620242595672607,5.620242595672607,3.3702962398529053,3.3702962398529053,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",97.33000183105469,1504.7628173828125,11861
2026-05-05T00:58:58Z,35,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,6.090102195739746,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.8214287757873535,6.090102195739746,6.090102195739746,3.1301028728485107,3.1301028728485107,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",106.91000366210938,1663.7066650390625,13049
2026-05-05T01:01:30Z,36,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.586031913757324,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.1964287757873535,5.586031913757324,5.586031913757324,3.242979049682617,3.242979049682617,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",119.61000061035156,1522.326171875,14522
2026-05-05T01:04:05Z,37,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.958918571472168,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.553571701049805,5.958918571472168,5.958918571472168,3.103262186050415,3.103262186050415,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",122.79000091552734,1619.8731689453125,14885
2026-05-05T01:06:47Z,38,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.452398300170898,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.107142925262451,5.452398300170898,5.452398300170898,3.188373565673828,3.188373565673828,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",129.13999938964844,1472.800537109375,15539
2026-05-05T01:09:14Z,39,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.6480913162231445,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.107142925262451,5.6480913162231445,5.6480913162231445,3.1806416511535645,3.1806416511535645,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",114.51000213623047,1528.4100341796875,13903
2026-05-05T01:11:40Z,40,2,30,32,0.15,0.3,first_finish,0,,1.0,1.0,5.507368564605713,14.808872767857142,14.808872767857142,30.0,30.0,30.0,0,32,0,0.0,1.0,0.0,0,1,14.285714285714285,14.808872767857142,14.808872767857142,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]",4.017857551574707,5.507368564605713,5.507368564605713,3.001833200454712,3.001833200454712,126.70294952392578,9.789999961853027,14808862977856.182,14808862977856.182,lexicographic,,0,0.0,"[0.0, 14.808872767857142, -9.789999961853027, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",113.36000061035156,1504.27880859375,13793
