generation,best_fitness,best_progress,best_block_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_block_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,generalization_test_map,generalization_best_finished,generalization_best_crashes,generalization_best_progress,generalization_best_block_progress,generalization_best_time,generalization_best_distance,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,block_progress_min,block_progress_p10,block_progress_p25,block_progress_median,block_progress_mean,block_progress_std,block_progress_p75,block_progress_p90,block_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max
54,15396561038598.33,15.39656502859933,14.285714285714285,15.39656502859933,3.989999999999959,0,1,133.68688517063856,399,15396561.03859833,"[0.0, 15.39656502859933, -3.989999999999959, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,155.14999999999873,7569.74999999995,15515,756975,5.657856300007552,249.43454220000422,10.233135450453986,8.75,10.233135450453986,10233132.218161318,3.23229166666664,1.0,100.0,0.0,,,,,,,,3.7357057843889505,4.252887180873326,5.538543973650251,10.764376776559011,10.233135450453986,4.1052142495202215,14.103400366646902,14.782655988420759,15.39656502859933,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,8.75,4.262087652367391,11.428571428571429,14.285714285714285,14.285714285714285,3.7357057843889505,4.252887180873326,5.538543973650251,10.764376776559011,10.233135450453986,4.1052142495202215,14.103400366646902,14.782655988420759,15.39656502859933,1.5100000000000011,1.7310000000000014,2.2299999999999964,3.414999999999971,3.23229166666664,0.9264543512394566,3.982499999999959,4.052999999999958,4.729999999999944,28.439881205558777,35.111830327659845,51.65488151823229,100.04909897595644,95.36458845648424,39.48118922040335,133.14237536489964,136.20369133725762,139.7354739382863,3735704.2743879505,4252885.4858723255,5538541.823649251,10764373.481558012,10233132.218161318,4105213.4398801704,14103396.354145901,14782652.04041976,15396561.03859833,3735704274387.9507,4252885485872.326,5538541823649.251,10764373481558.012,10233132218161.318,4105213439880.1704,14103396354145.902,14782652040419.76,15396561038598.33,151.0,173.1,223.0,341.5,323.2291666666667,92.64543512394745,398.25,405.3,473.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,15477274603171.434,15.477278573172434,14.285714285714285,15.477278573172434,3.9699999999999593,0,1,132.5982078164816,397,15477274.603171434,"[0.0, 15.477278573172434, -3.9699999999999593, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,149.58999999999887,7719.339999999949,14959,771934,5.144991500012111,254.6656151000061,10.149642512911843,8.75,10.149642512911843,10149639.396452509,3.1164583333333096,1.0,100.0,0.0,,,,,,,,3.7175042288643976,4.385988507952009,5.825048174176898,10.199768883841378,10.149642512911843,3.9861926664484835,14.137178148542132,14.681908743722099,15.477278573172434,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,8.75,4.057673087417681,11.428571428571429,14.285714285714285,14.285714285714285,3.7175042288643976,4.385988507952009,5.825048174176898,10.199768883841378,10.149642512911843,3.9861926664484835,14.137178148542132,14.681908743722099,15.477278573172434,1.500000000000001,1.7410000000000014,2.257499999999996,3.279999999999974,3.1164583333333096,0.875703264009672,3.9699999999999593,4.062999999999958,4.119999999999957,28.151664204895496,35.427451718598604,53.31911530904472,97.23085525631905,93.21289916988462,38.29793093222769,132.59833749756217,135.60243025571108,140.8459552526474,3717502.7288633976,4385986.76695101,5825045.916675897,10199765.653840378,10149639.396452509,3986191.804027989,14137174.161041133,14681904.707721097,15477274.603171434,3717502728863.3975,4385986766951.0093,5825045916675.897,10199765653840.379,10149639396452.51,3986191804027.989,14137174161041.133,14681904707721.098,15477274603171.434,150.0,174.1,225.75,328.0,311.6458333333333,87.57032640096885,397.0,406.3,412.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,15477274603171.434,15.477278573172434,14.285714285714285,15.477278573172434,3.9699999999999593,0,1,132.5982078164816,397,15477274.603171434,"[0.0, 15.477278573172434, -3.9699999999999593, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,146.35999999999893,7865.699999999948,14636,786570,5.079486500006169,259.8265825000126,9.715799547377086,8.035714285714285,9.715799547377086,9715796.498209419,3.0491666666666446,1.0,100.0,0.0,,,,,,,,3.678828648158482,4.710968562534878,5.306564058576312,10.106374195643834,9.715799547377086,4.061763951830817,14.003923961094447,14.547105516706194,15.477278573172434,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,8.035714285714285,4.232054951869866,11.428571428571429,14.285714285714285,14.285714285714285,3.678828648158482,4.710968562534878,5.306564058576312,10.106374195643834,9.715799547377086,4.061763951830817,14.003923961094447,14.547105516706194,15.477278573172434,1.490000000000001,1.8570000000000015,2.07,3.239999999999975,3.0491666666666446,0.9209230725503201,3.9174999999999605,4.0219999999999585,4.769999999999943,27.865289635956287,39.23091162368655,46.469397675246,95.31508583575487,89.00995847753559,38.87900665946372,127.34327016584575,134.01446843370795,143.0773540660739,3678827.1581574823,4710966.705533877,5306561.988575311,10106371.015642833,9715796.498209419,4061763.049276436,14003920.048593447,14547101.576705195,15477274.603171434,3678827158157.4824,4710966705533.877,5306561988575.311,10106371015642.834,9715796498209.42,4061763049276.436,14003920048593.447,14547101576705.193,15477274603171.434,149.0,185.70000000000002,207.0,324.0,304.9166666666667,92.09230725503382,391.75,402.20000000000005,477.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,15477274603171.434,15.477278573172434,14.285714285714285,15.477278573172434,3.9699999999999593,0,1,132.5982078164816,397,15477274.603171434,"[0.0, 15.477278573172434, -3.9699999999999593, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,157.57999999999873,8023.279999999947,15758,802328,5.263477400003467,265.16805789998034,10.367838371367682,8.63095238095238,10.367838371367682,10367835.088450015,3.2829166666666403,1.0,100.0,0.0,,,,,,,,3.6776133946010043,4.9112396240234375,5.718709400721959,10.250191007341657,10.367838371367682,3.775026014669586,13.816051483154297,14.717588697160995,15.477278573172434,2.857142857142857,2.857142857142857,5.0,8.571428571428571,8.63095238095238,3.890052870832025,11.428571428571429,14.285714285714285,14.285714285714285,3.6776133946010043,4.9112396240234375,5.718709400721959,10.250191007341657,10.367838371367682,3.775026014669586,13.816051483154297,14.717588697160995,15.477278573172434,1.490000000000001,1.9300000000000015,2.209999999999997,3.3149999999999733,3.2829166666666403,1.0120049372683488,3.9724999999999593,4.145999999999956,6.969999999999896,27.86546405404806,41.628738545626405,51.546918926760554,98.91898486763239,97.04096158888812,37.48161505842191,131.78470654040575,139.0403007298708,145.95831417292356,3677611.904600004,4911237.694022438,5718707.190720959,10250187.672340658,10367835.088450015,3775025.0888645635,13816047.590653297,14717584.543159993,15477274.603171434,3677611904600.0044,4911237694022.4375,5718707190720.959,10250187672340.656,10367835088450.016,3775025088864.563,13816047590653.297,14717584543159.994,15477274603171.434,149.0,193.0,221.0,331.5,328.2916666666667,101.2004937268369,397.25,414.6,697.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,15477274603171.434,15.477278573172434,14.285714285714285,15.477278573172434,3.9699999999999593,0,1,132.5982078164816,397,15477274.603171434,"[0.0, 15.477278573172434, -3.9699999999999593, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,166.41999999999854,8189.699999999945,16642,818970,5.331069000007119,270.5743655000115,10.554890632629396,8.928571428571429,10.554890632629396,10554887.165545061,3.467083333333303,1.0,100.0,0.0,,,,,,,,3.125103541782924,4.906517028808594,5.907149996076312,10.849851880754743,10.554890632629396,4.0162347014846,14.073734283447266,14.670540945870536,15.477278573172434,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,8.928571428571429,3.9823163532566026,11.428571428571429,14.285714285714285,14.285714285714285,3.125103541782924,4.906517028808594,5.907149996076312,10.849851880754743,10.554890632629396,4.0162347014846,14.073734283447266,14.670540945870536,15.477278573172434,1.490000000000001,2.0500000000000003,3.2074999999999756,3.9049999999999607,3.467083333333303,0.9202082154176784,4.044999999999958,4.284999999999953,5.159999999999934,27.865200027823448,44.8017151404405,54.54487745836377,105.30078765004873,100.2210245760022,38.6345408956229,134.1486087553203,137.5990004107356,142.51809991896152,3125099.6517819236,4906514.101807594,5907147.706075312,10849847.770753743,10554887.165545061,4016233.998415571,14073730.253446266,14670536.222869536,15477274.603171434,3125099651781.924,4906514101807.595,5907147706075.312,10849847770753.742,10554887165545.06,4016233998415.571,14073730253446.266,14670536222869.537,15477274603171.434,149.0,205.0,320.75,390.5,346.7083333333333,92.02082154176966,404.5,428.5,516.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,15496549623497.885,15.496553693498885,14.285714285714285,15.496553693498885,4.069999999999958,0,1,138.07527008652687,407,15496549.623497885,"[0.0, 15.496553693498885, -4.069999999999958, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,164.4599999999986,8354.159999999943,16446,835416,5.184727599960752,275.83860069996445,10.934063593546549,9.404761904761905,10.934063593546549,10934060.16729555,3.4262499999999707,1.0,100.0,0.0,,,,,,,,4.0960202898297995,4.92364501953125,8.843863351004465,10.673509325299944,10.934063593546549,3.8983178864443286,14.40382548740932,15.014430454799108,15.496553693498885,2.857142857142857,2.857142857142857,7.857142857142857,8.571428571428571,9.404761904761905,4.12221183170971,14.285714285714285,14.285714285714285,14.285714285714285,4.0960202898297995,4.92364501953125,8.843863351004465,10.673509325299944,10.934063593546549,3.8983178864443286,14.40382548740932,15.014430454799108,15.496553693498885,1.6400000000000012,1.9350000000000016,3.237499999999975,3.794999999999963,3.4262499999999707,0.9008644575258261,4.012499999999958,4.3259999999999525,4.819999999999942,32.29224420338869,41.6653286062181,82.25751825142652,106.58465272188187,101.401714767407,37.203448498937966,133.19924516044557,138.5514780730009,143.63722617924213,4096018.6498287995,4923643.08453025,8843860.358503465,10673505.930298943,10934060.16729555,3898317.047945734,14403821.38990832,15014425.793798108,15496549.623497885,4096018649828.7993,4923643084530.25,8843860358503.465,10673505930298.945,10934060167295.549,3898317047945.7344,14403821389908.32,15014425793798.107,15496549623497.885,164.0,193.5,323.75,379.5,342.625,90.08644575258441,401.25,432.6,482.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,15531928245852.795,15.531932285853795,14.285714285714285,15.531932285853795,4.039999999999958,0,1,136.42287784069777,404,15531928.245852794,"[0.0, 15.531932285853795, -4.039999999999958, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,153.49999999999878,8507.659999999942,15350,850766,5.235597699997015,281.1504373999778,9.909809600739253,8.39285714285714,9.909809600739253,9909806.402821586,3.197916666666641,1.0,100.0,0.0,,,,,,,,3.576572963169643,4.3867100306919635,5.394968305315291,10.121626172746932,9.909809600739253,4.289015183274276,14.276109422956196,15.034177507672991,15.531932285853795,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,8.39285714285714,4.532807467499029,12.142857142857142,14.285714285714285,14.285714285714285,3.576572963169643,4.3867100306919635,5.394968305315291,10.121626172746932,9.909809600739253,4.289015183274276,14.276109422956196,15.034177507672991,15.531932285853795,1.450000000000001,1.8010000000000015,2.099999999999999,3.3049999999999735,3.197916666666641,1.1258588542629009,4.002499999999959,4.3259999999999525,6.409999999999908,26.731290794909,35.5446800544858,47.53855671733618,97.63399958983064,90.4535792873935,40.51022551522653,130.69051032327116,135.8740465246141,139.91033396869898,3576571.5131686428,4386708.159690964,5394966.205314291,10121621.32274593,9909806.402821586,4289014.201671245,14276105.407955196,15034173.529671991,15531928.245852794,3576571513168.6426,4386708159690.964,5394966205314.291,10121621322745.932,9909806402821.586,4289014201671.2446,14276105407955.195,15034173529671.992,15531928245852.795,145.0,180.1,210.0,330.5,319.7916666666667,112.58588542629234,400.25,432.6,641.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,15878441826327.125,15.878448486328125,14.285714285714285,15.878448486328125,6.659999999999902,0,1,147.7056150380522,666,15878441.826327125,"[0.0, 15.878448486328125, -6.659999999999902, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,169.29999999999848,8676.959999999941,16930,867696,6.194058000051882,287.42043920001015,11.221401180539813,9.583333333333334,11.221401180539813,11221397.65345548,3.5270833333333016,1.0,100.0,0.0,,,,,,,,1.883272443498884,4.676516396658761,9.322856494358607,13.502118246895925,11.221401180539813,4.047914743464303,14.512434005737305,14.90615463256836,15.878448486328125,0.0,2.857142857142857,7.857142857142857,11.428571428571429,9.583333333333334,4.305098359165115,14.285714285714285,14.285714285714285,14.285714285714285,1.883272443498884,4.676516396658761,9.322856494358607,13.502118246895925,11.221401180539813,4.047914743464303,14.512434005737305,14.90615463256836,15.878448486328125,1.5400000000000011,2.0130000000000003,3.189999999999976,3.884999999999961,3.5270833333333016,1.119830638856685,3.979999999999959,4.108999999999957,7.539999999999884,29.310114987194538,43.38103546351194,84.11782579465216,126.40798878669739,103.79500753325131,37.32861100771244,133.14215001277626,137.9560996197164,147.7056150380522,1883264.9034978838,4676514.537657762,9322853.446857609,13502114.306894928,11221397.65345548,4047914.111009951,14512430.025736304,14906150.57056736,15878441.826327125,1883264903497.8838,4676514537657.762,9322853446857.61,13502114306894.926,11221397653455.479,4047914111009.951,14512430025736.305,14906150570567.36,15878441826327.125,154.0,201.3,319.0,388.5,352.7083333333333,111.98306388567077,398.0,410.90000000000003,754.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,15878441826327.125,15.878448486328125,14.285714285714285,15.878448486328125,6.659999999999902,0,1,147.7056150380522,666,15878441.826327125,"[0.0, 15.878448486328125, -6.659999999999902, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,166.6599999999985,8843.619999999939,16666,884362,6.594594100024551,294.10558139998466,10.03273816335769,8.511904761904761,10.03273816335769,10032734.691273356,3.472083333333302,1.0,100.0,0.0,,,,,,,,3.2366725376674106,3.927370343889509,5.433296476091657,10.516542707170757,10.03273816335769,4.191617742203155,14.21804700578962,14.762626102992467,15.878448486328125,2.857142857142857,2.857142857142857,2.857142857142857,8.571428571428571,8.511904761904761,4.225352029505071,11.428571428571429,14.285714285714285,14.285714285714285,3.2366725376674106,3.927370343889509,5.433296476091657,10.516542707170757,10.03273816335769,4.191617742203155,14.21804700578962,14.762626102992467,15.878448486328125,1.480000000000001,1.6280000000000012,2.9299999999999815,3.3649999999999722,3.472083333333302,1.337274838264552,4.017499999999959,4.3019999999999525,8.389999999999866,27.57996178418398,31.930196955055,51.87220673369302,99.16154300048947,93.08665309662865,38.917768272205414,132.07798212207854,137.52373905405403,147.7056150380522,3236668.2076664106,3927367.9258885095,5433294.358590657,10516539.387169758,10032734.691273356,4191617.146183839,14218043.03078862,14762622.154991467,15878441.826327125,3236668207666.4106,3927367925888.5093,5433294358590.657,10516539387169.758,10032734691273.357,4191617146183.839,14218043030788.62,14762622154991.467,15878441826327.125,148.0,162.8,293.0,336.5,347.2083333333333,133.7274838264579,401.75,430.20000000000005,839.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,15913225885822.102,15.913233075823102,14.285714285714285,15.913233075823102,7.189999999999891,0,1,156.7692748233676,719,15913225.885822102,"[0.0, 15.913233075823102, -7.189999999999891, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,168.24999999999852,9011.869999999937,16825,901187,6.144319000013638,300.3408420999767,11.235592024666923,9.642857142857142,11.235592024666923,11235588.519457588,3.5052083333333024,1.0,100.0,0.0,,,,,,,,3.9829744611467635,5.360711233956473,8.502674783979144,13.331930977957589,11.235592024666923,3.78386811759724,14.219237736293248,14.849577222551618,15.913233075823102,2.857142857142857,2.857142857142857,7.857142857142857,11.428571428571429,9.642857142857142,3.8076632361236844,11.428571428571429,14.285714285714285,14.285714285714285,3.9829744611467635,5.360711233956473,8.502674783979144,13.331930977957589,11.235592024666923,3.78386811759724,14.219237736293248,14.849577222551618,15.913233075823102,1.6000000000000012,2.0889999999999995,2.962499999999981,3.799999999999963,3.5052083333333024,1.0792802184467698,3.9699999999999593,4.175999999999956,7.189999999999891,31.08518736064434,47.15099432691932,83.24815521761775,123.48655693233013,104.28585777016512,36.578597862747905,132.59817190095782,137.6965214408934,156.7692748233676,3982972.8611457637,5360709.144955473,8502671.791478144,13331926.707956588,11235588.519457588,3783867.183015689,14219233.616292248,14849573.306550618,15913225.885822102,3982972861145.7637,5360709144955.473,8502671791478.144,13331926707956.588,11235588519457.59,3783867183015.6885,14219233616292.248,14849573306550.62,15913225885822.102,160.0,208.9,296.25,380.0,350.5208333333333,107.92802184467922,397.0,417.6,719.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,19472933422293.92,19.472942352294922,17.142857142857142,19.472942352294922,8.929999999999854,0,1,194.92622357183427,893,19472933.42229392,"[0.0, 19.472942352294922, -8.929999999999854, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,181.04999999999825,9192.919999999935,18105,919292,6.391846699989401,306.8119413999957,11.135050171897525,9.523809523809524,11.135050171897525,11135046.400021523,3.7718749999999637,1.0,100.0,0.0,,,,,,,,4.666775294712611,5.634028843470983,5.9612805502755295,12.279720306396484,11.135050171897525,3.9883485816378466,14.220690046037946,14.943569728306361,19.472942352294922,2.857142857142857,2.857142857142857,5.714285714285714,10.0,9.523809523809524,3.9267672624930094,11.428571428571429,14.285714285714285,17.142857142857142,4.666775294712611,5.634028843470983,5.9612805502755295,12.279720306396484,11.135050171897525,3.9883485816378466,14.220690046037946,14.943569728306361,19.472942352294922,1.8400000000000014,2.186999999999997,3.037499999999979,3.8649999999999616,3.7718749999999637,1.417029840090973,4.012499999999958,5.41799999999993,8.929999999999854,38.5456463471055,50.42995619028807,62.479487516939116,116.57054762542248,103.94363679464489,37.95330312153416,132.8706624880433,137.85516918599606,194.92622357183427,4666773.454711611,5634026.658469982,5961277.41777453,12279716.641395483,11135046.400021523,3988347.668591767,14220686.128536947,14943565.704305362,19472933.42229392,4666773454711.611,5634026658469.982,5961277417774.529,12279716641395.484,11135046400021.523,3988347668591.7676,14220686128536.945,14943565704305.361,19472933422293.92,184.0,218.7,303.75,386.5,377.1875,141.70298400910028,401.25,541.8000000000001,893.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,19472933422293.92,19.472942352294922,17.142857142857142,19.472942352294922,8.929999999999854,0,1,194.92622357183427,893,19472933.42229392,"[0.0, 19.472942352294922, -8.929999999999854, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,178.9299999999983,9371.849999999933,17893,937185,6.344921400013845,313.2292935999576,11.885692619142079,10.238095238095239,11.885692619142079,11885688.891432745,3.727708333333298,1.0,100.0,0.0,,,,,,,,3.9946365356445317,5.388458796909878,10.160281317574636,13.709746769496373,11.885692619142079,3.4795980579954624,14.410621098109655,14.658146994454519,19.472942352294922,2.857142857142857,2.857142857142857,8.571428571428571,11.428571428571429,10.238095238095239,3.6808630556524538,14.285714285714285,14.285714285714285,17.142857142857142,3.9946365356445317,5.388458796909878,10.160281317574636,13.709746769496373,11.885692619142079,3.4795980579954624,14.410621098109655,14.658146994454519,19.472942352294922,1.6600000000000013,2.141999999999998,3.244999999999975,3.8699999999999615,3.727708333333298,1.2281375458787829,4.037499999999959,4.43899999999995,8.929999999999854,31.058097757399082,47.15613991841674,95.5533340536058,125.6080486215651,110.82345845246557,35.06754124039302,133.83535668998957,140.28982794508337,194.92622357183427,3994634.7356435317,5388456.678908878,10160277.962573638,13709742.904495373,11885688.891432745,3479597.03452023,14410615.998108655,14658143.046453519,19472933.42229392,3994634735643.5317,5388456678908.878,10160277962573.637,13709742904495.371,11885688891432.744,3479597034520.2295,14410615998108.654,14658143046453.52,19472933422293.92,166.0,214.2,324.5,387.0,372.7708333333333,122.81375458788084,403.75,443.90000000000003,893.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,19472933422293.92,19.472942352294922,17.142857142857142,19.472942352294922,8.929999999999854,0,1,194.92622357183427,893,19472933.42229392,"[0.0, 19.472942352294922, -8.929999999999854, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,188.90999999999806,9560.759999999931,18891,956076,6.728377900028136,320.03274070000043,11.512564988363357,9.88095238095238,11.512564988363357,11512561.052737355,3.9356249999999595,1.0,100.0,0.0,,,,,,,,3.7569427490234375,5.2047222682407925,9.75102492741176,13.521755763462611,11.512564988363357,3.8719839663810856,14.285783767700195,14.842679159981863,19.472942352294922,2.857142857142857,2.857142857142857,8.571428571428571,11.428571428571429,9.88095238095238,3.8667575640265985,12.142857142857142,14.285714285714285,17.142857142857142,3.7569427490234375,5.2047222682407925,9.75102492741176,13.521755763462611,11.512564988363357,3.8719839663810856,14.285783767700195,14.842679159981863,19.472942352294922,1.7300000000000013,2.1359999999999983,3.234999999999975,3.9199999999999604,3.9356249999999595,1.5500899251467852,4.269999999999953,5.566999999999934,8.929999999999854,28.819267044047592,45.20269192010164,94.12619719654322,126.44940341636539,109.57344831169546,39.651838685616646,138.28225906829903,143.09824448227883,194.92622357183427,3756938.2890224373,5204720.233239792,9751021.712410761,13521751.233461611,11512561.052737355,3871982.7791431854,14285779.652699195,14842675.006980862,19472933.42229392,3756938289022.4375,5204720233239.793,9751021712410.762,13521751233461.613,11512561052737.357,3871982779143.1855,14285779652699.195,14842675006980.863,19472933422293.92,173.0,213.6,323.5,392.0,393.5625,155.00899251468178,427.0,556.7000000000007,893.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,19472933422293.92,19.472942352294922,17.142857142857142,19.472942352294922,8.929999999999854,0,1,194.92622357183427,893,19472933.42229392,"[0.0, 19.472942352294922, -8.929999999999854, -1.0]",0.1,0.25,immediate,1,0,1.0,1.0,0,48,48,0,0,48,0,48,0,48,0,185.0299999999981,9745.78999999993,18503,974579,6.450716599996667,326.55502629996045,11.596097094672066,10.178571428571429,11.596097094672066,11596093.2398794,3.854791666666627,1.0,100.0,0.0,,,,,,,,3.5974230085100443,3.9417457580566406,9.795678683689662,13.700498853410995,11.596097094672066,4.196129627075049,14.464864730834961,15.01840046473912,19.472942352294922,2.857142857142857,2.857142857142857,8.571428571428571,11.428571428571429,10.178571428571429,4.161135784903943,14.285714285714285,14.285714285714285,17.142857142857142,3.5974230085100443,3.9417457580566406,9.795678683689662,13.700498853410995,11.596097094672066,4.196129627075049,14.464864730834961,15.01840046473912,19.472942352294922,1.460000000000001,1.5850000000000013,3.2649999999999744,3.92999999999996,3.854791666666627,1.6012364878213503,4.1524999999999554,5.568999999999933,8.929999999999854,27.01356776058674,30.639925143867732,96.37756371684372,129.39544918760657,110.2828522763948,42.7124809588814,138.21950389631093,144.44850694321798,194.92622357183427,3597421.5485090446,3941744.1730556404,9795675.418688662,13700494.993409993,11596093.2398794,4196128.259594909,14464860.16833396,15018393.551738119,19472933.42229392,3597421548509.0444,3941744173055.6406,9795675418688.662,13700494993409.992,11596093239879.4,4196128259594.909,14464860168333.96,15018393551738.12,19472933422293.92,146.0,158.5,326.5,393.0,385.4791666666667,160.12364878213822,415.25,556.9000000000008,893.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
