timestamp_utc,generation,individual_index,finished,crashes,timeout,progress,discrete_progress,dense_progress,ranking_progress,distance,time,reward,fitness,ranking_key,selection_mode,selection_rank,selection_crowding,selection_objectives,selection_objective_names,evaluation_steps,evaluation_terminated,evaluation_truncated,evaluation_valid
2026-05-04T08:13:35Z,85,9,0,1,0,11.428571428571429,11.428571428571429,13.697504316057477,13.697504316057477,131.5055389404297,7.659999847412109,13697496656056.629,13697496656056.629,"[0.0, 13.697504316057477, -7.659999847412109, -1.0]",lexicographic,9,0.0,"[0.0, 13.697504316057477, -7.659999847412109, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",880,1,0,1
2026-05-04T08:13:35Z,85,10,0,1,0,11.428571428571429,11.428571428571429,13.060738699776786,13.060738699776786,118.48084259033203,5.949999809265137,13060732749775.979,13060732749775.979,"[0.0, 13.060738699776786, -5.949999809265137, -1.0]",lexicographic,10,0.0,"[0.0, 13.060738699776786, -5.949999809265137, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",671,1,0,1
2026-05-04T08:13:35Z,85,11,0,1,0,11.428571428571429,11.428571428571429,12.857142857142856,12.857142857142856,130.7774200439453,9.079999923706055,12857133777141.932,12857133777141.932,"[0.0, 12.857142857142856, -9.079999923706055, -1.0]",lexicographic,11,0.0,"[0.0, 12.857142857142856, -9.079999923706055, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",1020,1,0,1
2026-05-04T08:13:35Z,85,12,0,1,0,11.428571428571429,11.428571428571429,11.635317121233259,11.635317121233259,109.81107330322266,5.130000114440918,11635311991232.143,11635311991232.143,"[0.0, 11.635317121233259, -5.130000114440918, -1.0]",lexicographic,12,0.0,"[0.0, 11.635317121233259, -5.130000114440918, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",576,1,0,1
2026-05-04T08:13:35Z,85,13,0,1,0,8.571428571428571,8.571428571428571,11.238057272774833,11.238057272774833,98.96529388427734,4.519999980926514,11238052752773.854,11238052752773.854,"[0.0, 11.238057272774833, -4.519999980926514, -1.0]",lexicographic,13,0.0,"[0.0, 11.238057272774833, -4.519999980926514, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",513,1,0,1
2026-05-04T08:13:35Z,85,14,0,1,0,8.571428571428571,8.571428571428571,10.887208666120257,10.887208666120257,110.42594909667969,8.130000114440918,10887200536119.143,10887200536119.143,"[0.0, 10.887208666120257, -8.130000114440918, -1.0]",lexicographic,14,0.0,"[0.0, 10.887208666120257, -8.130000114440918, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",908,1,0,1
2026-05-04T08:13:35Z,85,15,0,1,0,8.571428571428571,8.571428571428571,10.690620967320033,10.690620967320033,104.78612518310547,6.019999980926514,10690614947319.053,10690614947319.053,"[0.0, 10.690620967320033, -6.019999980926514, -1.0]",lexicographic,15,0.0,"[0.0, 10.690620967320033, -6.019999980926514, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",687,1,0,1
2026-05-04T08:13:35Z,85,16,0,1,0,8.571428571428571,8.571428571428571,10.487256731305804,10.487256731305804,108.07546997070312,9.390000343322754,10487247341304.46,10487247341304.46,"[0.0, 10.487256731305804, -9.390000343322754, -1.0]",lexicographic,16,0.0,"[0.0, 10.487256731305804, -9.390000343322754, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",1062,1,0,1
2026-05-04T08:13:35Z,85,17,0,1,0,8.571428571428571,8.571428571428571,10.094555446079799,10.094555446079799,92.63424682617188,4.519999980926514,10094550926078.818,10094550926078.818,"[0.0, 10.094555446079799, -4.519999980926514, -1.0]",lexicographic,17,0.0,"[0.0, 10.094555446079799, -4.519999980926514, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",513,1,0,1
2026-05-04T08:13:35Z,85,18,0,1,0,8.571428571428571,8.571428571428571,9.911673409598214,9.911673409598214,85.38082885742188,4.260000228881836,9911669149596.984,9911669149596.984,"[0.0, 9.911673409598214, -4.260000228881836, -1.0]",lexicographic,18,0.0,"[0.0, 9.911673409598214, -4.260000228881836, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",485,1,0,1
