generation,rank,original_index,cached,evaluation_context,mirrored,evaluate_both_mirrors,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,physics_tick_mean,physics_hz_mean,physics_delay_norm_mean,terminated,truncated
1,46,39,0,both=0;mirror=0,0,0,0,0,-30000000.00000161,"[0.0, 0.0, -30.00000000000161, -0.0]",0.0,0.0,0.0,30.00000000000161,0,0,1,293.60393582854886,-30.00000000000161,2827,1.0611956137247966,96.95201037613488,0.030479896238651098,0,1
1,47,16,0,both=0;mirror=0,0,0,0,0,-30000000.00000164,"[0.0, 0.0, -30.000000000001638, -0.0]",0.0,0.0,0.0,30.000000000001638,0,0,1,293.6008938611485,-30.000000000001638,2833,1.0589481115425343,97.1702553241558,0.02829744675844217,0,1
1,48,33,0,both=0;mirror=0,0,0,0,0,-30010000.000001587,"[0.0, 0.0, -30.010000000001586, -0.0]",0.0,0.0,0.0,30.010000000001586,0,0,1,293.69745270651765,-30.010000000001586,2817,1.0653177138800143,96.74594722518047,0.032540527748195484,0,1
2,1,0,0,both=0;mirror=0,0,0,1,1,8571314025293.364,"[0.0, 8.571316855294365, -2.8299999999999854, -1.0]",8.571316855294365,5.714285714285714,8.571316855294365,2.8299999999999854,0,1,0,76.61248648911715,8571314.025293365,265,1.0679245283018868,96.60377358490567,0.033962264150943396,1,0
2,2,22,0,both=0;mirror=0,0,0,1,1,8384312135764.904,"[0.0, 8.384314945765905, -2.8099999999999863, -1.0]",8.384314945765905,5.714285714285714,8.384314945765905,2.8099999999999863,0,1,0,75.75432092696428,8384312.135764904,257,1.093385214007782,95.62256809338521,0.04377431906614786,1,0
2,3,36,0,both=0;mirror=0,0,0,0,1,8206462199673.944,"[0.0, 8.206468309674944, -6.109999999999919, -1.0]",8.206468309674944,5.714285714285714,8.206468309674944,6.109999999999919,0,1,0,74.95050051249564,8206462.199673944,569,1.0738137082601054,96.44112478031634,0.035588752196836555,1,0
2,4,10,0,both=0;mirror=0,0,0,0,1,7870148184817.639,"[0.0, 7.870150974818639, -2.7899999999999876, -1.0]",7.870150974818639,5.714285714285714,7.870150974818639,2.7899999999999876,0,1,0,73.90336212515831,7870148.184817638,262,1.0648854961832062,96.7557251908397,0.03244274809160305,1,0
2,5,29,0,both=0;mirror=0,0,0,0,1,7609394473225.841,"[0.0, 7.609397343226841, -2.869999999999985, -1.0]",7.609397343226841,5.714285714285714,7.609397343226841,2.869999999999985,0,1,0,72.30571988224983,7609394.47322584,269,1.066914498141264,96.6542750929368,0.03345724907063197,1,0
2,6,37,0,both=0;mirror=0,0,0,0,1,7574070516546.154,"[0.0, 7.5740732465471545, -2.7299999999999867, -1.0]",7.5740732465471545,5.714285714285714,7.5740732465471545,2.7299999999999867,0,1,0,72.29387865960598,7574070.516546154,259,1.054054054054054,97.29729729729729,0.02702702702702703,1,0
2,7,26,0,both=0;mirror=0,0,0,0,1,7290254365199.894,"[0.0, 7.290257045200893, -2.6799999999999917, -1.0]",7.290257045200893,5.714285714285714,7.290257045200893,2.6799999999999917,0,1,0,70.1802459359169,7290254.365199894,249,1.0763052208835342,96.18473895582329,0.03815261044176707,1,0
2,8,1,0,both=0;mirror=0,0,0,0,1,7145467560483.097,"[0.0, 7.145470210484096, -2.6499999999999884, -1.0]",7.145470210484096,5.714285714285714,7.145470210484096,2.6499999999999884,0,1,0,68.91481640934944,7145467.560483097,253,1.0474308300395256,97.62845849802372,0.023715415019762844,1,0
2,9,31,0,both=0;mirror=0,0,0,0,1,7142854602856.143,"[0.0, 7.142857142857142, -2.539999999999991, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.539999999999991,0,1,0,64.38353280723095,7142854.602856142,240,1.0583333333333333,97.08333333333333,0.029166666666666667,1,0
2,10,15,0,both=0;mirror=0,0,0,0,1,7142854572856.143,"[0.0, 7.142857142857142, -2.56999999999999, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.56999999999999,0,1,0,65.60491491109133,7142854.572856142,245,1.0489795918367346,97.55102040816327,0.024489795918367346,1,0
2,11,24,0,both=0;mirror=0,0,0,0,1,7142854572856.143,"[0.0, 7.142857142857142, -2.5699999999999914, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.5699999999999914,0,1,0,65.62387312948704,7142854.572856142,234,1.0982905982905984,95.40598290598291,0.045940170940170943,1,0
2,12,8,0,both=0;mirror=0,0,0,0,1,7142854562856.143,"[0.0, 7.142857142857142, -2.5799999999999916, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.5799999999999916,0,1,0,66.01473757624626,7142854.562856142,245,1.0530612244897959,97.34693877551021,0.026530612244897958,1,0
2,13,11,0,both=0;mirror=0,0,0,0,1,7142854542856.143,"[0.0, 7.142857142857142, -2.59999999999999, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.59999999999999,0,1,0,66.85473142564297,7142854.542856143,240,1.0833333333333333,96.14583333333333,0.03854166666666667,1,0
2,14,42,0,both=0;mirror=0,0,0,0,1,7142854532856.143,"[0.0, 7.142857142857142, -2.609999999999989, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.609999999999989,0,1,0,67.25817000865936,7142854.532856142,245,1.0653061224489795,96.73469387755102,0.0326530612244898,1,0
2,15,5,0,both=0;mirror=0,0,0,0,0,7142854532856.143,"[0.0, 7.142857142857142, -2.60999999999999, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.60999999999999,0,1,0,67.25827451050282,7142854.532856142,244,1.069672131147541,96.51639344262296,0.03483606557377049,1,0
2,16,2,0,both=0;mirror=0,0,0,0,0,7142854522856.143,"[0.0, 7.142857142857142, -2.6199999999999894, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.6199999999999894,0,1,0,67.37049059569836,7142854.522856142,252,1.0396825396825398,98.01587301587301,0.01984126984126984,1,0
2,17,25,0,both=0;mirror=0,0,0,0,0,7142854512856.143,"[0.0, 7.142857142857142, -2.6299999999999892, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.6299999999999892,0,1,0,65.67787835747004,7142854.512856143,249,1.0562248995983936,97.18875502008032,0.028112449799196786,1,0
2,18,39,0,both=0;mirror=0,0,0,0,0,7142854502856.143,"[0.0, 7.142857142857142, -2.6399999999999904, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.6399999999999904,0,1,0,68.50639436393976,7142854.502856143,246,1.0731707317073171,96.64634146341463,0.03353658536585366,1,0
2,19,30,0,both=0;mirror=0,0,0,0,0,7142854502856.143,"[0.0, 7.142857142857142, -2.6399999999999926, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.6399999999999926,0,1,0,68.50627117604017,7142854.502856143,244,1.0819672131147542,95.90163934426229,0.040983606557377046,1,0
2,20,21,0,both=0;mirror=0,0,0,0,0,7142853342856.143,"[0.0, 7.142857142857142, -3.799999999999966, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,3.799999999999966,0,1,0,64.34016744047403,7142853.342856143,360,1.0555555555555556,97.22222222222223,0.027777777777777776,1,0
2,21,18,0,both=0;mirror=0,0,0,0,0,7142851002856.143,"[0.0, 7.142857142857142, -6.13999999999992, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,6.13999999999992,0,1,0,67.69119464233518,7142851.002856143,582,1.0549828178694158,97.2508591065292,0.027491408934707903,1,0
2,22,13,0,both=0;mirror=0,0,0,0,0,7120150534558.151,"[0.0, 7.120154244559151, -3.709999999999969, -1.0]",7.120154244559151,5.714285714285714,7.120154244559151,3.709999999999969,0,1,0,64.01872263103724,7120150.534558151,348,1.0660919540229885,96.69540229885058,0.033045977011494254,1,0
2,23,40,0,both=0;mirror=0,0,0,0,0,7038724296639.624,"[0.0, 7.038726806640624, -2.509999999999991, -1.0]",7.038726806640624,5.714285714285714,7.038726806640624,2.509999999999991,0,1,0,63.176809184253216,7038724.296639624,234,1.0726495726495726,96.36752136752136,0.03632478632478633,1,0
2,24,28,0,both=0;mirror=0,0,0,0,0,7036331936497.325,"[0.0, 7.0363344464983255, -2.5099999999999927, -1.0]",7.0363344464983255,5.714285714285714,7.0363344464983255,2.5099999999999927,0,1,0,63.168010890483856,7036331.936497325,238,1.0546218487394958,97.26890756302521,0.0273109243697479,1,0
2,25,16,0,both=0;mirror=0,0,0,0,0,6966735509669.76,"[0.0, 6.96673801967076, -2.5099999999999922, -1.0]",6.96673801967076,5.714285714285714,6.96673801967076,2.5099999999999922,0,1,0,62.453971706330776,6966735.509669759,234,1.0726495726495726,96.36752136752136,0.03632478632478633,1,0
2,26,9,0,both=0;mirror=0,0,0,0,0,6958370443522.996,"[0.0, 6.958372933523996, -2.4899999999999913, -1.0]",6.958372933523996,5.714285714285714,6.958372933523996,2.4899999999999913,0,1,0,62.364244006574154,6958370.443522996,237,1.0506329113924051,97.46835443037975,0.02531645569620253,1,0
2,27,45,0,both=0;mirror=0,0,0,0,0,6923122650788.62,"[0.0, 6.92312513078962, -2.4799999999999938, -1.0]",6.92312513078962,5.714285714285714,6.92312513078962,2.4799999999999938,0,1,0,61.97088671475649,6923122.65078862,231,1.0735930735930737,96.32034632034632,0.0367965367965368,1,0
2,28,44,0,both=0;mirror=0,0,0,0,0,6917089979541.41,"[0.0, 6.917092459542411, -2.479999999999992, -1.0]",6.917092459542411,5.714285714285714,6.917092459542411,2.479999999999992,0,1,0,61.96121986955404,6917089.97954141,237,1.0464135021097047,97.67932489451476,0.023206751054852322,1,0
2,29,20,0,both=0;mirror=0,0,0,0,0,6916975538623.442,"[0.0, 6.916978018624443, -2.4799999999999933, -1.0]",6.916978018624443,5.714285714285714,6.916978018624443,2.4799999999999933,0,1,0,61.96325408667326,6916975.538623442,235,1.0553191489361702,97.23404255319149,0.027659574468085105,1,0
2,30,41,0,both=0;mirror=0,0,0,0,0,6894801248375.115,"[0.0, 6.894803728376115, -2.479999999999991, -1.0]",6.894803728376115,5.714285714285714,6.894803728376115,2.479999999999991,0,1,0,61.718563824892044,6894801.248375115,237,1.0464135021097047,97.67932489451476,0.023206751054852322,1,0
2,31,14,0,both=0;mirror=0,0,0,0,0,6775886235470.54,"[0.0, 6.77588871547154, -2.479999999999992, -1.0]",6.77588871547154,5.714285714285714,6.77588871547154,2.479999999999992,0,1,0,60.50332897901535,6775886.23547054,237,1.0464135021097047,97.67932489451476,0.023206751054852322,1,0
2,32,3,0,both=0;mirror=0,0,0,0,0,6760812771703.799,"[0.0, 6.760815211704799, -2.4399999999999924, -1.0]",6.760815211704799,5.714285714285714,6.760815211704799,2.4399999999999924,0,1,0,60.366953536868095,6760812.771703799,236,1.0338983050847457,98.30508474576271,0.01694915254237288,1,0
2,33,33,0,both=0;mirror=0,0,0,0,0,6721913768729.468,"[0.0, 6.721916198730468, -2.429999999999994, -1.0]",6.721916198730468,5.714285714285714,6.721916198730468,2.429999999999994,0,1,0,59.98095417022705,6721913.768729468,228,1.0657894736842106,96.71052631578948,0.03289473684210526,1,0
2,34,38,0,both=0;mirror=0,0,0,0,0,6721554097272.996,"[0.0, 6.721556527273996, -2.4299999999999953, -1.0]",6.721556527273996,5.714285714285714,6.721556527273996,2.4299999999999953,0,1,0,59.98389049619436,6721554.097272996,226,1.075221238938053,96.23893805309734,0.03761061946902655,1,0
2,35,46,0,both=0;mirror=0,0,0,0,0,6614677199025.228,"[0.0, 6.614679609026227, -2.409999999999994, -1.0]",6.614679609026227,5.714285714285714,6.614679609026227,2.409999999999994,0,1,0,58.88675758242607,6614677.199025228,230,1.0478260869565217,97.6086956521739,0.02391304347826087,1,0
2,36,23,0,both=0;mirror=0,0,0,0,0,6304727686625.675,"[0.0, 6.3047300066266745, -2.319999999999995, -1.0]",6.3047300066266745,5.714285714285714,6.3047300066266745,2.319999999999995,0,1,0,55.70680072903633,6304727.686625674,219,1.0593607305936072,97.03196347031964,0.02968036529680365,1,0
