generation,rank,original_index,cached,evaluation_context,mirrored,evaluate_both_mirrors,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,physics_tick_mean,physics_hz_mean,physics_delay_norm_mean,terminated,truncated
1,1,27,0,both=1;mirror=0,0,1,1,1,7589386591067.639,"[0.0, 7.589389256068639, -2.664999999999987, -1.0]",7.589389256068639,5.714285714285714,7.589389256068639,2.664999999999987,0,1,0,69.23913347348571,7589386.591067638,266,1.0,100.0,0.0,1,0
1,2,29,0,both=1;mirror=0,0,1,1,1,7580627893667.387,"[0.0, 7.580630438668387, -2.5449999999999897, -1.0]",7.580630438668387,7.142857142857142,7.580630438668387,2.5449999999999897,0,1,0,65.19824741408229,7580627.893667387,254,1.0,100.0,0.0,1,0
1,3,35,0,both=1;mirror=0,0,1,0,1,7544436820535.411,"[0.0, 7.5444425855364114, -5.7649999999999215, -1.0]",7.5444425855364114,5.714285714285714,7.5444425855364114,5.7649999999999215,0,1,0,67.60554957110435,7544436.820535412,576,1.0,100.0,0.0,1,0
1,4,24,0,both=1;mirror=0,0,1,0,1,7494769757353.214,"[0.0, 7.4947725023542136, -2.7449999999999855, -1.0]",7.4947725023542136,5.714285714285714,7.4947725023542136,2.7449999999999855,0,1,0,68.60842694714665,7494769.757353215,274,1.0,100.0,0.0,1,0
1,5,7,0,both=1;mirror=0,0,1,0,1,7466335311413.62,"[0.0, 7.46633802141462, -2.709999999999986, -1.0]",7.46633802141462,5.714285714285714,7.46633802141462,2.709999999999986,0,1,0,68.06073266640306,7466335.31141362,271,1.0,100.0,0.0,1,0
1,6,34,0,both=1;mirror=0,0,1,0,1,7451739414588.844,"[0.0, 7.451744079589844, -4.664999999999945, -1.0]",7.451744079589844,5.714285714285714,7.451744079589844,4.664999999999945,0,1,0,68.38880108296871,7451739.414588843,466,1.0,100.0,0.0,1,0
1,7,2,0,both=1;mirror=0,0,1,0,1,7447011254979.469,"[0.0, 7.447013854980469, -2.5999999999999885, -1.0]",7.447013854980469,5.714285714285714,7.447013854980469,2.5999999999999885,0,1,0,67.0513560436666,7447011.254979469,260,1.0,100.0,0.0,1,0
1,8,40,0,both=1;mirror=0,0,1,0,1,7405677617714.542,"[0.0, 7.405680247715542, -2.629999999999988, -1.0]",7.405680247715542,5.714285714285714,7.405680247715542,2.629999999999988,0,1,0,68.13798509165645,7405677.617714541,263,1.0,100.0,0.0,1,0
1,9,17,0,both=1;mirror=0,0,1,0,1,7371203653568.336,"[0.0, 7.371206283569336, -2.629999999999988, -1.0]",7.371206283569336,5.714285714285714,7.371206283569336,2.629999999999988,0,1,0,68.12576120346785,7371203.653568335,263,1.0,100.0,0.0,1,0
1,10,26,0,both=1;mirror=0,0,1,0,1,7264787208776.204,"[0.0, 7.264789853777204, -2.6449999999999876, -1.0]",7.264789853777204,5.714285714285714,7.264789853777204,2.6449999999999876,0,1,0,68.08086672797799,7264787.208776204,264,1.0,100.0,0.0,1,0
1,11,15,0,both=1;mirror=0,0,1,0,1,7221563488972.911,"[0.0, 7.2215666089739114, -3.1199999999999775, -1.0]",7.2215666089739114,5.714285714285714,7.2215666089739114,3.1199999999999775,0,1,0,68.24380819872022,7221563.488972912,312,1.0,100.0,0.0,1,0
1,12,11,0,both=1;mirror=0,0,1,0,1,7176681133250.953,"[0.0, 7.176685333251953, -4.199999999999955, -1.0]",7.176685333251953,5.714285714285714,7.176685333251953,4.199999999999955,0,1,0,67.61670908238739,7176681.133250954,420,1.0,100.0,0.0,1,0
1,13,19,0,both=1;mirror=0,0,1,0,1,7137767198965.937,"[0.0, 7.137771333966937, -4.134999999999956, -1.0]",7.137771333966937,5.714285714285714,7.137771333966937,4.134999999999956,0,1,0,66.23020450677723,7137767.198965937,414,1.0,100.0,0.0,1,0
