generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_finished,best_crashes,best_distance,best_steps,best_reward,best_ranking_key,current_mutation_prob,current_mutation_sigma,cached_evaluations,evaluated_count,rollout_count,mirror_rollout_count,mirror_individual_count,population_size,finish_count,crash_count,timeout_count,terminated_count,truncated_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time,mean_physics_tick_count,mean_physics_hz,mean_physics_delay_norm,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,ranking_progress_min,ranking_progress_p10,ranking_progress_p25,ranking_progress_median,ranking_progress_mean,ranking_progress_std,ranking_progress_p75,ranking_progress_p90,ranking_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,physics_tick_min,physics_tick_p10,physics_tick_p25,physics_tick_median,physics_tick_mean,physics_tick_std,physics_tick_p75,physics_tick_p90,physics_tick_max,physics_hz_min,physics_hz_p10,physics_hz_p25,physics_hz_median,physics_hz_mean,physics_hz_std,physics_hz_p75,physics_hz_p90,physics_hz_max,physics_delay_norm_min,physics_delay_norm_p10,physics_delay_norm_p25,physics_delay_norm_median,physics_delay_norm_mean,physics_delay_norm_std,physics_delay_norm_p75,physics_delay_norm_p90,physics_delay_norm_max
40,9550696536486.166,8.571428571428571,9.550699506487167,9.550699506487167,2.9699999999999807,0,1,82.79321119561791,297,9550696.536486167,"[0.0, 9.550699506487167, -2.9699999999999807, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,125.48499999999942,5771.584999999992,12550,577142,8.540542500035372,404.71312960004434,6.369047619047618,7.686897062119985,7.686897062119985,7686894.447848151,2.6142708333333213,1.0,100.0,0.0,2.857142857142857,4.285714285714286,5.714285714285714,5.714285714285714,6.369047619047618,1.7241367092809807,8.571428571428571,8.571428571428571,8.571428571428571,3.723070962088449,6.419419697352819,6.793006828853063,7.346107619149344,7.686897062119985,1.3630044866336342,9.14731775011335,9.465220042637416,9.550699506487167,3.723070962088449,6.419419697352819,6.793006828853063,7.346107619149344,7.686897062119985,1.3630044866336342,9.14731775011335,9.465220042637416,9.550699506487167,1.7600000000000013,2.3429999999999924,2.403749999999991,2.53249999999999,2.6142708333333213,0.2869323918323544,2.9299999999999815,2.956499999999981,3.049999999999979,28.43879176490009,57.83100350648165,60.394881684333086,64.78881348669529,67.9772124553953,12.46419525434999,81.01847619004548,82.20246250890196,86.4331454411149,3723068.8120874483,6419417.350851818,6793004.421352061,7346105.104148343,7686894.447848151,1363004.2095334688,9147314.813862354,9465217.059136417,9550696.536486167,3723068812087.4487,6419417350851.818,6793004421352.0625,7346105104148.344,7686894447848.149,1363004209533.4688,9147314813862.352,9465217059136.418,9550696536486.166,176.0,234.8,240.0,253.0,261.4583333333333,28.699563246773558,293.0,296.0,305.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,9550696536486.166,8.571428571428571,9.550699506487167,9.550699506487167,2.9699999999999807,0,1,82.79321119561791,297,9550696.536486167,"[0.0, 9.550699506487167, -2.9699999999999807, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,127.75999999999938,5899.344999999991,12775,589917,8.660559099982493,413.49807490000967,6.25,7.76707356884366,7.76707356884366,7767070.907175993,2.6616666666666537,1.0,100.0,0.0,2.857142857142857,4.285714285714286,4.285714285714286,6.428571428571429,6.25,1.7886880001567522,7.5,8.571428571428571,8.571428571428571,5.311731610979352,6.003046444484166,6.686430999210903,7.634472165788923,7.76707356884366,1.4084495177520269,9.107368673597062,9.401317732674736,9.550699506487167,5.311731610979352,6.003046444484166,6.686430999210903,7.634472165788923,7.76707356884366,1.4084495177520269,9.107368673597062,9.401317732674736,9.550699506487167,2.0549999999999997,2.2389999999999963,2.391249999999992,2.5974999999999886,2.6616666666666537,0.3722976706286917,2.9462499999999814,2.9814999999999805,4.099999999999957,46.027309220284224,52.865680447220804,59.8462169598788,67.44743028469384,69.35489553306252,12.636687111683296,81.6969537511468,83.32338749431074,85.24822708964348,5311729.555978353,6003044.173983166,6686428.561709903,7634469.575787923,7767070.907175993,1408449.1803999634,9107365.742346063,9401314.750673737,9550696.536486167,5311729555978.354,6003044173983.166,6686428561709.902,7634469575787.923,7767070907175.992,1408449180399.9631,9107365742346.062,9401314750673.734,9550696536486.166,206.0,223.4,239.5,260.0,266.1458333333333,37.217821438645345,294.25,298.0,410.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,9751801916762.393,8.571428571428571,9.751804896763392,9.751804896763392,2.9799999999999804,0,1,83.25146308168769,298,9751801.916762393,"[0.0, 9.751804896763392, -2.9799999999999804, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,132.86999999999927,6032.21499999999,13285,603202,8.841242099995725,422.4570426000282,6.845238095238095,8.148542898041862,8.148542898041862,8148540.1299158605,2.768124999999985,1.0,100.0,0.0,2.857142857142857,4.285714285714286,5.714285714285714,7.142857142857142,6.845238095238095,1.6992979075738328,8.571428571428571,8.571428571428571,8.571428571428571,4.324406215122768,6.244046756199428,7.059870106833322,8.689115388052805,8.148542898041862,1.3979353807576995,9.342479024614606,9.488457815987722,9.751804896763392,4.324406215122768,6.244046756199428,7.059870106833322,8.689115388052805,8.148542898041862,1.3979353807576995,9.342479024614606,9.488457815987722,9.751804896763392,1.7200000000000013,2.3409999999999926,2.4937499999999906,2.9224999999999817,2.768124999999985,0.4274142518778779,2.971249999999981,2.9899999999999802,4.714999999999944,34.79429494589567,55.05647767780829,61.698924410156906,80.61813670769334,72.55065477830779,13.045639285002473,82.63957573287189,83.54796481989324,85.05956555530429,4324404.495121768,6244042.759698428,7059867.666832322,8689112.480551803,8148540.1299158605,1397935.127777354,9342476.045863606,9488454.843486724,9751801.916762393,4324404495121.768,6244042759698.428,7059867666832.322,8689112480551.805,8148540129915.862,1397935127777.3542,9342476045863.605,9488454843486.725,9751801916762.393,172.0,234.1,249.25,292.0,276.7708333333333,42.86327078792388,297.25,299.0,472.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,9751801916762.393,8.571428571428571,9.751804896763392,9.751804896763392,2.9799999999999804,0,1,83.25146308168769,298,9751801.916762393,"[0.0, 9.751804896763392, -2.9799999999999804, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,130.24999999999932,6162.464999999989,13022,616224,8.928460000024643,431.52870040002745,6.607142857142858,7.9359446536927,7.9359446536927,7935941.940150033,2.7135416666666523,1.0,100.0,0.0,2.857142857142857,4.285714285714286,5.714285714285714,7.142857142857142,6.607142857142858,1.812302065195039,8.571428571428571,8.571428571428571,8.571428571428571,4.9774033682686945,6.0949281964983255,7.0114118712288995,7.873814446585518,7.9359446536927,1.3935298889282755,9.223123618534633,9.527224813188825,9.751804896763392,4.9774033682686945,6.0949281964983255,7.0114118712288995,7.873814446585518,7.9359446536927,1.3935298889282755,9.223123618534633,9.527224813188825,9.751804896763392,1.930000000000001,2.2744999999999935,2.4562499999999914,2.7849999999999846,2.7135416666666523,0.38868630015804445,2.971249999999981,3.00599999999998,4.269999999999953,41.67450314387679,54.80305618010461,62.04640733450651,70.71116440324113,71.01687527942704,12.773542739203199,82.79761491063982,84.03111054860055,85.51840955764055,4977401.438267695,6094925.884997325,7011409.351227899,7873810.959084518,7935941.940150033,1393529.586524854,9223120.648533633,9527221.864187825,9751801.916762393,4977401438267.694,6094925884997.325,7011409351227.899,7873810959084.519,7935941940150.034,1393529586524.8538,9223120648533.633,9527221864187.826,9751801916762.393,193.0,227.8,245.5,278.0,271.2916666666667,38.90477602071785,297.25,300.6,427.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,9751801916762.393,8.571428571428571,9.751804896763392,9.751804896763392,2.9799999999999804,0,1,83.25146308168769,298,9751801.916762393,"[0.0, 9.751804896763392, -2.9799999999999804, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,125.9149999999994,6288.379999999988,12596,628820,8.597354400029872,440.253063900047,6.160714285714286,7.657946773937771,7.657946773937771,7657944.150707605,2.623229166666654,1.0,100.0,0.0,2.857142857142857,4.285714285714286,4.285714285714286,5.714285714285714,6.160714285714286,1.7290104224140255,7.142857142857142,8.571428571428571,8.571428571428571,4.612914494105748,5.8092050552368155,6.691981043134417,7.197419575282506,7.657946773937771,1.440363294954766,9.11012956074306,9.5023866380964,9.751804896763392,4.612914494105748,5.8092050552368155,6.691981043134417,7.197419575282506,7.657946773937771,1.440363294954766,9.11012956074306,9.5023866380964,9.751804896763392,1.8200000000000014,2.212999999999994,2.4087499999999915,2.5449999999999897,2.623229166666654,0.3264095867402919,2.961249999999981,3.00099999999998,3.039999999999979,38.047716185450554,53.00712779127061,60.47298021707684,64.79679365642369,68.84900517288285,12.994115567717552,82.26277551800013,84.19713977985084,85.802216373384,4612912.674104748,5809202.842235816,6691978.6618834175,7197417.030281506,7657944.150707605,1440362.973302098,9110126.586992059,9502383.619595401,9751801.916762393,4612912674104.748,5809202842235.816,6691978661883.418,7197417030281.505,7657944150707.603,1440362973302.0981,9110126586992.059,9502383619595.4,9751801916762.393,182.0,221.8,241.25,255.0,262.4166666666667,32.64572032526707,296.0,300.6,304.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,9751801916762.393,8.571428571428571,9.751804896763392,9.751804896763392,2.9799999999999804,0,1,83.25146308168769,298,9751801.916762393,"[0.0, 9.751804896763392, -2.9799999999999804, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,132.8149999999993,6421.194999999988,13282,642102,8.900242699950468,449.2653422000003,6.785714285714286,8.123369216918945,8.123369216918945,8123366.449938778,2.7669791666666517,1.0,100.0,0.0,2.857142857142857,4.285714285714286,5.714285714285714,7.142857142857142,6.785714285714286,1.7857142857142856,8.571428571428571,8.571428571428571,8.571428571428571,3.808323996407645,6.288148607526507,6.9298802103315085,8.628954206194196,8.123369216918945,1.413307385995771,9.375276565551758,9.554783957345144,9.751804896763392,3.808323996407645,6.288148607526507,6.9298802103315085,8.628954206194196,8.123369216918945,1.413307385995771,9.375276565551758,9.554783957345144,9.751804896763392,2.1899999999999973,2.427999999999992,2.501249999999991,2.9299999999999815,2.7669791666666517,0.2930030211436427,2.9899999999999802,3.0164999999999798,3.584999999999968,27.421158045406628,57.976140812411906,63.44282816629857,80.12372422218323,72.89834769675251,12.807227902419417,83.66337836533785,84.84166458882392,86.43034848570824,3808320.411406645,6288146.2470255075,6929877.695330509,8628951.278693195,8123366.449938778,1413307.2042075605,9375273.57555076,9554780.974844145,9751801.916762393,3808320411406.645,6288146247025.507,6929877695330.51,8628951278693.196,8123366449938.778,1413307204207.5608,9375273575550.758,9554780974844.145,9751801916762.393,219.0,243.0,249.75,293.0,276.7083333333333,29.29800784846794,299.0,302.0,358.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,9751801916762.393,8.571428571428571,9.751804896763392,9.751804896763392,2.9799999999999804,0,1,83.25146308168769,298,9751801.916762393,"[0.0, 9.751804896763392, -2.9799999999999804, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,132.68499999999926,6553.879999999987,13266,655368,8.85956549999537,458.2354118000367,6.726190476190475,8.112250481333051,8.112250481333051,8112247.717061218,2.764270833333318,1.0,100.0,0.0,4.285714285714286,4.285714285714286,5.714285714285714,7.142857142857142,6.726190476190475,1.6992979075738328,8.571428571428571,8.571428571428571,8.571428571428571,5.216473170689174,6.541240283421108,7.017194884163992,8.287846701485769,8.112250481333051,1.2953037327701966,9.312295913696289,9.489158902849471,9.751804896763392,5.216473170689174,6.541240283421108,7.017194884163992,8.287846701485769,8.112250481333051,1.2953037327701966,9.312295913696289,9.489158902849471,9.751804896763392,2.0249999999999986,2.4119999999999915,2.4649999999999914,2.909999999999982,2.764270833333318,0.3881217989445658,2.9849999999999803,3.00649999999998,4.434999999999947,45.14942728355527,60.498770616948605,62.656245209276676,73.93710983358324,72.56309330394531,11.303069274773332,83.31035626679659,84.06683774664998,87.34818689897656,5216471.145688174,6541237.870920108,7017192.456662993,8287843.94398477,8112247.717061218,1295303.4707925199,9312292.783695288,9489155.91384847,9751801.916762393,5216471145688.174,6541237870920.108,7017192456662.992,8287843943984.7705,8112247717061.219,1295303470792.52,9312292783695.29,9489155913848.47,9751801916762.393,202.0,241.4,246.0,291.0,276.375,38.874598068661754,298.0,300.3,444.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,9751801916762.393,8.571428571428571,9.751804896763392,9.751804896763392,2.9799999999999804,0,1,83.25146308168769,298,9751801.916762393,"[0.0, 9.751804896763392, -2.9799999999999804, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,138.05999999999915,6691.939999999987,13808,669176,8.931044499971904,467.2832104000263,6.7559523809523805,8.132374428567433,8.132374428567433,8132371.552316432,2.8762499999999824,1.0,100.0,0.0,2.857142857142857,4.285714285714286,5.714285714285714,7.142857142857142,6.7559523809523805,1.5358411723143652,8.571428571428571,8.571428571428571,8.571428571428571,5.560626983642578,6.620777266366141,7.1652797290257055,8.191800798688616,8.132374428567433,1.2031532306838109,9.237461771283831,9.563132831028529,9.751804896763392,5.560626983642578,6.620777266366141,7.1652797290257055,8.191800798688616,8.132374428567433,1.2031532306838109,9.237461771283831,9.563132831028529,9.751804896763392,2.1399999999999983,2.4054999999999915,2.5037499999999904,2.904999999999982,2.8762499999999824,0.6778677507449227,2.9899999999999802,3.0249999999999795,6.379999999999908,48.97962684184313,59.52384179495275,63.63309363927692,74.86228515021503,73.09646791673156,11.061092460584923,83.56752050109208,84.8134699806571,86.68119112588465,5560624.843641577,6620774.232865142,7165277.210274706,8191798.013687615,8132371.552316432,1203152.902894742,9237458.75878283,9563128.674527528,9751801.916762393,5560624843641.578,6620774232865.142,7165277210274.705,8191798013687.616,8132371552316.433,1203152902894.7422,9237458758782.832,9563128674527.53,9751801916762.393,214.0,240.7,250.0,290.5,287.6666666666667,67.78376567356588,299.0,302.0,638.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,9751801916762.393,8.571428571428571,9.751804896763392,9.751804896763392,2.9799999999999804,0,1,83.25146308168769,298,9751801.916762393,"[0.0, 9.751804896763392, -2.9799999999999804, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,138.87499999999915,6830.814999999986,13888,683064,9.193142600008287,476.5983505000477,6.964285714285713,8.293869495391846,8.293869495391846,8293866.6021616785,2.8932291666666488,1.0,100.0,0.0,4.285714285714286,4.285714285714286,5.714285714285714,7.142857142857142,6.964285714285713,1.613743060919757,8.571428571428571,8.571428571428571,8.571428571428571,5.263135092599051,6.450645038059779,7.062725680215018,8.931877953665598,8.293869495391846,1.3350341124649014,9.485083988734655,9.614717347281319,9.751804896763392,5.263135092599051,6.450645038059779,7.062725680215018,8.931877953665598,8.293869495391846,1.3350341124649014,9.485083988734655,9.614717347281319,9.751804896763392,2.039999999999999,2.3889999999999922,2.50374999999999,2.9674999999999807,2.8932291666666488,0.5863947845231554,2.9962499999999803,3.0349999999999793,5.35499999999993,45.55672112107277,59.45323928520084,63.48766915057786,81.82955714315176,74.22607638273621,11.473381149836372,83.5947762960568,84.86136530395598,86.08091222122312,5263133.052598052,6450642.635558779,7062723.240214018,8931874.991164599,8293866.6021616785,1335033.9154141855,9485080.993733654,9614714.36528032,9751801.916762393,5263133052598.051,6450642635558.779,7062723240214.018,8931874991164.598,8293866602161.679,1335033915414.1858,9485080993733.652,9614714365280.32,9751801916762.393,204.0,239.4,250.0,296.5,289.3333333333333,58.69175599879613,300.0,304.0,536.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,9760525266973.75,8.571428571428571,9.76052829197475,9.76052829197475,3.0249999999999795,0,1,85.29178216680884,302,9760525.266973749,"[0.0, 9.76052829197475, -3.0249999999999795, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,129.00499999999937,6959.819999999985,12901,695965,8.763980700052343,485.4943734999979,6.666666666666667,8.016996184984842,8.016996184984842,8016993.4973796755,2.6876041666666537,1.0,100.0,0.0,2.857142857142857,4.285714285714286,5.714285714285714,6.428571428571429,6.666666666666667,1.7086547731437292,8.571428571428571,8.571428571428571,8.571428571428571,5.316290174211775,6.248556273324149,6.963899476187569,7.4891083581107,8.016996184984842,1.3889793461361724,9.461074216025217,9.642308371407646,9.76052829197475,5.316290174211775,6.248556273324149,6.963899476187569,7.4891083581107,8.016996184984842,1.3889793461361724,9.461074216025217,9.642308371407646,9.76052829197475,2.05,2.357999999999991,2.474999999999991,2.5574999999999894,2.6876041666666537,0.3017138365227917,2.9912499999999804,3.0214999999999796,3.0349999999999793,45.808745328336954,58.402834821864964,62.82379316072911,65.58744470961392,71.33057335337314,12.091642108705063,83.53425609692931,84.88854689598084,85.78653046488762,5316288.124210775,6248553.888323149,6963896.957436569,7489105.808109701,8016993.4973796755,1388979.0483392393,9461071.214774216,9642305.351906646,9760525.266973749,5316288124210.775,6248553888323.148,6963896957436.569,7489105808109.7,8016993497379.677,1388979048339.2395,9461071214774.215,9642305351906.646,9760525266973.75,205.0,235.8,248.0,256.0,268.7708333333333,30.242243897770255,299.25,302.0,304.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,9880668094746.488,8.571428571428571,9.880673544747488,9.880673544747488,5.449999999999928,0,1,87.72309405077249,545,9880668.09474649,"[0.0, 9.880673544747488, -5.449999999999928, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,131.22499999999928,7091.044999999985,13120,709085,8.91802749998169,494.53178650001064,6.636904761904762,7.962664280618941,7.962664280618941,7962661.546763773,2.7338541666666516,1.0,100.0,0.0,2.857142857142857,4.285714285714286,5.714285714285714,5.714285714285714,6.636904761904762,1.6621430958860952,8.571428571428571,8.571428571428571,8.571428571428571,4.831769125802176,6.35503033229283,7.112021446228027,7.532556397574289,7.962664280618941,1.3515909446664338,9.345900671822683,9.690559250967844,9.880673544747488,4.831769125802176,6.35503033229283,7.112021446228027,7.532556397574289,7.962664280618941,1.3515909446664338,9.345900671822683,9.690559250967844,9.880673544747488,1.8950000000000014,2.366999999999993,2.5199999999999902,2.574999999999989,2.7338541666666516,0.4910142983993734,2.9812499999999806,3.00999999999998,5.449999999999928,40.45064540207386,58.54939841479063,63.89698321465403,66.56756955198944,70.86647304126139,11.72884105115774,83.25163220614195,84.60549805946648,87.72309405077249,4831767.230801176,6355027.965291829,7112018.9174770275,7532553.837573289,7962661.546763773,1351590.5919561386,9345897.671821684,9690556.254966844,9880668.09474649,4831767230801.176,6355027965291.829,7112018917477.027,7532553837573.289,7962661546763.773,1351590591956.1387,9345897671821.684,9690556254966.844,9880668094746.488,190.0,236.7,251.5,257.5,273.3333333333333,49.10250050206767,298.0,301.0,545.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,9880668094746.488,8.571428571428571,9.880673544747488,9.880673544747488,5.449999999999928,0,1,87.72309405077249,545,9880668.09474649,"[0.0, 9.880673544747488, -5.449999999999928, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,136.40999999999917,7227.454999999984,13640,722725,9.02378889999818,503.66619070002344,7.2023809523809526,8.439988295237223,8.439988295237223,8439985.453361223,2.8418749999999826,1.0,100.0,0.0,4.285714285714286,5.2857142857142865,5.714285714285714,8.571428571428571,7.2023809523809526,1.5692174198171507,8.571428571428571,8.571428571428571,8.571428571428571,5.707593645368303,6.744648115975516,7.294876916067941,9.073373249598912,8.439988295237223,1.2856384679231379,9.507061753954204,9.739370346069336,9.880673544747488,5.707593645368303,6.744648115975516,7.294876916067941,9.073373249598912,8.439988295237223,1.2856384679231379,9.507061753954204,9.739370346069336,9.880673544747488,2.1349999999999953,2.4519999999999915,2.52374999999999,2.9649999999999808,2.8418749999999826,0.4691466377459443,3.0149999999999797,3.051499999999979,5.449999999999928,49.76740437373519,61.75362605825067,64.40150618553162,82.56971950642765,75.57570304265634,11.096902991863852,84.55098407156765,85.64957993626595,88.59066408127546,5707591.510367303,6744645.630974516,7294874.40731694,9073370.287097912,8439985.453361223,1285638.1397474273,9507058.623953206,9739367.324568337,9880668.09474649,5707591510367.303,6744645630974.516,7294874407316.941,9073370287097.914,8439985453361.224,1285638139747.4272,9507058623953.205,9739367324568.336,9880668094746.488,214.0,245.2,252.0,296.0,284.1666666666667,46.914520377194755,302.0,305.3,545.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,9880668094746.488,8.571428571428571,9.880673544747488,9.880673544747488,5.449999999999928,0,1,87.72309405077249,545,9880668.09474649,"[0.0, 9.880673544747488, -5.449999999999928, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,137.56499999999915,7365.019999999982,13760,736485,9.906441099999938,513.6800633000094,6.607142857142857,8.076887868699574,8.076887868699574,8076885.002761073,2.865937499999982,1.0,100.0,0.0,2.857142857142857,4.285714285714286,5.714285714285714,5.714285714285714,6.607142857142857,1.788688000156752,8.571428571428571,8.571428571428571,8.571428571428571,4.976201738630023,6.584295409066336,7.201493808201381,7.5521584919520794,8.076887868699574,1.3900276290172748,9.509684358324323,9.694759232657297,9.880673544747488,4.976201738630023,6.584295409066336,7.201493808201381,7.5521584919520794,8.076887868699574,1.3900276290172748,9.509684358324323,9.694759232657297,9.880673544747488,1.9350000000000014,2.3984999999999914,2.51124999999999,2.7824999999999847,2.865937499999982,0.6852346437002902,3.0224999999999795,3.0729999999999786,6.109999999999914,41.7896712012589,59.881497499346736,63.55943112168461,67.00930211506784,72.02502257499145,12.325496484255947,84.15336833428591,86.03604909814894,87.81598448753357,4976199.803629022,6584292.916565336,7201491.335700381,7552155.914451079,8076885.002761073,1390027.414817557,9509681.359573323,9694756.222156296,9880668.09474649,4976199803629.022,6584292916565.336,7201491335700.381,7552155914451.079,8076885002761.073,1390027414817.5571,9509681359573.324,9694756222156.295,9880668094746.488,194.0,240.0,251.5,278.0,286.6666666666667,68.49371422903629,302.25,307.3,611.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,9880668094746.488,8.571428571428571,9.880673544747488,9.880673544747488,5.449999999999928,0,1,87.72309405077249,545,9880668.09474649,"[0.0, 9.880673544747488, -5.449999999999928, -1.0]",0.1,0.25,0,48,96,48,48,48,0,48,0,48,0,137.31999999999917,7502.339999999981,13734,750219,9.98362630000338,523.8566831000498,6.904761904761905,8.237384898321968,8.237384898321968,8237382.037487636,2.860833333333316,1.0,100.0,0.0,2.857142857142857,4.285714285714286,5.714285714285714,7.857142857142857,6.904761904761905,1.8973068393463364,8.571428571428571,8.571428571428571,8.571428571428571,4.380901881626674,6.171515464782715,6.949629443032401,9.263885361807688,8.237384898321968,1.5887563967680032,9.616842269897461,9.77416365487235,9.880673544747488,4.380901881626674,6.171515464782715,6.949629443032401,9.263885361807688,8.237384898321968,1.5887563967680032,9.616842269897461,9.77416365487235,9.880673544747488,1.7300000000000013,2.363499999999992,2.5337499999999897,2.9824999999999804,2.860833333333316,0.6228683091597611,3.0362499999999795,3.0649999999999786,5.449999999999928,35.294288136065006,56.290751468017696,63.91862712614238,83.07050515338778,73.50788862687962,14.16067106705158,85.07412839308381,86.33960435502232,87.81619549170136,4380900.151625674,6171513.1007817155,6949626.898031401,9263882.364306686,8237382.037487636,1588756.070438819,9616839.236146461,9774160.63437135,9880668.09474649,4380900151625.674,6171513100781.715,6949626898031.4,9263882364306.688,8237382037487.636,1588756070438.8188,9616839236146.46,9774160634371.35,9880668094746.488,173.0,236.2,253.5,298.0,286.125,62.3252974989557,304.0,306.0,545.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
