generation,rank,original_index,cached,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,terminated,truncated
1,1,32,0,1,1,8241735090678.408,"[0.0, 8.241737910679408, -2.819999999999984, -1.0]",8.241737910679408,5.714285714285714,8.241737910679408,2.819999999999984,0,1,0,76.1490675136447,8241735.090678408,282,1,0
1,2,13,0,1,1,8017011294760.439,"[0.0, 8.01701409476144, -2.7999999999999843, -1.0]",8.01701409476144,5.714285714285714,8.01701409476144,2.7999999999999843,0,1,0,75.2795328348875,8017011.29476044,280,1,0
1,3,11,0,1,1,7823633411230.864,"[0.0, 7.823636191231865, -2.7799999999999847, -1.0]",7.823636191231865,5.714285714285714,7.823636191231865,2.7799999999999847,0,1,0,74.41583769023418,7823633.411230864,278,1,0
1,4,27,0,1,1,7678078167493.42,"[0.0, 7.67808096749442, -2.7999999999999843, -1.0]",7.67808096749442,5.714285714285714,7.67808096749442,2.7999999999999843,0,1,0,73.25298900157213,7678078.16749342,280,1,0
1,5,30,0,0,1,7365676349708.822,"[0.0, 7.365679059709822, -2.709999999999986, -1.0]",7.365679059709822,5.714285714285714,7.365679059709822,2.709999999999986,0,1,0,71.42145624756813,7365676.349708823,271,1,0
1,6,28,0,0,1,7156475666878.185,"[0.0, 7.156478336879185, -2.669999999999987, -1.0]",7.156478336879185,5.714285714285714,7.156478336879185,2.669999999999987,0,1,0,69.73373205959797,7156475.666878184,267,1,0
1,7,2,0,0,1,7142854552856.143,"[0.0, 7.142857142857142, -2.5899999999999888, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.5899999999999888,0,1,0,66.4075683504343,7142854.552856143,259,1,0
1,8,42,0,0,1,7142854532856.143,"[0.0, 7.142857142857142, -2.6099999999999883, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.6099999999999883,0,1,0,67.23268923163414,7142854.532856142,261,1,0
1,9,21,0,0,1,7142854382856.143,"[0.0, 7.142857142857142, -2.759999999999985, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.759999999999985,0,1,0,69.69955579936504,7142854.382856143,276,1,0
1,10,19,0,0,1,6863744173065.407,"[0.0, 6.863746643066407, -2.4699999999999913, -1.0]",6.863746643066407,5.714285714285714,6.863746643066407,2.4699999999999913,0,1,0,61.54578569531441,6863744.173065407,247,1,0
1,11,44,0,0,1,6824698031767.973,"[0.0, 6.824700491768973, -2.4599999999999915, -1.0]",6.824700491768973,5.714285714285714,6.824700491768973,2.4599999999999915,0,1,0,61.14752494543791,6824698.031767973,246,1,0
1,12,24,0,0,1,5987334054990.63,"[0.0, 5.98733629499163, -2.239999999999996, -1.0]",5.98733629499163,5.714285714285714,5.98733629499163,2.239999999999996,0,1,0,52.582558527588844,5987334.05499063,224,1,0
1,13,9,0,0,1,3074514946039.7363,"[0.0, 3.0745206560407365, -5.709999999999923, -1.0]",3.0745206560407365,2.857142857142857,3.0745206560407365,5.709999999999923,0,1,0,18.43513527326286,3074514.9460397363,571,1,0
1,14,15,0,0,1,3074509496472.2144,"[0.0, 3.0745152064732144, -5.709999999999923, -1.0]",3.0745152064732144,2.857142857142857,3.0745152064732144,5.709999999999923,0,1,0,18.435250790556893,3074509.4964722143,571,1,0
1,15,4,0,0,1,3074416853824.335,"[0.0, 3.074422563825335, -5.709999999999923, -1.0]",3.074422563825335,2.857142857142857,3.074422563825335,5.709999999999923,0,1,0,18.434906498878263,3074416.853824335,571,1,0
1,16,12,0,0,1,3073266995077.125,"[0.0, 3.073272705078125, -5.709999999999923, -1.0]",3.073272705078125,2.857142857142857,3.073272705078125,5.709999999999923,0,1,0,18.435380973824067,3073266.995077125,571,1,0
1,17,23,0,0,0,3072792882702.683,"[0.0, 3.072798592703683, -5.709999999999923, -1.0]",3.072798592703683,2.857142857142857,3.072798592703683,5.709999999999923,0,1,0,18.435375503235264,3072792.882702683,571,1,0
1,18,41,0,0,0,3072242466382.928,"[0.0, 3.0722481863839284, -5.7199999999999225, -1.0]",3.0722481863839284,2.857142857142857,3.0722481863839284,5.7199999999999225,0,1,0,18.43440841959091,3072242.466382928,572,1,0
1,19,25,0,0,0,3071337838174.223,"[0.0, 3.071343558175223, -5.7199999999999225, -1.0]",3.071343558175223,2.857142857142857,3.071343558175223,5.7199999999999225,0,1,0,18.434856457606656,3071337.838174223,572,1,0
1,20,0,0,0,0,3063348752186.5,"[0.0, 3.0633544921875, -5.739999999999922, -1.0]",3.0633544921875,2.857142857142857,3.0633544921875,5.739999999999922,0,1,0,18.436364905872324,3063348.7521865,574,1,0
1,21,34,0,0,0,3043703011268.5312,"[0.0, 3.0437088012695312, -5.789999999999921, -1.0]",3.0437088012695312,2.857142857142857,3.0437088012695312,5.789999999999921,0,1,0,18.439846343790123,3043703.0112685314,579,1,0
