timestamp_utc,generation,cached_evaluations,evaluated_count,population_size,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,dist_avg,dist_best_gen,dist_best_global,time_avg,time_best_gen,time_best_global,finish_count,crash_count,timeout_count,finish_rate,crash_rate,timeout_rate,best_finished,best_crashes,best_progress,best_block_progress,best_ranking_progress,best_ranking_key,mean_progress,mean_block_progress,mean_ranking_progress,std_progress,std_ranking_progress,best_distance,best_time,best_reward,best_fitness,selection_mode,front0_size,best_selection_rank,best_selection_crowding,best_selection_objectives,selection_objective_names,virtual_time_sum,virtual_distance_sum,evaluation_steps_sum
2026-05-06T14:05:41Z,1,0,48,48,0.15,0.3,first_finish,0,,1.0,1.0,14.763934135437012,22.592362490567293,22.592362490567293,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,22.592362490567293,20.454545454545457,22.592362490567293,"[0.0, 22.592362490567293, -6.900000095367432, -1.0]",14.763934135437012,13.39962100982666,14.763934135437012,4.750527381896973,4.750527381896973,301.21295166015625,6.900000095367432,22592355590566.2,22592355590566.2,lexicographic,,0,0.0,"[0.0, 22.592362490567293, -6.900000095367432, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",235.32000732421875,8244.875,20903
2026-05-06T14:09:05Z,2,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,7.1685614585876465,22.592362490567293,22.592362490567293,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,22.592362490567293,20.454545454545457,22.592362490567293,"[0.0, 22.592362490567293, -6.900000095367432, -1.0]",7.1685614585876465,5.91856050491333,7.1685614585876465,5.535364151000977,5.535364151000977,301.21295166015625,6.900000095367432,22592355590566.2,22592355590566.2,lexicographic,,0,0.0,"[0.0, 22.592362490567293, -6.900000095367432, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",144.77999877929688,3479.747314453125,12713
2026-05-06T14:12:27Z,3,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,6.822178363800049,22.592362490567293,22.592362490567293,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,22.592362490567293,20.454545454545457,22.592362490567293,"[0.0, 22.592362490567293, -6.900000095367432, -1.0]",6.822178363800049,5.871212482452393,6.822178363800049,5.508819580078125,5.508819580078125,301.21295166015625,6.900000095367432,22592355590566.2,22592355590566.2,lexicographic,,0,0.0,"[0.0, 22.592362490567293, -6.900000095367432, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",142.01998901367188,3256.564697265625,11720
2026-05-06T14:16:08Z,4,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,8.6943941116333,22.592362490567293,22.592362490567293,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,22.592362490567293,20.454545454545457,22.592362490567293,"[0.0, 22.592362490567293, -6.900000095367432, -1.0]",8.6943941116333,7.339015483856201,8.6943941116333,5.132726669311523,5.132726669311523,301.21295166015625,6.900000095367432,22592355590566.2,22592355590566.2,lexicographic,,0,0.0,"[0.0, 22.592362490567293, -6.900000095367432, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",160.79000854492188,4202.80078125,12607
2026-05-06T14:19:38Z,5,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,7.535423278808594,22.73713458668102,22.73713458668102,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,22.73713458668102,22.727272727272727,22.73713458668102,"[0.0, 22.73713458668102, -8.0, -1.0]",7.535423278808594,6.534091472625732,7.535423278808594,6.167659759521484,6.167659759521484,289.4181823730469,8.0,22737126586680.02,22737126586680.02,lexicographic,,0,0.0,"[0.0, 22.73713458668102, -8.0, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",150.36000061035156,3773.30224609375,12780
2026-05-06T14:22:54Z,6,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,6.818814754486084,22.73713458668102,22.73713458668102,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,22.73713458668102,22.727272727272727,22.73713458668102,"[0.0, 22.73713458668102, -8.0, -1.0]",6.818814754486084,5.823863983154297,6.818814754486084,5.110936641693115,5.110936641693115,289.4181823730469,8.0,22737126586680.02,22737126586680.02,lexicographic,,0,0.0,"[0.0, 22.73713458668102, -8.0, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",138.16998291015625,3113.1015625,11157
2026-05-06T14:26:26Z,7,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,7.734642028808594,22.73713458668102,22.73713458668102,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,22.73713458668102,22.727272727272727,22.73713458668102,"[0.0, 22.73713458668102, -8.0, -1.0]",7.734642028808594,6.48674201965332,7.734642028808594,5.110043525695801,5.110043525695801,289.4181823730469,8.0,22737126586680.02,22737126586680.02,lexicographic,,0,0.0,"[0.0, 22.73713458668102, -8.0, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",154.54998779296875,3673.92724609375,12037
2026-05-06T14:30:29Z,8,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,9.964827537536621,22.73713458668102,22.73713458668102,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,22.73713458668102,22.727272727272727,22.73713458668102,"[0.0, 22.73713458668102, -8.0, -1.0]",9.964827537536621,8.617424011230469,9.964827537536621,5.715534210205078,5.715534210205078,289.4181823730469,8.0,22737126586680.02,22737126586680.02,lexicographic,,0,0.0,"[0.0, 22.73713458668102, -8.0, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",185.25,5006.99755859375,14068
2026-05-06T14:34:29Z,9,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,10.05174732208252,22.73713458668102,22.73713458668102,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,22.73713458668102,22.727272727272727,22.73713458668102,"[0.0, 22.73713458668102, -8.0, -1.0]",10.05174732208252,8.617424011230469,10.05174732208252,5.53465461730957,5.53465461730957,289.4181823730469,8.0,22737126586680.02,22737126586680.02,lexicographic,,0,0.0,"[0.0, 22.73713458668102, -8.0, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",181.9499969482422,5076.751953125,14463
2026-05-06T14:38:01Z,10,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,8.16234302520752,22.73713458668102,22.73713458668102,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,22.73713458668102,22.727272727272727,22.73713458668102,"[0.0, 22.73713458668102, -8.0, -1.0]",8.16234302520752,6.912878513336182,8.16234302520752,5.386099815368652,5.386099815368652,289.4181823730469,8.0,22737126586680.02,22737126586680.02,lexicographic,,0,0.0,"[0.0, 22.73713458668102, -8.0, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",154.67999267578125,3923.466064453125,12314
2026-05-06T14:41:30Z,11,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,7.7891716957092285,22.73713458668102,22.73713458668102,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,22.73713458668102,22.727272727272727,22.73713458668102,"[0.0, 22.73713458668102, -8.0, -1.0]",7.7891716957092285,6.534090518951416,7.7891716957092285,5.669884204864502,5.669884204864502,289.4181823730469,8.0,22737126586680.02,22737126586680.02,lexicographic,,0,0.0,"[0.0, 22.73713458668102, -8.0, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",151.52999877929688,3841.42919921875,12026
2026-05-06T14:45:26Z,12,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,9.607415199279785,22.73713458668102,22.73713458668102,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,22.73713458668102,22.727272727272727,22.73713458668102,"[0.0, 22.73713458668102, -8.0, -1.0]",9.607415199279785,8.522727966308594,9.607415199279785,5.8459153175354,5.8459153175354,289.4181823730469,8.0,22737126586680.02,22737126586680.02,lexicographic,,0,0.0,"[0.0, 22.73713458668102, -8.0, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",178.30999755859375,4981.72509765625,13427
2026-05-06T14:49:47Z,13,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,10.897334098815918,37.048912048339844,37.048912048339844,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,37.048912048339844,36.36363636363637,37.048912048339844,"[0.0, 37.048912048339844, -13.430000305175781, -1.0]",10.897334098815918,9.659090995788574,10.897334098815918,6.775505065917969,6.775505065917969,512.4603881835938,13.430000305175781,37048898618338.54,37048898618338.54,lexicographic,,0,0.0,"[0.0, 37.048912048339844, -13.430000305175781, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",202.79000854492188,5782.3408203125,14814
2026-05-06T14:53:51Z,14,2,46,48,0.15,0.3,first_finish,0,,1.0,1.0,10.458621978759766,37.048912048339844,37.048912048339844,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,37.048912048339844,36.36363636363637,37.048912048339844,"[0.0, 37.048912048339844, -13.430000305175781, -1.0]",10.458621978759766,9.327651977539062,10.458621978759766,6.460216999053955,6.460216999053955,512.4603881835938,13.430000305175781,37048898618338.54,37048898618338.54,lexicographic,,0,0.0,"[0.0, 37.048912048339844, -13.430000305175781, -1.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",191.14999389648438,5389.89501953125,13329
