generation,rank,original_index,cached,evaluation_context,mirrored,evaluate_both_mirrors,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,physics_tick_mean,physics_hz_mean,physics_delay_norm_mean,terminated,truncated
1,1,12,0,both=0;mirror=0,0,0,1,1,7915717488439.29,"[0.0, 7.91572025844029, -2.769999999999985, -1.0]",7.91572025844029,5.714285714285714,7.91572025844029,2.769999999999985,0,1,0,73.88574196398258,7915717.48843929,277,1.0,100.0,0.0,1,0
1,2,25,0,both=0;mirror=0,0,0,1,1,7750448474189.848,"[0.0, 7.750451224190848, -2.7499999999999853, -1.0]",7.750451224190848,5.714285714285714,7.750451224190848,2.7499999999999853,0,1,0,73.12579377740622,7750448.474189848,275,1.0,100.0,0.0,1,0
1,3,2,0,both=0;mirror=0,0,0,0,1,7575329366643.81,"[0.0, 7.57533209664481, -2.7299999999999858, -1.0]",7.57533209664481,5.714285714285714,7.57533209664481,2.7299999999999858,0,1,0,72.27131316065788,7575329.36664381,273,1.0,100.0,0.0,1,0
1,4,39,0,both=0;mirror=1,1,0,0,1,7142854522856.143,"[0.0, 7.142857142857142, -2.619999999999988, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.619999999999988,0,1,0,67.6467262879014,7142854.522856142,262,1.0,100.0,0.0,1,0
1,5,23,0,both=0;mirror=0,0,0,0,1,7142854502856.143,"[0.0, 7.142857142857142, -2.6399999999999877, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.6399999999999877,0,1,0,68.47857403755188,7142854.502856143,264,1.0,100.0,0.0,1,0
1,6,41,0,both=0;mirror=0,0,0,0,1,6957264181315.964,"[0.0, 6.9572666713169635, -2.489999999999991, -1.0]",6.9572666713169635,5.714285714285714,6.9572666713169635,2.489999999999991,0,1,0,62.34507715702057,6957264.181315964,249,1.0,100.0,0.0,1,0
1,7,14,0,both=0;mirror=0,0,0,0,1,6933062611949.334,"[0.0, 6.933065141950334, -2.52999999999999, -1.0]",6.933065141950334,5.714285714285714,6.933065141950334,2.52999999999999,0,1,0,62.099418096244335,6933062.611949334,253,1.0,100.0,0.0,1,0
1,8,24,0,both=0;mirror=1,1,0,0,1,6880092875632.371,"[0.0, 6.880095345633371, -2.4699999999999913, -1.0]",6.880095345633371,5.714285714285714,6.880095345633371,2.4699999999999913,0,1,0,61.545441426336765,6880092.875632371,247,1.0,100.0,0.0,1,0
1,9,36,0,both=0;mirror=0,0,0,0,1,6779662795763.509,"[0.0, 6.779665265764509, -2.4699999999999913, -1.0]",6.779665265764509,5.714285714285714,6.779665265764509,2.4699999999999913,0,1,0,60.51515758782625,6779662.795763508,247,1.0,100.0,0.0,1,0
1,10,15,0,both=0;mirror=0,0,0,0,1,6758523953344.424,"[0.0, 6.758526393345424, -2.439999999999992, -1.0]",6.758526393345424,5.714285714285714,6.758526393345424,2.439999999999992,0,1,0,60.353906221687794,6758523.953344424,244,1.0,100.0,0.0,1,0
1,11,31,0,both=0;mirror=1,1,0,0,1,6758442209831.589,"[0.0, 6.7584446498325885, -2.439999999999992, -1.0]",6.7584446498325885,5.714285714285714,6.7584446498325885,2.439999999999992,0,1,0,60.35424654185772,6758442.209831589,244,1.0,100.0,0.0,1,0
1,12,5,0,both=0;mirror=1,1,0,0,1,6604699050891.856,"[0.0, 6.604701450892857, -2.399999999999993, -1.0]",6.604701450892857,5.714285714285714,6.604701450892857,2.399999999999993,0,1,0,58.78096744418144,6604699.050891857,240,1.0,100.0,0.0,1,0
1,13,26,0,both=0;mirror=0,0,0,0,1,3074498597337.17,"[0.0, 3.0745043073381697, -5.709999999999923, -1.0]",3.0745043073381697,2.857142857142857,3.0745043073381697,5.709999999999923,0,1,0,18.435125016083475,3074498.59733717,571,1.0,100.0,0.0,1,0
1,14,46,0,both=0;mirror=0,0,0,0,1,3073980888422.549,"[0.0, 3.073986598423549, -5.709999999999923, -1.0]",3.073986598423549,2.857142857142857,3.073986598423549,5.709999999999923,0,1,0,18.434972933406243,3073980.888422549,571,1.0,100.0,0.0,1,0
1,15,44,0,both=0;mirror=0,0,0,0,0,3071762904440.964,"[0.0, 3.071768624441964, -5.7199999999999225, -1.0]",3.071768624441964,2.857142857142857,3.071768624441964,5.7199999999999225,0,1,0,18.43432234879583,3071762.9044409636,572,1.0,100.0,0.0,1,0
1,16,27,0,both=0;mirror=1,1,0,0,0,3070166181156.924,"[0.0, 3.070171901157924, -5.7199999999999225, -1.0]",3.070171901157924,2.857142857142857,3.070171901157924,5.7199999999999225,0,1,0,18.434627693037328,3070166.181156924,572,1.0,100.0,0.0,1,0
1,17,40,0,both=0;mirror=0,0,0,0,0,3068634842683.152,"[0.0, 3.068640572684152, -5.729999999999922, -1.0]",3.068640572684152,2.857142857142857,3.068640572684152,5.729999999999922,0,1,0,18.435818327474408,3068634.842683152,573,1.0,100.0,0.0,1,0
1,18,7,0,both=0;mirror=0,0,0,0,0,3068613054413.0625,"[0.0, 3.0686187744140625, -5.7199999999999225, -1.0]",3.0686187744140625,2.857142857142857,3.0686187744140625,5.7199999999999225,0,1,0,18.434964280844724,3068613.0544130625,572,1.0,100.0,0.0,1,0
1,19,11,0,both=0;mirror=0,0,0,0,0,3068057188525.7856,"[0.0, 3.0680629185267856, -5.729999999999922, -1.0]",3.0680629185267856,2.857142857142857,3.0680629185267856,5.729999999999922,0,1,0,18.43494205589377,3068057.1885257857,573,1.0,100.0,0.0,1,0
1,20,16,0,both=0;mirror=0,0,0,0,0,3056433231000.674,"[0.0, 3.056438991001674, -5.759999999999922, -1.0]",3.056438991001674,2.857142857142857,3.056438991001674,5.759999999999922,0,1,0,18.438066158269066,3056433.231000674,576,1.0,100.0,0.0,1,0
1,21,18,0,both=0;mirror=0,0,0,0,0,3051948226929.803,"[0.0, 3.0519539969308034, -5.769999999999921, -1.0]",3.0519539969308034,2.857142857142857,3.0519539969308034,5.769999999999921,0,1,0,18.43846694194508,3051948.2269298034,577,1.0,100.0,0.0,1,0
1,22,19,0,both=0;mirror=0,0,0,0,0,2902194161416.4106,"[0.0, 2.9021998814174106, -5.7199999999999225, -1.0]",2.9021998814174106,2.857142857142857,2.9021998814174106,5.7199999999999225,0,1,0,16.595668014284456,2902194.1614164105,572,1.0,100.0,0.0,1,0
1,23,0,0,both=0;mirror=1,1,0,0,0,2857112857142.8574,"[0.0, 2.857142857142857, -30.00000000000189, -0.0]",2.857142857142857,0.0,2.857142857142857,30.00000000000189,0,0,1,293.6009909491986,2857112.8571428573,3000,1.0,100.0,0.0,0,1
1,24,37,0,both=0;mirror=0,0,0,0,0,2064754380693.7544,"[0.0, 2.0647593906947543, -5.009999999999938, -1.0]",2.0647593906947543,0.0,2.0647593906947543,5.009999999999938,0,1,0,25.228633516002446,2064754.3806937544,501,1.0,100.0,0.0,1,0
1,25,20,0,both=0;mirror=1,1,0,0,0,1883725197169.7588,"[0.0, 1.883730207170759, -5.009999999999938, -1.0]",1.883730207170759,0.0,1.883730207170759,5.009999999999938,0,1,0,5.13458571076626,1883725.1971697588,501,1.0,100.0,0.0,1,0
1,26,34,0,both=0;mirror=0,0,0,0,0,1883725197169.7588,"[0.0, 1.883730207170759, -5.009999999999938, -1.0]",1.883730207170759,0.0,1.883730207170759,5.009999999999938,0,1,0,5.134605771454517,1883725.1971697588,501,1.0,100.0,0.0,1,0
1,27,42,0,both=0;mirror=0,0,0,0,0,1883725197169.7588,"[0.0, 1.883730207170759, -5.009999999999938, -1.0]",1.883730207170759,0.0,1.883730207170759,5.009999999999938,0,1,0,5.134590074943844,1883725.1971697588,501,1.0,100.0,0.0,1,0
1,28,8,0,both=0;mirror=0,0,0,0,0,1883708848467.1921,"[0.0, 1.883713858468192, -5.009999999999938, -1.0]",1.883713858468192,0.0,1.883713858468192,5.009999999999938,0,1,0,5.134584056038875,1883708.8484671921,501,1.0,100.0,0.0,1,0
1,29,33,0,both=0;mirror=0,0,0,0,0,1883676151062.0579,"[0.0, 1.883681161063058, -5.009999999999938, -1.0]",1.883681161063058,0.0,1.883681161063058,5.009999999999938,0,1,0,5.134782423396246,1883676.1510620578,501,1.0,100.0,0.0,1,0
1,30,38,0,both=0;mirror=1,1,0,0,0,1883676151062.0579,"[0.0, 1.883681161063058, -5.009999999999938, -1.0]",1.883681161063058,0.0,1.883681161063058,5.009999999999938,0,1,0,5.134688073550933,1883676.1510620578,501,1.0,100.0,0.0,1,0
1,31,28,0,both=0;mirror=1,1,0,0,0,1883648903224.4463,"[0.0, 1.8836539132254464, -5.009999999999938, -1.0]",1.8836539132254464,0.0,1.8836539132254464,5.009999999999938,0,1,0,5.13506501451775,1883648.9032244463,501,1.0,100.0,0.0,1,0
1,32,43,0,both=0;mirror=0,0,0,0,0,1883648903224.4463,"[0.0, 1.8836539132254464, -5.009999999999938, -1.0]",1.8836539132254464,0.0,1.8836539132254464,5.009999999999938,0,1,0,5.135128022229765,1883648.9032244463,501,1.0,100.0,0.0,1,0
1,33,9,0,both=0;mirror=0,0,0,0,0,1883463617928.6873,"[0.0, 1.8834686279296873, -5.009999999999938, -1.0]",1.8834686279296873,0.0,1.8834686279296873,5.009999999999938,0,1,0,5.137920470500831,1883463.6179286873,501,1.0,100.0,0.0,1,0
1,34,21,0,both=0;mirror=0,0,0,0,0,1058873207423.6652,"[0.0, 1.0588782174246651, -5.009999999999938, -1.0]",1.0588782174246651,0.0,1.0588782174246651,5.009999999999938,0,1,0,7.014245275022404,1058873.207423665,501,1.0,100.0,0.0,1,0
1,35,1,0,both=0;mirror=0,0,0,0,0,591283965305.9197,"[0.0, 0.5912889753069197, -5.009999999999938, -1.0]",0.5912889753069197,0.0,0.5912889753069197,5.009999999999938,0,1,0,12.208946287020808,591283.9653059196,501,1.0,100.0,0.0,1,0
1,36,17,0,both=0;mirror=1,1,0,0,0,132016212794.75893,"[0.0, 0.13202122279575892, -5.009999999999938, -1.0]",0.13202122279575892,0.0,0.13202122279575892,5.009999999999938,0,1,0,17.18191808568372,132016.21279475893,501,1.0,100.0,0.0,1,0
1,37,6,0,both=0;mirror=1,1,0,0,0,-5010000.999999938,"[0.0, 0.0, -5.009999999999938, -1.0]",0.0,0.0,0.0,5.009999999999938,0,1,0,38.455711205955595,-5.010000999999938,501,1.0,100.0,0.0,1,0
1,38,30,0,both=0;mirror=1,1,0,0,0,-5340000.99999993,"[0.0, 0.0, -5.339999999999931, -1.0]",0.0,0.0,0.0,5.339999999999931,0,1,0,42.6556111627724,-5.34000099999993,534,1.0,100.0,0.0,1,0
1,39,3,0,both=0;mirror=0,0,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.5519770134706,-30.00000000000189,3000,1.0,100.0,0.0,0,1
1,40,4,0,both=0;mirror=0,0,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.5441907993518,-30.00000000000189,3000,1.0,100.0,0.0,0,1
1,41,10,0,both=0;mirror=0,0,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.6006688142661,-30.00000000000189,3000,1.0,100.0,0.0,0,1
1,42,13,0,both=0;mirror=1,1,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.60150518186856,-30.00000000000189,3000,1.0,100.0,0.0,0,1
1,43,22,0,both=0;mirror=1,1,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.6009120942326,-30.00000000000189,3000,1.0,100.0,0.0,0,1
1,44,29,0,both=0;mirror=0,0,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.6012050268473,-30.00000000000189,3000,1.0,100.0,0.0,0,1
1,45,32,0,both=0;mirror=0,0,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.60177841049153,-30.00000000000189,3000,1.0,100.0,0.0,0,1
1,46,35,0,both=0;mirror=0,0,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.60131397203077,-30.00000000000189,3000,1.0,100.0,0.0,0,1
1,47,45,0,both=0;mirror=0,0,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.6008478507865,-30.00000000000189,3000,1.0,100.0,0.0,0,1
1,48,47,0,both=0;mirror=1,1,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.5210609138012,-30.00000000000189,3000,1.0,100.0,0.0,0,1
2,1,27,0,both=0;mirror=0,0,0,1,1,9047074843910.83,"[0.0, 9.04707772391183, -2.8799999999999826, -1.0]",9.04707772391183,8.571428571428571,9.04707772391183,2.8799999999999826,0,1,0,78.77855394780636,9047074.84391083,288,1.0,100.0,0.0,1,0
2,2,16,0,both=0;mirror=1,1,0,1,1,8986222268172.828,"[0.0, 8.986225128173828, -2.859999999999983, -1.0]",8.986225128173828,8.571428571428571,8.986225128173828,2.859999999999983,0,1,0,77.89768186211586,8986222.268172828,286,1.0,100.0,0.0,1,0
2,3,46,0,both=0;mirror=1,1,0,0,1,8598989653955.474,"[0.0, 8.598992483956474, -2.8299999999999836, -1.0]",8.598992483956474,8.571428571428571,8.598992483956474,2.8299999999999836,0,1,0,76.5845946520567,8598989.653955474,283,1.0,100.0,0.0,1,0
2,4,20,0,both=0;mirror=1,1,0,0,1,8265135373619.257,"[0.0, 8.265138353620257, -2.9799999999999804, -1.0]",8.265138353620257,5.714285714285714,8.265138353620257,2.9799999999999804,0,1,0,75.42934285849333,8265135.373619257,298,1.0,100.0,0.0,1,0
2,5,18,0,both=0;mirror=0,0,0,0,1,7900534993322.103,"[0.0, 7.900537763323102, -2.769999999999985, -1.0]",7.900537763323102,5.714285714285714,7.900537763323102,2.769999999999985,0,1,0,73.98468980938196,7900534.993322102,277,1.0,100.0,0.0,1,0
2,6,39,0,both=0;mirror=0,0,0,0,1,7796491870185.941,"[0.0, 7.796494620186942, -2.7499999999999853, -1.0]",7.796494620186942,5.714285714285714,7.796494620186942,2.7499999999999853,0,1,0,73.12627772241831,7796491.870185941,275,1.0,100.0,0.0,1,0
2,7,9,0,both=0;mirror=0,0,0,0,1,7791843389089.401,"[0.0, 7.791846139090401, -2.7499999999999853, -1.0]",7.791846139090401,5.714285714285714,7.791846139090401,2.7499999999999853,0,1,0,73.12637562304735,7791843.389089402,275,1.0,100.0,0.0,1,0
2,8,30,0,both=0;mirror=1,1,0,0,1,7581007816002.069,"[0.0, 7.5810105460030695, -2.7299999999999858, -1.0]",7.5810105460030695,5.714285714285714,7.5810105460030695,2.7299999999999858,0,1,0,72.27166794985533,7581007.816002069,273,1.0,100.0,0.0,1,0
2,9,21,0,both=0;mirror=1,1,0,0,1,7551160544682.315,"[0.0, 7.551163264683315, -2.719999999999986, -1.0]",7.551163264683315,5.714285714285714,7.551163264683315,2.719999999999986,0,1,0,71.84629015624523,7551160.544682316,272,1.0,100.0,0.0,1,0
2,10,29,0,both=0;mirror=1,1,0,0,1,7426738378580.194,"[0.0, 7.4267441885811945, -5.809999999999921, -1.0]",7.4267441885811945,5.714285714285714,7.4267441885811945,5.809999999999921,0,1,0,71.17836602963507,7426738.378580194,581,1.0,100.0,0.0,1,0
2,11,33,0,both=0;mirror=1,1,0,0,1,7385183076654.971,"[0.0, 7.3851857866559705, -2.709999999999986, -1.0]",7.3851857866559705,5.714285714285714,7.3851857866559705,2.709999999999986,0,1,0,70.96046830713749,7385183.076654971,271,1.0,100.0,0.0,1,0
2,12,41,0,both=0;mirror=1,1,0,0,1,7360631174966.913,"[0.0, 7.360635484967913, -4.3099999999999525, -1.0]",7.360635484967913,5.714285714285714,7.360635484967913,4.3099999999999525,0,1,0,70.53777202963829,7360631.174966913,431,1.0,100.0,0.0,1,0
2,13,45,0,both=0;mirror=0,0,0,0,1,7351973432173.944,"[0.0, 7.3519761221749445, -2.6899999999999866, -1.0]",7.3519761221749445,5.714285714285714,7.3519761221749445,2.6899999999999866,0,1,0,70.57518780231476,7351973.432173944,269,1.0,100.0,0.0,1,0
2,14,38,0,both=0;mirror=0,0,0,0,1,7326731035410.551,"[0.0, 7.326733725411551, -2.6899999999999866, -1.0]",7.326733725411551,5.714285714285714,7.326733725411551,2.6899999999999866,0,1,0,70.57539585977793,7326731.03541055,269,1.0,100.0,0.0,1,0
2,15,34,0,both=0;mirror=1,1,0,0,0,7315758331204.356,"[0.0, 7.315761021205357, -2.6899999999999866, -1.0]",7.315761021205357,5.714285714285714,7.315761021205357,2.6899999999999866,0,1,0,70.57541357725859,7315758.331204357,269,1.0,100.0,0.0,1,0
2,16,22,0,both=0;mirror=1,1,0,0,0,7222733668382.092,"[0.0, 7.222739628383092, -5.959999999999917, -1.0]",7.222739628383092,5.714285714285714,7.222739628383092,5.959999999999917,0,1,0,69.57153014279902,7222733.668382091,596,1.0,100.0,0.0,1,0
2,17,7,0,both=0;mirror=1,1,0,0,0,7222452630870.931,"[0.0, 7.2224562508719305, -3.619999999999967, -1.0]",7.2224562508719305,5.714285714285714,7.2224562508719305,3.619999999999967,0,1,0,69.43064820766449,7222452.630870931,362,1.0,100.0,0.0,1,0
2,18,26,0,both=0;mirror=1,1,0,0,0,7209856905543.085,"[0.0, 7.209859575544085, -2.669999999999987, -1.0]",7.209859575544085,5.714285714285714,7.209859575544085,2.669999999999987,0,1,0,69.73322421312332,7209856.905543085,267,1.0,100.0,0.0,1,0
2,19,28,0,both=0;mirror=0,0,0,0,0,7162963387013.509,"[0.0, 7.162966047014509, -2.6599999999999873, -1.0]",7.162966047014509,5.714285714285714,7.162966047014509,2.6599999999999873,0,1,0,69.31441120058298,7162963.387013509,266,1.0,100.0,0.0,1,0
