#{"t_start": 1777982498.8602817, "env_id": "None"}
r,l,t,episode_metrics
4.215352,349,21.482615,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.458685738699776, 'block_progress': 5.714285714285714, 'time': 3.729999999999969, 'distance': 57.26871666312218, 'reward': -0.9857421293712818, 'reward_score': 4.215352405366453, 'fitness': 6411328.469983113}"
4.19928,345,21.945946,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.449279785156251, 'block_progress': 5.714285714285714, 'time': 3.7499999999999702, 'distance': 57.17265381664038, 'reward': -0.9859001668294258, 'reward_score': 4.199279785156261, 'fitness': 6401722.612502434}"
4.076501,354,22.429607,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.306501116071428, 'block_progress': 5.714285714285714, 'time': 3.6899999999999693, 'distance': 55.68519828468561, 'reward': -0.9859492129371281, 'reward_score': 4.076501116071438, 'fitness': 6259545.4308731435}"
4.248853,344,22.905221,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.475519452776228, 'block_progress': 5.714285714285714, 'time': 3.679999999999969, 'distance': 57.448654659092426, 'reward': -0.9863197835286455, 'reward_score': 4.2488527861095715, 'fitness': 6428662.004121569}"
4.332326,324,23.343647,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.492325919015067, 'block_progress': 5.714285714285714, 'time': 3.4799999999999742, 'distance': 57.60630971938372, 'reward': -0.9850554838634666, 'reward_score': 4.332325919015076, 'fitness': 6447468.312705347}"
4.171553,341,23.809779,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.3815525599888385, 'block_progress': 5.714285714285714, 'time': 3.629999999999972, 'distance': 56.47453433275223, 'reward': -0.9859982590448295, 'reward_score': 4.171552559988848, 'fitness': 6335196.085454506}"
4.258573,340,24.27485,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.471906389508929, 'block_progress': 5.714285714285714, 'time': 3.639999999999971, 'distance': 57.39928763359785, 'reward': -0.9851099795386915, 'reward_score': 4.258573056175605, 'fitness': 6425448.9902212955}"
4.180096,355,24.773905,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.426762172154017, 'block_progress': 5.714285714285714, 'time': 3.7399999999999696, 'distance': 56.93547723442316, 'reward': -0.9866358584449397, 'reward_score': 4.180095505487361, 'fitness': 6379305.236676783}"
4.235296,346,25.25529,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.445296151297433, 'block_progress': 5.714285714285714, 'time': 3.6299999999999697, 'distance': 57.133414931595325, 'reward': -0.9863415817987349, 'reward_score': 4.235296151297444, 'fitness': 6398939.017882502}"
4.232393,343,25.713693,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.455726623535156, 'block_progress': 5.714285714285714, 'time': 3.6699999999999697, 'distance': 57.240914203226566, 'reward': -0.968879365466889, 'reward_score': 4.232393290201833, 'fitness': 6408969.382620953}"
4.270773,340,26.16472,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.500772748674666, 'block_progress': 5.714285714285714, 'time': 3.6899999999999706, 'distance': 57.733809404075146, 'reward': -0.9853497605096724, 'reward_score': 4.270772748674675, 'fitness': 6453815.0148652615}"
4.399305,304,26.593114,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.4959716796875, 'block_progress': 5.714285714285714, 'time': 3.28999999999998, 'distance': 57.63699981570244, 'reward': -0.9847775559198295, 'reward_score': 4.3993050130208395, 'fitness': 6453014.042687684}"
4.144772,332,27.060445,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.341438293457031, 'block_progress': 5.714285714285714, 'time': 3.589999999999973, 'distance': 56.04488358646631, 'reward': -0.9844996279761897, 'reward_score': 4.144771626790374, 'fitness': 6295482.248573445}"
4.111032,336,27.537002,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 6.294364929199219, 'block_progress': 5.714285714285714, 'time': 3.549999999999972, 'distance': 55.57585146278143, 'reward': -0.9730973307291668, 'reward_score': 4.111031595865895, 'fitness': 6248809.353347756}"
