timestamp_utc,episode,finished,crashes,timeout,progress,dense_progress,time,distance,fitness,reward_score,episode_reward,timesteps,run_dir,run_label,run_short,algorithm,reward_mode,action_layout
2026-05-01T18:58:15Z,796,0,1,0,0.0,1.7701285226004466,5.004167026689313,4.511789079580922,-60046.18205597271,0.0181507948433455,0.018151,183960,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:16Z,797,0,1,0,0.0,1.8260247366768971,5.019770069623953,5.079976368171629,-60202.7806726077,0.0187237704704572,0.018724,184196,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:17Z,798,0,1,0,0.0,1.8131910051618303,5.017302124893717,5.177271785505582,-60178.19852072268,0.0185922038176452,0.018592,184423,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:18Z,799,0,1,0,0.0,1.688570295061384,5.00920215455474,3.825948516314384,-60095.84749406371,0.0173144475431066,0.017314,184657,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:19Z,800,0,1,0,0.0,1.778815133231027,5.003974891621248,4.608262100635329,-60044.35717831312,0.0182398690131475,0.01824,184894,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:19Z,801,0,1,0,0.0,1.8591363089425224,5.004521504146063,5.597753584035672,-60050.812795044665,0.0190634713196802,0.019063,185125,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:20Z,802,0,1,0,0.0,1.7773655482700892,5.007150473753414,4.67778948583873,-60076.18252701998,0.0182249692155586,0.018225,185361,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:21Z,803,0,1,0,0.0,1.821321759905134,5.011394137066159,5.022227983048651,-60118.963598644645,0.0186756437451239,0.018676,185591,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:22Z,804,0,1,0,0.0,1.7920684814453125,5.009511344024981,4.847940429288428,-60099.961380679095,0.018375705095583,0.018376,185820,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:23Z,805,0,1,0,0.0,1.824640546526228,5.00221785474399,5.090874626184814,-60027.269422066085,0.0187097805450931,0.01871,186052,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:23Z,806,0,1,0,0.0,1.7360196794782363,5.017881410529397,4.497652667691,-60183.31175796166,0.0178008935865192,0.017801,186284,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:25Z,807,0,1,0,0.0,1.7676871163504464,5.014027629341299,4.61159664351726,-60144.8878900565,0.018125650136167,0.018126,186517,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:26Z,808,0,1,0,0.0,1.7019217354910716,5.000563585111553,3.961730118229752,-60009.59758123376,0.0174514453564465,0.017451,186744,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:27Z,809,0,1,0,0.0,1.7227990286690846,5.000879238662813,4.043768181640189,-60012.836154809775,0.0176655169304702,0.017666,186969,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:27Z,810,0,1,0,0.0,1.7425918579101565,5.011036803386049,4.305090620706324,-60114.6731244812,0.0178683594786106,0.017868,187197,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:28Z,811,0,1,0,0.0,1.657447814941406,5.00361471093263,3.452186323615024,-60039.59929564991,0.0169953792376865,0.016995,187435,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:29Z,812,0,1,0,0.0,1.7203358241489954,5.006474266121433,3.97644299431704,-60068.71910420865,0.0176401982100868,0.01764,187667,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:30Z,813,0,1,0,0.0,1.7560468401227678,5.009163206875289,4.498953578819055,-60096.13102233171,0.0180063463858907,0.018006,187898,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:30Z,814,0,1,0,0.0,1.8270928519112724,5.012969502482468,5.181729634059593,-60134.87675445874,0.0187348016466757,0.018735,188133,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
2026-05-01T18:58:31Z,815,0,1,0,0.0,1.8201882498604909,5.016300770867371,5.197560285101645,-60168.20526895881,0.0186639641463688,0.018664,188367,Experiments\runs_rl\ppo_gas_brake_steer_delta_aitraining5_20260501_204641_2h,PPO | delta_finished_progress_time | gas_brake_steer,.,PPO,delta_finished_progress_time,gas_brake_steer
