timestamp_utc,episode,term,progress,time,distance,fitness,fitness_delta_score,last_fitness_delta_score,last_fitness_delta_progress,episode_reward,timesteps
2026-04-29T11:01:15Z,1,-1,0.0,2.130000114440918,5.171849250793457,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,328
2026-04-29T11:01:19Z,2,-1,0.0,2.1700000762939453,3.6967296600341797,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,501
2026-04-29T11:01:22Z,3,-1,0.0,2.0199999809265137,3.5268125534057617,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,687
2026-04-29T11:01:26Z,4,-1,0.0,2.0199999809265137,2.9543633460998535,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,869
2026-04-29T11:02:13Z,5,0,80.0,45.0,990.1535034179688,79550000.0,79.55,79.55,80.0,79.55,4168
2026-04-29T11:02:43Z,6,-1,45.714285714285715,29.149999618530273,475.3924560546875,-954577214.2818996,-954.5772142818996,-954.5772142818996,45.714285714285715,-954.577214,7124
2026-04-29T11:03:30Z,7,0,91.42857142857143,45.0,1109.045654296875,90978571.42857143,90.97857142857143,90.97857142857143,91.42857142857143,90.978571,11939
2026-04-29T11:04:17Z,8,0,65.71428571428571,45.0,765.6677856445312,65264285.71428571,65.2642857142857,65.2642857142857,65.71428571428571,65.264286,16668
2026-04-29T11:04:43Z,9,-1,65.71428571428571,24.479999542236328,708.7217407226562,-934530514.2811366,-934.5305142811367,-934.5305142811367,65.71428571428571,-934.530514,19168
2026-04-29T11:04:49Z,10,-1,5.714285714285714,4.349999904632568,50.06655502319336,-994285714.2857143,-994.2857142857142,-994.2857142857142,5.714285714285714,-994.285714,19535
2026-04-29T11:05:35Z,11,0,71.42857142857143,45.0,806.382080078125,70978571.42857143,70.97857142857143,70.97857142857143,71.42857142857143,70.978571,24333
2026-04-29T11:06:05Z,12,-1,40.0,28.329999923706055,422.4916076660156,-960283299.9992371,-960.2832999992371,-960.2832999992371,40.0,-960.2833,27220
2026-04-29T11:06:12Z,13,-1,5.714285714285714,5.25,50.932498931884766,-994285714.2857143,-994.2857142857142,-994.2857142857142,5.714285714285714,-994.285714,27670
2026-04-29T11:06:18Z,14,-1,2.857142857142857,4.75,49.83952331542969,-997142857.1428572,-997.1428571428572,-997.1428571428572,2.857142857142857,-997.142857,28064
2026-04-29T11:06:51Z,15,-1,42.857142857142854,31.610000610351562,435.3431396484375,-957458957.1489607,-957.4589571489607,-957.4589571489607,42.857142857142854,-957.458957,31272
2026-04-29T11:07:38Z,16,0,71.42857142857143,45.0,797.7828979492188,70978571.42857143,70.97857142857143,70.97857142857143,71.42857142857143,70.978571,36083
2026-04-29T11:07:56Z,17,-1,25.71428571428571,16.1299991607666,251.33578491210938,-974447014.2773219,-974.447014277322,-974.447014277322,25.71428571428571,-974.447014,37529
2026-04-29T11:07:59Z,18,-1,0.0,2.009999990463257,0.1341448724269867,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,37542
2026-04-29T11:08:11Z,19,-1,17.142857142857142,9.550000190734863,153.2653350830078,-982857142.8571428,-982.8571428571428,-982.8571428571428,17.142857142857142,-982.857143,38409
2026-04-29T11:08:17Z,20,-1,2.857142857142857,4.579999923706055,49.630165100097656,-997142857.1428572,-997.1428571428572,-997.1428571428572,2.857142857142857,-997.142857,38788
2026-04-29T11:08:40Z,21,-1,42.857142857142854,21.420000076293945,436.062255859375,-957357057.1436201,-957.3570571436202,-957.3570571436202,42.857142857142854,-957.357057,40958
2026-04-29T11:08:46Z,22,-1,2.857142857142857,5.050000190734863,49.63631057739258,-997142857.1428572,-997.1428571428572,-997.1428571428572,2.857142857142857,-997.142857,41385
2026-04-29T11:08:53Z,23,-1,5.714285714285714,4.840000152587891,50.5816535949707,-994285714.2857143,-994.2857142857142,-994.2857142857142,5.714285714285714,-994.285714,41794
2026-04-29T11:08:59Z,24,-1,2.857142857142857,4.920000076293945,49.6295166015625,-997142857.1428572,-997.1428571428572,-997.1428571428572,2.857142857142857,-997.142857,42202
2026-04-29T11:09:36Z,25,-1,40.0,35.29999923706055,414.85699462890625,-960352999.9923706,-960.3529999923707,-960.3529999923707,40.0,-960.353,45843
2026-04-29T11:09:43Z,26,-1,5.714285714285714,5.099999904632568,49.97116470336914,-994285714.2857143,-994.2857142857142,-994.2857142857142,5.714285714285714,-994.285714,46286
2026-04-29T11:10:02Z,27,-1,25.71428571428571,17.65999984741211,246.89830017089844,-974462314.2841884,-974.4623142841884,-974.4623142841884,25.71428571428571,-974.462314,48007
2026-04-29T11:10:32Z,28,-1,40.0,28.209999084472656,419.3166809082031,-960282099.9908447,-960.2820999908447,-960.2820999908447,40.0,-960.2821,50887
2026-04-29T11:10:39Z,29,-1,2.857142857142857,5.630000114440918,48.94691467285156,-997142857.1428572,-997.1428571428572,-997.1428571428572,2.857142857142857,-997.142857,51379
2026-04-29T11:10:43Z,30,-1,0.0,2.009999990463257,0.4002434313297272,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,51503
2026-04-29T11:10:46Z,31,-1,0.0,2.009999990463257,0.36703959107398987,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,51625
2026-04-29T11:11:08Z,32,-1,25.71428571428571,20.40999984741211,252.1744842529297,-974489814.2841884,-974.4898142841884,-974.4898142841884,25.71428571428571,-974.489814,53634
2026-04-29T11:11:15Z,33,-1,2.857142857142857,5.449999809265137,49.39311218261719,-997142857.1428572,-997.1428571428572,-997.1428571428572,2.857142857142857,-997.142857,54113
2026-04-29T11:11:36Z,34,-1,25.71428571428571,18.809999465942383,255.44606018066406,-974473814.2803737,-974.4738142803737,-974.4738142803737,25.71428571428571,-974.473814,55956
2026-04-29T11:11:39Z,35,-1,0.0,2.009999990463257,0.7363038063049316,-1000000000.0,-1000.0,-1000.0,0.0,-1000.0,56097
2026-04-29T11:11:58Z,36,-1,25.71428571428571,17.520000457763672,253.06178283691406,-974460914.2902919,-974.460914290292,-974.460914290292,25.71428571428571,-974.460914,57812
