generation,rank,original_index,cached,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,terminated,truncated
1,1,21,0,1,1,1.8354306902204243,"[0.0, 1.8354306902204243]",1.8354306902204243,0.0,1.8354306902204243,5.002526239948676,0,1,0,4.7458640184486285,1.5178099765728894,233,1,0
1,2,18,0,1,1,1.8332726614815849,"[0.0, 1.8332726614815849]",1.8332726614815849,0.0,1.8332726614815849,5.002526239948676,0,1,0,4.738381850795122,1.51565194783405,233,1,0
1,3,9,0,1,1,1.8006297520228796,"[0.0, 1.8006297520228796]",1.8006297520228796,0.0,1.8006297520228796,5.027859824534212,0,1,0,4.362870019191178,1.4814005568143582,236,1,0
1,4,43,0,1,1,1.7874363490513394,"[0.0, 1.7874363490513394]",1.7874363490513394,0.0,1.7874363490513394,5.007503055171888,0,1,0,4.305891065727337,1.469499647135664,232,1,0
1,5,5,0,0,1,1.7812510899135043,"[0.0, 1.7812510899135043]",1.7812510899135043,0.0,1.7812510899135043,5.016042901282746,0,1,0,4.2930027703841915,1.4627721755463459,229,1,0
1,6,13,0,0,1,1.7801502772739957,"[0.0, 1.7801502772739957]",1.7801502772739957,0.0,1.7801502772739957,5.024270392196943,0,1,0,4.264387693772733,1.4611489825313326,223,1,0
1,7,20,0,0,1,1.774177551269531,"[0.0, 1.774177551269531]",1.774177551269531,0.0,1.774177551269531,5.010309415585722,0,1,0,4.260724788124207,1.4560626677402788,239,1,0
1,8,14,0,0,1,1.7577743530273435,"[0.0, 1.7577743530273435]",1.7577743530273435,0.0,1.7577743530273435,5.010309415585722,0,1,0,4.000358308345312,1.4396594694980913,239,1,0
1,9,22,0,0,1,1.757082257952009,"[0.0, 1.757082257952009]",1.757082257952009,0.0,1.757082257952009,5.024270392196943,0,1,0,4.049078272160841,1.4380809632093459,223,1,0
1,10,30,0,0,1,1.7551258632114954,"[0.0, 1.7551258632114954]",1.7551258632114954,0.0,1.7551258632114954,5.016198211864287,0,1,0,4.064272402960341,1.4366370878550327,238,1,0
1,11,34,0,0,1,1.754706246512277,"[0.0, 1.754706246512277]",1.754706246512277,0.0,1.754706246512277,5.014276170905051,0,1,0,4.0152922311390284,1.4363395055024324,235,1,0
1,12,41,0,0,1,1.7530114310128349,"[0.0, 1.7530114310128349]",1.7530114310128349,0.0,1.7530114310128349,5.018410365427376,0,1,0,3.9883320216322318,1.4343822014618903,232,1,0
1,13,35,0,0,1,1.7522266932896207,"[0.0, 1.7522266932896207]",1.7522266932896207,0.0,1.7522266932896207,5.014660070878808,0,1,0,4.011061046956456,1.4338355776782676,234,1,0
1,14,25,0,0,1,1.74896240234375,"[0.0, 1.74896240234375]",1.74896240234375,0.0,1.74896240234375,5.014276170905051,0,1,0,3.970999734447105,1.4305956613339055,235,1,0
1,15,47,0,0,1,1.7488806588309151,"[0.0, 1.7488806588309151]",1.7488806588309151,0.0,1.7488806588309151,5.018410365427376,0,1,0,3.980059213194181,1.4302514292799706,232,1,0
1,16,0,0,0,1,1.7475836617606026,"[0.0, 1.7475836617606026]",1.7475836617606026,0.0,1.7475836617606026,5.027859824534212,0,1,0,3.9447031907184282,1.4283544665520813,236,1,0
1,17,1,0,0,0,1.747147696358817,"[0.0, 1.747147696358817]",1.747147696358817,0.0,1.747147696358817,5.004359764916831,0,1,0,3.960378824864165,1.4294105684275897,228,1,0
1,18,38,0,0,0,1.742924281529018,"[0.0, 1.742924281529018]",1.742924281529018,0.0,1.742924281529018,5.018410365427376,0,1,0,3.9114586982759647,1.4242950519780735,232,1,0
