generation,rank,original_index,cached,evaluation_context,mirrored,evaluate_both_mirrors,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,block_progress,time,finished,crashes,timeout,distance,reward,steps,physics_tick_mean,physics_hz_mean,physics_delay_norm_mean,terminated,truncated
1,1,35,0,both=0;mirror=0,0,0,1,1,8637302798421.154,"[0.0, 8.637305668422155, -2.869999999999983, -1.0]",8.637305668422155,8.637305668422155,8.571428571428571,2.869999999999983,0,1,0,78.33765705674887,8637302.798421154,287,1.0,100.0,0.0,1,0
1,2,14,0,both=0;mirror=0,0,0,1,1,8590978799697.661,"[0.0, 8.590981619698661, -2.819999999999984, -1.0]",8.590981619698661,8.590981619698661,8.571428571428571,2.819999999999984,0,1,0,76.14825087785721,8590978.799697662,282,1.0,100.0,0.0,1,0
1,3,16,0,both=0;mirror=0,0,0,0,1,8077556009933.431,"[0.0, 8.07755878993443, -2.7799999999999847, -1.0]",8.07755878993443,8.07755878993443,5.714285714285714,2.7799999999999847,0,1,0,74.41572517901659,8077556.009933431,278,1.0,100.0,0.0,1,0
1,4,2,0,both=0;mirror=0,0,0,0,1,7678838432162.783,"[0.0, 7.678841182163783, -2.7499999999999853, -1.0]",7.678841182163783,7.678841182163783,5.714285714285714,2.7499999999999853,0,1,0,73.12583412230015,7678838.432162783,275,1.0,100.0,0.0,1,0
1,5,11,0,both=0;mirror=0,0,0,0,1,7410185682447.381,"[0.0, 7.410188402448381, -2.719999999999986, -1.0]",7.410188402448381,7.410188402448381,5.714285714285714,2.719999999999986,0,1,0,71.8457754701376,7410185.682447381,272,1.0,100.0,0.0,1,0
1,6,27,0,both=0;mirror=0,0,0,0,1,7332627417469.703,"[0.0, 7.332630157470703, -2.7399999999999856, -1.0]",7.332630157470703,7.332630157470703,5.714285714285714,2.7399999999999856,0,1,0,72.69840792566538,7332627.417469703,274,1.0,100.0,0.0,1,0
1,7,7,0,both=0;mirror=0,0,0,0,1,7310267871925.619,"[0.0, 7.310270581926619, -2.709999999999986, -1.0]",7.310270581926619,7.310270581926619,5.714285714285714,2.709999999999986,0,1,0,71.42127469182014,7310267.871925619,271,1.0,100.0,0.0,1,0
1,8,9,0,both=0;mirror=0,0,0,0,1,7232306398951.287,"[0.0, 7.232309068952287, -2.669999999999987, -1.0]",7.232309068952287,7.232309068952287,5.714285714285714,2.669999999999987,0,1,0,69.73339886963367,7232306.398951287,267,1.0,100.0,0.0,1,0
1,9,10,0,both=0;mirror=0,0,0,0,1,7163971517005.139,"[0.0, 7.163974217006139, -2.6999999999999864, -1.0]",7.163974217006139,7.163974217006139,5.714285714285714,2.6999999999999864,0,1,0,70.99791347235441,7163971.517005139,270,1.0,100.0,0.0,1,0
1,10,6,0,both=0;mirror=0,0,0,0,1,7142854562856.143,"[0.0, 7.142857142857142, -2.579999999999989, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.579999999999989,0,1,0,65.99694114178419,7142854.562856142,258,1.0,100.0,0.0,1,0
1,11,5,0,both=0;mirror=0,0,0,0,1,7142854542856.143,"[0.0, 7.142857142857142, -2.5999999999999885, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.5999999999999885,0,1,0,66.81980339437723,7142854.542856143,260,1.0,100.0,0.0,1,0
1,12,1,0,both=0;mirror=0,0,0,0,1,7142854532856.143,"[0.0, 7.142857142857142, -2.6099999999999883, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.6099999999999883,0,1,0,67.23310267180204,7142854.532856142,261,1.0,100.0,0.0,1,0
1,13,3,0,both=0;mirror=0,0,0,0,1,7142854502856.143,"[0.0, 7.142857142857142, -2.6399999999999877, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.6399999999999877,0,1,0,68.47857290506363,7142854.502856143,264,1.0,100.0,0.0,1,0
1,14,30,0,both=0;mirror=0,0,0,0,1,7142854492856.143,"[0.0, 7.142857142857142, -2.6499999999999875, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.6499999999999875,0,1,0,68.8954749032855,7142854.492856143,265,1.0,100.0,0.0,1,0
1,15,0,0,both=0;mirror=0,0,0,0,0,7142854482856.143,"[0.0, 7.142857142857142, -2.6599999999999873, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.6599999999999873,0,1,0,69.31427532434464,7142854.482856142,266,1.0,100.0,0.0,1,0
1,16,15,0,both=0;mirror=0,0,0,0,0,7142854482856.143,"[0.0, 7.142857142857142, -2.6599999999999873, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.6599999999999873,0,1,0,69.31385592371225,7142854.482856142,266,1.0,100.0,0.0,1,0
1,17,4,0,both=0;mirror=0,0,0,0,0,7142854462856.143,"[0.0, 7.142857142857142, -2.679999999999987, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.679999999999987,0,1,0,70.15391922742128,7142854.462856143,268,1.0,100.0,0.0,1,0
1,18,8,0,both=0;mirror=0,0,0,0,0,7142854462856.143,"[0.0, 7.142857142857142, -2.679999999999987, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.679999999999987,0,1,0,70.1542559415102,7142854.462856143,268,1.0,100.0,0.0,1,0
1,19,22,0,both=0;mirror=0,0,0,0,0,7142854452856.143,"[0.0, 7.142857142857142, -2.6899999999999866, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.6899999999999866,0,1,0,70.57589622586966,7142854.452856143,269,1.0,100.0,0.0,1,0
1,20,31,0,both=0;mirror=0,0,0,0,0,7142854442856.143,"[0.0, 7.142857142857142, -2.6999999999999864, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.6999999999999864,0,1,0,70.99790048599243,7142854.442856142,270,1.0,100.0,0.0,1,0
1,21,46,0,both=0;mirror=0,0,0,0,0,7142854392856.143,"[0.0, 7.142857142857142, -2.7499999999999853, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.7499999999999853,0,1,0,73.12592636793852,7142854.3928561425,275,1.0,100.0,0.0,1,0
1,22,39,0,both=0;mirror=0,0,0,0,0,7142854332856.143,"[0.0, 7.142857142857142, -2.809999999999984, -1.0]",7.142857142857142,7.142857142857142,5.714285714285714,2.809999999999984,0,1,0,68.91917385160923,7142854.332856143,281,1.0,100.0,0.0,1,0
1,23,12,0,both=0;mirror=0,0,0,0,0,7106827481966.076,"[0.0, 7.106830051967076, -2.569999999999989, -1.0]",7.106830051967076,7.106830051967076,5.714285714285714,2.569999999999989,0,1,0,65.5872388035059,7106827.481966076,257,1.0,100.0,0.0,1,0
1,24,17,0,both=0;mirror=0,0,0,0,0,6994751716302.013,"[0.0, 6.994754246303013, -2.52999999999999, -1.0]",6.994754246303013,6.994754246303013,5.714285714285714,2.52999999999999,0,1,0,63.95796427130699,6994751.716302013,253,1.0,100.0,0.0,1,0
