generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time
126,9.163005373785609e+18,8.571428571428571,9.163006373814174,9.163006373814174,28.564287620511497,-1,9163005373785.61,5.357142857142858,5.576078721455166,5.576078721455166,5576077783948.465,6.700825742549321
127,1.4285714285669265e+19,14.285714285714285,14.285714285714285,14.285714285714285,45.018607321880914,0,14285714285669.266,5.357142857142858,5.588923607553754,5.588923607553754,5588922701296.764,6.99044053892213
128,9.367652982950904e+18,8.571428571428571,9.367653982979911,9.367653982979911,29.00762464299288,-1,9367652982950.904,5.178571428571429,5.348017726625715,5.348017726625715,5348016789119.17,6.545987844640906
129,9.289547056438061e+18,8.571428571428571,9.28954805646624,9.28954805646624,28.177874344706254,-1,9289547056438.06,5.089285714285714,5.25524377822876,5.25524377822876,5255242840722.259,6.500705833313521
130,9.405211402313853e+18,8.571428571428571,9.40521240234375,9.40521240234375,29.895933652947992,-1,9405211402313.854,5.0,5.217559252466475,5.217559252466475,5217558314960.131,6.343151401824024
131,9.257577168568723e+18,8.571428571428571,9.25757816859654,9.25757816859654,27.815320256918906,-1,9257577168568.723,5.178571428571429,5.470447710582189,5.470447710582189,5470446773074.867,7.319930679516864
132,9.043648945913783e+18,8.571428571428571,9.043649945940292,9.043649945940292,26.50839043091818,-1,9043648945913.783,5.357142857142858,5.529455287115915,5.529455287115915,5529454349609.474,6.440147605187017
133,9.478292827571452e+18,8.571428571428571,9.478293827601842,9.478293827601842,30.390262349903733,-1,9478292827571.451,4.910714285714286,5.224269713674273,5.224269713674273,5224268776167.33,6.943283295602329
134,9.63600331166557e+18,8.571428571428571,9.636004311697825,9.636004311697825,32.254377305469106,-1,9636003311665.57,5.0,5.320068427494594,5.320068427494594,5320067489988.014,6.580115574932338
135,9.279923120194122e+18,8.571428571428571,9.27992412022182,9.27992412022182,27.697689908592384,-1,9279923120194.121,5.357142857142858,5.583594441413879,5.583594441413879,5583593503907.358,6.521172830816736
136,9.462777908834769e+18,8.571428571428571,9.462778908865792,9.462778908865792,31.022007431789735,-1,9462777908834.77,5.357142857142858,5.505265593528748,5.505265593528748,5505264656022.021,6.726802039369126
137,9.441794349090687e+18,8.571428571428571,9.441795349121094,9.441795349121094,30.406995457143005,-1,9441794349090.688,5.0,5.273007069315229,5.273007069315229,5273006163057.3125,7.91609683963045
138,9.818138757393662e+18,8.571428571428571,9.81813975742885,9.81813975742885,35.18918039072513,-1,9818138757393.662,5.267857142857143,5.452366300991604,5.452366300991604,5452365363483.559,8.044652126026255
