generation,progress_p10,progress_p25,progress_p75,progress_p90,progress_mean_all,progress_mean_parent,progress_mean_elite,progress_best,finish_count,best_finished_time,penalized_p25,penalized_p75,penalized_mean_all,penalized_mean_parent,penalized_mean_elite,best_finished_time_so_far
44,3.056760515485491,5.035148348127092,9.304941041128977,13.016115461077016,7.6610973335447765,11.38940146991185,14.131148202078682,14.402912684849332,0,,30.0,30.0,30.0,30.0,30.0,
45,4.601930345807757,5.560994829450335,9.820617948259624,12.857142857142856,8.421309051059541,11.971827064241682,14.131148202078682,14.402912684849332,0,,30.0,30.0,30.0,30.0,30.0,
46,2.9298934936523438,4.8203999655587335,9.182889120919363,12.792388371058871,7.495044696898688,11.02400813783918,14.131148202078682,14.402912684849332,0,,30.0,30.0,30.0,30.0,30.0,
47,4.262816837855747,5.422158922467913,10.283677918570383,12.857142857142856,8.330492689495994,11.815684693200247,14.131148202078682,14.402912684849332,0,,30.0,30.0,30.0,30.0,30.0,
48,4.389032091413226,5.2782085963657925,9.510236467633929,13.191166196550647,7.896265699749901,11.33507592337472,14.190773282732282,14.402912684849332,0,,30.0,30.0,30.0,30.0,30.0,
49,3.0530259268624445,4.613820484706334,9.963922500610352,13.891253880092076,7.471389543442498,11.963346345084055,14.262462343488421,14.402912684849332,0,,30.0,30.0,30.0,30.0,30.0,
50,4.917651040213449,5.36860466003418,9.723774365016391,13.632099151611328,8.275686048326037,11.534229857581002,14.262462343488421,14.402912684849332,0,,30.0,30.0,30.0,30.0,30.0,
51,4.418978554861886,5.081355231148857,9.601847784859793,14.126716613769531,8.076306411198209,11.782915932791575,14.38727787562779,14.612742832728795,0,,30.0,30.0,30.0,30.0,30.0,
52,4.6826171875,5.237607955932617,11.779902321951731,13.909980773925785,8.712804203941708,13.14948660986764,14.401655197143555,14.612742832728795,0,,30.0,30.0,30.0,30.0,30.0,
53,3.055577959333147,5.076451982770648,11.32666655949184,14.100748879568918,8.285516443706694,13.06684238570077,14.465197154453822,14.612742832728795,0,,30.0,30.0,30.0,30.0,30.0,
54,3.6766172136579245,4.786513192313058,9.400409289768763,13.66834422520229,7.329964864821661,11.58382534980774,14.465197154453822,14.612742832728795,0,,30.0,30.0,30.0,30.0,30.0,
55,3.0162729535784045,5.095105852399554,9.625966208321707,12.25586209978377,7.48434583346049,11.417183705738612,14.465197154453822,14.612742832728795,0,,30.0,30.0,30.0,30.0,30.0,
56,2.69914790562221,4.411745071411133,10.570269993373326,13.674294607979915,7.546637909752982,12.220575128282821,14.494378226143974,14.612742832728795,0,,30.0,30.0,30.0,30.0,30.0,
57,3.9236286708286827,5.040954862322127,10.543274198259626,14.403128487723215,8.380888076055617,12.723620108195714,14.495009013584681,14.612742832728795,0,,30.0,30.0,30.0,30.0,30.0,
58,4.0166506086077005,5.042164666312081,12.388134683881486,14.549460819789342,9.092337120146977,13.71431759425572,14.754044669015066,14.891842433384486,0,,30.0,30.0,30.0,30.0,30.0,
59,4.537635258265904,5.421436854771206,12.934662955147882,14.48536082676479,9.041649159931001,13.692313432693481,14.754044669015066,14.891842433384486,0,,30.0,30.0,30.0,30.0,30.0,
60,3.0255339486258372,5.361581529889788,13.352810995919363,14.628687177385604,8.886096818106516,13.640800033296859,14.928486687796456,15.164942060198102,0,,30.0,30.0,30.0,30.0,30.0,
61,3.4985771179199223,5.012975420270647,13.557487215314591,14.870892116001674,8.987987836201986,14.182117325919014,15.115608487810407,15.32306671142578,0,,30.0,30.0,30.0,30.0,30.0,
62,4.615649087088449,7.211102076939174,13.935004643031528,14.958788735525951,10.542162032354446,14.496154444558279,15.196034567696707,15.32306671142578,0,,30.0,30.0,30.0,30.0,30.0,
63,4.617273603166852,5.555265971592494,14.218566077096122,14.970162527901786,10.251891613006594,14.626088823590958,15.290987832205635,15.434799194335938,0,,30.0,30.0,30.0,30.0,30.0,
64,4.704095567975725,5.695262636457171,14.001970291137695,14.978399549211776,10.270499672208514,14.475856508527484,15.290987832205635,15.434799194335938,0,,30.0,30.0,30.0,30.0,30.0,
65,3.3502982003348216,5.513279778616768,14.324071066720148,15.187802450997488,10.100570349466231,14.767218657902308,15.326217923845563,15.434799194335938,0,,30.0,30.0,30.0,30.0,30.0,
66,4.818843841552734,8.94153254372733,14.77773938860212,15.248825073242188,11.315793082827613,15.062217371804373,15.376937048775808,15.4559816632952,0,,30.0,30.0,30.0,30.0,30.0,
67,4.4563974652971545,9.0694945199149,14.547875268118721,15.302650451660154,11.278349161148071,14.992049080984932,15.407375608171735,15.4559816632952,0,,30.0,30.0,30.0,30.0,30.0,
68,3.1851730346679688,7.865826742989677,14.837534768240793,15.360359736851285,10.538681631996518,15.015618801116943,15.421747480119977,15.4559816632952,0,,30.0,30.0,30.0,30.0,30.0,
69,4.423216138567243,8.578459194728307,15.16219002859933,15.425365447998047,11.564673412413825,15.288216045924594,15.475815364292687,15.539572579520089,0,,30.0,30.0,30.0,30.0,30.0,
70,5.670826503208706,9.555854116167342,15.049114227294922,15.458572932652064,11.457066990080335,15.294694900512695,15.583712714059013,15.650765555245536,0,,30.0,30.0,30.0,30.0,30.0,
71,4.209084647042411,10.800867080688477,15.228339603969028,15.493141174316408,12.102746566136679,15.358844484601702,15.623320170811246,15.671964372907365,0,,30.0,30.0,30.0,30.0,30.0,
72,4.060449327741351,10.150629452296666,15.164015633719309,15.541114262172155,11.81156703404018,15.390044621058871,15.716344288417272,15.911669049944196,0,,30.0,30.0,30.0,30.0,30.0,
73,4.104162488664899,5.769405364990234,15.457899911063059,15.600067683628627,11.546319155465989,15.568969590323313,15.811376571655272,16.011107308523993,0,,30.0,30.0,30.0,30.0,30.0,
74,4.215212685721261,11.37129647391183,15.469000680106028,15.676872253417969,12.482511543092274,15.66397224153791,16.062538964407782,16.326975141252788,0,,30.0,30.0,30.0,30.0,30.0,
75,3.735198974609375,4.528037479945592,15.540218353271484,15.841944558279856,11.223400490624565,15.741129943302699,16.062538964407782,16.326975141252788,0,,30.0,30.0,30.0,30.0,30.0,
76,4.103791918073382,11.319817815508161,15.689420700073242,15.899866376604354,13.087155535107568,15.843532085418701,16.07325553894043,16.326975141252788,0,,30.0,30.0,30.0,30.0,30.0,
77,3.915755680629185,10.37382330213274,15.657555716378347,15.968296051025392,11.806356395993916,15.893170152391704,16.18748664855957,16.326975141252788,0,,30.0,30.0,30.0,30.0,30.0,
78,4.013714926583426,8.07652132851737,15.648719242640905,16.010317666190012,12.269928228287469,15.901146616254533,16.226978302001953,16.326975141252788,0,,30.0,30.0,30.0,30.0,30.0,
79,3.9141622270856584,11.026620864868164,15.745889118739537,16.137041909354075,11.92848143123445,15.985263075147355,16.393327713012695,16.502647399902344,0,,30.0,30.0,30.0,30.0,30.0,
80,3.801799774169922,10.93446867806571,15.747270584106445,16.126334054129465,11.982367379324776,15.951768330165319,16.398706436157227,16.502647399902344,0,,30.0,30.0,30.0,30.0,30.0,
81,3.9454939705984935,8.932211739676339,15.816477366856166,16.056373051234655,11.819023177737279,15.979319640568324,16.398706436157227,16.502647399902344,0,,30.0,30.0,30.0,30.0,30.0,
82,3.684480939592634,4.285862786429269,15.452801840645927,16.102549961635045,11.025553941726685,15.871471677507671,16.398706436157227,16.502647399902344,0,,30.0,30.0,30.0,30.0,30.0,
83,3.8791046142578125,5.025435856410435,15.715186255318777,16.119437081473215,11.471806594303677,15.986815520695275,16.45165034702846,16.52184077671596,0,,30.0,30.0,30.0,30.0,30.0,
84,4.052539825439453,10.341295514787946,15.713376998901369,15.96007973807199,11.684514340900241,15.954824856349399,16.45165034702846,16.52184077671596,0,,30.0,30.0,30.0,30.0,30.0,
85,3.8750152587890625,4.129660470145089,15.917451041085378,16.147238050188335,11.38035910470145,16.11835036958967,16.541694913591655,16.68715340750558,0,,30.0,30.0,30.0,30.0,30.0,
86,3.8399200439453125,4.123875754220145,15.717821121215822,16.29328809465681,10.313274633316766,16.051619393484934,16.561670303344727,16.68715340750558,0,,30.0,30.0,30.0,30.0,30.0,
87,3.828972407749721,8.927834374564034,15.875877652849471,16.283706665039066,11.867090293339322,16.13607236317226,16.58219473702567,16.68715340750558,0,,30.0,30.0,30.0,30.0,30.0,
88,3.7580451965332036,4.144278935023717,15.925701686314172,16.525800432477677,11.490054982049125,16.19121994291033,16.65914944240025,16.816062927246094,0,,30.0,30.0,30.0,30.0,30.0,
89,3.7682135445731024,4.042596817016602,16.066319601876394,16.61546761648996,10.701218275796798,16.37092317853655,16.84288433619908,16.941800798688618,0,,30.0,30.0,30.0,30.0,30.0,
90,3.806727273123604,4.403371810913086,15.933333805629186,16.48413957868304,11.396364427748182,16.305147920336044,16.84288433619908,16.941800798688618,0,,30.0,30.0,30.0,30.0,30.0,
91,3.744773319789341,5.654126576014928,15.962181091308594,16.757629939488005,11.868594203676496,16.353410652705605,16.864704404558452,16.941800798688618,0,,30.0,30.0,30.0,30.0,30.0,
92,3.912977491106306,7.569401604788644,16.049092156546454,16.842027936662948,11.777016889481317,16.97553719793047,19.05257020677839,21.289149693080358,0,,30.0,30.0,30.0,30.0,30.0,
93,3.678833552769252,4.6176460811070035,15.983142852783203,16.894246782575337,11.778487194152106,17.22162536212376,20.088590213230678,21.289149693080358,0,,30.0,30.0,30.0,30.0,30.0,
94,3.7802113124302457,9.383618491036552,15.695054190499441,16.800338200160436,11.21532610484532,16.680145944867817,20.088590213230678,21.289149693080358,0,,30.0,30.0,30.0,30.0,30.0,
95,3.8025975908551897,9.0333434513637,16.001862117222377,17.03743580409459,12.273569334120976,17.643752098083496,21.464935030255997,22.70969663347517,0,,30.0,30.0,30.0,30.0,30.0,
96,3.8545782906668524,10.215753827776227,15.792473384312222,16.607433864048552,11.9951137474605,17.333592006138396,21.464935030255997,22.70969663347517,0,,30.0,30.0,30.0,30.0,30.0,
97,3.9820654732840395,4.257065909249442,15.728656223842075,16.39012908935547,11.423758608954293,17.330489839826313,21.464935030255997,22.70969663347517,0,,30.0,30.0,30.0,30.0,30.0,
98,3.871181488037109,11.053427968706405,15.64706802368164,21.146861485072545,13.383690459387644,18.6575858933585,21.98275021144322,22.70969663347517,0,,30.0,30.0,30.0,30.0,30.0,
99,4.095017569405692,9.907381875174387,16.020635877336776,20.421844754900256,12.405619734809513,18.153010266167776,21.98275021144322,22.70969663347517,0,,30.0,30.0,30.0,30.0,30.0,
100,3.8189490182059154,4.225609643118723,15.879116058349608,20.79954583304269,11.760011911392212,18.20666790008545,21.98275021144322,22.70969663347517,0,,30.0,30.0,30.0,30.0,30.0,
101,3.87250246320452,10.873526845659528,15.932329722813199,18.529105322701607,12.98097514963865,18.44897171002217,23.561987996050952,27.682915210522168,0,,30.0,30.0,30.0,30.0,30.0,
102,3.894488198416573,4.020748138427734,15.99738257271903,18.477014269147617,11.985782338036012,18.48926087361165,23.561987996050952,27.682915210522168,0,,30.0,30.0,30.0,30.0,30.0,
103,4.3007354736328125,11.140130587986539,16.576167515345983,22.10469927106585,14.108731643070834,20.31703372937032,23.86649348049571,27.682915210522168,0,,30.0,30.0,30.0,30.0,30.0,
104,3.823184967041016,9.137029647827148,16.84000423976353,22.438286917550226,13.634949932491551,20.94962974530049,24.672239967704478,27.682915210522168,0,,30.0,30.0,30.0,30.0,30.0,
105,3.9736088344029015,11.18986197880336,17.565806252615793,22.572393962315157,14.50631182392018,21.29099712626014,25.45529581814219,27.682915210522168,0,,30.0,30.0,30.0,30.0,30.0,
106,3.906646728515625,11.13386835370745,16.479218346732004,21.465856279645653,12.821616398432482,19.90739365559407,25.45529581814219,27.682915210522168,0,,30.0,30.0,30.0,30.0,30.0,
107,3.756298065185546,4.092630658830915,16.36575426374163,22.694451195853098,12.755562360793407,21.07194579923595,26.206443088344823,27.682915210522168,0,,30.0,30.0,30.0,30.0,30.0,
108,3.7448877607073103,4.222405297415596,16.560750688825337,25.71428571428571,13.151272545254002,21.343607762017587,26.206443088344823,27.682915210522168,0,,30.0,30.0,30.0,30.0,30.0,
109,4.038831983293806,10.768107005528039,16.975717544555664,25.71428571428571,14.374949263057529,22.89999267273712,31.156666765298027,45.51518042209853,0,,30.0,30.0,30.0,30.0,30.0,
110,3.8691008431570872,4.341994694301061,16.153225217546733,25.71428571428571,13.587391116287534,22.13789640429343,31.492583694566292,45.51518042209853,0,,30.0,30.0,30.0,30.0,30.0,
111,3.828106471470424,4.233378001621792,16.698624747140066,22.930191857474206,13.612491199865735,22.306628298105338,31.492583694566292,45.51518042209853,0,,30.0,30.0,30.0,30.0,30.0,
112,4.049228123256139,11.229867253984724,19.47613171168736,25.71428571428571,15.278362670030326,23.698379682388868,32.196665099140475,45.51518042209853,0,,30.0,30.0,30.0,30.0,30.0,
113,3.9207594735281805,6.669588088989258,22.8445165772309,25.86727608645284,15.540534096215088,26.06596932273994,32.196665099140475,45.51518042209853,0,,30.0,30.0,30.0,30.0,30.0,
114,3.817823682512556,5.75519153050014,22.238781792776926,25.71428571428571,15.335155837596242,25.92188323822426,32.196665099140475,45.51518042209853,0,,30.0,30.0,30.0,30.0,30.0,
115,3.882235390799386,7.8891801834106445,25.583287130484432,26.552337240297128,15.99030449077587,26.6476428448971,32.217891218601224,45.51518042209853,0,,30.0,30.0,30.0,30.0,30.0,
116,4.033701760428293,8.567720821925572,22.086940492902485,26.75231400043349,15.783091106212972,26.093884377555277,32.32936342486387,45.51518042209853,0,,30.0,30.0,30.0,30.0,30.0,
