generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time
107,-1000005016668.2069,0.0,0.1250512259347098,0.0,5.016666666666654,-1,125050225929.69312,0.0,0.07616236096336727,0.0,76161360958.3506,5.016666666666654
108,-1000005016668.2069,0.0,0.12421199253627231,0.0,5.016666666666654,-1,124210992531.25563,0.0,0.07662761779058547,0.0,76626617785.5688,5.016666666666654
109,-1000005016668.2069,0.0,0.12093135288783483,0.0,5.016666666666654,-1,120930352882.81816,0.0,0.07424876803443546,0.0,74247768029.41878,5.016666666666654
110,-1000005016668.2069,0.0,0.13433728899274552,0.0,5.016666666666654,-1,134336288987.72885,0.0,0.07541588374546597,0.0,75414883740.4493,5.016666666666654
111,-1000005016668.2069,0.0,0.11930738176618304,0.0,5.016666666666654,-1,119306381761.16637,0.0,0.07562194551740374,0.0,75620945512.38707,5.016666666666654
112,-1000005016668.2069,0.0,0.1086916242327009,0.0,5.016666666666654,-1,108690624227.68422,0.0,0.07504202070690337,0.0,75041020701.8867,5.016666666666654
113,-1000005016668.2069,0.0,0.1384026663643973,0.0,5.016666666666654,-1,138401666359.3806,0.0,0.07423571177891322,0.0,74234711773.89656,5.016666666666654
114,-1000005016668.2069,0.0,0.1232147216796875,0.0,5.016666666666654,-1,123213721674.67084,0.0,0.07668483824956984,0.0,76683838244.55318,5.016666666666654
115,-1000005016668.2069,0.0,0.12584141322544642,0.0,5.016666666666654,-1,125840413220.42976,0.0,0.07568609146844774,0.0,75685091463.43105,5.016666666666654
116,-1000005016668.2069,0.0,0.13297489711216517,0.0,5.016666666666654,-1,132973897107.1485,0.0,0.07538125628516788,0.0,75380256280.1512,5.016666666666654
117,-1000005016668.1956,0.0,0.10915483747209823,0.0,5.016666666666654,-1,109153837467.08156,0.0,0.07211844126383464,0.0,72117441258.81798,5.016666666666654
118,-1000005016668.1956,0.0,0.10893140520368304,0.0,5.016666666666654,-1,108930405198.66637,0.0,0.06577627999441964,0.0,65775279989.40296,5.016666666666654
119,-1000005016668.1956,0.0,0.12274605887276785,0.0,5.016666666666654,-1,122745058867.75119,0.0,0.07703599475678943,0.0,77034994751.77277,5.016666666666654
120,-1000005016668.1956,0.0,0.12538909912109375,0.0,5.016666666666654,-1,125388099116.07707,0.0,0.07521913165137882,0.0,75218131646.36214,5.016666666666654
