generation,rank,original_index,cached,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,terminated,truncated
1,1,5,0,1,1,8687599601868.42,"[0.0, 8.68760245186942, -2.849999999999983, -1.0]",8.68760245186942,8.571428571428571,8.68760245186942,2.849999999999983,0,1,0,77.45926513522863,8687599.60186842,285,1,0
1,2,44,0,1,1,7741061574132.649,"[0.0, 7.741064344133649, -2.769999999999985, -1.0]",7.741064344133649,5.714285714285714,7.741064344133649,2.769999999999985,0,1,0,73.88205296546221,7741061.574132649,277,1,0
1,3,9,0,1,1,7668323481628.464,"[0.0, 7.6683262416294635, -2.759999999999985, -1.0]",7.6683262416294635,5.714285714285714,7.6683262416294635,2.759999999999985,0,1,0,73.55472088605165,7668323.481628464,276,1,0
1,4,3,0,1,1,7399027692945.428,"[0.0, 7.399030412946428, -2.719999999999986, -1.0]",7.399030412946428,5.714285714285714,7.399030412946428,2.719999999999986,0,1,0,71.84575770795345,7399027.692945428,272,1,0
1,5,19,0,0,1,7203824224295.876,"[0.0, 7.203826904296876, -2.679999999999987, -1.0]",7.203826904296876,5.714285714285714,7.203826904296876,2.679999999999987,0,1,0,70.15396975725889,7203824.224295876,268,1,0
1,6,22,0,0,1,7142854602856.143,"[0.0, 7.142857142857142, -2.53999999999999, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.53999999999999,0,1,0,64.36373367905617,7142854.602856142,254,1,0
1,7,35,0,0,1,7142854572856.143,"[0.0, 7.142857142857142, -2.569999999999989, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.569999999999989,0,1,0,65.58715149760246,7142854.572856142,257,1,0
1,8,21,0,0,1,7142854502856.143,"[0.0, 7.142857142857142, -2.6399999999999877, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.6399999999999877,0,1,0,65.73857006430626,7142854.502856143,264,1,0
1,9,8,0,0,1,7025814271179.246,"[0.0, 7.025816781180246, -2.5099999999999905, -1.0]",7.025816781180246,5.714285714285714,7.025816781180246,2.5099999999999905,0,1,0,63.14938670396805,7025814.271179246,251,1,0
1,10,12,0,0,1,6906419726332.705,"[0.0, 6.906422206333705, -2.479999999999991, -1.0]",6.906422206333705,5.714285714285714,6.906422206333705,2.479999999999991,0,1,0,61.94532313942909,6906419.7263327055,248,1,0
1,11,39,0,0,1,6746823731874.001,"[0.0, 6.746826171875001, -2.439999999999992, -1.0]",6.746826171875001,5.714285714285714,6.746826171875001,2.439999999999992,0,1,0,60.35474473237991,6746823.731874001,244,1,0
1,12,7,0,0,1,6668213740364.513,"[0.0, 6.668216160365513, -2.4199999999999924, -1.0]",6.668216160365513,5.714285714285714,6.668216160365513,2.4199999999999924,0,1,0,59.56551716476679,6668213.740364512,242,1,0
1,13,28,0,0,1,6478356307454.357,"[0.0, 6.478358677455358, -2.3699999999999934, -1.0]",6.478358677455358,5.714285714285714,6.478358677455358,2.3699999999999934,0,1,0,57.612250074744225,6478356.307454358,237,1,0
1,14,20,0,0,1,5136115365841.635,"[0.0, 5.136141095842635, -25.730000000001223, -1.0]",5.136141095842635,2.857142857142857,5.136141095842635,25.730000000001223,0,1,0,250.90084069699515,5136115.365841635,2573,1,0
1,15,18,0,0,1,4709622453707.147,"[0.0, 4.709630693708148, -8.239999999999869, -1.0]",4.709630693708148,2.857142857142857,4.709630693708148,8.239999999999869,0,1,0,37.63959153168253,4709622.453707147,824,1,0
1,16,45,0,0,1,3074051732800.339,"[0.0, 3.074057442801339, -5.709999999999923, -1.0]",3.074057442801339,2.857142857142857,3.074057442801339,5.709999999999923,0,1,0,18.43501481259591,3074051.732800339,571,1,0
1,17,47,0,0,0,3074051732800.339,"[0.0, 3.074057442801339, -5.709999999999923, -1.0]",3.074057442801339,2.857142857142857,3.074057442801339,5.709999999999923,0,1,0,18.43481510071433,3074051.732800339,571,1,0
1,18,4,0,0,0,3073599418695.9863,"[0.0, 3.0736051286969865, -5.709999999999923, -1.0]",3.0736051286969865,2.857142857142857,3.0736051286969865,5.709999999999923,0,1,0,18.43529628412216,3073599.4186959863,571,1,0
1,19,43,0,0,0,3073506776048.107,"[0.0, 3.0735124860491068, -5.709999999999923, -1.0]",3.0735124860491068,2.857142857142857,3.0735124860491068,5.709999999999923,0,1,0,18.435324776073685,3073506.776048107,571,1,0
1,20,23,0,0,0,3071752005305.92,"[0.0, 3.0717577253069197, -5.7199999999999225, -1.0]",3.0717577253069197,2.857142857142857,3.0717577253069197,5.7199999999999225,0,1,0,18.434015202583396,3071752.00530592,572,1,0
1,21,10,0,0,0,2857112857142.8574,"[0.0, 2.857142857142857, -30.00000000000189, -0.0]",2.857142857142857,0.0,2.857142857142857,30.00000000000189,0,0,1,293.60085904982407,2857112.8571428573,3000,0,1
1,22,41,0,0,0,2857112857142.8574,"[0.0, 2.857142857142857, -30.00000000000189, -0.0]",2.857142857142857,0.0,2.857142857142857,30.00000000000189,0,0,1,293.60048577247653,2857112.8571428573,3000,0,1
1,23,34,0,0,0,2848870853210.4956,"[0.0, 2.8488758632114957, -5.009999999999938, -1.0]",2.8488758632114957,0.0,2.8488758632114957,5.009999999999938,0,1,0,16.470006379764527,2848870.853210496,501,1,0
1,24,24,0,0,0,1883736096304.8037,"[0.0, 1.8837411063058036, -5.009999999999938, -1.0]",1.8837411063058036,0.0,1.8837411063058036,5.009999999999938,0,1,0,5.134481715387665,1883736.0963048036,501,1,0
1,25,30,0,0,0,1883736096304.8037,"[0.0, 1.8837411063058036, -5.009999999999938, -1.0]",1.8837411063058036,0.0,1.8837411063058036,5.009999999999938,0,1,0,5.134477273153607,1883736.0963048036,501,1,0
1,26,36,0,0,0,1883736096304.8037,"[0.0, 1.8837411063058036, -5.009999999999938, -1.0]",1.8837411063058036,0.0,1.8837411063058036,5.009999999999938,0,1,0,5.13451430076384,1883736.0963048036,501,1,0
1,27,46,0,0,0,1883725197169.7588,"[0.0, 1.883730207170759, -5.009999999999938, -1.0]",1.883730207170759,0.0,1.883730207170759,5.009999999999938,0,1,0,5.134549605718348,1883725.1971697588,501,1,0
1,28,14,0,0,0,1883676151062.0579,"[0.0, 1.883681161063058, -5.009999999999938, -1.0]",1.883681161063058,0.0,1.883681161063058,5.009999999999938,0,1,0,5.1346713062230265,1883676.1510620578,501,1,0
1,29,0,0,0,0,1883627104954.357,"[0.0, 1.883632114955357, -5.009999999999938, -1.0]",1.883632114955357,0.0,1.883632114955357,5.009999999999938,0,1,0,5.134994313964853,1883627.104954357,501,1,0
1,30,15,0,0,0,1883627104954.357,"[0.0, 1.883632114955357, -5.009999999999938, -1.0]",1.883632114955357,0.0,1.883632114955357,5.009999999999938,0,1,0,5.135126624809345,1883627.104954357,501,1,0
1,31,2,0,0,0,1883512664036.3882,"[0.0, 1.8835176740373882, -5.009999999999938, -1.0]",1.8835176740373882,0.0,1.8835176740373882,5.009999999999938,0,1,0,5.135280049405992,1883512.6640363883,501,1,0
1,32,42,0,0,0,1181412182730.5847,"[0.0, 1.1814171927315846, -5.009999999999938, -1.0]",1.1814171927315846,0.0,1.1814171927315846,5.009999999999938,0,1,0,7.896560850356764,1181412.1827305846,501,1,0
1,33,1,0,0,0,709207156921.4331,"[0.0, 0.709212166922433, -5.009999999999938, -1.0]",0.709212166922433,0.0,0.709212166922433,5.009999999999938,0,1,0,10.74879366386449,709207.156921433,501,1,0
1,34,17,0,0,0,693425209376.7902,"[0.0, 0.6934302193777901, -5.009999999999938, -1.0]",0.6934302193777901,0.0,0.6934302193777901,5.009999999999938,0,1,0,11.083699209761107,693425.2093767902,501,1,0
1,35,16,0,0,0,495246236860.0491,"[0.0, 0.4952512468610491, -5.009999999999938, -1.0]",0.4952512468610491,0.0,0.4952512468610491,5.009999999999938,0,1,0,13.145938943824149,495246.2368600491,501,1,0
1,36,27,0,0,0,413333787432.03577,"[0.0, 0.41333879743303575, -5.009999999999938, -1.0]",0.41333879743303575,0.0,0.41333879743303575,5.009999999999938,0,1,0,14.085740455368068,413333.7874320358,501,1,0
1,37,31,0,0,0,-5010000.999999938,"[0.0, 0.0, -5.009999999999938, -1.0]",0.0,0.0,0.0,5.009999999999938,0,1,0,28.13009622044774,-5.010000999999938,501,1,0
1,38,37,0,0,0,-5010000.999999938,"[0.0, 0.0, -5.009999999999938, -1.0]",0.0,0.0,0.0,5.009999999999938,0,1,0,20.92159687986714,-5.010000999999938,501,1,0
1,39,38,0,0,0,-29390001.000001796,"[0.0, 0.0, -29.390000000001795, -1.0]",0.0,0.0,0.0,29.390000000001795,0,1,0,277.59049134439556,-29.390001000001796,2939,1,0
1,40,6,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.6008930255193,-30.00000000000189,3000,0,1
1,41,11,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,276.7189900270314,-30.00000000000189,3000,0,1
1,42,13,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.604878350161,-30.00000000000189,3000,0,1
1,43,25,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.601936783758,-30.00000000000189,3000,0,1
1,44,26,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,290.353457235964,-30.00000000000189,3000,0,1
1,45,29,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.60113351105247,-30.00000000000189,3000,0,1
1,46,32,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.5967722503701,-30.00000000000189,3000,0,1
1,47,33,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.4831986112986,-30.00000000000189,3000,0,1
1,48,40,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.59931019693613,-30.00000000000189,3000,0,1
2,1,0,0,1,1,8687599601868.42,"[0.0, 8.68760245186942, -2.849999999999983, -1.0]",8.68760245186942,8.571428571428571,8.68760245186942,2.849999999999983,0,1,0,77.45926513522863,8687599.60186842,285,1,0
2,2,22,0,1,1,8565439381504.301,"[0.0, 8.5654422215053, -2.8399999999999834, -1.0]",8.5654422215053,5.714285714285714,8.5654422215053,2.8399999999999834,0,1,0,77.02141753584146,8565439.381504301,284,1,0
2,3,16,0,1,1,8220400033828.52,"[0.0, 8.220402853829519, -2.819999999999984, -1.0]",8.220402853829519,5.714285714285714,8.220402853829519,2.819999999999984,0,1,0,76.14885922521353,8220400.033828519,282,1,0
2,4,8,0,1,1,8095239836543.364,"[0.0, 8.095242636544365, -2.7999999999999843, -1.0]",8.095242636544365,5.714285714285714,8.095242636544365,2.7999999999999843,0,1,0,75.27976217120886,8095239.836543364,280,1,0
2,5,1,0,0,1,7741061574132.649,"[0.0, 7.741064344133649, -2.769999999999985, -1.0]",7.741064344133649,5.714285714285714,7.741064344133649,2.769999999999985,0,1,0,73.88205296546221,7741061.574132649,277,1,0
2,6,2,0,0,1,7668323481628.464,"[0.0, 7.6683262416294635, -2.759999999999985, -1.0]",7.6683262416294635,5.714285714285714,7.6683262416294635,2.759999999999985,0,1,0,73.55472088605165,7668323.481628464,276,1,0
2,7,15,0,0,1,7626634300082.705,"[0.0, 7.626637050083705, -2.7499999999999853, -1.0]",7.626637050083705,5.714285714285714,7.626637050083705,2.7499999999999853,0,1,0,73.12577018886805,7626634.300082705,275,1,0
2,8,23,0,0,1,7461506974588.845,"[0.0, 7.461509704589845, -2.7299999999999858, -1.0]",7.461509704589845,5.714285714285714,7.461509704589845,2.7299999999999858,0,1,0,72.27147759497166,7461506.974588845,273,1,0
