generation,rank,original_index,cached,evaluation_context,mirrored,evaluate_both_mirrors,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,physics_tick_mean,physics_hz_mean,physics_delay_norm_mean,terminated,truncated
1,1,21,0,both=0;mirror=0,0,0,1,1,7918969060250.115,"[0.0, 7.918973650251115, -4.589999999999947, -1.0]",7.918973650251115,5.714285714285714,7.918973650251115,4.589999999999947,0,1,0,73.91954611241817,7918969.060250116,459,1.0,100.0,0.0,1,0
1,2,43,0,both=0;mirror=0,0,0,1,1,7777827101421.99,"[0.0, 7.77782985142299, -2.7499999999999853, -1.0]",7.77782985142299,5.714285714285714,7.77782985142299,2.7499999999999853,0,1,0,73.12654885649681,7777827.10142199,275,1.0,100.0,0.0,1,0
1,3,2,0,both=0;mirror=0,0,0,0,1,7424190120979.747,"[0.0, 7.424193790980747, -3.6699999999999657, -1.0]",7.424193790980747,5.714285714285714,7.424193790980747,3.6699999999999657,0,1,0,70.9971219971776,7424190.120979747,367,1.0,100.0,0.0,1,0
1,4,9,0,both=0;mirror=0,0,0,0,1,7297521363490.908,"[0.0, 7.297524043491908, -2.679999999999987, -1.0]",7.297524043491908,5.714285714285714,7.297524043491908,2.679999999999987,0,1,0,70.15378867834806,7297521.363490908,268,1.0,100.0,0.0,1,0
1,5,44,0,both=0;mirror=0,0,0,0,1,7142854582856.143,"[0.0, 7.142857142857142, -2.5599999999999894, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.5599999999999894,0,1,0,65.17771619558334,7142854.582856143,256,1.0,100.0,0.0,1,0
1,6,29,0,both=0;mirror=0,0,0,0,1,7142854532856.143,"[0.0, 7.142857142857142, -2.6099999999999883, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.6099999999999883,0,1,0,67.23294216394424,7142854.532856142,261,1.0,100.0,0.0,1,0
1,7,6,0,both=0;mirror=0,0,0,0,1,7142854412856.143,"[0.0, 7.142857142857142, -2.7299999999999858, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.7299999999999858,0,1,0,67.56883099675179,7142854.412856143,273,1.0,100.0,0.0,1,0
1,8,24,0,both=0;mirror=0,0,0,0,1,7142854212856.143,"[0.0, 7.142857142857142, -2.9299999999999815, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.9299999999999815,0,1,0,65.80525559931993,7142854.212856143,293,1.0,100.0,0.0,1,0
1,9,28,0,both=0;mirror=0,0,0,0,1,7142851362856.143,"[0.0, 7.142857142857142, -5.779999999999921, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,5.779999999999921,0,1,0,68.61334909312427,7142851.362856142,578,1.0,100.0,0.0,1,0
1,10,40,0,both=0;mirror=0,0,0,0,1,7115796250107.817,"[0.0, 7.115800040108818, -3.789999999999963, -1.0]",7.115800040108818,5.714285714285714,7.115800040108818,3.789999999999963,0,1,0,63.95361635833979,7115796.250107817,379,1.0,100.0,0.0,1,0
1,11,4,0,both=0;mirror=0,0,0,0,1,7075786795358.934,"[0.0, 7.075789315359933, -2.5199999999999902, -1.0]",7.075789315359933,5.714285714285714,7.075789315359933,2.5199999999999902,0,1,0,63.553224846720695,7075786.7953589335,252,1.0,100.0,0.0,1,0
1,12,17,0,both=0;mirror=0,0,0,0,1,6681058371014.625,"[0.0, 6.681060791015625, -2.4199999999999924, -1.0]",6.681060791015625,5.714285714285714,6.681060791015625,2.4199999999999924,0,1,0,59.56553941965103,6681058.371014625,242,1.0,100.0,0.0,1,0
1,13,5,0,both=0;mirror=0,0,0,0,1,6080810466701.009,"[0.0, 6.080812726702009, -2.259999999999996, -1.0]",6.080812726702009,5.714285714285714,6.080812726702009,2.259999999999996,0,1,0,53.41047005355358,6080810.466701008,226,1.0,100.0,0.0,1,0
1,14,22,0,both=0;mirror=0,0,0,0,1,5893358602635.719,"[0.0, 5.893363952636719, -5.34999999999993, -1.0]",5.893363952636719,5.714285714285714,5.893363952636719,5.34999999999993,0,1,0,51.432802096242085,5893358.602635719,535,1.0,100.0,0.0,1,0
1,15,39,0,both=0;mirror=0,0,0,0,0,3074514946039.7363,"[0.0, 3.0745206560407365, -5.709999999999923, -1.0]",3.0745206560407365,2.857142857142857,3.0745206560407365,5.709999999999923,0,1,0,18.43517536530271,3074514.9460397363,571,1.0,100.0,0.0,1,0
1,16,42,0,both=0;mirror=0,0,0,0,0,3074509496472.2144,"[0.0, 3.0745152064732144, -5.709999999999923, -1.0]",3.0745152064732144,2.857142857142857,3.0745152064732144,5.709999999999923,0,1,0,18.435218162834644,3074509.4964722143,571,1.0,100.0,0.0,1,0
1,17,46,0,both=0;mirror=0,0,0,0,0,3074482248634.6025,"[0.0, 3.0744879586356024, -5.709999999999923, -1.0]",3.0744879586356024,2.857142857142857,3.0744879586356024,5.709999999999923,0,1,0,18.43508434225805,3074482.2486346024,571,1.0,100.0,0.0,1,0
1,18,18,0,both=0;mirror=0,0,0,0,0,3074460450364.513,"[0.0, 3.074466160365513, -5.709999999999923, -1.0]",3.074466160365513,2.857142857142857,3.074466160365513,5.709999999999923,0,1,0,18.4350249520503,3074460.4503645133,571,1.0,100.0,0.0,1,0
1,19,19,0,both=0;mirror=0,0,0,0,0,3074422303391.8574,"[0.0, 3.074428013392857, -5.709999999999923, -1.0]",3.074428013392857,2.857142857142857,3.074428013392857,5.709999999999923,0,1,0,18.43490856117569,3074422.3033918575,571,1.0,100.0,0.0,1,0
1,20,32,0,both=0;mirror=0,0,0,0,0,3074405954689.29,"[0.0, 3.07441166469029, -5.709999999999923, -1.0]",3.07441166469029,2.857142857142857,3.07441166469029,5.709999999999923,0,1,0,18.434804726333823,3074405.95468929,571,1.0,100.0,0.0,1,0
1,21,47,0,both=0;mirror=0,0,0,0,0,3074209770258.4863,"[0.0, 3.0742154802594865, -5.709999999999923, -1.0]",3.0742154802594865,2.857142857142857,3.0742154802594865,5.709999999999923,0,1,0,18.43454685836332,3074209.7702584863,571,1.0,100.0,0.0,1,0
1,22,13,0,both=0;mirror=0,0,0,0,0,3074198871123.442,"[0.0, 3.074204581124442, -5.709999999999923, -1.0]",3.074204581124442,2.857142857142857,3.074204581124442,5.709999999999923,0,1,0,18.434789909078972,3074198.871123442,571,1.0,100.0,0.0,1,0
1,23,27,0,both=0;mirror=0,0,0,0,0,3073250646374.558,"[0.0, 3.073256356375558, -5.709999999999923, -1.0]",3.073256356375558,2.857142857142857,3.073256356375558,5.709999999999923,0,1,0,18.43585127478582,3073250.646374558,571,1.0,100.0,0.0,1,0
1,24,3,0,both=0;mirror=0,0,0,0,0,3072482257353.9106,"[0.0, 3.0724879673549106, -5.709999999999923, -1.0]",3.0724879673549106,2.857142857142857,3.0724879673549106,5.709999999999923,0,1,0,18.43459851501393,3072482.2573539107,571,1.0,100.0,0.0,1,0
1,25,36,0,both=0;mirror=0,0,0,0,0,3071446829524.67,"[0.0, 3.0714525495256697, -5.7199999999999225, -1.0]",3.0714525495256697,2.857142857142857,3.0714525495256697,5.7199999999999225,0,1,0,18.434269989811582,3071446.82952467,572,1.0,100.0,0.0,1,0
1,26,45,0,both=0;mirror=0,0,0,0,0,3070220676832.1475,"[0.0, 3.0702263968331476, -5.7199999999999225, -1.0]",3.0702263968331476,2.857142857142857,3.0702263968331476,5.7199999999999225,0,1,0,18.434560349858657,3070220.6768321474,572,1.0,100.0,0.0,1,0
1,27,16,0,both=0;mirror=0,0,0,0,0,3068264272091.6343,"[0.0, 3.068270002092634, -5.729999999999922, -1.0]",3.068270002092634,2.857142857142857,3.068270002092634,5.729999999999922,0,1,0,18.435538643447217,3068264.272091634,573,1.0,100.0,0.0,1,0
1,28,1,0,both=0;mirror=0,0,0,0,0,3066956375886.277,"[0.0, 3.066962105887277, -5.729999999999922, -1.0]",3.066962105887277,2.857142857142857,3.066962105887277,5.729999999999922,0,1,0,18.435737733299902,3066956.375886277,573,1.0,100.0,0.0,1,0
1,29,0,0,both=0;mirror=0,0,0,0,0,3049108992250.674,"[0.0, 3.049114772251674, -5.779999999999921, -1.0]",3.049114772251674,2.857142857142857,3.049114772251674,5.779999999999921,0,1,0,18.437976706678455,3049108.992250674,578,1.0,100.0,0.0,1,0
1,30,20,0,both=0;mirror=0,0,0,0,0,3042760226087.17,"[0.0, 3.0427660260881697, -5.799999999999921, -1.0]",3.0427660260881697,2.857142857142857,3.0427660260881697,5.799999999999921,0,1,0,18.438539657632646,3042760.2260871697,580,1.0,100.0,0.0,1,0
1,31,38,0,both=0;mirror=0,0,0,0,0,2857112857142.8574,"[0.0, 2.857142857142857, -30.00000000000189, -0.0]",2.857142857142857,0.0,2.857142857142857,30.00000000000189,0,0,1,293.60002162877936,2857112.8571428573,3000,1.0,100.0,0.0,0,1
1,32,30,0,both=0;mirror=0,0,0,0,0,2850674660060.384,"[0.0, 2.8506796700613837, -5.009999999999938, -1.0]",2.8506796700613837,0.0,2.8506796700613837,5.009999999999938,0,1,0,16.48636182233895,2850674.660060384,501,1.0,100.0,0.0,1,0
1,33,26,0,both=0;mirror=0,0,0,0,0,1883736096304.8037,"[0.0, 1.8837411063058036, -5.009999999999938, -1.0]",1.8837411063058036,0.0,1.8837411063058036,5.009999999999938,0,1,0,5.134413325926289,1883736.0963048036,501,1.0,100.0,0.0,1,0
1,34,35,0,both=0;mirror=0,0,0,0,0,1883736096304.8037,"[0.0, 1.8837411063058036, -5.009999999999938, -1.0]",1.8837411063058036,0.0,1.8837411063058036,5.009999999999938,0,1,0,5.1345689236186445,1883736.0963048036,501,1.0,100.0,0.0,1,0
1,35,10,0,both=0;mirror=0,0,0,0,0,1883725197169.7588,"[0.0, 1.883730207170759, -5.009999999999938, -1.0]",1.883730207170759,0.0,1.883730207170759,5.009999999999938,0,1,0,5.134640010131989,1883725.1971697588,501,1.0,100.0,0.0,1,0
1,36,7,0,both=0;mirror=0,0,0,0,0,1883676151062.0579,"[0.0, 1.883681161063058, -5.009999999999938, -1.0]",1.883681161063058,0.0,1.883681161063058,5.009999999999938,0,1,0,5.134759848660906,1883676.1510620578,501,1.0,100.0,0.0,1,0
1,37,23,0,both=0;mirror=0,0,0,0,0,1883529012738.9553,"[0.0, 1.8835340227399553, -5.009999999999938, -1.0]",1.8835340227399553,0.0,1.8835340227399553,5.009999999999938,0,1,0,5.1353048356832005,1883529.0127389552,501,1.0,100.0,0.0,1,0
1,38,41,0,both=0;mirror=0,0,0,0,0,1883354626578.2412,"[0.0, 1.883359636579241, -5.009999999999938, -1.0]",1.883359636579241,0.0,1.883359636579241,5.009999999999938,0,1,0,5.135264017262671,1883354.6265782411,501,1.0,100.0,0.0,1,0
1,39,11,0,both=0;mirror=0,0,0,0,0,1465165714050.339,"[0.0, 1.4651707240513392, -5.009999999999938, -1.0]",1.4651707240513392,0.0,1.4651707240513392,5.009999999999938,0,1,0,3.2775223049684428,1465165.714050339,501,1.0,100.0,0.0,1,0
1,40,14,0,both=0;mirror=0,0,0,0,0,1013892477094.4241,"[0.0, 1.013897487095424, -5.009999999999938, -1.0]",1.013897487095424,0.0,1.013897487095424,5.009999999999938,0,1,0,7.276756740990095,1013892.4770944241,501,1.0,100.0,0.0,1,0
1,41,33,0,both=0;mirror=0,0,0,0,0,679201838143.5312,"[0.0, 0.6792068481445312, -5.009999999999938, -1.0]",0.6792068481445312,0.0,0.6792068481445312,5.009999999999938,0,1,0,12.637896832922706,679201.8381435312,501,1.0,100.0,0.0,1,0
1,42,25,0,both=0;mirror=0,0,0,0,0,43755017203.241066,"[0.0, 0.04376002720424107, -5.009999999999938, -1.0]",0.04376002720424107,0.0,0.04376002720424107,5.009999999999938,0,1,0,18.12585972272791,43755.01720324106,501,1.0,100.0,0.0,1,0
1,43,8,0,both=0;mirror=0,0,0,0,0,-29100001.00000175,"[0.0, 0.0, -29.10000000000175, -1.0]",0.0,0.0,0.0,29.10000000000175,0,1,0,280.6174632294569,-29.10000100000175,2910,1.0,100.0,0.0,1,0
1,44,12,0,both=0;mirror=0,0,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.6014903864125,-30.00000000000189,3000,1.0,100.0,0.0,0,1
1,45,15,0,both=0;mirror=0,0,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.6007425953867,-30.00000000000189,3000,1.0,100.0,0.0,0,1
1,46,31,0,both=0;mirror=0,0,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.5999903914053,-30.00000000000189,3000,1.0,100.0,0.0,0,1
