#{"t_start": 1777980725.4014556, "env_id": "None"}
r,l,t,episode_metrics
0.009326,551,59.70087,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.9459926060267856, 'block_progress': 2.857142857142857, 'time': 5.809999999999925, 'distance': 17.11022436208441, 'reward': -1.0025812930152531, 'reward_score': 0.00932593936014392, 'fitness': 2877875.4958024244}"
0.237912,510,60.352491,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.091245378766741, 'block_progress': 2.857142857142857, 'time': 5.559999999999929, 'distance': 18.67098962754244, 'reward': -1.0033551316034228, 'reward_score': 0.23791204543343092, 'fitness': 3025626.707777114}"
0.30044,571,61.75861,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.3337729317801337, 'block_progress': 2.857142857142857, 'time': 6.099999999999918, 'distance': 21.623264179215766, 'reward': -1.0030499558221724, 'reward_score': 0.300439598446828, 'fitness': 3262751.3085159557}"
0.761087,624,62.617368,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.97775377546038, 'block_progress': 2.857142857142857, 'time': 6.649999999999907, 'distance': 28.70386222031084, 'reward': -1.0058710298084073, 'reward_score': 0.7610871087937441, 'fitness': 3901225.07159816}"
-0.408971,687,63.557555,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.03436279296875, 'block_progress': 2.857142857142857, 'time': 7.329999999999894, 'distance': 18.12316198067856, 'reward': -1.002979111444383, 'reward_score': -0.4089705403645483, 'fitness': 2951044.66980677}"
0.590117,553,64.244051,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.573450360979353, 'block_progress': 2.857142857142857, 'time': 5.9499999999999265, 'distance': 24.121070704393787, 'reward': -1.0023796590169272, 'reward_score': 0.5901170276460439, 'fitness': 3503926.2399086496}"
0.457347,565,64.94597,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.4573473249162947, 'block_progress': 2.857142857142857, 'time': 5.999999999999921, 'distance': 22.98890912666684, 'reward': -1.0030717540922618, 'reward_score': 0.4573473249163209, 'fitness': 3387324.336007169}"
-0.135672,646,66.38783,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.150994437081473, 'block_progress': 2.857142857142857, 'time': 6.859999999999902, 'distance': 19.358684161794372, 'reward': -1.0030935523623512, 'reward_score': -0.13567222958516068, 'fitness': 3072375.078397312}"
0.381327,620,67.164646,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.5546602521623885, 'block_progress': 2.857142857142857, 'time': 6.519999999999909, 'distance': 23.966243774135364, 'reward': -1.0032951863606772, 'reward_score': 0.3813269188290853, 'fitness': 3479436.2859186153}"
0.390625,885,68.378608,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 4.523958478655134, 'block_progress': 2.857142857142857, 'time': 9.39999999999985, 'distance': 34.776723270188086, 'reward': -1.0019436936151411, 'reward_score': 0.39062514532185055, 'fitness': 4419923.701931865}"
0.452775,664,69.217356,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.8161087036132817, 'block_progress': 2.857142857142857, 'time': 7.089999999999902, 'distance': 26.857105822156882, 'reward': -1.0019709414527522, 'reward_score': 0.45277537027998127, 'fitness': 3735181.8465074603}"
1.190337,1629,71.957436,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 7.927003587995257, 'block_progress': 5.714285714285714, 'time': 17.209999999999877, 'distance': 59.38425234649185, 'reward': -1.0031616719563807, 'reward_score': 1.1903369213286314, 'fitness': 7744844.203742912}"
2.447357,1234,73.600295,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 7.84069061279297, 'block_progress': 5.714285714285714, 'time': 13.179999999999769, 'distance': 68.74227414195775, 'reward': -1.0032733880905873, 'reward_score': 2.4473572794597134, 'fitness': 7698821.87051883}"
2.571494,1051,75.564408,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 7.30149405343192, 'block_progress': 5.714285714285714, 'time': 11.189999999999811, 'distance': 69.82431039214134, 'reward': -1.0029818362281437, 'reward_score': 2.571494053431983, 'fitness': 7179524.2291215295}"
0.297484,610,76.3381,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.457483564104353, 'block_progress': 2.857142857142857, 'time': 6.4799999999999125, 'distance': 22.86274259898346, 'reward': -1.0019164457775296, 'reward_score': 0.29748356410438204, 'fitness': 3382660.701361755}"
-0.072905,1288,77.938839,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 5.480428423200335, 'block_progress': 2.857142857142857, 'time': 13.659999999999759, 'distance': 45.62661252688849, 'reward': -1.0023524111793147, 'reward_score': -0.07290491013291778, 'fitness': 5333782.796587811}"
