generation,rank,original_index,cached,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,terminated,truncated
1,1,15,0,1,1,8184293934209.38,"[0.0, 8.18429674421038, -2.809999999999984, -1.0]",8.18429674421038,5.714285714285714,8.18429674421038,2.809999999999984,0,1,0,75.71299949288368,8184293.93420938,281,1,0
1,2,12,0,1,1,7769154044710.217,"[0.0, 7.769156864711217, -2.819999999999984, -1.0]",7.769156864711217,5.714285714285714,7.769156864711217,2.819999999999984,0,1,0,73.95952163636684,7769154.044710217,282,1,0
1,3,29,0,1,1,7521525391279.691,"[0.0, 7.521531241280692, -5.84999999999992, -1.0]",7.521531241280692,5.714285714285714,7.521531241280692,5.84999999999992,0,1,0,72.30041397362947,7521525.391279692,585,1,0
1,4,0,0,0,1,7429498949746.488,"[0.0, 7.429501669747489, -2.719999999999986, -1.0]",7.429501669747489,5.714285714285714,7.429501669747489,2.719999999999986,0,1,0,71.8458074554801,7429498.949746489,272,1,0
1,5,16,0,0,1,7244580529795.316,"[0.0, 7.244584219796317, -3.6899999999999653, -1.0]",7.244584219796317,5.714285714285714,7.244584219796317,3.6899999999999653,0,1,0,70.65165085345507,7244580.529795316,369,1,0
1,6,8,0,0,1,7142854602856.143,"[0.0, 7.142857142857142, -2.53999999999999, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.53999999999999,0,1,0,64.3635036200285,7142854.602856142,254,1,0
1,7,27,0,0,1,7142854582856.143,"[0.0, 7.142857142857142, -2.5599999999999894, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.5599999999999894,0,1,0,65.1776475161314,7142854.582856143,256,1,0
1,8,40,0,0,1,7142854572856.143,"[0.0, 7.142857142857142, -2.569999999999989, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.569999999999989,0,1,0,65.58656417578459,7142854.572856142,257,1,0
1,9,17,0,0,1,7142853922856.143,"[0.0, 7.142857142857142, -3.2199999999999753, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,3.2199999999999753,0,1,0,69.06739541888237,7142853.922856143,322,1,0
1,10,10,0,0,1,7142851472856.143,"[0.0, 7.142857142857142, -5.6699999999999235, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,5.6699999999999235,0,1,0,65.39562076888978,7142851.472856143,567,1,0
1,11,4,0,0,1,5836120824948.776,"[0.0, 5.836127144949776, -6.31999999999991, -1.0]",5.836127144949776,5.714285714285714,5.836127144949776,6.31999999999991,0,1,0,49.56040939204104,5836120.8249487765,632,1,0
1,12,47,0,0,1,5713914712828.241,"[0.0, 5.713926042829241, -11.329999999999803, -1.0]",5.713926042829241,2.857142857142857,5.713926042829241,11.329999999999803,0,1,0,105.2375075713062,5713914.712828241,1133,1,0
1,13,39,0,0,1,3074411404256.8125,"[0.0, 3.0744171142578125, -5.709999999999923, -1.0]",3.0744171142578125,2.857142857142857,3.0744171142578125,5.709999999999923,0,1,0,18.434875549632125,3074411.4042568123,571,1,0
1,14,19,0,0,1,3074346009446.545,"[0.0, 3.0743517194475447, -5.709999999999923, -1.0]",3.0743517194475447,2.857142857142857,3.0743517194475447,5.709999999999923,0,1,0,18.43468777736416,3074346.009446545,571,1,0
1,15,30,0,0,0,3074166173718.308,"[0.0, 3.074171883719308, -5.709999999999923, -1.0]",3.074171883719308,2.857142857142857,3.074171883719308,5.709999999999923,0,1,0,18.434721297002397,3074166.173718308,571,1,0
1,16,11,0,0,0,3073735657884.045,"[0.0, 3.0737413678850447, -5.709999999999923, -1.0]",3.0737413678850447,2.857142857142857,3.0737413678850447,5.709999999999923,0,1,0,18.435315339273075,3073735.657884045,571,1,0
1,17,18,0,0,0,3071632114820.4287,"[0.0, 3.071637834821429, -5.7199999999999225, -1.0]",3.071637834821429,2.857142857142857,3.071637834821429,5.7199999999999225,0,1,0,18.433988409407903,3071632.1148204287,572,1,0
1,18,35,0,0,0,3070781982286.9463,"[0.0, 3.070787702287946, -5.7199999999999225, -1.0]",3.070787702287946,2.857142857142857,3.070787702287946,5.7199999999999225,0,1,0,18.434292955935234,3070781.9822869464,572,1,0
1,19,38,0,0,0,3064498610933.71,"[0.0, 3.06450435093471, -5.739999999999922, -1.0]",3.06450435093471,2.857142857142857,3.06450435093471,5.739999999999922,0,1,0,18.436213846653118,3064498.61093371,574,1,0
1,20,5,0,0,0,3060389627021.8794,"[0.0, 3.0603953770228793, -5.749999999999922, -1.0]",3.0603953770228793,2.857142857142857,3.0603953770228793,5.749999999999922,0,1,0,18.437114609194396,3060389.6270218794,575,1,0
1,21,13,0,0,0,3059517696218.308,"[0.0, 3.059523446219308, -5.749999999999922, -1.0]",3.059523446219308,2.857142857142857,3.059523446219308,5.749999999999922,0,1,0,18.43720424879575,3059517.696218308,575,1,0
1,22,2,0,0,0,3055381464468.8657,"[0.0, 3.055387224469866, -5.759999999999922, -1.0]",3.055387224469866,2.857142857142857,3.055387224469866,5.759999999999922,0,1,0,18.437497157683538,3055381.4644688657,576,1,0
1,23,28,0,0,0,3053561298916.4106,"[0.0, 3.0535670689174106, -5.769999999999921, -1.0]",3.0535670689174106,2.857142857142857,3.0535670689174106,5.769999999999921,0,1,0,18.437952734304417,3053561.2989164107,577,1,0
1,24,42,0,0,0,3050100823539.7363,"[0.0, 3.0501065935407365, -5.769999999999921, -1.0]",3.0501065935407365,2.857142857142857,3.0501065935407365,5.769999999999921,0,1,0,18.43804576354887,3050100.823539736,577,1,0
1,25,1,0,0,0,1883736096304.8037,"[0.0, 1.8837411063058036, -5.009999999999938, -1.0]",1.8837411063058036,0.0,1.8837411063058036,5.009999999999938,0,1,0,5.134401003830135,1883736.0963048036,501,1,0
1,26,9,0,0,0,1883736096304.8037,"[0.0, 1.8837411063058036, -5.009999999999938, -1.0]",1.8837411063058036,0.0,1.8837411063058036,5.009999999999938,0,1,0,5.134437130531296,1883736.0963048036,501,1,0
1,27,25,0,0,0,1883725197169.7588,"[0.0, 1.883730207170759, -5.009999999999938, -1.0]",1.883730207170759,0.0,1.883730207170759,5.009999999999938,0,1,0,5.134569115994964,1883725.1971697588,501,1,0
1,28,32,0,0,0,1883725197169.7588,"[0.0, 1.883730207170759, -5.009999999999938, -1.0]",1.883730207170759,0.0,1.883730207170759,5.009999999999938,0,1,0,5.134544295317028,1883725.1971697588,501,1,0
1,29,20,0,0,0,1883681600629.5806,"[0.0, 1.8836866106305805, -5.009999999999938, -1.0]",1.8836866106305805,0.0,1.8836866106305805,5.009999999999938,0,1,0,5.134647789789597,1883681.6006295807,501,1,0
1,30,3,0,0,0,1883648903224.4463,"[0.0, 1.8836539132254464, -5.009999999999938, -1.0]",1.8836539132254464,0.0,1.8836539132254464,5.009999999999938,0,1,0,5.135075285812491,1883648.9032244463,501,1,0
1,31,37,0,0,0,1883561710144.0894,"[0.0, 1.8835667201450894, -5.009999999999938, -1.0]",1.8835667201450894,0.0,1.8835667201450894,5.009999999999938,0,1,0,5.135451983049279,1883561.7101440893,501,1,0
1,32,33,0,0,0,1883523563171.433,"[0.0, 1.8835285731724332, -5.009999999999938, -1.0]",1.8835285731724332,0.0,1.8835285731724332,5.009999999999938,0,1,0,5.135337052153773,1883523.563171433,501,1,0
1,33,43,0,0,0,1883479966631.2544,"[0.0, 1.8834849766322543, -5.009999999999938, -1.0]",1.8834849766322543,0.0,1.8834849766322543,5.009999999999938,0,1,0,5.1356555158417905,1883479.9666312544,501,1,0
1,34,26,0,0,0,1883360076145.7634,"[0.0, 1.8833650861467635, -5.009999999999938, -1.0]",1.8833650861467635,0.0,1.8833650861467635,5.009999999999938,0,1,0,5.135291448495991,1883360.0761457635,501,1,0
1,35,24,0,0,0,1883272883065.406,"[0.0, 1.883277893066406, -5.009999999999938, -1.0]",1.883277893066406,0.0,1.883277893066406,5.009999999999938,0,1,0,5.1351909673030605,1883272.883065406,501,1,0
1,36,46,0,0,0,1882809669826.0088,"[0.0, 1.882814679827009, -5.009999999999938, -1.0]",1.882814679827009,0.0,1.882814679827009,5.009999999999938,0,1,0,5.135532356187468,1882809.6698260088,501,1,0
1,37,34,0,0,0,1257776972420.875,"[0.0, 1.257781982421875, -5.009999999999938, -1.0]",1.257781982421875,0.0,1.257781982421875,5.009999999999938,0,1,0,4.830704694206361,1257776.972420875,501,1,0
1,38,41,0,0,0,1159226993347.214,"[0.0, 1.1592320033482142, -5.009999999999938, -1.0]",1.1592320033482142,0.0,1.1592320033482142,5.009999999999938,0,1,0,8.138452110870276,1159226.993347214,501,1,0
