generation,rank,original_index,cached,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,terminated,truncated
1,1,60,0,1,1,8784761791221.789,"[0.0, 8.784762791224889, -1.0, -3.099999999999994]",8.784762791224889,8.571428571428571,8.784762791224889,3.099999999999994,0,1,0,78.50490103662014,8784761.791221788,186,1,0
1,2,52,0,1,1,8095568610592.67,"[0.0, 8.095569610595703, -1.0, -3.0333333333333274]",8.095569610595703,5.714285714285714,8.095569610595703,3.0333333333333274,0,1,0,76.01280722022057,8095568.61059267,182,1,0
1,3,26,0,1,1,7698011760704.294,"[0.0, 7.698012760707311, -1.0, -3.016666666666661]",7.698012760707311,5.714285714285714,7.698012760707311,3.016666666666661,0,1,0,74.19605074822903,7698011.760704294,181,1,0
1,4,20,0,1,1,7651837575087.697,"[0.0, 7.6518385750906805, -1.0, -2.9833333333333276]",7.6518385750906805,5.714285714285714,7.6518385750906805,2.9833333333333276,0,1,0,74.03783752024174,7651837.575087697,179,1,0
1,5,54,0,1,1,7626101992463.367,"[0.0, 7.626102992466517, -1.0, -3.1499999999999937]",7.626102992466517,5.714285714285714,7.626102992466517,3.1499999999999937,0,1,0,73.7763137370348,7626101.992463367,189,1,0
1,6,0,0,1,1,7188962208876.844,"[0.0, 7.188963208879744, -1.0, -2.8999999999999946]",7.188963208879744,5.714285714285714,7.188963208879744,2.8999999999999946,0,1,0,70.51644402742386,7188962.208876844,174,1,0
1,7,23,0,1,1,7159896940496.541,"[0.0, 7.159897940499442, -1.0, -2.8999999999999946]",7.159897940499442,5.714285714285714,7.159897940499442,2.8999999999999946,0,1,0,70.79181385040283,7159896.940496541,174,1,0
1,8,12,0,1,1,7142856142854.393,"[0.0, 7.142857142857142, -1.0, -2.749999999999995]",7.142857142857142,5.714285714285714,7.142857142857142,2.749999999999995,0,1,0,64.45285148918629,7142856.1428543925,165,1,0
1,9,1,0,0,1,7142856142854.31,"[0.0, 7.142857142857142, -1.0, -2.833333333333328]",7.142857142857142,5.714285714285714,7.142857142857142,2.833333333333328,0,1,0,68.23749966919422,7142856.14285431,170,1,0
1,10,3,0,0,1,7142856142854.159,"[0.0, 7.142857142857142, -1.0, -2.9833333333333276]",7.142857142857142,5.714285714285714,7.142857142857142,2.9833333333333276,0,1,0,69.87353482842445,7142856.142854159,179,1,0
1,11,41,0,0,1,7138273056568.07,"[0.0, 7.13827405657087, -1.0, -2.799999999999995]",7.13827405657087,5.714285714285714,7.13827405657087,2.799999999999995,0,1,0,64.34283004701138,7138273.05656807,168,1,0
1,12,35,0,0,1,6728623616347.831,"[0.0, 6.728624616350447, -1.0, -2.6166666666666623]",6.728624616350447,5.714285714285714,6.728624616350447,2.6166666666666623,0,1,0,60.20037117600441,6728623.616347831,157,1,0
1,13,48,0,0,1,6652711140757.16,"[0.0, 6.65271214076451, -1.0, -7.349999999999979]",6.65271214076451,5.714285714285714,6.65271214076451,7.349999999999979,0,1,0,58.59499928707373,6652711.14075716,441,1,0
1,14,47,0,0,1,6263846351071.735,"[0.0, 6.263847351074219, -1.0, -2.4833333333333294]",6.263847351074219,5.714285714285714,6.263847351074219,2.4833333333333294,0,1,0,55.45967184007168,6263846.351071735,149,1,0
1,15,55,0,0,1,2857142857112.841,"[0.0, 2.857142857142857, -0.0, -30.016666666666243]",2.857142857142857,0.0,2.857142857142857,30.016666666666243,0,0,1,293.8725333614275,2857142.8571128407,1801,0,1
1,16,43,0,0,1,2111875351487.729,"[0.0, 2.1118763514927457, -1.0, -5.016666666666654]",2.1118763514927457,0.0,2.1118763514927457,5.016666666666654,0,1,0,7.705628461204469,2111875.351487729,301,1,0
1,17,49,0,0,1,2111875351487.729,"[0.0, 2.1118763514927457, -1.0, -5.016666666666654]",2.1118763514927457,0.0,2.1118763514927457,5.016666666666654,0,1,0,7.70564558042679,2111875.351487729,301,1,0
1,18,56,0,0,1,2111875351487.729,"[0.0, 2.1118763514927457, -1.0, -5.016666666666654]",2.1118763514927457,0.0,2.1118763514927457,5.016666666666654,0,1,0,7.705643096938729,2111875.351487729,301,1,0
1,19,59,0,0,1,2111875351487.729,"[0.0, 2.1118763514927457, -1.0, -5.016666666666654]",2.1118763514927457,0.0,2.1118763514927457,5.016666666666654,0,1,0,7.705628404393792,2111875.351487729,301,1,0
