timestamp_utc,generation,cached_evaluations,evaluated_count,population_size,dist_avg,dist_best_gen,dist_best_global,time_avg,time_best_gen,time_best_global,finish_count,crash_count,timeout_count,finish_rate,crash_rate,timeout_rate,best_finished,best_crashes,best_progress,best_dense_progress,best_ranking_progress,best_ranking_key,mean_discrete_progress,mean_dense_progress,mean_ranking_progress,std_dense_progress,std_ranking_progress,best_distance,best_time,best_reward,best_fitness,selection_mode,front0_size,best_selection_rank,best_selection_crowding,best_selection_objectives,selection_objective_names,virtual_time_sum,virtual_distance_sum,evaluation_steps_sum
2026-05-02T22:44:36Z,1,0,48,48,3.312505006790161,8.06196757725307,8.06196757725307,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,5.714285714285714,8.06196757725307,8.06196757725307,"[0.0, 8.06196757725307, -1.0, -3.490000009536743]",2.0833332538604736,3.312505006790161,3.312505006790161,3.036585807800293,3.036585807800293,75.35150909423828,3.490000009536743,8061966577249.579,8061966577249.579,lexicographic,,0,0.0,"[0.0, 8.06196757725307, -1.0, -3.490000009536743]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",168.3699951171875,1480.054443359375,18943
2026-05-02T22:48:24Z,2,0,48,48,3.855464220046997,10.652858189174106,10.652858189174106,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,8.571428571428571,10.652858189174106,10.652858189174106,"[0.0, 10.652858189174106, -1.0, -3.8399999141693115]",2.5,3.855464220046997,3.855464220046997,2.859440803527832,2.859440803527832,91.0261001586914,3.8399999141693115,10652857189170.266,10652857189170.266,lexicographic,,0,0.0,"[0.0, 10.652858189174106, -1.0, -3.8399999141693115]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",152.1400146484375,1603.6087646484375,17195
2026-05-02T22:52:04Z,3,0,48,48,3.342961549758911,10.651430402483259,10.652858189174106,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,8.571428571428571,10.651430402483259,10.651430402483259,"[0.0, 10.651430402483259, -1.0, -3.880000114440918]",1.8452380895614624,3.342961549758911,3.342961549758911,2.677638530731201,2.677638530731201,91.24554443359375,3.880000114440918,10651429402479.377,10651429402479.377,lexicographic,,0,0.0,"[0.0, 10.651430402483259, -1.0, -3.880000114440918]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",143.010009765625,1234.3070068359375,16198
2026-05-02T22:56:06Z,4,0,48,48,4.426756381988525,11.024341583251953,11.024341583251953,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,8.571428571428571,11.024341583251953,11.024341583251953,"[0.0, 11.024341583251953, -1.0, -8.029999732971191]",2.9166667461395264,4.426756381988525,4.426756381988525,2.9274508953094482,2.9274508953094482,94.796875,8.029999732971191,11024340583243.924,11024340583243.924,lexicographic,,0,0.0,"[0.0, 11.024341583251953, -1.0, -8.029999732971191]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",166.3000030517578,1703.6337890625,19331
2026-05-02T22:59:56Z,5,0,48,48,4.154789924621582,11.006052834647043,11.024341583251953,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,8.571428571428571,11.006052834647043,11.006052834647043,"[0.0, 11.006052834647043, -1.0, -8.050000190734863]",2.6190474033355713,4.154789924621582,4.154789924621582,2.7573373317718506,2.7573373317718506,94.36270141601562,8.050000190734863,11006051834638.992,11006051834638.992,lexicographic,,0,0.0,"[0.0, 11.006052834647043, -1.0, -8.050000190734863]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",153.5500030517578,1627.1558837890625,17855
2026-05-02T23:04:05Z,6,0,48,48,4.683949947357178,10.852816445486885,11.024341583251953,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,8.571428571428571,10.852816445486885,10.852816445486885,"[0.0, 10.852816445486885, -1.0, -9.390000343322754]",3.2142858505249023,4.683949947357178,4.683949947357178,2.8214638233184814,2.8214638233184814,91.67989349365234,9.390000343322754,10852815445477.494,10852815445477.494,lexicographic,,0,0.0,"[0.0, 10.852816445486885, -1.0, -9.390000343322754]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",171.48001098632812,1824.2557373046875,19576
2026-05-02T23:08:10Z,7,0,48,48,4.523904323577881,10.976518903459821,11.024341583251953,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,8.571428571428571,10.976518903459821,10.976518903459821,"[0.0, 10.976518903459821, -1.0, -8.140000343322754]",2.9761905670166016,4.523904323577881,4.523904323577881,2.817902088165283,2.817902088165283,93.0771713256836,8.140000343322754,10976517903451.68,10976517903451.68,lexicographic,,0,0.0,"[0.0, 10.976518903459821, -1.0, -8.140000343322754]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",169.16000366210938,1738.016357421875,19301
2026-05-02T23:12:40Z,8,0,48,48,4.864383220672607,20.237606593540736,20.237606593540736,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,20.0,20.237606593540736,20.237606593540736,"[0.0, 20.237606593540736, -1.0, -27.049999237060547]",3.5119049549102783,4.864383220672607,4.864383220672607,3.717463970184326,3.717463970184326,209.79537963867188,27.049999237060547,20237605593513.684,20237605593513.684,lexicographic,,0,0.0,"[0.0, 20.237606593540736, -1.0, -27.049999237060547]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",192.88999938964844,1932.73974609375,22038
2026-05-02T23:17:14Z,9,0,48,48,4.6014838218688965,20.62495367867606,20.62495367867606,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,20.0,20.62495367867606,20.62495367867606,"[0.0, 20.62495367867606, -1.0, -25.6200008392334]",3.2142858505249023,4.6014838218688965,4.6014838218688965,3.334954023361206,3.334954023361206,199.72201538085938,25.6200008392334,20624952678650.44,20624952678650.44,lexicographic,,0,0.0,"[0.0, 20.62495367867606, -1.0, -25.6200008392334]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",197.61000061035156,1802.8416748046875,22581
2026-05-02T23:21:31Z,10,0,48,48,4.424509525299072,19.815799168178014,20.62495367867606,45.0,45.0,45.0,0,48,0,0.0,1.0,0.0,0,1,17.142857142857142,19.815799168178014,19.815799168178014,"[0.0, 19.815799168178014, -1.0, -25.549999237060547]",2.73809552192688,4.424509525299072,4.424509525299072,3.2950022220611572,3.2950022220611572,199.60694885253906,25.549999237060547,19815798168152.465,19815798168152.465,lexicographic,,0,0.0,"[0.0, 19.815799168178014, -1.0, -25.549999237060547]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",180.73001098632812,1752.7135009765625,20679
