generation,rank,original_index,finished,crashes,time,dense_progress,path_file
30,1,0,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0030_rank_001_idx_000_finish_0.npz
30,2,1,0,1,21.459999084472656,74.9611844385592,trajectories/gen_0030_rank_002_idx_001_finish_0.npz
31,1,0,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0031_rank_001_idx_000_finish_0.npz
31,2,1,0,1,21.459999084472656,74.9611844385592,trajectories/gen_0031_rank_002_idx_001_finish_0.npz
32,1,0,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0032_rank_001_idx_000_finish_0.npz
32,2,1,0,1,21.459999084472656,74.9611844385592,trajectories/gen_0032_rank_002_idx_001_finish_0.npz
33,1,0,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0033_rank_001_idx_000_finish_0.npz
33,2,1,0,1,21.459999084472656,74.9611844385592,trajectories/gen_0033_rank_002_idx_001_finish_0.npz
34,1,0,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0034_rank_001_idx_000_finish_0.npz
34,2,1,0,1,21.459999084472656,74.9611844385592,trajectories/gen_0034_rank_002_idx_001_finish_0.npz
35,1,0,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0035_rank_001_idx_000_finish_0.npz
35,2,1,0,1,21.459999084472656,74.9611844385592,trajectories/gen_0035_rank_002_idx_001_finish_0.npz
36,1,0,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0036_rank_001_idx_000_finish_0.npz
36,2,1,0,1,21.459999084472656,74.9611844385592,trajectories/gen_0036_rank_002_idx_001_finish_0.npz
37,1,0,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0037_rank_001_idx_000_finish_0.npz
37,2,1,0,1,21.459999084472656,74.9611844385592,trajectories/gen_0037_rank_002_idx_001_finish_0.npz
38,1,0,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0038_rank_001_idx_000_finish_0.npz
38,2,1,0,1,21.459999084472656,74.9611844385592,trajectories/gen_0038_rank_002_idx_001_finish_0.npz
39,1,47,0,1,26.360000610351562,89.0753428141276,trajectories/gen_0039_rank_001_idx_047_finish_0.npz
39,2,0,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0039_rank_002_idx_000_finish_0.npz
40,1,0,0,1,26.360000610351562,89.0753428141276,trajectories/gen_0040_rank_001_idx_000_finish_0.npz
40,2,1,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0040_rank_002_idx_001_finish_0.npz
41,1,0,0,1,26.360000610351562,89.0753428141276,trajectories/gen_0041_rank_001_idx_000_finish_0.npz
41,2,1,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0041_rank_002_idx_001_finish_0.npz
42,1,0,0,1,26.360000610351562,89.0753428141276,trajectories/gen_0042_rank_001_idx_000_finish_0.npz
42,2,1,0,1,28.010000228881836,76.66872464693509,trajectories/gen_0042_rank_002_idx_001_finish_0.npz
43,1,3,0,0,30.0,96.82854500851889,trajectories/gen_0043_rank_001_idx_003_finish_0.npz
43,2,0,0,1,26.360000610351562,89.0753428141276,trajectories/gen_0043_rank_002_idx_000_finish_0.npz
44,1,9,0,0,30.0,97.43589743589743,trajectories/gen_0044_rank_001_idx_009_finish_0.npz
44,2,0,0,0,30.0,96.82854500851889,trajectories/gen_0044_rank_002_idx_000_finish_0.npz
45,1,0,0,0,30.0,97.43589743589743,trajectories/gen_0045_rank_001_idx_000_finish_0.npz
45,2,1,0,0,30.0,96.82854500851889,trajectories/gen_0045_rank_002_idx_001_finish_0.npz
