generation,rank,original_index,finished,crashes,time,dense_progress,path_file
151,3,39,1,0,27.920000076293945,100.0,trajectories/gen_0151_rank_003_idx_039_finish_1.npz
151,4,11,1,0,27.959999084472656,100.0,trajectories/gen_0151_rank_004_idx_011_finish_1.npz
151,5,9,1,0,28.3700008392334,100.0,trajectories/gen_0151_rank_005_idx_009_finish_1.npz
151,6,40,1,0,28.56999969482422,100.0,trajectories/gen_0151_rank_006_idx_040_finish_1.npz
151,7,36,1,0,28.959999084472656,100.0,trajectories/gen_0151_rank_007_idx_036_finish_1.npz
151,8,41,1,0,29.18000030517578,100.0,trajectories/gen_0151_rank_008_idx_041_finish_1.npz
151,9,30,1,0,29.469999313354492,100.0,trajectories/gen_0151_rank_009_idx_030_finish_1.npz
151,10,2,1,0,29.59000015258789,100.0,trajectories/gen_0151_rank_010_idx_002_finish_1.npz
151,11,16,1,0,30.049999237060547,100.0,trajectories/gen_0151_rank_011_idx_016_finish_1.npz
151,12,22,1,0,30.100000381469727,100.0,trajectories/gen_0151_rank_012_idx_022_finish_1.npz
151,13,45,1,0,30.3700008392334,100.0,trajectories/gen_0151_rank_013_idx_045_finish_1.npz
151,14,46,1,0,30.510000228881836,100.0,trajectories/gen_0151_rank_014_idx_046_finish_1.npz
151,15,43,1,0,31.149999618530273,100.0,trajectories/gen_0151_rank_015_idx_043_finish_1.npz
151,16,29,1,0,31.520000457763672,100.0,trajectories/gen_0151_rank_016_idx_029_finish_1.npz
151,17,8,1,0,31.530000686645508,100.0,trajectories/gen_0151_rank_017_idx_008_finish_1.npz
151,18,17,1,0,32.959999084472656,100.0,trajectories/gen_0151_rank_018_idx_017_finish_1.npz
151,19,19,0,1,24.360000610351562,79.38445840956547,trajectories/gen_0151_rank_019_idx_019_finish_0.npz
151,20,27,0,1,20.049999237060547,69.4541735526843,trajectories/gen_0151_rank_020_idx_027_finish_0.npz
151,21,25,0,1,25.110000610351562,69.03763306446564,trajectories/gen_0151_rank_021_idx_025_finish_0.npz
151,22,12,0,1,19.709999084472656,66.91040625939002,trajectories/gen_0151_rank_022_idx_012_finish_0.npz
151,23,42,0,1,19.75,66.18752112755408,trajectories/gen_0151_rank_023_idx_042_finish_0.npz
151,24,21,0,1,18.719999313354492,58.97435897435898,trajectories/gen_0151_rank_024_idx_021_finish_0.npz
151,25,37,0,1,15.199999809265137,53.20384685809796,trajectories/gen_0151_rank_025_idx_037_finish_0.npz
151,26,47,0,1,16.469999313354492,48.89159813905374,trajectories/gen_0151_rank_026_idx_047_finish_0.npz
151,27,35,0,1,15.720000267028809,48.525717319586334,trajectories/gen_0151_rank_027_idx_035_finish_0.npz
151,28,4,0,1,15.59000015258789,47.64322623228415,trajectories/gen_0151_rank_028_idx_004_finish_0.npz
151,29,31,0,1,15.9399995803833,46.355467576246994,trajectories/gen_0151_rank_029_idx_031_finish_0.npz
151,30,7,0,1,14.100000381469727,42.41273342034756,trajectories/gen_0151_rank_030_idx_007_finish_0.npz
151,31,15,0,1,15.520000457763672,42.30769230769231,trajectories/gen_0151_rank_031_idx_015_finish_0.npz
151,32,18,0,1,13.710000038146973,41.48297660884295,trajectories/gen_0151_rank_032_idx_018_finish_0.npz
151,33,26,0,1,11.890000343322754,38.903441795936,trajectories/gen_0151_rank_033_idx_026_finish_0.npz
151,34,5,0,1,11.170000076293945,36.98380476529322,trajectories/gen_0151_rank_034_idx_005_finish_0.npz
151,35,14,0,1,8.350000381469727,25.64102564102564,trajectories/gen_0151_rank_035_idx_014_finish_0.npz
151,36,6,0,1,8.720000267028809,25.64102564102564,trajectories/gen_0151_rank_036_idx_006_finish_0.npz
