generation,best_fitness,best_progress,best_dense_progress,best_ranking_progress,best_time,best_term,best_reward,mean_progress,mean_dense_progress,mean_ranking_progress,mean_reward,mean_time
83,-1000005001551.0308,0.0,0.3499930245535714,0.0,5.00154835374015,-1,349992024548.5525,0.0,0.22105659757341656,0.0,221055597568.4032,5.013363460709996
84,-1000005002239.8398,0.0,0.38021632603236605,0.0,5.002237188871297,-1,380215326027.3638,0.0,0.2318077428000314,0.0,231806742795.0185,5.012892123752195
85,-1000005001311.8857,0.0,0.6581715175083706,0.0,5.001309196036025,-1,658170517503.3693,0.0,0.2521395683288574,0.0,252138568323.85114,5.006258596600222
86,-1000005003418.795,0.0,0.6540625435965401,0.0,5.003416093512477,-1,654061543591.5304,0.0,0.25880779538835796,0.0,258806795383.34927,5.008684486403007
87,-1000005007212.6367,0.0,1.0040392194475447,0.0,5.007209963827181,-1,1004038219442.5314,0.0,0.2754870482853481,0.0,275486048280.33154,5.016487552339656
88,-1000005002534.9637,0.0,0.46714782714843744,0.0,5.002532388312955,-1,467146827143.42206,0.0,0.2722454071044922,0.0,272244407099.4781,5.014090701757959
89,-1000005005302.1293,0.0,0.5171857561383928,0.0,5.005298972392851,-1,517184756133.37195,0.0,0.29486519949776785,0.0,294864199492.7552,5.012669061189601
90,-1000005000727.4587,0.0,0.48998151506696425,0.0,5.000724866033285,-1,489980515061.9635,0.0,0.2940927233014788,0.0,294091723296.46313,5.0156532928964905
91,-1000005008654.517,0.0,0.6255395071847099,0.0,5.008651709678481,-1,625538507179.6969,0.0,0.30547772135053364,0.0,305476721345.5207,5.012911065671525
92,-1000005000964.9071,0.0,0.6844384329659599,0.0,5.000962300238026,-1,684437432960.9487,0.0,0.31902313232421875,0.0,319022132319.2124,5.0063264315639975
93,-1000005000330.4814,0.0,0.4799652099609375,0.0,5.000327585978673,-1,479964209955.93463,0.0,0.2733116490500314,0.0,273310649045.02313,5.008235565486525
94,-1000005008025.085,0.0,0.6074196951729911,0.0,5.0080221642988,-1,607418695167.9702,0.0,0.26128053665161133,0.0,261279536646.59644,5.0149051791685375
95,-1000005002304.3379,0.0,0.47395978655133925,0.0,5.002301660220058,-1,473958786546.33325,0.0,0.2305223260607038,0.0,230521326055.69476,5.009054098518603
96,-1000005000707.3104,0.0,0.44187818254743305,0.0,5.000704571529558,-1,441877182542.4176,0.0,0.20803230149405344,0.0,208031301489.04193,5.011520562997875
97,-1000005005525.0995,0.0,0.3450284685407366,0.0,5.005522365509817,-1,345027468535.71924,0.0,0.18751297678266252,0.0,187511976777.64758,5.014948644523688
98,-1000005002916.3367,0.0,0.44792720249720985,0.0,5.0029138547489405,-1,447926202492.2052,0.0,0.2144014835357666,0.0,214400483530.75424,5.01235834349042
99,-1000005001930.2533,0.0,0.4215458461216518,0.0,5.001927770354001,-1,421544846116.62463,0.0,0.21864124706813265,0.0,218640247063.12048,5.012183136410503
100,-1000005005077.5436,0.0,0.618438720703125,0.0,5.005075118931976,-1,618437720698.1182,0.0,0.22008623395647323,0.0,220085233951.46594,5.007247846175908
101,-1000005002947.3883,0.0,0.5025591169084821,0.0,5.002944559047823,-1,502558116903.47156,0.0,0.2258443832397461,0.0,225843383234.73734,5.0087637771916365
102,-1000005001955.0669,0.0,0.3764125279017857,0.0,5.001952206613774,-1,376411527896.7666,0.0,0.22466438157217844,0.0,224663381567.16382,5.014621427282613
103,-1000005002850.475,0.0,0.3926358904157366,0.0,5.002847285167409,-1,392634890410.7324,0.0,0.23016691207885742,0.0,230165912073.84766,5.009753683931543
104,-1000005003392.7178,0.0,0.47501700265066965,0.0,5.003389492739684,-1,475016002645.65436,0.0,0.2392615590776716,0.0,239260559072.65823,5.013350048694422
105,-1000005003865.991,0.0,0.3794043404715402,0.0,5.003863164440537,-1,379403340466.51874,0.0,0.23641041346958708,0.0,236409413464.5769,5.010145208117853
106,-1000005002772.5433,0.0,0.39564405168805805,0.0,5.002769492124097,-1,395643051683.05225,0.0,0.22081715720040457,0.0,220816157195.39093,5.013648738527413
107,-1000005000510.9069,0.0,0.4052461896623884,0.0,5.000508370128103,-1,405245189657.3848,0.0,0.22206051009041922,0.0,222059510085.40863,5.0105888966001535
108,-1000005003741.1396,0.0,0.3535788399832589,0.0,5.003738608761196,-1,353577839978.24146,0.0,0.21167125020708355,0.0,211670250202.06927,5.014305650667457
109,-1000005003656.4059,0.0,0.47569819859095985,0.0,5.003653965983174,-1,475697198585.9468,0.0,0.23854017257690432,0.0,238539172571.89554,5.008761807186728
110,-1000005007097.1251,0.0,0.4488863263811384,0.0,5.007094665294627,-1,448885326376.13135,0.0,0.20824772971017022,0.0,208246729705.1608,5.009412355836156
111,-1000005012344.6246,0.0,0.45682634626116075,0.0,5.012341855276775,-1,456825346256.14795,0.0,0.22108163152422222,0.0,221080631519.20667,5.015573055469218
112,-1000005001650.0651,0.0,0.43922424316406256,0.0,5.001647465461372,-1,439223243159.043,0.0,0.23415497371128627,0.0,234153973706.27573,5.010528700802376
