timestamp_utc,generation,individual_index,finished,crashes,timeout,progress,block_progress,ranking_progress,distance,time,reward,fitness,ranking_key,selection_mode,selection_rank,selection_crowding,selection_objectives,selection_objective_names,evaluation_steps,evaluation_terminated,evaluation_truncated,evaluation_valid
2026-05-09T13:00:16Z,111,0,1,0,0,100.0,100.0,100.0,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,"[1.0, 100.0, -27.010000228881836, -0.0]",lexicographic,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",4049,1,0,1
2026-05-09T13:00:16Z,111,1,1,0,0,100.0,100.0,100.0,1393.41357421875,28.049999237060547,1.00009999997195e+18,1.00009999997195e+18,"[1.0, 100.0, -28.049999237060547, -0.0]",lexicographic,1,0.0,"[1.0, 100.0, -28.049999237060547, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",4195,1,0,1
2026-05-09T13:00:16Z,111,2,1,0,0,100.0,100.0,100.0,1362.5599365234375,28.239999771118164,1.00009999997176e+18,1.00009999997176e+18,"[1.0, 100.0, -28.239999771118164, -0.0]",lexicographic,2,0.0,"[1.0, 100.0, -28.239999771118164, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",4234,1,0,1
2026-05-09T13:00:16Z,111,3,1,0,0,100.0,100.0,100.0,1343.584228515625,28.260000228881836,1.00009999997174e+18,1.00009999997174e+18,"[1.0, 100.0, -28.260000228881836, -0.0]",lexicographic,3,0.0,"[1.0, 100.0, -28.260000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",4237,1,0,1
2026-05-09T13:00:16Z,111,4,1,0,0,100.0,100.0,100.0,1347.786376953125,28.84000015258789,1.0000999711454003e+18,1.0000999711454003e+18,"[1.0, 100.0, -28.84000015258789, -0.0]",lexicographic,4,0.0,"[1.0, 100.0, -28.84000015258789, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",4325,1,0,1
2026-05-09T13:00:16Z,111,5,1,0,0,100.0,100.0,100.0,1331.0225830078125,30.43000030517578,1.00009999996957e+18,1.00009999996957e+18,"[1.0, 100.0, -30.43000030517578, -0.0]",lexicographic,5,0.0,"[1.0, 100.0, -30.43000030517578, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",4559,1,0,1
2026-05-09T13:00:16Z,111,6,1,0,0,100.0,100.0,100.0,1352.777099609375,31.969999313354492,1.00009999996803e+18,1.00009999996803e+18,"[1.0, 100.0, -31.969999313354492, -0.0]",lexicographic,6,0.0,"[1.0, 100.0, -31.969999313354492, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",4793,1,0,1
2026-05-09T13:00:16Z,111,7,1,0,0,100.0,100.0,100.0,1372.6597900390625,32.56999969482422,1.00009999996743e+18,1.00009999996743e+18,"[1.0, 100.0, -32.56999969482422, -0.0]",lexicographic,7,0.0,"[1.0, 100.0, -32.56999969482422, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",4884,1,0,1
2026-05-09T13:00:16Z,111,8,1,0,0,100.0,100.0,100.0,1371.9683837890625,32.619998931884766,1.00009999996738e+18,1.00009999996738e+18,"[1.0, 100.0, -32.619998931884766, -0.0]",lexicographic,8,0.0,"[1.0, 100.0, -32.619998931884766, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",4891,1,0,1
2026-05-09T13:00:16Z,111,9,1,0,0,100.0,100.0,100.0,1318.408447265625,32.66999816894531,1.00009999996733e+18,1.00009999996733e+18,"[1.0, 100.0, -32.66999816894531, -0.0]",lexicographic,9,0.0,"[1.0, 100.0, -32.66999816894531, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",4899,1,0,1
2026-05-09T13:00:16Z,111,10,1,0,0,100.0,100.0,100.0,1373.9891357421875,33.29999923706055,1.0000999999667e+18,1.0000999999667e+18,"[1.0, 100.0, -33.29999923706055, -0.0]",lexicographic,10,0.0,"[1.0, 100.0, -33.29999923706055, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",4993,1,0,1
2026-05-09T13:00:16Z,111,11,1,0,0,100.0,100.0,100.0,1355.37939453125,33.349998474121094,1.00009999996665e+18,1.00009999996665e+18,"[1.0, 100.0, -33.349998474121094, -0.0]",lexicographic,11,0.0,"[1.0, 100.0, -33.349998474121094, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",5000,1,0,1
2026-05-09T13:00:16Z,111,12,1,0,0,100.0,100.0,100.0,1375.9976806640625,34.029998779296875,1.00009999996597e+18,1.00009999996597e+18,"[1.0, 100.0, -34.029998779296875, -0.0]",lexicographic,12,0.0,"[1.0, 100.0, -34.029998779296875, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",5090,1,0,1
2026-05-09T13:00:16Z,111,13,1,0,0,100.0,100.0,100.0,1345.74755859375,34.2400016784668,1.00009999996576e+18,1.00009999996576e+18,"[1.0, 100.0, -34.2400016784668, -0.0]",lexicographic,13,0.0,"[1.0, 100.0, -34.2400016784668, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",5134,1,0,1
2026-05-09T13:00:16Z,111,14,1,0,0,100.0,100.0,100.0,1320.3673095703125,34.77000045776367,1.00009999996523e+18,1.00009999996523e+18,"[1.0, 100.0, -34.77000045776367, -0.0]",lexicographic,14,0.0,"[1.0, 100.0, -34.77000045776367, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",5212,1,0,1
