timestamp_utc,generation,cached_evaluations,evaluated_count,population_size,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,dist_avg,dist_best_gen,dist_best_global,time_avg,time_best_gen,time_best_global,finish_count,crash_count,timeout_count,finish_rate,crash_rate,timeout_rate,best_finished,best_crashes,best_progress,best_block_progress,best_ranking_progress,best_ranking_key,mean_progress,mean_block_progress,mean_ranking_progress,std_progress,std_ranking_progress,best_distance,best_time,best_reward,best_fitness,selection_mode,front0_size,best_selection_rank,best_selection_crowding,best_selection_objectives,selection_objective_names,virtual_time_sum,virtual_distance_sum,evaluation_steps_sum
2026-05-09T13:00:16Z,111,2,46,48,0.11535559594631195,0.272287517786026,first_finish,1,49,0.9956326484680176,0.9983859062194824,68.77783966064453,100.0,100.0,49.05791091918945,27.010000228881836,26.90999984741211,19,29,0,0.3958333333333333,0.6041666666666666,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -27.010000228881836, -0.0]",68.77783966064453,67.84188079833984,68.77783966064453,30.42732810974121,30.42732810974121,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",1096.989990234375,45288.69140625,164369
2026-05-09T13:18:52Z,112,2,46,48,0.11485179750763308,0.271848020197055,first_finish,1,49,0.9956326484680176,0.9983859062194824,69.95365142822266,100.0,100.0,48.45145797729492,27.010000228881836,26.90999984741211,20,28,0,0.4166666666666667,0.5833333333333334,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -27.010000228881836, -0.0]",69.95365142822266,69.01709747314453,69.95365142822266,33.91351318359375,33.91351318359375,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",1088.199951171875,45789.12109375,163085
2026-05-09T13:36:55Z,113,2,46,48,0.11435019933383718,0.27140923199840894,first_finish,1,49,0.9956326484680176,0.9983859062194824,69.7347640991211,100.0,100.0,49.997711181640625,27.010000228881836,26.90999984741211,16,32,0,0.3333333333333333,0.6666666666666666,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -27.010000228881836, -0.0]",69.7347640991211,68.6431655883789,69.7347640991211,28.28899574279785,28.28899574279785,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",1056.419921875,46077.77734375,158254
2026-05-09T13:55:00Z,114,2,46,48,0.11385079181559406,0.2709711520450653,first_finish,1,49,0.9956326484680176,0.9983859062194824,70.95834350585938,100.0,100.0,46.26832962036133,27.010000228881836,26.90999984741211,22,26,0,0.4583333333333333,0.5416666666666666,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -27.010000228881836, -0.0]",70.95834350585938,70.03205108642578,70.95834350585938,31.28230857849121,31.28230857849121,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",1055.27001953125,47205.86328125,158073
2026-05-09T14:12:00Z,115,2,46,48,0.11335356538554081,0.27053377919384963,first_finish,1,49,0.9956326484680176,0.9983859062194824,67.71449279785156,100.0,100.0,48.82041549682617,27.010000228881836,26.90999984741211,18,30,0,0.375,0.625,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -27.010000228881836, -0.0]",67.71449279785156,66.66666412353516,67.71449279785156,33.22804641723633,33.22804641723633,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",991.8699951171875,44813.328125,148672
2026-05-09T14:28:17Z,116,2,46,48,0.1128585105180986,0.2700971123034329,first_finish,1,49,0.9956326484680176,0.9983859062194824,63.762813568115234,100.0,100.0,51.34833908081055,27.010000228881836,26.90999984741211,14,34,0,0.2916666666666667,0.7083333333333334,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -27.010000228881836, -0.0]",63.762813568115234,62.55342102050781,63.762813568115234,29.81101417541504,29.81101417541504,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",951.5800170898438,42381.8671875,142627
2026-05-09T14:45:45Z,117,2,46,48,0.11236561772929013,0.2696611502343282,first_finish,1,49,0.9956326484680176,0.9983859062194824,69.1763916015625,100.0,100.0,47.64999771118164,27.010000228881836,26.90999984741211,20,28,0,0.4166666666666667,0.5833333333333334,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -27.010000228881836, -0.0]",69.1763916015625,68.16239166259766,69.1763916015625,33.08712387084961,33.08712387084961,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",1018.8499755859375,45417.5859375,152663
2026-05-09T15:03:27Z,118,2,46,48,0.11187487757655797,0.26922589184888773,first_finish,1,49,0.9956326484680176,0.9983859062194824,69.89258575439453,100.0,100.0,46.93791580200195,27.010000228881836,26.90999984741211,21,27,0,0.4375,0.5625,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -27.010000228881836, -0.0]",69.89258575439453,68.9102554321289,69.89258575439453,32.19588088989258,32.19588088989258,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",1031.4200439453125,46054.97265625,154272
2026-05-09T15:18:41Z,119,2,46,48,0.11138628065858364,0.2687913360113001,first_finish,1,49,0.9956326484680176,0.9983859062194824,59.64944839477539,100.0,100.0,49.94083023071289,27.010000228881836,26.90999984741211,16,32,0,0.3333333333333333,0.6666666666666666,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -27.010000228881836, -0.0]",59.64944839477539,58.65385055541992,59.64944839477539,35.91353225708008,35.91353225708008,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",886.8900146484375,39179.70703125,132934
2026-05-09T15:34:38Z,120,2,46,48,0.11089981761510755,0.26835748158758727,first_finish,1,49,0.9956326484680176,0.9983859062194824,62.912689208984375,100.0,100.0,47.62166976928711,27.010000228881836,26.90999984741211,20,28,0,0.4166666666666667,0.5833333333333334,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -27.010000228881836, -0.0]",62.912689208984375,61.91239547729492,62.912689208984375,37.853458404541016,37.853458404541016,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",927.6900024414062,41191.203125,138988
2026-05-09T15:49:33Z,121,2,46,48,0.11041547912674964,0.2679243274456014,first_finish,1,49,0.9956326484680176,0.9983859062194824,57.20369338989258,100.0,100.0,50.06999588012695,27.010000228881836,26.90999984741211,16,32,0,0.3333333333333333,0.6666666666666666,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -27.010000228881836, -0.0]",57.20369338989258,56.14316940307617,57.20369338989258,37.234458923339844,37.234458923339844,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",867.6300048828125,37655.765625,129986
2026-05-09T16:05:30Z,122,2,46,48,0.10993325591483086,0.2674918724550221,first_finish,1,49,0.9956326484680176,0.9983859062194824,59.3284797668457,100.0,100.0,49.0377082824707,27.010000228881836,26.90999984741211,18,30,0,0.375,0.625,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -27.010000228881836, -0.0]",59.3284797668457,58.2799186706543,59.3284797668457,38.82882308959961,38.82882308959961,1406.7427978515625,27.010000228881836,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -27.010000228881836, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",929.2799682617188,38681.921875,139249
