generation,rank,original_index,finished,crashes,time,dense_progress,path_file
111,2,35,1,0,28.049999237060547,100.0,trajectories/gen_0111_rank_002_idx_035_finish_1.npz
111,3,10,1,0,28.239999771118164,100.0,trajectories/gen_0111_rank_003_idx_010_finish_1.npz
111,4,15,1,0,28.260000228881836,100.0,trajectories/gen_0111_rank_004_idx_015_finish_1.npz
111,6,22,1,0,30.43000030517578,100.0,trajectories/gen_0111_rank_006_idx_022_finish_1.npz
111,7,30,1,0,31.969999313354492,100.0,trajectories/gen_0111_rank_007_idx_030_finish_1.npz
111,8,20,1,0,32.56999969482422,100.0,trajectories/gen_0111_rank_008_idx_020_finish_1.npz
111,9,37,1,0,32.619998931884766,100.0,trajectories/gen_0111_rank_009_idx_037_finish_1.npz
111,10,33,1,0,32.66999816894531,100.0,trajectories/gen_0111_rank_010_idx_033_finish_1.npz
111,11,41,1,0,33.29999923706055,100.0,trajectories/gen_0111_rank_011_idx_041_finish_1.npz
111,12,24,1,0,33.349998474121094,100.0,trajectories/gen_0111_rank_012_idx_024_finish_1.npz
111,13,3,1,0,34.029998779296875,100.0,trajectories/gen_0111_rank_013_idx_003_finish_1.npz
111,14,38,1,0,34.2400016784668,100.0,trajectories/gen_0111_rank_014_idx_038_finish_1.npz
111,15,14,1,0,34.77000045776367,100.0,trajectories/gen_0111_rank_015_idx_014_finish_1.npz
111,16,11,1,0,34.83000183105469,100.0,trajectories/gen_0111_rank_016_idx_011_finish_1.npz
111,17,46,1,0,35.790000915527344,100.0,trajectories/gen_0111_rank_017_idx_046_finish_1.npz
111,18,19,1,0,36.119998931884766,100.0,trajectories/gen_0111_rank_018_idx_019_finish_1.npz
111,19,36,1,0,37.689998626708984,100.0,trajectories/gen_0111_rank_019_idx_036_finish_1.npz
111,20,9,0,1,25.860000610351562,87.17948717948718,trajectories/gen_0111_rank_020_idx_009_finish_0.npz
111,21,28,0,1,30.139999389648438,85.8974358974359,trajectories/gen_0111_rank_021_idx_028_finish_0.npz
111,22,5,0,1,23.600000381469727,79.48717948717949,trajectories/gen_0111_rank_022_idx_005_finish_0.npz
111,23,34,0,1,25.1200008392334,79.48717948717949,trajectories/gen_0111_rank_023_idx_034_finish_0.npz
111,24,25,0,1,28.209999084472656,74.35897435897436,trajectories/gen_0111_rank_024_idx_025_finish_0.npz
111,25,21,0,1,19.079999923706055,69.29921370286209,trajectories/gen_0111_rank_025_idx_021_finish_0.npz
111,26,16,0,1,21.68000030517578,66.89338684082031,trajectories/gen_0111_rank_026_idx_016_finish_0.npz
111,27,8,0,1,20.43000030517578,64.1025641025641,trajectories/gen_0111_rank_027_idx_008_finish_0.npz
111,28,44,0,1,24.920000076293945,63.89121049553283,trajectories/gen_0111_rank_028_idx_044_finish_0.npz
111,29,12,0,1,20.420000076293945,63.03064014844873,trajectories/gen_0111_rank_029_idx_012_finish_0.npz
111,30,31,0,1,14.15999984741211,48.05382459591597,trajectories/gen_0111_rank_030_idx_031_finish_0.npz
111,31,40,0,1,16.579999923706055,48.03832127497746,trajectories/gen_0111_rank_031_idx_040_finish_0.npz
111,32,42,0,1,17.56999969482422,47.43589743589743,trajectories/gen_0111_rank_032_idx_042_finish_0.npz
111,33,4,0,1,17.31999969482422,46.354352510892426,trajectories/gen_0111_rank_033_idx_004_finish_0.npz
111,34,18,0,1,15.739999771118164,46.1944091014373,trajectories/gen_0111_rank_034_idx_018_finish_0.npz
111,35,39,0,1,18.600000381469727,45.99134005033053,trajectories/gen_0111_rank_035_idx_039_finish_0.npz
111,36,45,0,1,13.979999542236328,42.48288472493489,trajectories/gen_0111_rank_036_idx_045_finish_0.npz
111,37,43,0,1,14.390000343322754,42.20502172016903,trajectories/gen_0111_rank_037_idx_043_finish_0.npz
111,38,47,0,1,14.90999984741211,39.743589743589745,trajectories/gen_0111_rank_038_idx_047_finish_0.npz
111,39,27,0,1,12.869999885559082,37.330084580641525,trajectories/gen_0111_rank_039_idx_027_finish_0.npz
111,40,6,0,1,12.289999961853027,37.04166395892898,trajectories/gen_0111_rank_040_idx_006_finish_0.npz
111,41,7,0,1,11.850000381469727,36.98642608313292,trajectories/gen_0111_rank_041_idx_007_finish_0.npz
111,42,29,0,1,11.0600004196167,36.69482695178628,trajectories/gen_0111_rank_042_idx_029_finish_0.npz
111,43,17,0,1,14.380000114440918,35.8974358974359,trajectories/gen_0111_rank_043_idx_017_finish_0.npz
111,44,13,0,1,14.800000190734863,30.76923076923077,trajectories/gen_0111_rank_044_idx_013_finish_0.npz
111,45,26,0,1,8.829999923706055,23.58443431365184,trajectories/gen_0111_rank_045_idx_026_finish_0.npz
111,46,32,0,1,6.679999828338623,12.503814697265625,trajectories/gen_0111_rank_046_idx_032_finish_0.npz
111,47,23,0,1,3.990000009536743,5.387946886894031,trajectories/gen_0111_rank_047_idx_023_finish_0.npz
111,48,2,0,1,2.75,5.013304490309496,trajectories/gen_0111_rank_048_idx_002_finish_0.npz
112,2,1,1,0,28.049999237060547,100.0,trajectories/gen_0112_rank_002_idx_001_finish_1.npz
112,3,32,1,0,28.239999771118164,100.0,trajectories/gen_0112_rank_003_idx_032_finish_1.npz
112,4,21,1,0,28.889999389648438,100.0,trajectories/gen_0112_rank_004_idx_021_finish_1.npz
112,5,40,1,0,29.649999618530273,100.0,trajectories/gen_0112_rank_005_idx_040_finish_1.npz
112,6,43,1,0,29.690000534057617,100.0,trajectories/gen_0112_rank_006_idx_043_finish_1.npz
112,7,41,1,0,31.1299991607666,100.0,trajectories/gen_0112_rank_007_idx_041_finish_1.npz
112,8,9,1,0,31.389999389648438,100.0,trajectories/gen_0112_rank_008_idx_009_finish_1.npz
112,9,11,1,0,31.6200008392334,100.0,trajectories/gen_0112_rank_009_idx_011_finish_1.npz
112,10,46,1,0,31.889999389648438,100.0,trajectories/gen_0112_rank_010_idx_046_finish_1.npz
112,11,19,1,0,31.969999313354492,100.0,trajectories/gen_0112_rank_011_idx_019_finish_1.npz
112,12,26,1,0,32.220001220703125,100.0,trajectories/gen_0112_rank_012_idx_026_finish_1.npz
112,13,25,1,0,32.4900016784668,100.0,trajectories/gen_0112_rank_013_idx_025_finish_1.npz
112,14,35,1,0,32.529998779296875,100.0,trajectories/gen_0112_rank_014_idx_035_finish_1.npz
112,15,29,1,0,32.779998779296875,100.0,trajectories/gen_0112_rank_015_idx_029_finish_1.npz
112,16,36,1,0,33.65999984741211,100.0,trajectories/gen_0112_rank_016_idx_036_finish_1.npz
112,17,5,1,0,33.86000061035156,100.0,trajectories/gen_0112_rank_017_idx_005_finish_1.npz
112,18,12,1,0,34.619998931884766,100.0,trajectories/gen_0112_rank_018_idx_012_finish_1.npz
112,19,15,1,0,39.90999984741211,100.0,trajectories/gen_0112_rank_019_idx_015_finish_1.npz
112,20,7,1,0,44.06999969482422,100.0,trajectories/gen_0112_rank_020_idx_007_finish_1.npz
112,21,47,0,1,25.959999084472656,94.72615168644832,trajectories/gen_0112_rank_021_idx_047_finish_0.npz
112,22,44,0,1,31.420000076293945,91.80475870768228,trajectories/gen_0112_rank_022_idx_044_finish_0.npz
112,23,6,0,1,29.940000534057617,91.24564635447967,trajectories/gen_0112_rank_023_idx_006_finish_0.npz
112,24,24,0,1,24.549999237060547,87.17948717948718,trajectories/gen_0112_rank_024_idx_024_finish_0.npz
112,25,38,0,1,30.8700008392334,87.17948717948718,trajectories/gen_0112_rank_025_idx_038_finish_0.npz
112,26,31,0,1,24.700000762939453,80.76923076923077,trajectories/gen_0112_rank_026_idx_031_finish_0.npz
112,27,10,0,1,22.18000030517578,79.28235150912381,trajectories/gen_0112_rank_027_idx_010_finish_0.npz
112,28,30,0,1,19.90999984741211,70.91649373372397,trajectories/gen_0112_rank_028_idx_030_finish_0.npz
112,29,22,0,1,21.059999465942383,69.14847936385718,trajectories/gen_0112_rank_029_idx_022_finish_0.npz
112,30,45,0,1,22.780000686645508,66.8002691024389,trajectories/gen_0112_rank_030_idx_045_finish_0.npz
112,31,14,0,1,17.389999389648438,64.1025641025641,trajectories/gen_0112_rank_031_idx_014_finish_0.npz
112,32,42,0,1,15.619999885559082,48.336298037797974,trajectories/gen_0112_rank_032_idx_042_finish_0.npz
112,33,8,0,1,14.479999542236328,46.25090574606871,trajectories/gen_0112_rank_033_idx_008_finish_0.npz
112,34,27,0,1,15.079999923706055,44.70818348419972,trajectories/gen_0112_rank_034_idx_027_finish_0.npz
112,35,20,0,1,13.729999542236328,43.89684628217648,trajectories/gen_0112_rank_035_idx_020_finish_0.npz
112,36,33,0,1,13.979999542236328,41.84870232052444,trajectories/gen_0112_rank_036_idx_033_finish_0.npz
112,37,23,0,1,14.5600004196167,41.823056287412086,trajectories/gen_0112_rank_037_idx_023_finish_0.npz
112,38,4,0,1,12.3100004196167,41.02564102564102,trajectories/gen_0112_rank_038_idx_004_finish_0.npz
112,39,3,0,1,19.559999465942383,41.00630759587464,trajectories/gen_0112_rank_039_idx_003_finish_0.npz
112,40,39,0,1,12.09000015258789,36.66927774835666,trajectories/gen_0112_rank_040_idx_039_finish_0.npz
112,41,16,0,1,11.039999961853027,25.64102564102564,trajectories/gen_0112_rank_041_idx_016_finish_0.npz
112,42,28,0,1,8.069999694824219,17.745238669814626,trajectories/gen_0112_rank_042_idx_028_finish_0.npz
112,43,2,0,1,4.5,11.538461538461538,trajectories/gen_0112_rank_043_idx_002_finish_0.npz
112,44,37,0,1,4.610000133514404,10.303027813251202,trajectories/gen_0112_rank_044_idx_037_finish_0.npz
112,45,34,0,1,3.9600000381469727,8.833640660995092,trajectories/gen_0112_rank_045_idx_034_finish_0.npz
112,46,17,0,1,2.7699999809265137,5.255899673853165,trajectories/gen_0112_rank_046_idx_017_finish_0.npz
112,47,18,0,1,2.700000047683716,5.0681089743589745,trajectories/gen_0112_rank_047_idx_018_finish_0.npz
112,48,13,0,1,2.7100000381469727,4.669859470465244,trajectories/gen_0112_rank_048_idx_013_finish_0.npz
113,2,10,1,0,27.209999084472656,100.0,trajectories/gen_0113_rank_002_idx_010_finish_1.npz
113,3,1,1,0,28.049999237060547,100.0,trajectories/gen_0113_rank_003_idx_001_finish_1.npz
113,4,14,1,0,28.170000076293945,100.0,trajectories/gen_0113_rank_004_idx_014_finish_1.npz
113,5,44,1,0,29.010000228881836,100.0,trajectories/gen_0113_rank_005_idx_044_finish_1.npz
113,6,20,1,0,29.270000457763672,100.0,trajectories/gen_0113_rank_006_idx_020_finish_1.npz
113,7,28,1,0,29.389999389648438,100.0,trajectories/gen_0113_rank_007_idx_028_finish_1.npz
113,8,30,1,0,29.920000076293945,100.0,trajectories/gen_0113_rank_008_idx_030_finish_1.npz
113,9,4,1,0,30.1299991607666,100.0,trajectories/gen_0113_rank_009_idx_004_finish_1.npz
113,10,33,1,0,30.719999313354492,100.0,trajectories/gen_0113_rank_010_idx_033_finish_1.npz
113,11,46,1,0,31.260000228881836,100.0,trajectories/gen_0113_rank_011_idx_046_finish_1.npz
113,12,29,1,0,31.290000915527344,100.0,trajectories/gen_0113_rank_012_idx_029_finish_1.npz
113,13,38,1,0,31.40999984741211,100.0,trajectories/gen_0113_rank_013_idx_038_finish_1.npz
113,14,22,1,0,31.760000228881836,100.0,trajectories/gen_0113_rank_014_idx_022_finish_1.npz
113,15,47,1,0,32.2599983215332,100.0,trajectories/gen_0113_rank_015_idx_047_finish_1.npz
113,16,36,1,0,33.029998779296875,100.0,trajectories/gen_0113_rank_016_idx_036_finish_1.npz
113,17,12,0,1,37.5099983215332,91.33896460899939,trajectories/gen_0113_rank_017_idx_012_finish_0.npz
113,18,39,0,1,29.110000610351562,87.17948717948718,trajectories/gen_0113_rank_018_idx_039_finish_0.npz
113,19,2,0,1,23.190000534057617,83.50263253236429,trajectories/gen_0113_rank_019_idx_002_finish_0.npz
113,20,40,0,1,21.6200008392334,80.75383484967627,trajectories/gen_0113_rank_020_idx_040_finish_0.npz
113,21,32,0,1,24.450000762939453,79.48717948717949,trajectories/gen_0113_rank_021_idx_032_finish_0.npz
113,22,15,0,1,27.75,79.48717948717949,trajectories/gen_0113_rank_022_idx_015_finish_0.npz
113,23,6,0,1,24.260000228881836,78.38812938908714,trajectories/gen_0113_rank_023_idx_006_finish_0.npz
113,24,26,0,1,26.299999237060547,78.33479352491618,trajectories/gen_0113_rank_024_idx_026_finish_0.npz
113,25,41,0,1,23.8799991607666,78.22226360076895,trajectories/gen_0113_rank_025_idx_041_finish_0.npz
113,26,18,0,1,23.079999923706055,74.35897435897436,trajectories/gen_0113_rank_026_idx_018_finish_0.npz
113,27,23,0,1,19.540000915527344,69.74648695725662,trajectories/gen_0113_rank_027_idx_023_finish_0.npz
113,28,9,0,1,18.950000762939453,69.29960006322617,trajectories/gen_0113_rank_028_idx_009_finish_0.npz
113,29,21,0,1,20.31999969482422,64.01931270758526,trajectories/gen_0113_rank_029_idx_021_finish_0.npz
113,30,24,0,1,21.969999313354492,58.97435897435898,trajectories/gen_0113_rank_030_idx_024_finish_0.npz
113,31,17,0,1,19.90999984741211,58.94300483112191,trajectories/gen_0113_rank_031_idx_017_finish_0.npz
113,32,34,0,1,14.729999542236328,48.587569212302185,trajectories/gen_0113_rank_032_idx_034_finish_0.npz
113,33,37,0,1,15.40999984741211,48.240368182842545,trajectories/gen_0113_rank_033_idx_037_finish_0.npz
113,34,35,0,1,17.969999313354492,48.17980741843199,trajectories/gen_0113_rank_034_idx_035_finish_0.npz
113,35,45,0,1,14.279999732971191,46.2551019130609,trajectories/gen_0113_rank_035_idx_045_finish_0.npz
113,36,19,0,1,15.0,45.69457616561499,trajectories/gen_0113_rank_036_idx_019_finish_0.npz
113,37,25,0,1,15.670000076293945,45.62096228966347,trajectories/gen_0113_rank_037_idx_025_finish_0.npz
113,38,31,0,1,13.699999809265137,40.11179844499272,trajectories/gen_0113_rank_038_idx_031_finish_0.npz
113,39,8,0,1,15.529999732971191,39.2389150766226,trajectories/gen_0113_rank_039_idx_008_finish_0.npz
113,40,16,0,1,11.619999885559082,38.83289924034706,trajectories/gen_0113_rank_040_idx_016_finish_0.npz
113,41,13,0,1,12.119999885559082,38.63022144024188,trajectories/gen_0113_rank_041_idx_013_finish_0.npz
113,42,42,0,1,11.680000305175781,38.31838950132712,trajectories/gen_0113_rank_042_idx_042_finish_0.npz
113,43,11,0,1,11.800000190734863,37.690221346341644,trajectories/gen_0113_rank_043_idx_011_finish_0.npz
113,44,43,0,1,17.15999984741211,35.8974358974359,trajectories/gen_0113_rank_044_idx_043_finish_0.npz
113,45,5,0,1,14.359999656677246,33.399220002003204,trajectories/gen_0113_rank_045_idx_005_finish_0.npz
113,46,27,0,1,5.110000133514404,13.514455159505209,trajectories/gen_0113_rank_046_idx_027_finish_0.npz
113,47,3,0,1,5.949999809265137,12.136381100385616,trajectories/gen_0113_rank_047_idx_003_finish_0.npz
113,48,7,0,1,2.5999999046325684,4.884054721930088,trajectories/gen_0113_rank_048_idx_007_finish_0.npz
114,2,19,1,0,27.15999984741211,100.0,trajectories/gen_0114_rank_002_idx_019_finish_1.npz
114,3,1,1,0,27.209999084472656,100.0,trajectories/gen_0114_rank_003_idx_001_finish_1.npz
114,4,24,1,0,27.299999237060547,100.0,trajectories/gen_0114_rank_004_idx_024_finish_1.npz
114,5,23,1,0,27.670000076293945,100.0,trajectories/gen_0114_rank_005_idx_023_finish_1.npz
114,6,10,1,0,28.690000534057617,100.0,trajectories/gen_0114_rank_006_idx_010_finish_1.npz
114,7,5,1,0,29.110000610351562,100.0,trajectories/gen_0114_rank_007_idx_005_finish_1.npz
114,8,26,1,0,29.799999237060547,100.0,trajectories/gen_0114_rank_008_idx_026_finish_1.npz
114,9,12,1,0,30.190000534057617,100.0,trajectories/gen_0114_rank_009_idx_012_finish_1.npz
114,10,31,1,0,30.219999313354492,100.0,trajectories/gen_0114_rank_010_idx_031_finish_1.npz
114,11,6,1,0,30.34000015258789,100.0,trajectories/gen_0114_rank_011_idx_006_finish_1.npz
114,12,44,1,0,30.3799991607666,100.0,trajectories/gen_0114_rank_012_idx_044_finish_1.npz
114,13,34,1,0,30.489999771118164,100.0,trajectories/gen_0114_rank_013_idx_034_finish_1.npz
114,14,33,1,0,30.959999084472656,100.0,trajectories/gen_0114_rank_014_idx_033_finish_1.npz
114,15,28,1,0,31.020000457763672,100.0,trajectories/gen_0114_rank_015_idx_028_finish_1.npz
114,16,18,1,0,31.440000534057617,100.0,trajectories/gen_0114_rank_016_idx_018_finish_1.npz
114,17,30,1,0,31.479999542236328,100.0,trajectories/gen_0114_rank_017_idx_030_finish_1.npz
114,18,4,1,0,31.700000762939453,100.0,trajectories/gen_0114_rank_018_idx_004_finish_1.npz
114,19,27,1,0,31.850000381469727,100.0,trajectories/gen_0114_rank_019_idx_027_finish_1.npz
114,20,2,1,0,32.08000183105469,100.0,trajectories/gen_0114_rank_020_idx_002_finish_1.npz
114,21,47,1,0,32.099998474121094,100.0,trajectories/gen_0114_rank_021_idx_047_finish_1.npz
114,22,37,1,0,32.68000030517578,100.0,trajectories/gen_0114_rank_022_idx_037_finish_1.npz
114,23,38,0,1,28.25,87.17948717948718,trajectories/gen_0114_rank_023_idx_038_finish_0.npz
114,24,22,0,1,24.139999389648438,81.340574606871,trajectories/gen_0114_rank_024_idx_022_finish_0.npz
114,25,36,0,1,22.690000534057617,80.16466772868311,trajectories/gen_0114_rank_025_idx_036_finish_0.npz
114,26,41,0,1,23.15999984741211,79.48717948717949,trajectories/gen_0114_rank_026_idx_041_finish_0.npz
114,27,14,0,1,22.709999084472656,69.48116987179486,trajectories/gen_0114_rank_027_idx_014_finish_0.npz
114,28,40,0,1,22.75,64.1025641025641,trajectories/gen_0114_rank_028_idx_040_finish_0.npz
114,29,35,0,1,23.959999084472656,64.1025641025641,trajectories/gen_0114_rank_029_idx_035_finish_0.npz
114,30,3,0,1,17.510000228881836,51.177401420397636,trajectories/gen_0114_rank_030_idx_003_finish_0.npz
114,31,16,0,1,15.039999961853027,48.92357557247847,trajectories/gen_0114_rank_031_idx_016_finish_0.npz
114,32,20,0,1,18.280000686645508,48.50677098983374,trajectories/gen_0114_rank_032_idx_020_finish_0.npz
114,33,11,0,1,14.970000267028809,48.4527343358749,trajectories/gen_0114_rank_033_idx_011_finish_0.npz
114,34,21,0,1,15.079999923706055,47.87620153182593,trajectories/gen_0114_rank_034_idx_021_finish_0.npz
114,35,13,0,1,15.569999694824219,42.371847690680084,trajectories/gen_0114_rank_035_idx_013_finish_0.npz
114,36,32,0,1,13.0600004196167,42.28989985349017,trajectories/gen_0114_rank_036_idx_032_finish_0.npz
114,37,17,0,1,12.619999885559082,41.02564102564102,trajectories/gen_0114_rank_037_idx_017_finish_0.npz
114,38,8,0,1,13.039999961853027,41.02564102564102,trajectories/gen_0114_rank_038_idx_008_finish_0.npz
