generation,rank,original_index,finished,crashes,time,dense_progress,path_file
27,1,0,0,1,13.720000267028809,45.95528627053285,trajectories/gen_0027_rank_001_idx_000_finish_0.npz
27,2,1,0,1,12.510000228881836,40.41839926075702,trajectories/gen_0027_rank_002_idx_001_finish_0.npz
28,1,0,0,1,13.720000267028809,45.95528627053285,trajectories/gen_0028_rank_001_idx_000_finish_0.npz
28,2,1,0,1,12.510000228881836,40.41839926075702,trajectories/gen_0028_rank_002_idx_001_finish_0.npz
29,1,0,0,1,13.720000267028809,45.95528627053285,trajectories/gen_0029_rank_001_idx_000_finish_0.npz
29,2,1,0,1,12.510000228881836,40.41839926075702,trajectories/gen_0029_rank_002_idx_001_finish_0.npz
30,1,0,0,1,13.720000267028809,45.95528627053285,trajectories/gen_0030_rank_001_idx_000_finish_0.npz
30,2,1,0,1,12.510000228881836,40.41839926075702,trajectories/gen_0030_rank_002_idx_001_finish_0.npz
31,1,0,0,1,13.720000267028809,45.95528627053285,trajectories/gen_0031_rank_001_idx_000_finish_0.npz
31,2,1,0,1,12.510000228881836,40.41839926075702,trajectories/gen_0031_rank_002_idx_001_finish_0.npz
32,1,0,0,1,13.720000267028809,45.95528627053285,trajectories/gen_0032_rank_001_idx_000_finish_0.npz
32,2,1,0,1,12.510000228881836,40.41839926075702,trajectories/gen_0032_rank_002_idx_001_finish_0.npz
33,1,0,0,1,13.720000267028809,45.95528627053285,trajectories/gen_0033_rank_001_idx_000_finish_0.npz
33,2,1,0,1,12.510000228881836,40.41839926075702,trajectories/gen_0033_rank_002_idx_001_finish_0.npz
34,1,0,0,1,13.720000267028809,45.95528627053285,trajectories/gen_0034_rank_001_idx_000_finish_0.npz
34,2,1,0,1,12.510000228881836,40.41839926075702,trajectories/gen_0034_rank_002_idx_001_finish_0.npz
35,1,13,0,1,18.31999969482422,60.95360975999099,trajectories/gen_0035_rank_001_idx_013_finish_0.npz
35,2,0,0,1,13.720000267028809,45.95528627053285,trajectories/gen_0035_rank_002_idx_000_finish_0.npz
36,1,0,0,1,18.31999969482422,60.95360975999099,trajectories/gen_0036_rank_001_idx_000_finish_0.npz
36,2,1,0,1,13.720000267028809,45.95528627053285,trajectories/gen_0036_rank_002_idx_001_finish_0.npz
37,1,38,0,1,23.110000610351562,70.49928322816507,trajectories/gen_0037_rank_001_idx_038_finish_0.npz
37,2,0,0,1,18.31999969482422,60.95360975999099,trajectories/gen_0037_rank_002_idx_000_finish_0.npz
38,1,0,0,1,23.110000610351562,70.49928322816507,trajectories/gen_0038_rank_001_idx_000_finish_0.npz
38,2,1,0,1,18.31999969482422,60.95360975999099,trajectories/gen_0038_rank_002_idx_001_finish_0.npz
39,1,0,0,1,23.110000610351562,70.49928322816507,trajectories/gen_0039_rank_001_idx_000_finish_0.npz
39,2,1,0,1,18.31999969482422,60.95360975999099,trajectories/gen_0039_rank_002_idx_001_finish_0.npz
40,1,0,0,1,23.110000610351562,70.49928322816507,trajectories/gen_0040_rank_001_idx_000_finish_0.npz
40,2,1,0,1,18.31999969482422,60.95360975999099,trajectories/gen_0040_rank_002_idx_001_finish_0.npz
45,2,40,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0045_rank_002_idx_040_finish_0.npz
46,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0046_rank_002_idx_001_finish_0.npz
47,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0047_rank_002_idx_001_finish_0.npz
48,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0048_rank_002_idx_001_finish_0.npz
49,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0049_rank_002_idx_001_finish_0.npz
50,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0050_rank_002_idx_001_finish_0.npz
51,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0051_rank_002_idx_001_finish_0.npz
52,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0052_rank_002_idx_001_finish_0.npz
53,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0053_rank_002_idx_001_finish_0.npz
54,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0054_rank_002_idx_001_finish_0.npz
55,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0055_rank_002_idx_001_finish_0.npz
56,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0056_rank_002_idx_001_finish_0.npz
57,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0057_rank_002_idx_001_finish_0.npz
58,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0058_rank_002_idx_001_finish_0.npz
59,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0059_rank_002_idx_001_finish_0.npz
60,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0060_rank_002_idx_001_finish_0.npz
61,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0061_rank_002_idx_001_finish_0.npz
62,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0062_rank_002_idx_001_finish_0.npz
63,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0063_rank_002_idx_001_finish_0.npz
64,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0064_rank_002_idx_001_finish_0.npz
65,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0065_rank_002_idx_001_finish_0.npz
66,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0066_rank_002_idx_001_finish_0.npz
67,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0067_rank_002_idx_001_finish_0.npz
68,2,1,0,1,18.68000030517578,62.786293029785156,trajectories/gen_0068_rank_002_idx_001_finish_0.npz
