#{"t_start": 1777977855.2786772, "env_id": "None"}
r,l,t,episode_metrics
-0.433966,501,16.555706,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2360338483537947, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.477707018784713, 'reward': -1.003496820359003, 'reward_score': -0.4339661516461846, 'fitness': 2175924.3706467766}"
-0.647671,501,17.120019,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.02232905796596, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 6.779573659878224, 'reward': -1.0026957339332212, 'reward_score': -0.6476709420340192, 'fitness': 1962222.278392301}"
-0.626478,501,18.104334,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0435224260602682, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 7.000391219015, 'reward': -1.0031861950102299, 'reward_score': -0.626477573939711, 'fitness': 1983415.4256690498}"
-0.660401,501,18.711953,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0095988682338173, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 6.860167241095041, 'reward': -1.0033769298735116, 'reward_score': -0.660401131766162, 'fitness': 1949492.008066577}"
-0.205291,501,19.286474,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.464708600725446, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.811780563584762, 'reward': -1.003507719494048, 'reward_score': -0.2052913992745331, 'fitness': 2404596.7889448833}"
-0.440358,501,19.862726,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2296415056501115, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.254945806824253, 'reward': -1.0032079932803202, 'reward_score': -0.44035849434986774, 'fitness': 2169532.2507043052}"
-0.329803,501,20.439408,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.3401968819754466, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.464932123344624, 'reward': -1.003801996140253, 'reward_score': -0.32980311802453266, 'fitness': 2280086.417043324}"
-0.45401,501,21.017582,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.215990339006696, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.03831087234721, 'reward': -1.003153497605097, 'reward_score': -0.4540096609932831, 'fitness': 2155881.3006958244}"
-0.724341,501,22.013691,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.9456590924944197, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 5.927800393226789, 'reward': -1.0023524111793154, 'reward_score': -0.7243409075055596, 'fitness': 1885553.1646940273}"
0.006234,501,22.591966,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.6762335641043524, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 14.055432986540836, 'reward': -1.0032079932803202, 'reward_score': 0.006233564104373146, 'fitness': 2616119.5086713666}"
0.067291,601,23.279801,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.0706242152622765, 'block_progress': 2.857142857142857, 'time': 6.009999999999916, 'distance': 18.474937983468408, 'reward': -1.0030990019298738, 'reward_score': 0.06729088192897104, 'fitness': 3000505.740324294}"
-0.264899,501,23.860386,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.4051012311662947, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.06653823889792, 'reward': -1.0034859212239582, 'reward_score': -0.2648987688336846, 'fitness': 2344990.1646280563}"
-0.125679,501,24.437472,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.5443213326590404, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 12.654010904894676, 'reward': -1.003093552362351, 'reward_score': -0.1256786673409389, 'fitness': 2484208.678648136}"
