generation,front0_size,best_rank,best_crowding,best_priority_score,best_progress,best_dense_progress,best_time,best_finished,best_crashes,best_reward,best_scalar_fitness,best_distance,best_steps,finish_count,crash_count,timeout_count,virtual_time_sum,cumulative_virtual_time,virtual_steps_sum,cumulative_virtual_steps,generation_wall_seconds,cumulative_wall_seconds,mean_progress,mean_dense_progress,mean_reward,mean_time,best_obj_finished,best_obj_progress,best_obj_neg_time,best_obj_neg_crashes,mean_obj_finished,mean_obj_progress,mean_obj_neg_time,mean_obj_neg_crashes,progress_min,progress_p10,progress_p25,progress_median,progress_mean,progress_std,progress_p75,progress_p90,progress_max,dense_progress_min,dense_progress_p10,dense_progress_p25,dense_progress_median,dense_progress_mean,dense_progress_std,dense_progress_p75,dense_progress_p90,dense_progress_max,time_min,time_p10,time_p25,time_median,time_mean,time_std,time_p75,time_p90,time_max,distance_min,distance_p10,distance_p25,distance_median,distance_mean,distance_std,distance_p75,distance_p90,distance_max,reward_min,reward_p10,reward_p25,reward_median,reward_mean,reward_std,reward_p75,reward_p90,reward_max,fitness_min,fitness_p10,fitness_p25,fitness_median,fitness_mean,fitness_std,fitness_p75,fitness_p90,fitness_max,steps_min,steps_p10,steps_p25,steps_median,steps_mean,steps_std,steps_p75,steps_p90,steps_max,run_dir,run_label,objective_subset,best_obj_neg_distance,mean_obj_neg_distance
37,22,0,inf,0.0116738439253839,14.285714285714285,14.691854204450337,9.081046255798874,0,1,0.1502691200228284,14590914.151717776,129.59017457067966,420,0,48,0,140.1844778497434,9374.93820245839,6476,432723,6.425907000004372,499.6282054999974,4.464285714285714,5.809353817076911,0.0596226704069583,2.9205099552029874,0.0,0.1469185420445033,-0.2018010279066416,-1.0,0.0,0.0580935381707691,-0.064900221226733,-1.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.464285714285714,2.6020824993326657,5.714285714285714,8.571428571428571,14.285714285714285,2.731579371861049,3.452972412109375,3.993898119245257,4.411046164376396,5.809353817076911,2.6864689948027314,7.455409594944545,8.923128400530137,14.691854204450337,1.4313736414163096,1.7569882998108293,1.9970845735421163,2.465359135790988,2.9205099552029874,1.4385645248120844,3.43984641540616,4.294930431354425,9.081046255798874,19.37017260491848,25.81094195395708,31.181448893621564,35.61798905953765,49.64898014084125,25.946651071298973,71.96896062418818,80.75508725196123,129.59017457067966,0.0280714201377941,0.0354779371499303,0.0410281759095983,0.0453046177909647,0.0596226704069583,0.0274956758364701,0.0765177552382182,0.091569217710485,0.1502691200228284,2707246.265274281,3425452.0670305514,3963392.690054375,4377386.75421286,5770099.068544741,2672986.772869257,7410189.418846899,8875685.021416355,14590914.151717776,67.0,79.7,93.75,113.5,134.91666666666666,65.62768513025243,157.0,200.6000000000002,420.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
38,20,0,inf,0.0115363658684414,14.285714285714285,14.538470676967076,9.009471638365364,0,1,0.1487069114759195,14438247.255424729,128.70515869557858,408,0,48,0,138.23610922449177,9513.174311682882,6351,439074,8.660518500000762,508.58190929999546,4.583333333333333,5.758030301048642,0.0590962673352095,2.879918942176912,0.0,0.1453847067696707,-0.2002104808525636,-1.0,0.0,0.0575803030104864,-0.0639981987150424,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,4.583333333333333,2.5911665309141565,5.714285714285714,8.571428571428571,14.285714285714285,2.9684557233537947,3.419807434082031,3.6060755593436102,4.573819296700615,5.758030301048642,2.7040866883678354,7.142857142857142,9.153854370117193,14.538470676967076,1.492302933185809,1.7227767765008102,1.8896111792399173,2.331564817252792,2.879918942176912,1.4426290430691613,3.498939390981852,4.160800592904302,9.009471638365364,21.18125245720148,25.547578565776348,27.38041372783482,37.33359925448895,49.12143784683818,26.15345765577857,67.41548759490252,80.99962486550213,128.70515869557858,0.030502842855009,0.0351364891026265,0.0370509922670926,0.0469780689468959,0.0590962673352095,0.0276755067710147,0.0733121766794366,0.0939122392100328,0.1487069114759195,2942599.634636672,3391972.44740091,3578546.8964014514,4540735.114515568,5719181.990189027,2690142.460136361,7098126.569507504,9102084.314988757,14438247.255424729,66.0,78.4,83.5,111.0,132.3125,66.41823176219513,161.0,193.80000000000013,408.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
39,24,0,inf,0.011571037961522,14.285714285714285,14.585004534040175,9.06284957633158,0,1,0.149177940590368,14484246.915357772,129.12291909009218,416,0,48,0,150.1467517966829,9663.321063479563,6890,445964,7.481834300000628,516.4434026000017,4.761904761904762,6.2082082316989,0.0637113734142511,3.1280573290975604,0.0,0.1458500453404017,-0.2013966572518128,-1.0,0.0,0.0620820823169889,-0.0695123850910568,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,4.761904761904762,2.629847861235062,5.714285714285714,8.571428571428571,14.285714285714285,2.8818130493164062,3.589293888636998,4.349844796316964,5.481166839599609,6.2082082316989,2.562035481913572,7.538088389805385,8.916066850934712,14.585004534040175,1.395319552805968,1.826162395497234,2.201626269351783,2.825174806732273,3.1280573290975604,1.3946672113018266,3.8083299268713593,4.067804017428431,9.06284957633158,20.527367934584618,27.067442209273576,35.01511414535344,47.36635958403349,54.17705572924266,24.7804479264703,72.61451544240117,79.3982040628791,129.12291909009218,0.0296159751733164,0.0368767041573873,0.0446824595269911,0.0562759227157375,0.0637113734142511,0.0262202441505204,0.0773542088600627,0.0914820460312133,0.149177940590368,2857839.267963089,3560949.0616716864,4318494.923603132,5441872.113719372,6166873.481352194,2548993.349444177,7490309.827753712,8866104.748185832,14484246.915357772,61.0,83.9,96.75,131.0,143.54166666666666,64.17812397711718,176.0,190.9000000000001,416.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
40,24,0,inf,0.0114872655516838,14.285714285714285,14.497669764927457,9.046818959596324,0,1,0.1482861411141788,14397072.439717954,129.13561353832483,411,0,48,0,137.2628410880716,9800.583904567637,6320,452284,6.164753900004143,522.8253490999996,4.583333333333333,5.80360077676319,0.0595665289254393,2.8596425226681585,0.0,0.1449766976492745,-0.2010404213243627,-1.0,0.0,0.0580360077676318,-0.0635476116148479,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,4.583333333333333,2.6559894663479886,5.714285714285714,8.571428571428571,14.285714285714285,3.0456379481724327,3.511878967285156,3.968022210257394,4.885561806815011,5.80360077676319,2.610814899987163,6.831398010253907,9.47706767490932,14.497669764927457,1.506082658735729,1.7437950198567287,2.074338847497168,2.43904192780546,2.8596425226681585,1.4118868977728858,3.0065403175941983,4.115552198317269,9.046818959596324,21.853738635778427,26.45628930404782,31.11461620591581,40.70492550730705,49.18541933704788,24.75235385422021,61.127775747329,83.69060587435962,129.13561353832483,0.0312974380542273,0.0360795005142893,0.0407618068591953,0.0501749392073429,0.0595665289254393,0.0267166779136199,0.0701347816224812,0.0971816086957577,0.1482861411141788,3020555.26784644,3482721.5193727203,3937300.9806239456,4850851.50789074,5764955.166117172,2597354.593363283,6791126.752770731,9417676.94935933,14397072.439717954,67.0,79.0,94.75,113.0,131.66666666666666,64.33873034356694,139.25,192.00000000000009,411.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
41,23,0,inf,0.0116345795881193,14.285714285714285,14.641336713518417,9.030407064295742,0,1,0.1497571317168974,14540903.70017368,128.9427017793059,409,0,48,0,139.21119092811404,9939.79509549575,6429,458713,6.1623514000020805,529.181983399998,4.642857142857143,5.94631552696228,0.0610294155573248,2.900233144335709,0.0,0.1464133671351841,-0.2006757125399053,-1.0,0.0,0.0594631552696227,-0.0644496254296824,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,4.642857142857143,2.6486423168198794,5.714285714285714,8.571428571428571,14.285714285714285,3.1681878226143976,3.574432373046875,3.89568601335798,4.794722965785436,5.94631552696228,2.6486761139371864,7.345715931483677,9.127297265189036,14.641336713518417,1.5554268136908775,1.7702156074501203,1.9943812175439348,2.2958211500434027,2.900233144335709,1.4461606693114384,3.334560695462666,4.618225654351182,9.030407064295742,22.98546283692121,26.94196446463466,30.501872338354588,39.76176968589425,50.98589411036422,25.515787219660176,71.1288299150765,80.38986105769874,128.9427017793059,0.0325537815647692,0.036724876245812,0.0400236643059112,0.0492500819274735,0.0610294155573248,0.0271056592816283,0.0753978520975784,0.0936499758828865,0.1497571317168974,3141613.810262522,3546470.554487641,3866956.4496619375,4762652.141772904,5907262.209624812,2634864.42324937,7301740.95786193,9077398.30832119,14540903.70017368,71.0,79.0,91.0,108.0,133.9375,67.11259390320618,153.25,219.1,409.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
42,25,0,inf,0.0114905932097761,14.285714285714285,14.501402718680245,9.048642790068552,0,1,0.1483241548641633,14400787.312483316,128.97829624265432,413,0,48,0,144.2641981449539,10084.059293640705,6703,465416,8.844558100005088,538.2523103999993,4.8809523809523805,6.1871176674252455,0.063497873727809,3.0055041280198727,0.0,0.1450140271868024,-0.2010809508904122,-1.0,0.0,0.0618711766742524,-0.0667889806226638,-1.0,0.0,2.857142857142857,2.857142857142857,2.857142857142857,4.8809523809523805,2.854661621019476,5.714285714285714,8.571428571428571,14.285714285714285,2.00021471296038,3.4836082458496094,3.990911756243024,5.259919847760882,6.1871176674252455,2.881176667058356,7.590829985482352,10.291772842407228,14.501402718680245,1.4407794158983886,1.7856585940823193,2.069532447568277,2.509090888447848,3.0055041280198727,1.4654676570266063,3.3838799667040336,4.285740570541396,9.048642790068552,6.624697237632063,26.024600205570454,31.18529654107988,44.76430195569992,53.20658560142586,27.97426672879596,72.7918636649847,86.8157367579639,128.97829624265432,0.0205101210647965,0.0357928481644549,0.0410005866667989,0.0540182374613515,0.063497873727809,0.0294951107319719,0.0779135885944074,0.1056040858007744,0.1483241548641633,1940194.6210811588,3456144.935767135,3961626.063012335,5224784.174574448,6147009.419559445,2868594.148683578,7546832.533261424,10242786.681225102,14400787.312483316,68.0,83.1,94.75,115.5,139.64583333333334,67.81423448882657,158.0,200.90000000000015,413.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
43,22,0,inf,0.0116491121500521,14.285714285714285,14.650497436523438,9.00623378912091,0,1,0.1498530796325569,14550306.495714763,128.60291746258736,408,0,48,0,140.27198578168384,10224.33127942239,6481,471897,7.905004200001713,546.4295426999961,4.404761904761905,5.920271135511851,0.0607573826173451,2.9223330371184133,0.0,0.1465049743652343,-0.2001385286471313,-1.0,0.0,0.0592027113551185,-0.0649407341581869,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,4.404761904761905,2.732914353154523,5.714285714285714,6.571428571428584,14.285714285714285,3.301397051130022,3.653103964669364,4.186532156808036,4.743439810616629,5.920271135511851,2.812768775265752,7.142857142857142,9.133225032261452,14.650497436523438,1.633206737595233,1.8241129878583648,2.0445947918364955,2.299168874894555,2.9223330371184133,1.5603984509400008,3.239996270535082,4.584354116040895,9.00623378912091,24.304077930748463,27.90894754976034,33.37712158635259,39.0976804792881,51.15336733311415,27.47704593156268,66.2797920498997,81.92538753151901,128.60291746258736,0.0339214860680034,0.0375338842074288,0.0430024302395681,0.0487151441981591,0.0607573826173451,0.028771338377963,0.0733202432931133,0.093667404497116,0.1498530796325569,3274321.883333159,3625450.6776571097,4154292.279790213,4708641.514453151,5880996.651773336,2797632.8391908607,7099901.049716843,9077299.56571351,14550306.495714763,72.0,83.0,92.0,109.0,135.02083333333334,71.80688499467783,149.0,210.0000000000005,408.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
44,25,0,inf,0.0115863553858893,14.285714285714285,14.611385890415738,9.11263727036878,0,1,0.1494431548116619,14510129.481378488,130.0363335609436,423,0,48,0,141.45896340771014,10365.7902428301,6577,478474,5.849052000005031,552.4865495999984,4.761904761904762,6.093390215010871,0.0625305059140426,2.947061737660628,0.0,0.1461138589041573,-0.2025030504526395,-1.0,0.0,0.0609339021501086,-0.0654902608369028,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,4.761904761904762,2.9354352395090366,5.714285714285714,8.571428571428571,14.285714285714285,2.8954369681222096,3.394740513392857,3.966964994158064,4.651194981166295,6.093390215010871,3.0939448247167047,7.892740113394602,10.927726473127093,14.611385890415738,1.3993747789792517,1.6457770535451255,1.915420849851064,2.361277614285557,2.947061737660628,1.6148672536911843,3.381196550524597,5.085456592307316,9.11263727036878,20.53136047720909,25.24748352915049,31.18116134777665,38.14532180130482,52.09773561870679,29.768814957599343,75.58240707032382,92.8131712473929,130.0363335609436,0.0297559116627978,0.0348805334495558,0.0407438073256669,0.0477711202991967,0.0625305059140426,0.0316614856390874,0.0809696803712072,0.1120191810659728,0.1494431548116619,2871422.6889719395,3367645.6989446194,3933390.62426174,4617541.651616963,6053867.499898645,3078469.6680934527,7840186.740389023,10862786.04144332,14510129.481378488,63.0,77.0,89.75,109.5,137.02083333333334,75.53627428354464,153.75,236.6000000000002,423.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
45,21,0,inf,0.0116231538608926,14.285714285714285,14.657320295061384,9.15374895375936,0,1,0.1499091393503721,14555651.873732122,130.93179167062044,427,0,48,0,136.81141293736454,10502.601655767465,6305,484779,6.79608630000439,559.5310568999994,4.464285714285714,5.815718344279698,0.0596881160273412,2.850237769528428,0.0,0.1465732029506138,-0.2034166434168747,-1.0,0.0,0.0581571834427969,-0.0633386171006317,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,4.464285714285714,2.7912795446888943,5.714285714285714,8.571428571428571,14.285714285714285,3.159909929547991,3.4982517787388394,3.8566766466413225,5.00201906476702,5.815718344279698,2.7980338983493422,6.521046502249582,9.209835324968614,14.657320295061384,1.532269287908577,1.741003769348609,1.9303446984392412,2.458757336754536,2.850237769528428,1.4934571208157503,3.0953149568651703,3.654790208950801,9.15374895375936,22.889063864946365,26.27091926559806,29.875796545296907,41.93553717806935,49.89229842678954,27.32310320949425,58.45513369329274,79.90715492591264,130.93179167062044,0.0324711889074929,0.0359404594950529,0.0396212314288579,0.0513755440961956,0.0596881160273412,0.0286266571372589,0.0669436285921989,0.094517561821772,0.1499091393503721,3134564.34760504,3469514.285490258,3827267.241449043,4968739.13570171,5777166.074285987,2783681.034528315,6479662.256490229,9163486.936677065,14555651.873732122,69.0,81.0,87.0,113.5,131.35416666666666,69.87592861140062,143.0,171.9,427.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
46,26,0,inf,0.0116490301545853,14.285714285714285,14.679549080984932,9.137335168798272,0,1,0.1501380161975606,14578045.34440424,130.38489270955324,426,0,47,1,187.96638286311705,10690.56803863058,8662,493441,12.024247000001196,571.8148547999954,4.940476190476191,6.387001048950921,0.0654988063352606,3.915966309648271,0.0,0.1467954908098493,-0.2030518926399616,-1.0,0.0,0.0638700104895092,-0.0870150773272212,-0.9791666666666666,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,4.940476190476191,2.900831650240763,5.714285714285714,8.571428571428571,14.285714285714285,3.041479928152902,3.424615042550223,4.3307985578264505,5.219462258475168,6.387001048950921,2.928589351295137,8.074876921517507,9.738509859357563,14.679549080984932,1.5098153439318052,1.675828285809827,2.1273817269692503,2.755861132917945,3.915966309648271,6.184227936265434,3.4026296272643544,5.019424245983461,45.01381583631918,22.062315598130223,25.475571414828305,34.71418420225382,44.29811923950911,55.47982324867871,28.47949701980551,74.18940066918731,83.75596791580323,130.38489270955324,0.0312546375272629,0.0351895562723888,0.0444900138079858,0.053607999783132,0.0654988063352606,0.0299423858032184,0.0826762087235102,0.0999388681718568,0.1501380161975606,3016359.712397986,3398466.5763284867,4300643.704817848,5185918.016373269,6337994.239364524,2909211.684023313,7896626.587099604,9691530.982511278,14578045.34440424,66.0,77.7,95.5,125.5,180.45833333333331,286.2002473744952,159.5,229.5000000000004,2082.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
47,20,0,inf,0.011595664694366,14.285714285714285,14.61189270019531,9.073026026231627,0,1,0.1494520132797144,14511032.595191428,129.84474156796932,426,0,48,0,145.17695330713448,10835.744991937714,6707,500148,6.70717500000319,578.7284961999976,5.17857142857143,6.292095865522112,0.0645705639526544,3.024519860565302,0.0,0.1461189270019531,-0.201622800582925,-1.0,0.0,0.0629209586552211,-0.0672115524570067,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,5.17857142857143,3.011104730938509,6.428571428571429,8.571428571428571,14.285714285714285,3.441859654017857,3.585210527692522,3.877214704241071,5.149151938302177,6.292095865522112,2.923266653723005,8.257346153259277,9.314474923270092,14.61189270019531,1.6990467893043055,1.8189628993704745,2.0053369394248683,2.375601243936773,3.024519860565302,1.539489614631474,3.383775146054924,4.703877087389057,9.073026026231627,25.602243065834045,27.062849576026203,30.06251943297684,43.515824392437935,54.55816727348914,28.55942430616164,75.70067982748151,81.93654746264221,129.84474156796932,0.0353602020661659,0.036836970334763,0.0398351982826054,0.0528850510251056,0.0645705639526544,0.0299137065216087,0.0847574385452167,0.0955545159902172,0.1494520132797144,3412714.11444642,3557837.785968695,3849016.710884871,5115352.410038417,6251796.108749186,2908529.0739188083,8213845.768835635,9261743.134901397,14511032.595191428,77.0,82.7,91.75,108.5,139.72916666666666,71.7471659089906,157.5,215.80000000000013,426.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
48,22,0,inf,0.0115512787587588,14.285714285714285,14.565140860421316,9.06237945748098,0,1,0.1489748149876427,14464387.724858802,129.34098770469427,412,0,48,0,150.91417689924094,10986.659168836955,6965,507113,8.358512799997698,587.3500060000006,4.821428571428571,6.327065342948551,0.0649256651981336,3.14404535206752,0.0,0.1456514086042131,-0.201386210166244,-1.0,0.0,0.0632706534294855,-0.0698676744903893,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,4.821428571428571,2.682536747438988,5.714285714285714,6.571428571428584,14.285714285714285,3.065594264439174,3.742919921875,4.144582748413086,5.253603799002511,6.327065342948551,2.81116381963867,7.801627431597028,8.758325031825477,14.565140860421316,1.509023438182261,1.8094324865892368,2.022408134409857,2.618040860010717,3.14404535206752,1.6485542449415274,3.468644551815454,5.264583255910206,9.06237945748098,21.98255012184381,28.697092083096504,32.756961807608604,45.18218783289194,55.56953182443976,27.898583657740303,73.7267589662224,81.28702704533934,129.34098770469427,0.0314962974541035,0.0384466213690051,0.0425700410638718,0.0539468281114316,0.0649256651981336,0.0287624476961298,0.0800812368525785,0.0898897952366233,0.1489748149876427,3037318.53110716,3711047.976354425,4111768.4601033074,5216535.058729092,6285569.31989605,2796343.7874210314,7758478.741851985,8713015.148269795,14464387.724858802,74.0,82.0,93.75,123.0,145.10416666666666,75.84750039369935,156.0,246.30000000000027,412.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
49,25,0,inf,0.011673954629565,14.285714285714285,14.691004071916852,9.076722490583265,0,1,0.1502608281234062,14590107.202500572,129.64451044797897,422,0,48,0,143.50162593800377,11130.16079477496,6624,513737,7.972962399995595,595.5716934000011,5.05952380952381,6.296745254879906,0.0646184303830218,2.989617207041745,0.0,0.1469100407191685,-0.2017049442351836,-1.0,0.0,0.062967452548799,-0.0664359379342609,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,5.05952380952381,2.929998684342612,5.714285714285714,8.571428571428571,14.285714285714285,2.909878322056361,3.3070760454450334,3.821111406598772,5.132203783307757,6.296745254879906,3.0254889153999662,8.343169348580497,9.38032341003418,14.691004071916852,1.4178952447506104,1.626843120115375,1.8498808731008525,2.642983310611082,2.989617207041745,1.573248930456609,3.4220697916988034,4.208715323386175,9.076722490583265,20.754155308008198,24.463724525272845,29.543901681900024,43.48336812108755,54.54668972175568,29.593085167926816,76.08969251811504,80.98252531290055,129.64451044797897,0.0299039808196549,0.0339821702178373,0.0392570877877942,0.0527066328876936,0.0646184303830218,0.0309663367385234,0.0856187594834236,0.0962698512872815,0.1502608281234062,2885678.615453548,3281117.1755833915,3792254.973572757,5097074.629572848,6256794.536119767,3010591.290211753,8294519.287733272,9334442.786924666,14590107.202500572,66.0,74.7,85.0,122.0,138.0,72.8880420005001,158.5,195.9,422.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
50,21,0,inf,0.0118372741747985,14.285714285714285,14.901608058384486,9.289502476136922,0,1,0.1523947716166735,14798580.80195971,132.23166340589523,421,0,48,0,154.17938658098694,11284.340181355949,7068,520805,6.49769699999888,602.2585703000004,5.297619047619048,6.686358735674904,0.068602191673367,3.212070553770561,0.0,0.1490160805838448,-0.2064333883585982,-1.0,0.0,0.066863587356749,-0.0713793456393458,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,5.297619047619048,3.298607381547002,5.714285714285714,11.428571428571429,14.285714285714285,3.043300083705357,3.5617092677525117,4.054971422467913,5.1711354936872205,6.686358735674904,3.3227851941908417,7.698139463152204,12.64857264927456,14.901608058384486,1.450782968825761,1.784888332023798,2.0528193876292464,2.640790675276965,3.212070553770561,1.7891931060126005,3.5067343460039764,5.969034895109339,9.289502476136922,21.82199066877365,26.920876865834,32.03462450765073,43.89333615079522,58.65714117124056,31.95761848208253,73.50245732441545,120.01232021376492,132.23166340589523,0.0312744823344267,0.036594091094694,0.0416444651864759,0.0531075957162559,0.068602191673367,0.0339918356558509,0.0790164447663128,0.1295879298782938,0.1523947716166735,3018770.432026431,3533716.147662616,4020215.694927948,5136396.360633251,6644179.372996028,3305969.402569626,7654425.970014594,12574777.13921871,14798580.80195971,60.0,80.0,93.75,119.5,147.25,82.78045763745612,164.5,275.6000000000001,431.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
51,29,0,inf,0.0116439324845912,14.285714285714285,14.721134730747767,9.347410107704162,0,1,0.1505437065411575,14617529.386485055,131.24318566918373,427,0,48,0,134.55575889251,11418.895940248456,6224,527029,7.608167600003071,610.165490899999,4.761904761904762,5.950417178017752,0.0610700020959482,2.803244976927292,0.0,0.1472113473074776,-0.207720224615648,-1.0,0.0,0.0595041717801775,-0.0622943328206064,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,4.761904761904762,2.8769157079987075,5.714285714285714,6.571428571428584,14.285714285714285,3.064607892717634,3.37185287475586,3.828003747122629,4.882463727678571,5.950417178017752,3.032577919757106,7.037572860717773,9.09803635733469,14.721134730747767,1.4845459219867532,1.6178165796555195,1.8858868389176733,2.423649053168754,2.803244976927292,1.5984569704358311,3.166118773013408,3.601403287316442,9.347410107704162,22.070390187203884,25.05793511494994,29.56828941218555,40.66380876675248,51.02065419266,29.02422430688456,63.37490822374821,80.35857338458305,131.24318566918373,0.0314927951431933,0.0346477546783048,0.039326946978525,0.0501507288253103,0.0610700020959482,0.0310290949418379,0.0722399931578754,0.0933781056335237,0.1505437065411575,3039740.36310758,3345871.2179876915,3798638.674364495,4850199.202806171,5912333.707594288,3017815.326237162,6994730.267181866,9053156.115585092,14617529.386485055,69.0,74.0,87.25,112.0,129.66666666666666,74.19606159059627,147.0,169.9,427.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
52,24,0,inf,0.0116616669674864,14.285714285714285,14.674317496163503,9.056927379046936,0,1,0.150092000735778,14573618.843226133,129.37914690375328,416,0,48,0,143.8184087452822,11562.71434899374,6571,533600,8.96174400000018,619.4144412000023,5.0,6.435613632202148,0.066045534390997,2.996216848860046,0.0,0.146743174961635,-0.2012650528677096,-1.0,0.0,0.0643561363220214,-0.0665825966413343,-1.0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,5.0,3.0022667173615454,5.714285714285714,8.571428571428571,14.285714285714285,3.466377258300781,3.7024089268275673,4.228624616350446,5.499452863420759,6.435613632202148,2.9498331393454764,7.485754149300711,9.798336574009488,14.674317496163503,1.6955416882153262,1.8036459962354328,2.0488626767455265,2.526005072465649,2.996216848860046,1.5594497880936342,3.263864934718317,4.163227655862722,9.311703487354206,25.79399337619543,28.30724619105458,33.77626220881939,47.50568879768253,55.80671705336621,27.992638259407872,72.11883493699133,83.35580056235194,131.54600463807583,0.0356168493415792,0.0380338469083699,0.0434410523890054,0.0564803125942582,0.066045534390997,0.030181119937681,0.0768458505773119,0.1005478881176956,0.150092000735778,3439396.047425252,3671946.0698698033,4198700.462952589,5464924.295738937,6395595.656996495,2935438.061147311,7444021.150229081,9750497.985383352,14573618.843226133,77.0,82.7,94.75,115.5,136.89583333333334,71.63921167423295,148.25,188.30000000000004,429.0,Experiments\runs\moo_finished_progress_time_crashes_g300_p48_corners_variable_fps\20260501_213146_tm2d_ga_moo_AI_Training_5_lexicographic_primitives,"MOO | finished,progress,neg_time,neg_crashes","finished,progress,neg_time,neg_crashes",,
