timestamp_utc,generation,cached_evaluations,evaluated_count,population_size,current_mutation_prob,current_mutation_sigma,mutation_decay_trigger,mutation_decay_active,mutation_decay_trigger_generation,effective_mutation_prob_decay,effective_mutation_sigma_decay,dist_avg,dist_best_gen,dist_best_global,time_avg,time_best_gen,time_best_global,finish_count,crash_count,timeout_count,finish_rate,crash_rate,timeout_rate,best_finished,best_crashes,best_progress,best_block_progress,best_ranking_progress,best_ranking_key,mean_progress,mean_block_progress,mean_ranking_progress,std_progress,std_ranking_progress,best_distance,best_time,best_reward,best_fitness,selection_mode,front0_size,best_selection_rank,best_selection_crowding,best_selection_objectives,selection_objective_names,virtual_time_sum,virtual_distance_sum,evaluation_steps_sum
2026-05-10T07:42:46Z,171,2,46,48,0.0894928127527237,0.24793469905853271,first_finish,1,49,0.9956326484680176,0.9983859062194824,67.1688461303711,100.0,100.0,45.99062728881836,26.3799991607666,26.3799991607666,22,26,0,0.4583333333333333,0.5416666666666666,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -26.3799991607666, -0.0]",67.1688461303711,66.18590545654297,67.1688461303711,36.34636688232422,36.34636688232422,1388.4776611328125,26.3799991607666,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -26.3799991607666, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",980.8499755859375,43778.8828125,146602
2026-05-10T07:59:08Z,172,2,46,48,0.08910196617984667,0.24753450920280784,first_finish,1,49,0.9956326484680176,0.9983859062194824,67.01628875732422,100.0,100.0,45.11604309082031,26.3799991607666,26.3799991607666,23,25,0,0.4791666666666667,0.5208333333333334,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -26.3799991607666, -0.0]",67.01628875732422,66.07906341552734,67.01628875732422,36.37977981567383,36.37977981567383,1388.4776611328125,26.3799991607666,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -26.3799991607666, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",950.760009765625,43835.07421875,142458
2026-05-10T08:15:33Z,173,2,46,48,0.08871282657134848,0.24713496529104012,first_finish,1,49,0.9956326484680176,0.9983859062194824,67.9644546508789,100.0,100.0,46.98270797729492,26.3799991607666,26.3799991607666,20,28,0,0.4166666666666667,0.5833333333333334,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -26.3799991607666, -0.0]",67.9644546508789,67.30769348144531,67.9644546508789,34.58662796020508,34.58662796020508,1388.4776611328125,26.3799991607666,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -26.3799991607666, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",955.300048828125,44598.51953125,143154
2026-05-10T08:29:33Z,174,2,46,48,0.08832538647231561,0.24673606628061542,first_finish,1,49,0.9956326484680176,0.9983859062194824,57.75104904174805,100.0,100.0,49.40625,26.3799991607666,26.3799991607666,16,32,0,0.3333333333333333,0.6666666666666666,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -26.3799991607666, -0.0]",57.75104904174805,56.62393569946289,57.75104904174805,37.742618560791016,37.742618560791016,1388.4776611328125,26.3799991607666,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -26.3799991607666, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",811.5599975585938,38050.484375,121598
2026-05-10T08:43:39Z,175,2,46,48,0.08793963846039281,0.24633781113060252,first_finish,1,49,0.9956326484680176,0.9983859062194824,58.08877944946289,100.0,100.0,47.43729019165039,26.3799991607666,26.3799991607666,19,29,0,0.3958333333333333,0.6041666666666666,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -26.3799991607666, -0.0]",58.08877944946289,57.371795654296875,58.08877944946289,37.94355392456055,37.94355392456055,1388.4776611328125,26.3799991607666,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -26.3799991607666, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",816.9299926757812,38404.8671875,122381
2026-05-10T08:57:34Z,176,2,46,48,0.08755557514564083,0.2459401988017503,first_finish,1,49,0.9956326484680176,0.9983859062194824,58.060638427734375,100.0,100.0,47.97666549682617,26.3799991607666,26.3799991607666,18,30,0,0.375,0.625,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -26.3799991607666, -0.0]",58.060638427734375,57.15812301635742,58.060638427734375,38.01359558105469,38.01359558105469,1388.4776611328125,26.3799991607666,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -26.3799991607666, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",806.2200317382812,38088.2890625,120796
2026-05-10T09:12:15Z,177,2,46,48,0.08717318917039492,0.24554322825648514,first_finish,1,49,0.9956326484680176,0.9983859062194824,60.228389739990234,100.0,100.0,48.87166213989258,26.3799991607666,26.3799991607666,17,31,0,0.3541666666666667,0.6458333333333334,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -26.3799991607666, -0.0]",60.228389739990234,59.29487609863281,60.228389739990234,35.67901611328125,35.67901611328125,1388.4776611328125,26.3799991607666,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -26.3799991607666, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",852.260009765625,39644.59765625,127671
2026-05-10T09:27:44Z,178,2,46,48,0.0867924732091238,0.24514689845890814,first_finish,1,49,0.9956326484680176,0.9983859062194824,64.0379638671875,100.0,100.0,50.176666259765625,26.3799991607666,26.3799991607666,15,33,0,0.3125,0.6875,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -26.3799991607666, -0.0]",64.0379638671875,63.1944465637207,64.0379638671875,32.17380905151367,32.17380905151367,1388.4776611328125,26.3799991607666,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -26.3799991607666, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",901.3599853515625,42325.78125,134935
2026-05-10T09:40:20Z,179,2,46,48,0.08641341996828938,0.24475120837479244,first_finish,1,49,0.9956326484680176,0.9983859062194824,50.27281188964844,100.0,100.0,50.2685432434082,26.3799991607666,26.3799991607666,15,33,0,0.3125,0.6875,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -26.3799991607666, -0.0]",50.27281188964844,49.358978271484375,50.27281188964844,40.166744232177734,40.166744232177734,1388.4776611328125,26.3799991607666,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -26.3799991607666, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",727.4099731445312,32587.880859375,108906
2026-05-10T09:56:27Z,180,2,46,48,0.08603602218620704,0.24435615697158053,first_finish,1,49,0.9956326484680176,0.9983859062194824,64.49524688720703,100.0,100.0,45.04978942871094,26.3799991607666,26.3799991607666,23,25,0,0.4791666666666667,0.5208333333333334,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -26.3799991607666, -0.0]",64.49524688720703,63.621795654296875,64.49524688720703,38.73704528808594,38.73704528808594,1388.4776611328125,26.3799991607666,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -26.3799991607666, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",935.6099853515625,42117.85546875,140201
2026-05-10T10:12:40Z,181,2,46,48,0.08566027263290643,0.24396174321838152,first_finish,1,49,0.9956326484680176,0.9983859062194824,67.95880126953125,100.0,100.0,45.96270751953125,26.3799991607666,26.3799991607666,21,27,0,0.4375,0.5625,0.0,1,0,100.0,100.0,100.0,"[1.0, 100.0, -26.3799991607666, -0.0]",67.95880126953125,66.8803482055664,67.95880126953125,36.633544921875,36.633544921875,1388.4776611328125,26.3799991607666,1.0000999711454003e+18,1.0000999711454003e+18,lexicographic,,0,0.0,"[1.0, 100.0, -26.3799991607666, -0.0]","[""ranking_0"", ""ranking_1"", ""ranking_2"", ""ranking_3""]",941.6800537109375,44332.91796875,141076
