generation,rank,original_index,cached,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,terminated,truncated
1,1,19,0,1,1,8892086428792.246,"[0.0, 8.892089298793246, -2.869999999999983, -1.0]",8.892089298793246,8.571428571428571,8.892089298793246,2.869999999999983,0,1,0,78.33862113207579,8892086.428792246,287,1,0
1,2,34,0,1,1,8362996132401.344,"[0.0, 8.362998962402344, -2.8299999999999836, -1.0]",8.362998962402344,5.714285714285714,8.362998962402344,2.8299999999999836,0,1,0,76.58392254263163,8362996.132401343,283,1,0
1,3,27,0,1,1,7665260824680.919,"[0.0, 7.665263584681919, -2.759999999999985, -1.0]",7.665263584681919,5.714285714285714,7.665263584681919,2.759999999999985,0,1,0,73.55472681671381,7665260.824680919,276,1,0
1,4,42,0,1,1,7142854602856.143,"[0.0, 7.142857142857142, -2.53999999999999, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.53999999999999,0,1,0,64.36358776688576,7142854.602856142,254,1,0
1,5,14,0,0,1,7142854482856.143,"[0.0, 7.142857142857142, -2.6599999999999873, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.6599999999999873,0,1,0,69.31359320878983,7142854.482856142,266,1,0
1,6,0,0,0,1,7142850322856.143,"[0.0, 7.142857142857142, -6.819999999999899, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,6.819999999999899,0,1,0,67.0301851388067,7142850.322856142,682,1,0
1,7,36,0,0,1,6903204481494.535,"[0.0, 6.903206961495536, -2.479999999999991, -1.0]",6.903206961495536,5.714285714285714,6.903206961495536,2.479999999999991,0,1,0,61.945426285266876,6903204.481494535,248,1,0
1,8,11,0,0,1,6681518654254.022,"[0.0, 6.681524004255023, -5.34999999999993, -1.0]",6.681524004255023,5.714285714285714,6.681524004255023,5.34999999999993,0,1,0,59.784025862812996,6681518.654254022,535,1,0
1,9,18,0,0,1,3137958471134.603,"[0.0, 3.137964521135603, -6.0499999999999154, -1.0]",3.137964521135603,2.857142857142857,3.137964521135603,6.0499999999999154,0,1,0,19.197015198151348,3137958.471134603,605,1,0
1,10,25,0,0,1,3074514946039.7363,"[0.0, 3.0745206560407365, -5.709999999999923, -1.0]",3.0745206560407365,2.857142857142857,3.0745206560407365,5.709999999999923,0,1,0,18.435170379583724,3074514.9460397363,571,1,0
1,11,31,0,0,1,3074493147769.6475,"[0.0, 3.0744988577706476, -5.709999999999923, -1.0]",3.0744988577706476,2.857142857142857,3.0744988577706476,5.709999999999923,0,1,0,18.43512101494707,3074493.1477696477,571,1,0
1,12,26,0,0,1,3074002686692.6387,"[0.0, 3.0740083966936385, -5.709999999999923, -1.0]",3.0740083966936385,2.857142857142857,3.0740083966936385,5.709999999999923,0,1,0,18.434844801871805,3074002.686692639,571,1,0
1,13,15,0,0,1,3072275173788.0625,"[0.0, 3.0722808837890625, -5.709999999999923, -1.0]",3.0722808837890625,2.857142857142857,3.0722808837890625,5.709999999999923,0,1,0,18.43456393890665,3072275.1737880623,571,1,0
1,14,9,0,0,1,3071610316550.3394,"[0.0, 3.0716160365513394, -5.7199999999999225, -1.0]",3.0716160365513394,2.857142857142857,3.0716160365513394,5.7199999999999225,0,1,0,18.434085965243867,3071610.3165503396,572,1,0
1,15,40,0,0,1,3064008149856.701,"[0.0, 3.064013889857701, -5.739999999999922, -1.0]",3.064013889857701,2.857142857142857,3.064013889857701,5.739999999999922,0,1,0,18.437138939960278,3064008.149856701,574,1,0
1,16,30,0,0,1,3060482269669.759,"[0.0, 3.0604880196707587, -5.749999999999922, -1.0]",3.0604880196707587,2.857142857142857,3.0604880196707587,5.749999999999922,0,1,0,18.436812733321858,3060482.2696697586,575,1,0
1,17,6,0,0,0,3058727508927.572,"[0.0, 3.0587332589285716, -5.749999999999922, -1.0]",3.0587332589285716,2.857142857142857,3.0587332589285716,5.749999999999922,0,1,0,18.436666553832765,3058727.5089275716,575,1,0
1,18,39,0,0,0,3048100822259.045,"[0.0, 3.0481066022600447, -5.779999999999921, -1.0]",3.0481066022600447,2.857142857142857,3.0481066022600447,5.779999999999921,0,1,0,18.43813612678059,3048100.8222590447,578,1,0
1,19,1,0,0,0,2857112857142.8574,"[0.0, 2.857142857142857, -30.00000000000189, -0.0]",2.857142857142857,0.0,2.857142857142857,30.00000000000189,0,0,1,293.6007590071531,2857112.8571428573,3000,0,1
1,20,23,0,0,0,1883736096304.8037,"[0.0, 1.8837411063058036, -5.009999999999938, -1.0]",1.8837411063058036,0.0,1.8837411063058036,5.009999999999938,0,1,0,5.134405261836946,1883736.0963048036,501,1,0
1,21,33,0,0,0,1883736096304.8037,"[0.0, 1.8837411063058036, -5.009999999999938, -1.0]",1.8837411063058036,0.0,1.8837411063058036,5.009999999999938,0,1,0,5.134567489789333,1883736.0963048036,501,1,0
1,22,44,0,0,0,1883736096304.8037,"[0.0, 1.8837411063058036, -5.009999999999938, -1.0]",1.8837411063058036,0.0,1.8837411063058036,5.009999999999938,0,1,0,5.13444685342256,1883736.0963048036,501,1,0
1,23,7,0,0,0,1883725197169.7588,"[0.0, 1.883730207170759, -5.009999999999938, -1.0]",1.883730207170759,0.0,1.883730207170759,5.009999999999938,0,1,0,5.134549303038511,1883725.1971697588,501,1,0
1,24,45,0,0,0,1883725197169.7588,"[0.0, 1.883730207170759, -5.009999999999938, -1.0]",1.883730207170759,0.0,1.883730207170759,5.009999999999938,0,1,0,5.134575826174114,1883725.1971697588,501,1,0
1,25,41,0,0,0,1883719747602.2366,"[0.0, 1.8837247576032365, -5.009999999999938, -1.0]",1.8837247576032365,0.0,1.8837247576032365,5.009999999999938,0,1,0,5.134663984936196,1883719.7476022365,501,1,0
1,26,16,0,0,0,1883703398899.6694,"[0.0, 1.8837084089006695, -5.009999999999938, -1.0]",1.8837084089006695,0.0,1.8837084089006695,5.009999999999938,0,1,0,5.1345364884182345,1883703.3988996695,501,1,0
1,27,21,0,0,0,1883676151062.0579,"[0.0, 1.883681161063058, -5.009999999999938, -1.0]",1.883681161063058,0.0,1.883681161063058,5.009999999999938,0,1,0,5.134743787071784,1883676.1510620578,501,1,0
1,28,46,0,0,0,1883676151062.0579,"[0.0, 1.883681161063058, -5.009999999999938, -1.0]",1.883681161063058,0.0,1.883681161063058,5.009999999999938,0,1,0,5.134744916038471,1883676.1510620578,501,1,0
1,29,22,0,0,0,1883659802359.4912,"[0.0, 1.883664812360491, -5.009999999999938, -1.0]",1.883664812360491,0.0,1.883664812360491,5.009999999999938,0,1,0,5.134787353730644,1883659.8023594911,501,1,0
1,30,2,0,0,0,1883648903224.4463,"[0.0, 1.8836539132254464, -5.009999999999938, -1.0]",1.8836539132254464,0.0,1.8836539132254464,5.009999999999938,0,1,0,5.135010524230893,1883648.9032244463,501,1,0
1,31,29,0,0,0,1883610756251.7903,"[0.0, 1.8836157662527904, -5.009999999999938, -1.0]",1.8836157662527904,0.0,1.8836157662527904,5.009999999999938,0,1,0,5.138134500622982,1883610.7562517903,501,1,0
1,32,24,0,0,0,1883578058846.6562,"[0.0, 1.8835830688476562, -5.009999999999938, -1.0]",1.8835830688476562,0.0,1.8835830688476562,5.009999999999938,0,1,0,5.135188460699283,1883578.0588466562,501,1,0
1,33,32,0,0,0,1883567159711.6118,"[0.0, 1.8835721697126118, -5.009999999999938, -1.0]",1.8835721697126118,0.0,1.8835721697126118,5.009999999999938,0,1,0,5.135340789711336,1883567.159711612,501,1,0
1,34,20,0,0,0,1882984055986.7231,"[0.0, 1.882989065987723, -5.009999999999938, -1.0]",1.882989065987723,0.0,1.882989065987723,5.009999999999938,0,1,0,5.135154529489228,1882984.0559867232,501,1,0
1,35,28,0,0,0,1882558989719.982,"[0.0, 1.882563999720982, -5.009999999999938, -1.0]",1.882563999720982,0.0,1.882563999720982,5.009999999999938,0,1,0,5.135184157414187,1882558.989719982,501,1,0
1,36,12,0,0,0,414658032339.95984,"[0.0, 0.41466304234095985, -5.009999999999938, -1.0]",0.41466304234095985,0.0,0.41466304234095985,5.009999999999938,0,1,0,14.186684642394539,414658.0323399598,501,1,0
1,37,4,0,0,0,-5010000.999999938,"[0.0, 0.0, -5.009999999999938, -1.0]",0.0,0.0,0.0,5.009999999999938,0,1,0,32.71938895936182,-5.010000999999938,501,1,0
1,38,10,0,0,0,-5010000.999999938,"[0.0, 0.0, -5.009999999999938, -1.0]",0.0,0.0,0.0,5.009999999999938,0,1,0,32.94800321083312,-5.010000999999938,501,1,0
1,39,13,0,0,0,-5010000.999999938,"[0.0, 0.0, -5.009999999999938, -1.0]",0.0,0.0,0.0,5.009999999999938,0,1,0,39.648140138131566,-5.010000999999938,501,1,0
1,40,3,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.6012846735539,-30.00000000000189,3000,0,1
1,41,5,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.60117614932824,-30.00000000000189,3000,0,1
1,42,8,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.60105062287766,-30.00000000000189,3000,0,1
1,43,17,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.60449019656517,-30.00000000000189,3000,0,1
1,44,35,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.53130318422336,-30.00000000000189,3000,0,1
1,45,37,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.600841402309,-30.00000000000189,3000,0,1
1,46,38,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.6005784875015,-30.00000000000189,3000,0,1
1,47,43,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.6008753996575,-30.00000000000189,3000,0,1
1,48,47,0,0,0,-30000000.00000189,"[0.0, 0.0, -30.00000000000189, -0.0]",0.0,0.0,0.0,30.00000000000189,0,0,1,293.5640903946478,-30.00000000000189,3000,0,1
2,1,24,0,1,1,9334544840280.809,"[0.0, 9.334547860281809, -3.0199999999999796, -1.0]",9.334547860281809,8.571428571428571,9.334547860281809,3.0199999999999796,0,1,0,79.89347460865974,9334544.840280809,302,1,0
2,2,0,0,1,1,8892086428792.246,"[0.0, 8.892089298793246, -2.869999999999983, -1.0]",8.892089298793246,8.571428571428571,8.892089298793246,2.869999999999983,0,1,0,78.33862113207579,8892086.428792246,287,1,0
2,3,10,0,1,1,8684890156809.826,"[0.0, 8.684894016810826, -3.8599999999999617, -1.0]",8.684894016810826,8.571428571428571,8.684894016810826,3.8599999999999617,0,1,0,77.7514269053936,8684890.156809825,386,1,0
2,4,1,0,1,1,8362996132401.344,"[0.0, 8.362998962402344, -2.8299999999999836, -1.0]",8.362998962402344,5.714285714285714,8.362998962402344,2.8299999999999836,0,1,0,76.58392254263163,8362996.132401343,283,1,0
2,5,45,0,0,1,7948504791437.337,"[0.0, 7.948507581438337, -2.7899999999999845, -1.0]",7.948507581438337,5.714285714285714,7.948507581438337,2.7899999999999845,0,1,0,74.81797560304403,7948504.791437337,279,1,0
2,6,33,0,0,1,7780595461723.33,"[0.0, 7.78059823172433, -2.769999999999985, -1.0]",7.78059823172433,5.714285714285714,7.78059823172433,2.769999999999985,0,1,0,73.9843281507492,7780595.46172333,277,1,0
2,7,31,0,0,1,7756353645384.044,"[0.0, 7.756358555385044, -4.90999999999994, -1.0]",7.756358555385044,5.714285714285714,7.756358555385044,4.90999999999994,0,1,0,73.82788956910372,7756353.645384044,491,1,0
2,8,4,0,0,1,7699726614475.842,"[0.0, 7.699729374476842, -2.759999999999985, -1.0]",7.699729374476842,5.714285714285714,7.699729374476842,2.759999999999985,0,1,0,73.55531323701143,7699726.614475842,276,1,0
2,9,2,0,0,1,7665260824680.919,"[0.0, 7.665263584681919, -2.759999999999985, -1.0]",7.665263584681919,5.714285714285714,7.665263584681919,2.759999999999985,0,1,0,73.55472681671381,7665260.824680919,276,1,0
2,10,3,0,0,1,7142854602856.143,"[0.0, 7.142857142857142, -2.53999999999999, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.53999999999999,0,1,0,64.36358776688576,7142854.602856142,254,1,0
2,11,40,0,0,1,7142854602856.143,"[0.0, 7.142857142857142, -2.53999999999999, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.53999999999999,0,1,0,64.36360917240381,7142854.602856142,254,1,0
2,12,34,0,0,1,7142854532856.143,"[0.0, 7.142857142857142, -2.6099999999999883, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.6099999999999883,0,1,0,67.23347389698029,7142854.532856142,261,1,0
2,13,39,0,0,1,7142854522856.143,"[0.0, 7.142857142857142, -2.619999999999988, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.619999999999988,0,1,0,67.64721807092428,7142854.522856142,262,1,0
2,14,43,0,0,1,7142854412856.143,"[0.0, 7.142857142857142, -2.7299999999999858, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,2.7299999999999858,0,1,0,69.15464115142822,7142854.412856143,273,1,0
2,15,11,0,0,1,7142853122856.143,"[0.0, 7.142857142857142, -4.019999999999959, -1.0]",7.142857142857142,5.714285714285714,7.142857142857142,4.019999999999959,0,1,0,68.61058852821589,7142853.122856143,402,1,0
2,16,8,0,0,1,6744660253567.639,"[0.0, 6.744662693568639, -2.439999999999992, -1.0]",6.744662693568639,5.714285714285714,6.744662693568639,2.439999999999992,0,1,0,60.35381855070591,6744660.253567639,244,1,0
2,17,29,0,0,0,6741950968509.045,"[0.0, 6.741954258510045, -3.289999999999974, -1.0]",6.741954258510045,5.714285714285714,6.741954258510045,3.289999999999974,0,1,0,60.27591981738806,6741950.9685090445,329,1,0
2,18,47,0,0,0,6436361950127.348,"[0.0, 6.436364310128348, -2.3599999999999937, -1.0]",6.436364310128348,5.714285714285714,6.436364310128348,2.3599999999999937,0,1,0,57.22450388967991,6436361.950127347,236,1,0
2,19,27,0,0,0,6412138472490.629,"[0.0, 6.412140982491629, -2.5099999999999905, -1.0]",6.412140982491629,5.714285714285714,6.412140982491629,2.5099999999999905,0,1,0,56.92798703163862,6412138.472490629,251,1,0
2,20,25,0,0,0,6118763514493.978,"[0.0, 6.118768964494977, -5.449999999999928, -1.0]",6.118768964494977,5.714285714285714,6.118768964494977,5.449999999999928,0,1,0,53.89546204172075,6118763.514493978,545,1,0
