generation,rank,original_index,cached,is_elite,is_parent,fitness,ranking_key,ranking_progress,progress,dense_progress,time,finished,crashes,timeout,distance,reward,steps,terminated,truncated
1,1,47,0,1,1,7861278.803542048,"[0.0, 7.861281803676061, -3.000134012809184]",7.861281803676061,5.714285714285714,7.861281803676061,3.000134012809184,0,1,0,74.834279127419,7.8612788035420476,139,1,0
1,2,44,0,1,1,7652501.756281599,"[0.0, 7.652506147112165, -4.390830565166013]",7.652506147112165,5.714285714285714,7.652506147112165,4.390830565166013,0,1,0,73.78468238562346,7.652501756281599,205,1,0
1,3,31,0,1,1,7466215.175203167,"[0.0, 7.466218130929129, -2.955725962616154]",7.466218130929129,5.714285714285714,7.466218130929129,2.955725962616154,0,1,0,73.07660901546478,7.466215175203167,138,1,0
1,4,40,0,1,1,7380964.177531367,"[0.0, 7.3809678213936945, -3.6438623275536393]",7.3809678213936945,5.714285714285714,7.3809678213936945,3.6438623275536393,0,1,0,71.94219346344471,7.380964177531367,167,1,0
1,5,37,0,1,1,7242888.504320396,"[0.0, 7.242892129080635, -3.6247602398280048]",7.242892129080635,5.714285714285714,7.242892129080635,3.6247602398280048,0,1,0,71.61535937339067,7.242888504320396,167,1,0
1,6,8,0,1,1,7150173.030511388,"[0.0, 7.150175912039621, -2.88152823346844]",7.150175912039621,5.714285714285714,7.150175912039621,2.88152823346844,0,1,0,70.22463200986385,7.150173030511388,128,1,0
1,7,13,0,1,1,7142854.294023713,"[0.0, 7.142857142857142, -2.8488334297070534]",7.142857142857142,5.714285714285714,7.142857142857142,2.8488334297070534,0,1,0,66.03616684675217,7.142854294023713,135,1,0
1,8,53,0,1,1,7142854.291910581,"[0.0, 7.142857142857142, -2.8509465610607876]",7.142857142857142,5.714285714285714,7.142857142857142,2.8509465610607876,0,1,0,68.61819089204073,7.142854291910581,132,1,0
1,9,3,0,0,1,7142854.222232522,"[0.0, 7.142857142857142, -2.920624620639519]",7.142857142857142,5.714285714285714,7.142857142857142,2.920624620639519,0,1,0,70.18735083937645,7.142854222232523,135,1,0
1,10,46,0,0,1,7142854.137760975,"[0.0, 7.142857142857142, -3.0050961670784324]",7.142857142857142,5.714285714285714,7.142857142857142,3.0050961670784324,0,1,0,70.47532448917627,7.142854137760976,138,1,0
1,11,18,0,0,1,7142853.92341223,"[0.0, 7.142857142857142, -3.2194449129714027]",7.142857142857142,5.714285714285714,7.142857142857142,3.2194449129714027,0,1,0,67.86634016036987,7.14285392341223,150,1,0
1,12,16,0,0,1,7101083.303757424,"[0.0, 7.101086207798549, -2.904041125646913]",7.101086207798549,5.714285714285714,7.101086207798549,2.904041125646913,0,1,0,63.93899805098772,7.101083303757424,135,1,0
1,13,35,0,0,1,7079170.783513035,"[0.0, 7.079173496791295, -2.71327826053946]",7.079173496791295,5.714285714285714,7.079173496791295,2.71327826053946,0,1,0,63.87001330405474,7.079170783513034,121,1,0
1,14,58,0,0,1,6354020.368942466,"[0.0, 6.354026794433594, -6.42549112847881]",6.354026794433594,5.714285714285714,6.354026794433594,6.42549112847881,0,1,0,56.40963252261281,6.354020368942465,289,1,0
1,15,54,0,0,1,5493997.612896928,"[0.0, 5.4940032958984375, -5.683001509815429]",5.4940032958984375,2.857142857142857,5.4940032958984375,5.683001509815429,0,1,0,47.43952555954456,5.493997612896927,262,1,0
1,16,29,0,0,1,2577602.279735165,"[0.0, 2.57760729108538, -5.011350214451493]",2.57760729108538,0.0,2.57760729108538,5.011350214451493,0,1,0,13.066925541046658,2.577602279735165,229,1,0
1,17,6,0,0,1,2433820.893467228,"[0.0, 2.433825901576451, -5.008109222973374]",2.433825901576451,0.0,2.433825901576451,5.008109222973374,0,1,0,12.634862465347396,2.433820893467228,225,1,0
1,18,7,0,0,1,2115342.7061413447,"[0.0, 2.1153477260044644, -5.019863119837684]",2.1153477260044644,0.0,2.1153477260044644,5.019863119837684,0,1,0,7.772534090356203,2.1153427061413446,235,1,0
1,19,52,0,0,1,2114868.605735575,"[0.0, 2.114873613630022, -5.007894447280037]",2.114873613630022,0.0,2.114873613630022,5.007894447280037,0,1,0,7.773668426612858,2.114868605735575,229,1,0
1,20,49,0,0,1,2113925.8287406946,"[0.0, 2.113930838448661, -5.009707966227583]",2.113930838448661,0.0,2.113930838448661,5.009707966227583,0,1,0,7.7694682976580225,2.1139258287406943,227,1,0
1,21,28,0,0,1,2113462.610949667,"[0.0, 2.1134676252092635, -5.014259596179804]",2.1134676252092635,0.0,2.1134676252092635,5.014259596179804,0,1,0,7.752778814887279,2.113462610949667,226,1,0
1,22,57,0,0,1,2113457.1636457643,"[0.0, 2.113462175641741, -5.011995976339148]",2.113462175641741,0.0,2.113462175641741,5.011995976339148,0,1,0,7.753885637153871,2.1134571636457644,232,1,0
1,23,51,0,0,1,2112209.2217530715,"[0.0, 2.11221422467913, -5.002926058008928]",2.11221422467913,0.0,2.11221422467913,5.002926058008928,0,1,0,7.755886397106224,2.1122092217530715,227,1,0
1,24,32,0,0,1,2112062.0775511134,"[0.0, 2.112067086356027, -5.008804913690571]",2.112067086356027,0.0,2.112067086356027,5.008804913690571,0,1,0,7.750086093903519,2.1120620775511134,230,1,0
1,25,50,0,0,1,2111462.627706431,"[0.0, 2.111467633928571, -5.0062221406064875]",2.111467633928571,0.0,2.111467633928571,5.0062221406064875,0,1,0,7.753131588920951,2.111462627706431,224,1,0
1,26,33,0,0,1,2110694.2286488526,"[0.0, 2.110699244907924, -5.016259071643486]",2.110699244907924,0.0,2.110699244907924,5.016259071643486,0,1,0,7.7449967729335185,2.1106942286488524,224,1,0
1,27,0,0,0,1,2110536.199340554,"[0.0, 2.110541207449777, -5.008109222973374]",2.110541207449777,0.0,2.110541207449777,5.008109222973374,0,1,0,7.745017566281604,2.110536199340554,225,1,0
1,28,60,0,0,1,2110503.5065732743,"[0.0, 2.110508510044643, -5.003471368548703]",2.110508510044643,0.0,2.110508510044643,5.003471368548703,0,1,0,7.744271599163767,2.1105035065732745,238,1,0
1,29,23,0,0,1,2110432.654520153,"[0.0, 2.1104376656668524, -5.0111466994699425]",2.1104376656668524,0.0,2.1104376656668524,5.0111466994699425,0,1,0,7.743469141314563,2.110432654520153,227,1,0
1,30,21,0,0,1,2110241.910575402,"[0.0, 2.110246930803571, -5.020228169411142]",2.110246930803571,0.0,2.110246930803571,5.020228169411142,0,1,0,7.7459728607936995,2.110241910575402,225,1,0
1,31,25,0,0,1,2094503.5702607862,"[0.0, 2.094508579799107, -5.009538320956211]",2.094508579799107,0.0,2.094508579799107,5.009538320956211,0,1,0,7.836226821702439,2.094503570260786,233,1,0
1,32,55,0,0,1,2092203.8423530282,"[0.0, 2.0922088623046875, -5.019951659175946]",2.0922088623046875,0.0,2.0922088623046875,5.019951659175946,0,1,0,7.5213283402626985,2.0922038423530283,233,1,0
1,33,41,0,0,0,2037926.1557284475,"[0.0, 2.037931169782366, -5.014053918310984]",2.037931169782366,0.0,2.037931169782366,5.014053918310984,0,1,0,7.199484637734713,2.0379261557284476,235,1,0
1,34,9,0,0,0,1874259.297846147,"[0.0, 1.8742643083844865, -5.010538339330483]",1.8742643083844865,0.0,1.8742643083844865,5.010538339330483,0,1,0,5.123129502841039,1.8742592978461472,234,1,0
