timestamp_utc,generation,individual_index,finished,crashes,timeout,progress,discrete_progress,dense_progress,ranking_progress,distance,time,reward,fitness,ranking_key,selection_mode,selection_rank,selection_crowding,selection_objectives,selection_objective_names,evaluation_steps,evaluation_terminated,evaluation_truncated,evaluation_valid
2026-05-01T23:42:43Z,1,0,0,1,0,8.571428571428571,8.571428571428571,8.954345158168248,8.954345158168248,78.59138488769531,3.7300000190734863,8954341428167.229,0.006455522981711797,"[0.0, 8.954345158168248, -3.7300000190734863, -1.0]",pareto,0,inf,"[0.0, 0.08954345158168248, -0.14920000076293946, -1.0, -0.06822168827056885]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",402,1,0,1
2026-05-01T23:42:43Z,1,1,0,1,0,5.714285714285714,5.714285714285714,7.988120487758092,7.988120487758092,74.89053344726562,9.34000015258789,7988111147756.939,0.0032456195123611946,"[0.0, 7.988120487758092, -9.34000015258789, -1.0]",pareto,0,0.36043381001370833,"[0.0, 0.07988120487758092, -0.3736000061035156, -1.0, -0.06500914361741808]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",995,1,0,1
2026-05-01T23:42:43Z,1,2,0,1,0,5.714285714285714,5.714285714285714,7.950902666364397,7.950902666364397,74.50920104980469,3.509999990463257,7950899156363.406,0.005540434857587965,"[0.0, 7.950902666364397, -3.509999990463257, -1.0]",pareto,0,0.0790299146075613,"[0.0, 0.07950902666364397, -0.14039999961853028, -1.0, -0.0646781259112888]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",376,1,0,1
2026-05-01T23:42:43Z,1,3,0,1,0,5.714285714285714,5.714285714285714,7.609612601143974,7.609612601143974,73.60945892333984,3.9800000190734863,7609608621142.954,0.005011222883538596,"[0.0, 7.609612601143974, -3.9800000190734863, -1.0]",pareto,0,0.10620165226484299,"[0.0, 0.07609612601143974, -0.15920000076293944, -1.0, -0.06389709975984362]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",428,1,0,1
2026-05-01T23:42:43Z,1,4,0,1,0,5.714285714285714,5.714285714285714,7.520384107317243,7.520384107317243,73.05672454833984,3.569999933242798,7520380537316.31,0.0050860424044586365,"[0.0, 7.520384107317243, -3.569999933242798, -1.0]",pareto,0,0.0908571201541012,"[0.0, 0.07520384107317243, -0.1427999973297119, -1.0, -0.06341729561487834]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",385,1,0,1
2026-05-01T23:42:43Z,1,5,0,1,0,5.714285714285714,5.714285714285714,7.31367928641183,7.31367928641183,71.5136489868164,3.4600000381469727,7313675826410.792,0.004923471489122935,"[0.0, 7.31367928641183, -3.4600000381469727, -1.0]",pareto,0,0.07110342448777253,"[0.0, 0.0731367928641183, -0.13840000152587892, -1.0, -0.06207782030105591]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",379,1,0,1
2026-05-01T23:42:43Z,1,6,0,1,0,5.714285714285714,5.714285714285714,7.254063742501395,7.254063742501395,70.78333282470703,3.450000047683716,7254060292500.347,0.004867919336897987,"[0.0, 7.254063742501395, -3.450000047683716, -1.0]",pareto,0,0.041913349222748475,"[0.0, 0.07254063742501395, -0.13800000190734862, -1.0, -0.061443865299224854]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",379,1,0,1
2026-05-01T23:42:43Z,1,7,0,1,0,5.714285714285714,5.714285714285714,7.221859523228237,7.221859523228237,70.24454498291016,3.3399999141693115,7221856183227.323,0.004879761940808524,"[0.0, 7.221859523228237, -3.3399999141693115, -1.0]",pareto,0,0.027672709271808295,"[0.0, 0.07221859523228237, -0.13359999656677246, -1.0, -0.06097616751988729]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",362,1,0,1
2026-05-01T23:42:43Z,1,8,0,1,0,5.714285714285714,5.714285714285714,7.21010753086635,7.21010753086635,70.13338470458984,3.3299999237060547,7210104200865.426,0.004872019593961655,"[0.0, 7.21010753086635, -3.3299999237060547, -1.0]",pareto,0,0.028876242224750045,"[0.0, 0.0721010753086635, -0.1331999969482422, -1.0, -0.06087967422273424]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",364,1,0,1
2026-05-01T23:42:43Z,1,9,0,1,0,5.714285714285714,5.714285714285714,7.180233001708984,7.180233001708984,69.7420425415039,8.029999732971191,7180224971708.251,0.002962179111772114,"[0.0, 7.180233001708984, -8.029999732971191, -1.0]",pareto,0,inf,"[0.0, 0.07180233001708984, -0.32119998931884763, -1.0, -0.060539967483944364]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",876,1,0,1
2026-05-01T23:42:43Z,1,10,0,1,0,5.714285714285714,5.714285714285714,7.178213936941964,7.178213936941964,69.67253112792969,5.519999980926514,7178208416940.984,0.003964165981799837,"[0.0, 7.178213936941964, -5.519999980926514, -1.0]",pareto,0,0.18149563229288404,"[0.0, 0.07178213936941964, -0.22079999923706053, -1.0, -0.06047962771521674]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",607,1,0,1
2026-05-01T23:42:43Z,1,11,0,1,0,5.714285714285714,5.714285714285714,7.177679879324776,7.177679879324776,69.6751708984375,4.099999904632568,7177675779323.872,0.004531631725553481,"[0.0, 7.177679879324776, -4.099999904632568, -1.0]",pareto,0,0.037853998077720274,"[0.0, 0.07177679879324776, -0.16399999618530273, -1.0, -0.06048191918267144]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",439,1,0,1
2026-05-01T23:42:43Z,1,12,0,1,0,5.714285714285714,5.714285714285714,7.163606371198382,7.163606371198382,69.46891021728516,3.8299999237060547,7163602541197.458,0.004625576114370709,"[0.0, 7.163606371198382, -3.8299999237060547, -1.0]",pareto,0,0.03565136768298567,"[0.0, 0.07163606371198382, -0.15319999694824218, -1.0, -0.06030287345250448]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",419,1,0,1
2026-05-01T23:42:43Z,1,13,0,1,0,5.714285714285714,5.714285714285714,7.153775351388115,7.153775351388115,69.3404769897461,7.869999885559082,7153767481387.229,0.0029997562585368995,"[0.0, 7.153775351388115, -7.869999885559082, -1.0]",pareto,0,0.0429230314860495,"[0.0, 0.07153775351388114, -0.31479999542236325, -1.0, -0.06019138627582126]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",859,1,0,1
2026-05-01T23:42:43Z,1,14,0,1,0,5.714285714285714,5.714285714285714,7.151459285191127,7.151459285191127,69.33055877685547,10.859999656677246,7151448425190.471,0.001801441144848626,"[0.0, 7.151459285191127, -10.859999656677246, -1.0]",pareto,0,inf,"[0.0, 0.07151459285191127, -0.43439998626708987, -1.0, -0.060182776716020375]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",1134,1,0,1
2026-05-01T23:42:43Z,1,15,0,1,0,5.714285714285714,5.714285714285714,7.1504620143345425,7.1504620143345425,69.30327606201172,8.899999618530273,7150453114333.925,0.002584446257542051,"[0.0, 7.1504620143345425, -8.899999618530273, -1.0]",pareto,0,0.04809896656547924,"[0.0, 0.07150462014334542, -0.3559999847412109, -1.0, -0.06015909380382962]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",936,1,0,1
2026-05-01T23:42:43Z,1,16,0,1,0,5.714285714285714,5.714285714285714,7.149696350097656,7.149696350097656,69.288330078125,9.3100004196167,7149687040096.236,0.0024196815702650283,"[0.0, 7.149696350097656, -9.3100004196167, -1.0]",pareto,0,0.21135349439559237,"[0.0, 0.07149696350097656, -0.37240001678466794, -1.0, -0.06014611985948351]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",1013,1,0,1
2026-05-01T23:42:43Z,1,17,0,1,0,5.714285714285714,5.714285714285714,7.149677276611328,7.149677276611328,69.29109954833984,8.890000343322754,7149668386609.984,0.002587662286890878,"[0.0, 7.149677276611328, -8.890000343322754, -1.0]",pareto,0,0.09855207475209163,"[0.0, 0.07149677276611328, -0.35560001373291017, -1.0, -0.060148523913489446]","[""finished"", ""progress"", ""neg_time"", ""neg_crashes"", ""neg_distance""]",955,1,0,1
