candidate_id,epoch,train_loss,val_loss,val_steer_mae,val_gas_accuracy,val_brake_accuracy,val_gas_bce,val_brake_bce
arch_8_act_tanh,1,0.44266669516074825,0.4358147824857968,0.7571403038262399,0.1377785964265979,0.5253269478725364,0.7427817524017429,0.6896740387631816
arch_8_act_tanh,2,0.4250608828718002,0.41865920219594416,0.74003835197838,0.13768649843433414,0.7382575059863695,0.7357202804995453,0.6730402104870833
arch_8_act_tanh,3,0.4082445604713518,0.4018658095081113,0.7242254909614455,0.13787069441886166,0.8488671946951556,0.7259447509181018,0.6553136516746005
arch_8_act_tanh,4,0.39129366801618104,0.38458751414577086,0.7077154193624516,0.17599926321606188,0.8657211272794253,0.7137705025960122,0.6370735161430512
arch_8_act_tanh,5,0.3734918364474179,0.36620363246716064,0.6895273250425953,0.3924295450359182,0.8687603610241297,0.7005055811023554,0.6191164762588645
arch_8_act_tanh,6,0.3544292202777507,0.3464696997490832,0.6691415716126646,0.6275557192853196,0.8703260268926137,0.6868978666543389,0.602033422937005
arch_8_act_tanh,7,0.33412289575996246,0.32552533293323727,0.6465284116010372,0.7295081967213115,0.8716153987843065,0.6730573776787564,0.5855849486157959
arch_8_act_tanh,8,0.3128077157187654,0.30384706194876393,0.6218034396801322,0.805765334315712,0.8722600847301529,0.658965080740439,0.5698380019700336
arch_8_act_tanh,9,0.29107796886096626,0.2821281322854991,0.5954143968948586,0.8437097071283846,0.872628476699208,0.6447024947043655,0.5547503227027307
arch_8_act_tanh,10,0.2697108832463202,0.2608924228241703,0.5682514926350387,0.8544851722232455,0.8739178485909007,0.6301451771051586,0.5399461550527261
arch_8_act_tanh,11,0.24926124040160105,0.24084694554274813,0.5406888862366745,0.8600110517590717,0.8746546325290109,0.6158035342964289,0.526021999907902
arch_8_act_tanh,12,0.2302842768885681,0.22247139604233493,0.5141914551770584,0.8615767176275557,0.8757598084361761,0.601470559401766,0.5123872361716304
arch_8_act_tanh,13,0.21314922754783783,0.2060862046965448,0.48888367564885915,0.8632344814883035,0.8759440044207036,0.587453867809881,0.49948269079394225
arch_8_act_tanh,14,0.1980361172067119,0.19168821154246346,0.4658701614377072,0.8632344814883035,0.8761282004052312,0.5733381528884233,0.48652530599198174
arch_8_act_tanh,15,0.18493399595167703,0.17926691726418265,0.4450783089261662,0.8634186774728311,0.8764044943820225,0.5595768780795266,0.4740723802977931
arch_8_act_tanh,16,0.1737443618491666,0.16865512227502663,0.42679554209741666,0.8636028734573586,0.87658869036655,0.5459680506308713,0.4617610979879467
arch_8_act_tanh,17,0.1642464009140384,0.15969161725786427,0.4107304459053808,0.8636028734573586,0.8764965923742862,0.5326885589470322,0.44980669539812235
arch_8_act_tanh,18,0.15620888014283232,0.15203616990033467,0.39684233399336893,0.8635107754650949,0.8768649843433414,0.519558490409577,0.43794010743446654
arch_8_act_tanh,19,0.14941869030072535,0.14556199600956105,0.38468796228875024,0.8634186774728311,0.8775096702891877,0.5069338703137951,0.426595730376652
arch_8_act_tanh,20,0.14365434366424695,0.1400257929827456,0.3740607005365428,0.8632344814883035,0.8778780622582427,0.494966505201378,0.41596647309299595
arch_8_act_tanh,21,0.13874235223640835,0.13528423695290676,0.36495422486947987,0.863050285503776,0.8784306502118254,0.4834435646168148,0.4057042137169886
arch_8_act_tanh,22,0.13450616382714517,0.13112220567746988,0.356985376385787,0.8628660895192485,0.8787069441886167,0.47236622901532854,0.3958244105908374
arch_8_act_tanh,23,0.13086627971295578,0.127557764554094,0.34970934269375115,0.863050285503776,0.8791674341499355,0.46205785318860515,0.3867464176219435
arch_8_act_tanh,24,0.1276856774307339,0.12443057336098451,0.34360320758239893,0.8629581875115122,0.8791674341499355,0.4522171962061383,0.37801438797286563
arch_8_act_tanh,25,0.1249079557343699,0.12165288489499261,0.3381377448691345,0.8633265794805673,0.8790753361576717,0.4430948630905784,0.3698712480860886
arch_8_act_tanh,26,0.12245181672177645,0.11919892106536652,0.3331705579267591,0.8634186774728311,0.8800884140725732,0.43451421277082564,0.3622800103646217
arch_8_act_tanh,27,0.12027623192513905,0.11699455814272423,0.3287244576471553,0.8636028734573586,0.8806410020261558,0.4265332224619808,0.35509626016495616
arch_8_act_tanh,28,0.11833042889335138,0.11497787710057589,0.32482092831538384,0.8640633634186775,0.8816540799410573,0.4189464030157775,0.3482216768094377
arch_8_act_tanh,29,0.11657915154759763,0.1132094174359995,0.32116738567257436,0.8641554614109412,0.8819303739178486,0.4119302156244244,0.34179283334616467
arch_8_act_tanh,30,0.11501190552735004,0.11157393285743569,0.31781227897381253,0.8647080493645238,0.8822987658869037,0.40528373556651776,0.33571364071997606
arch_8_act_tanh,31,0.11357068317254979,0.11006461396514217,0.3148864476275413,0.8648922453490514,0.8828513538404863,0.39889007529010867,0.329757125497545
arch_8_act_tanh,32,0.11226318338581671,0.10870536572120976,0.31201319712963654,0.865444833302634,0.8831276478172776,0.39299380263256356,0.32422177983507267
arch_8_act_tanh,33,0.11105614498171416,0.10741339850917576,0.3096159792534882,0.8659974212562166,0.8836802357708602,0.3872923275716925,0.3187598191389701
arch_8_act_tanh,34,0.10995254927566478,0.10625067952972987,0.30709537007923304,0.867010499171118,0.8848775096702892,0.38208903834226493,0.3137110346346012
arch_8_act_tanh,35,0.10892712688034903,0.10512500516912471,0.30522803606787624,0.8680235770860195,0.8857063916006631,0.37685945306743873,0.3086372806916559
arch_8_act_tanh,36,0.10795645586220604,0.10412627358252358,0.30312543170933876,0.8688524590163934,0.886535273531037,0.3721843107472601,0.3039309855960179
arch_8_act_tanh,37,0.1070689638176455,0.1031652621487092,0.30132298900796073,0.8696813409467674,0.8876404494382022,0.3675795910129628,0.2992266860318285
arch_8_act_tanh,38,0.1062404340752312,0.10223243220183133,0.29970429821509775,0.8698655369312949,0.8875483514459385,0.3631062278389206,0.29471211934928454
