#{"t_start": 1777979332.50897, "env_id": "None"}
r,l,t,episode_metrics
-0.496369,501,223.0083,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.1736308506556923, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 8.548426269902848, 'reward': -1.0033551316034222, 'reward_score': -0.496369149344287, 'fitness': 2113522.3022294226}"
-0.566265,501,223.700371,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.103734697614397, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 7.7981586283422075, 'reward': -1.0029137166341144, 'reward_score': -0.5662653023855821, 'fitness': 2043626.8994557692}"
-0.453884,501,224.406587,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.21611567905971, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 8.967338183661923, 'reward': -1.0033987281436005, 'reward_score': -0.4538843209402692, 'fitness': 2156006.7117215265}"
-0.667949,501,225.134921,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.002051217215402, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 6.62562284222804, 'reward': -1.0035567656017481, 'reward_score': -0.6679487827845774, 'fitness': 1941944.5915925603}"
-0.330152,501,225.83049,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.339848109654018, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.523683850391535, 'reward': -1.0029845610119048, 'reward_score': -0.3301518903459615, 'fitness': 2279737.585970168}"
-0.240981,501,226.546208,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.429019383021763, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.481439337076154, 'reward': -1.0032897367931553, 'reward_score': -0.24098061697821627, 'fitness': 2368907.9015824264}"
-0.162262,501,227.251438,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.507738385881696, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 12.184441565419547, 'reward': -1.0035458664667039, 'reward_score': -0.1622616141182831, 'fitness': 2447626.2014401313}"
-0.664477,501,227.942817,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.0055225917271207, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 6.641729001770727, 'reward': -1.002613990420387, 'reward_score': -0.6644774082728586, 'fitness': 1945415.9499981194}"
-0.394179,501,228.666993,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2758211408342635, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.639230160973966, 'reward': -1.0033551316034226, 'reward_score': -0.3941788591657158, 'fitness': 2215711.501604103}"
-0.100643,501,229.377491,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.569356645856585, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 13.165270238765515, 'reward': -1.00304450625465, 'reward_score': -0.1006433541433942, 'fitness': 2509243.4805863467}"
-0.190578,501,230.105724,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.4794224330357144, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.888671929889824, 'reward': -1.0034859212239582, 'reward_score': -0.19057756696426487, 'fitness': 2419310.544363785}"
-0.400206,501,230.826617,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.269793919154576, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.662708597374149, 'reward': -1.0032297915504091, 'reward_score': -0.4002060808454033, 'fitness': 2209684.2564459792}"
-0.694069,501,231.544597,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.9759314400809154, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 6.47753684502095, 'reward': -1.0029518636067707, 'reward_score': -0.6940685599190639, 'fitness': 1915824.962544071}"
-0.024044,501,232.23449,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.6459557669503346, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 13.774361106159631, 'reward': -1.0029464140392486, 'reward_score': -0.024044233049644648, 'fitness': 2585841.992589229}"
-0.32092,501,232.959313,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.3490796770368307, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.520047722820891, 'reward': -1.0035349673316587, 'reward_score': -0.32092032296314854, 'fitness': 2288969.1569891083}"
-0.51481,501,233.673194,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.1551895141601562, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 8.38813601032598, 'reward': -1.003126249767485, 'reward_score': -0.514810485839823, 'fitness': 2095081.1260241463}"
0.144958,501,234.382395,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.814957754952567, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 15.766337615234079, 'reward': -1.0029791114443822, 'reward_score': 0.14495775495258756, 'fitness': 2754841.9886149517}"
-0.073706,501,235.120368,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.5962938581194193, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 13.209137665864546, 'reward': -1.0032570393880211, 'reward_score': -0.07370614188056002, 'fitness': 2536180.6489817537}"
0.055988,501,235.845791,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.725988115583147, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 14.599018111475743, 'reward': -1.0025758434477303, 'reward_score': 0.05598811558316785, 'fitness': 2665873.516565036}"
0.198817,547,236.607393,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.0221503121512274, 'block_progress': 2.857142857142857, 'time': 5.469999999999928, 'distance': 18.145946331555024, 'reward': -1.003153497605097, 'reward_score': 0.19881697881791816, 'fitness': 2957432.1662048968}"
-0.282664,501,237.320288,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.387335641043527, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.932974240451586, 'reward': -1.0026085408528644, 'reward_score': -0.28266435895645237, 'fitness': 2327224.7080692872}"
-0.297264,501,238.002948,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.372736249651228, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.63785350183025, 'reward': -1.0032570393880207, 'reward_score': -0.2972637503487514, 'fitness': 2312625.6117977267}"
-0.282877,501,238.695951,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.3871231079101562, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.985723128251266, 'reward': -1.0034641229538692, 'reward_score': -0.28287689208982303, 'fitness': 2327012.1221870286}"
-0.412871,501,239.417527,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.257129124232701, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.352120817493415, 'reward': -1.0035894630068822, 'reward_score': -0.4128708757672783, 'fitness': 2197019.772111884}"
0.157346,538,240.173202,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.9506792340959818, 'block_progress': 2.857142857142857, 'time': 5.37999999999993, 'distance': 17.225559409998823, 'reward': -1.0035240681966147, 'reward_score': 0.15734590076267185, 'fitness': 2886862.0085365726}"
-0.081739,501,240.880758,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.5882611955915182, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 13.273998375225347, 'reward': -1.0033605811709447, 'reward_score': -0.08173880440846104, 'fitness': 2528147.9215931436}"
-0.100333,501,241.577374,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.569667271205357, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 12.97055299722706, 'reward': -1.0028101748511904, 'reward_score': -0.10033272879462207, 'fitness': 2509554.3006523605}"
-0.24691,501,242.302522,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.423090253557478, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.250368968874682, 'reward': -1.003142598470052, 'reward_score': -0.2469097464425014, 'fitness': 2362979.0031885095}"
0.009896,501,242.991374,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.679895673479353, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 14.088184126652777, 'reward': -1.0031752958751856, 'reward_score': 0.00989567347937359, 'fitness': 2619781.585295227}"
-0.431574,501,243.722515,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2384262084960938, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.203885508934036, 'reward': -1.0031589471726188, 'reward_score': -0.43157379150388553, 'fitness': 2178317.004610585}"
-0.224447,501,244.425397,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.4455533708844865, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.448320523282746, 'reward': -1.0026085408528649, 'reward_score': -0.22444662911549274, 'fitness': 2385441.9225639636}"
-0.494026,501,245.134299,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.1759741646902904, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 8.604393632966094, 'reward': -1.0033115350632438, 'reward_score': -0.4940258353096889, 'fitness': 2115865.560296658}"
-0.318217,501,245.875895,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.351782662527902, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.568823830777546, 'reward': -1.0031807454427082, 'reward_score': -0.31821733747207737, 'fitness': 2291672.093704072}"
0.088048,501,246.65163,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.7580479213169644, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 15.051088401756715, 'reward': -1.003148048037574, 'reward_score': 0.08804792131698513, 'fitness': 2697932.8702285634}"
-0.376397,501,247.482779,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2936030796595985, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.984143811219838, 'reward': -1.0028319731212794, 'reward_score': -0.37639692034038075, 'fitness': 2233493.0955157876}"
-0.184496,501,248.312513,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.485504150390625, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 12.186971207382157, 'reward': -1.0033333333333332, 'reward_score': -0.18449584960935428, 'fitness': 2425391.963419418}"
-0.799098,501,249.124827,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.8709019252232142, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 5.139633137587225, 'reward': -1.0034859212239584, 'reward_score': -0.7990980747767651, 'fitness': 1810796.7855900773}"
0.123694,562,250.006608,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.9970278058733255, 'block_progress': 2.857142857142857, 'time': 5.619999999999925, 'distance': 17.80486534393276, 'reward': -1.0032461402529764, 'reward_score': 0.12369447254001731, 'fitness': 2930810.0010079825}"
-0.761169,501,250.77842,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 1.9088309151785714, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 5.535377569642151, 'reward': -1.0031643967401411, 'reward_score': -0.7611690848214079, 'fitness': 1848725.3798010023}"
-0.294446,501,251.555488,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.375553676060268, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.742888465640135, 'reward': -1.0033333333333332, 'reward_score': -0.2944463239397115, 'fitness': 2315442.9331718027}"
-0.510217,501,252.337055,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.159783499581473, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 8.349168695043772, 'reward': -1.0027393304734005, 'reward_score': -0.5102165004185062, 'fitness': 2099675.1504127784}"
0.041939,501,253.114757,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.711939130510603, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 14.482739400205901, 'reward': -1.0019818405877972, 'reward_score': 0.04193913051062359, 'fitness': 2651824.6477712034}"
-0.074355,501,253.838492,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.5956453595842635, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 13.077284170780331, 'reward': -1.0023524111793154, 'reward_score': -0.07435464041571582, 'fitness': 2535532.282300093}"
-0.27243,501,254.584328,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.397569928850446, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.971536536235362, 'reward': -1.0031807454427086, 'reward_score': -0.2724300711495331, 'fitness': 2337458.9573139106}"
-0.643322,501,255.323533,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.026677812848772, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 6.994616396958008, 'reward': -1.0031099010649183, 'reward_score': -0.6433221871512071, 'fitness': 1966570.818232376}"
0.093447,603,256.19207,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.1034469604492188, 'block_progress': 2.857142857142857, 'time': 6.029999999999916, 'distance': 19.10195285809459, 'reward': -1.0032406906854545, 'reward_score': 0.0934469604492465, 'fitness': 3033127.8584963614}"
0.02171,501,256.934057,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.6917103358677457, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 14.216051227384014, 'reward': -1.0018074544270832, 'reward_score': 0.021710335867766384, 'fitness': 2631596.119816519}"
0.011377,558,257.765781,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.8713771275111606, 'block_progress': 2.857142857142857, 'time': 5.5799999999999255, 'distance': 16.428141695592785, 'reward': -1.0033060854957219, 'reward_score': 0.011377127511185359, 'fitness': 2805560.699369466}"
-0.400816,501,258.49856,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2691835675920755, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.58997595490655, 'reward': -1.0034804716564365, 'reward_score': -0.40081643240790377, 'fitness': 2209073.977616121}"
-0.571066,501,259.219709,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.098933628627232, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 7.755031142500229, 'reward': -1.003829243977864, 'reward_score': -0.5710663713727471, 'fitness': 2038825.8735960904}"
-0.136578,501,259.924221,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.533422197614397, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 12.389055320789339, 'reward': -1.001851050967262, 'reward_score': -0.13657780238558215, 'fitness': 2473309.8085590764}"
0.177252,501,260.63533,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.8472518920898438, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 16.21999389861594, 'reward': -1.0038455926804313, 'reward_score': 0.17725189208986447, 'fitness': 2787135.6720959456}"
0.177535,534,261.460998,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.9575347900390625, 'block_progress': 2.857142857142857, 'time': 5.339999999999931, 'distance': 17.339951390313217, 'reward': -1.0030009097144716, 'reward_score': 0.17753479003908557, 'fitness': 2894117.4500876726}"
-0.307389,501,262.274706,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.3626109531947543, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.650411538401386, 'reward': -1.0034205264136904, 'reward_score': -0.30738904680522494, 'fitness': 2302500.3027832163}"
-0.283574,501,263.092324,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.386425563267299, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.878221848106477, 'reward': -1.0029355149042039, 'reward_score': -0.28357443673268024, 'fitness': 2326314.6850454514}"
-0.193226,501,263.91453,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.476773943219866, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.801989950501593, 'reward': -1.0021834745861236, 'reward_score': -0.1932260567801134, 'fitness': 2416662.1412299154}"
0.009673,677,264.993245,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.2663399832589284, 'block_progress': 2.857142857142857, 'time': 6.7699999999999, 'distance': 20.788186723308172, 'reward': -1.0034804716564358, 'reward_score': 0.009673316592295311, 'fitness': 3188619.1950722057}"
-0.281515,501,265.964694,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.3884854997907365, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.83906383998692, 'reward': -1.0027720278785341, 'reward_score': -0.28151450020924274, 'fitness': 2328374.660726897}"
-0.213706,501,266.85215,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.4562944684709818, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.542735106602777, 'reward': -1.0030281575520836, 'reward_score': -0.21370553152899752, 'fitness': 2396182.9257358755}"
0.084119,501,267.776418,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.7541187831333707, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 14.878210885857698, 'reward': -1.0030118088495164, 'reward_score': 0.08411878313339138, 'fitness': 2694003.9049224854}"
-0.277455,501,268.56476,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.3925454275948663, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.898820906004403, 'reward': -1.0021889241536457, 'reward_score': -0.27745457240511295, 'fitness': 2332434.5287739607}"
0.145426,501,269.374818,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.815426417759487, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 15.590336218272569, 'reward': -1.0027720278785337, 'reward_score': 0.1454264177595077, 'fitness': 2755310.827423269}"
-0.160441,501,270.268703,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.509558541434152, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 12.36803974348004, 'reward': -1.0032243419828866, 'reward_score': -0.16044145856582737, 'fitness': 2449446.173394409}"
0.162642,501,271.101822,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.8326416015625, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 15.816604337189347, 'reward': -1.0031698463076635, 'reward_score': 0.16264160156252072, 'fitness': 2772525.7849581633}"
-0.400337,501,271.889256,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2696631295340404, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.492701190290973, 'reward': -1.0032079932803193, 'reward_score': -0.4003368704659389, 'fitness': 2209553.636832851}"
0.099083,501,272.717583,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.7690832955496654, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 15.026167996227741, 'reward': -1.0028156244187125, 'reward_score': 0.09908329554968609, 'fitness': 2708968.26938167}"
-0.428391,501,273.510354,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.2416087559291293, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 9.259495960490312, 'reward': -1.003142598470052, 'reward_score': -0.42839124407084994, 'fitness': 2181499.496433169}"
0.122135,501,274.318402,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.792134966169085, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 15.392999264237005, 'reward': -1.0036930047898063, 'reward_score': 0.1221349661691058, 'fitness': 2732019.573169821}"
-0.239348,639,275.360432,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.8906522478376115, 'block_progress': 2.857142857142857, 'time': 6.389999999999908, 'distance': 16.752242681657663, 'reward': -1.0033442324683777, 'reward_score': -0.2393477521623577, 'fitness': 2816735.495594931}"
0.038839,574,276.398731,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.952172415597098, 'block_progress': 2.857142857142857, 'time': 5.739999999999922, 'distance': 17.353402402019128, 'reward': -1.0032515898204986, 'reward_score': 0.038839082263790736, 'fitness': 2884755.0621946966}"
0.06116,501,277.211125,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.7311597551618303, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 14.680609018920222, 'reward': -1.0028428722563245, 'reward_score': 0.061159755161851015, 'fitness': 2671045.0745528117}"
0.046921,571,278.127899,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.9502541678292413, 'block_progress': 2.857142857142857, 'time': 5.709999999999923, 'distance': 17.18812099902425, 'reward': -1.0032515898204983, 'reward_score': 0.04692083449593376, 'fitness': 2883136.979708243}"
0.173926,633,279.162058,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.28392573765346, 'block_progress': 2.857142857142857, 'time': 6.3299999999999095, 'distance': 20.940835437271744, 'reward': -1.0031534976050969, 'reward_score': 0.17392573765348995, 'fitness': 3210604.7968180235}"
-0.055973,501,279.997528,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.6140267508370534, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 13.444698935403721, 'reward': -1.0034423246837798, 'reward_score': -0.0559732491629259, 'fitness': 2553913.3061381183}"
0.11145,535,280.962479,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.8947830200195312, 'block_progress': 2.857142857142857, 'time': 5.34999999999993, 'distance': 16.652101932966616, 'reward': -1.0031807454427082, 'reward_score': 0.11144968668622113, 'fitness': 2831266.367917599}"
-0.090995,602,282.051042,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.9156712123325894, 'block_progress': 2.857142857142857, 'time': 6.019999999999916, 'distance': 16.85994892855524, 'reward': -1.0026085408528642, 'reward_score': -0.09099545433404899, 'fitness': 2845454.352383662}"
-0.031952,501,282.887319,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.6380484444754466, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 13.6979608667898, 'reward': -1.0032243419828866, 'reward_score': -0.03195155552453266, 'fitness': 2577934.7465145807}"
-0.208103,501,283.711452,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.4618966238839284, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 11.813683000567835, 'reward': -1.0030336071196058, 'reward_score': -0.2081033761160509, 'fitness': 2401784.8102009282}"
-0.4813,710,284.813411,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.8853661673409596, 'block_progress': 2.857142857142857, 'time': 7.099999999999893, 'distance': 16.653953581146197, 'reward': -1.0032243419828868, 'reward_score': -0.48130049932567154, 'fitness': 2804349.5133873792}"
-0.040333,501,285.60336,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.629667009626116, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 13.47608433716232, 'reward': -1.0027011835007442, 'reward_score': -0.0403329903738634, 'fitness': 2569553.533541779}"
0.071154,501,286.458562,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.741154261997768, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 14.715794886258664, 'reward': -1.003039056687128, 'reward_score': 0.07115426199778851, 'fitness': 2681039.5462028817}"
-0.28092,501,287.291883,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.3890795026506697, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 10.784214535262436, 'reward': -1.0026303391229539, 'reward_score': -0.2809204973493096, 'fitness': 2328968.718436135}"
-0.483693,501,288.061609,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.1863065447126115, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 8.564111893705558, 'reward': -1.003398728143601, 'reward_score': -0.48369345528736774, 'fitness': 2126197.9806007184}"
-0.113864,501,288.832484,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.556135995047433, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 12.703129489702405, 'reward': -1.0020526849655875, 'reward_score': -0.11386400495254612, 'fitness': 2496023.291917944}"
-0.602238,749,289.931915,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.8944287981305803, 'block_progress': 2.857142857142857, 'time': 7.489999999999885, 'distance': 16.717623011252726, 'reward': -1.0030227079845608, 'reward_score': -0.6022378685360477, 'fitness': 2809512.08050757}"
-0.113833,612,290.802271,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.9261670793805803, 'block_progress': 2.857142857142857, 'time': 6.119999999999914, 'distance': 16.920518620696384, 'reward': -1.0034750220889133, 'reward_score': -0.11383292061939088, 'fitness': 2854950.1588619603}"
0.067481,549,291.672103,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.8974805559430803, 'block_progress': 2.857142857142857, 'time': 5.489999999999927, 'distance': 16.896888697490795, 'reward': -1.0030009097144716, 'reward_score': 0.06748055594310443, 'fitness': 2832563.6590543836}"
-0.016007,585,292.592577,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.933992658342634, 'block_progress': 2.857142857142857, 'time': 5.84999999999992, 'distance': 17.158451716823038, 'reward': -1.0035676647367928, 'reward_score': -0.01600734165733897, 'fitness': 2865475.4998909184}"
0.057438,501,293.349627,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.7274377005440846, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 14.614673160627717, 'reward': -1.002837422688802, 'reward_score': 0.05743770054410535, 'fitness': 2667323.0858709244}"
-0.132726,606,294.224518,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.887273515973772, 'block_progress': 2.857142857142857, 'time': 6.059999999999915, 'distance': 16.61546463772538, 'reward': -1.0031480480375747, 'reward_score': -0.1327264840261999, 'fitness': 2816656.9005091353}"
0.042683,590,295.066121,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 3.0093492780412947, 'block_progress': 2.857142857142857, 'time': 5.899999999999919, 'distance': 17.953403962019365, 'reward': -1.0029464140392483, 'reward_score': 0.04268261137465501, 'fitness': 2940331.324637334}"
-0.629945,748,296.134411,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.8633880615234375, 'block_progress': 2.857142857142857, 'time': 7.479999999999885, 'distance': 16.44750961192767, 'reward': -1.0031208001999627, 'reward_score': -0.6299452718098575, 'fitness': 2778571.6140138265}"
0.054528,501,296.918706,"{'finished': 0.0, 'crashes': 1.0, 'timeout': 0.0, 'progress': 2.7245276314871654, 'block_progress': 0.0, 'time': 5.009999999999938, 'distance': 14.533380929962732, 'reward': -1.002515898204985, 'reward_score': 0.05452763148718609, 'fitness': 2664413.098106236}"
